NU_ANO,Q024,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2020,A,6,AC,6
2020,A,6,AL,15
2020,A,6,AM,17
2020,A,6,AP,6
2020,A,6,BA,111
2020,A,6,CE,64
2020,A,6,DF,20
2020,A,6,ES,23
2020,A,6,GO,34
2020,A,6,MA,31
2020,A,6,MG,86
2020,A,6,MS,15
2020,A,6,MT,17
2020,A,6,PA,78
2020,A,6,PB,31
2020,A,6,PE,62
2020,A,6,PI,31
2020,A,6,PR,25
2020,A,6,RJ,153
2020,A,6,RN,22
2020,A,6,RO,6
2020,A,6,RR,3
2020,A,6,RS,53
2020,A,6,SC,10
2020,A,6,SE,18
2020,A,6,SP,127
2020,A,6,TO,2
2020,A,6,AC,2
2020,A,6,AL,4
2020,A,6,AM,7
2020,A,6,AP,3
2020,A,6,BA,35
2020,A,6,CE,15
2020,A,6,DF,5
2020,A,6,ES,7
2020,A,6,GO,4
2020,A,6,MA,10
2020,A,6,MG,39
2020,A,6,MS,3
2020,A,6,MT,1
2020,A,6,PA,15
2020,A,6,PB,12
2020,A,6,PE,20
2020,A,6,PI,3
2020,A,6,PR,6
2020,A,6,RJ,68
2020,A,6,RN,3
2020,A,6,RO,4
2020,A,6,RS,17
2020,A,6,SC,5
2020,A,6,SE,4
2020,A,6,SP,50
2020,A,6,TO,1
2020,B,1,AC,582
2020,B,1,AL,1909
2020,B,1,AM,2062
2020,B,1,AP,648
2020,B,1,BA,9869
2020,B,1,CE,7324
2020,B,1,DF,1790
2020,B,1,ES,2183
2020,B,1,GO,7750
2020,B,1,MA,4529
2020,B,1,MG,16821
2020,B,1,MS,2866
2020,B,1,MT,2846
2020,B,1,PA,5944
2020,B,1,PB,4505
2020,B,1,PE,9134
2020,B,1,PI,3241
2020,B,1,PR,7906
2020,B,1,RJ,7341
2020,B,1,RN,2071
2020,B,1,RO,1283
2020,B,1,RR,330
2020,B,1,RS,5111
2020,B,1,SC,3896
2020,B,1,SE,2434
2020,B,1,SP,27391
2020,B,1,TO,1845
2020,B,2,AC,1078
2020,B,2,AL,3328
2020,B,2,AM,4386
2020,B,2,AP,1084
2020,B,2,BA,16359
2020,B,2,CE,11541
2020,B,2,DF,5900
2020,B,2,ES,5736
2020,B,2,GO,14331
2020,B,2,MA,5973
2020,B,2,MG,35680
2020,B,2,MS,5218
2020,B,2,MT,5819
2020,B,2,PA,7831
2020,B,2,PB,5839
2020,B,2,PE,13690
2020,B,2,PI,4233
2020,B,2,PR,22910
2020,B,2,RJ,20867
2020,B,2,RN,4299
2020,B,2,RO,2595
2020,B,2,RR,675
2020,B,2,RS,13180
2020,B,2,SC,10459
2020,B,2,SE,2941
2020,B,2,SP,86525
2020,B,2,TO,2742
2020,B,3,AC,1208
2020,B,3,AL,3684
2020,B,3,AM,5728
2020,B,3,AP,1149
2020,B,3,BA,18762
2020,B,3,CE,12096
2020,B,3,DF,7359
2020,B,3,ES,8036
2020,B,3,GO,15811
2020,B,3,MA,6182
2020,B,3,MG,42092
2020,B,3,MS,4442
2020,B,3,MT,6605
2020,B,3,PA,8393
2020,B,3,PB,5574
2020,B,3,PE,13239
2020,B,3,PI,4350
2020,B,3,PR,18466
2020,B,3,RJ,26386
2020,B,3,RN,5560
2020,B,3,RO,3595
2020,B,3,RR,908
2020,B,3,RS,20036
2020,B,3,SC,13872
2020,B,3,SE,2813
2020,B,3,SP,73891
2020,B,3,TO,2572
2020,B,4,AC,918
2020,B,4,AL,2890
2020,B,4,AM,3862
2020,B,4,AP,963
2020,B,4,BA,15527
2020,B,4,CE,8163
2020,B,4,DF,5205
2020,B,4,ES,5595
2020,B,4,GO,8918
2020,B,4,MA,5091
2020,B,4,MG,29643
2020,B,4,MS,3064
2020,B,4,MT,3882
2020,B,4,PA,6791
2020,B,4,PB,4638
2020,B,4,PE,9879
2020,B,4,PI,3613
2020,B,4,PR,10836
2020,B,4,RJ,19230
2020,B,4,RN,4680
2020,B,4,RO,2478
2020,B,4,RR,585
2020,B,4,RS,13440
2020,B,4,SC,5819
2020,B,4,SE,2228
2020,B,4,SP,41660
2020,B,4,TO,2013
2020,B,5,AC,770
2020,B,5,AL,2277
2020,B,5,AM,3108
2020,B,5,AP,806
2020,B,5,BA,12692
2020,B,5,CE,6473
2020,B,5,DF,3932
2020,B,5,ES,4161
2020,B,5,GO,5853
2020,B,5,MA,4177
2020,B,5,MG,23110
2020,B,5,MS,2331
2020,B,5,MT,2793
2020,B,5,PA,5371
2020,B,5,PB,3803
2020,B,5,PE,7490
2020,B,5,PI,2815
2020,B,5,PR,7715
2020,B,5,RJ,14736
2020,B,5,RN,3932
2020,B,5,RO,1894
2020,B,5,RR,432
2020,B,5,RS,10313
2020,B,5,SC,3862
2020,B,5,SE,1921
2020,B,5,SP,30136
2020,B,5,TO,1437
2020,B,6,AC,621
2020,B,6,AL,1942
2020,B,6,AM,2365
2020,B,6,AP,617
2020,B,6,BA,10231
2020,B,6,CE,5109
2020,B,6,DF,3185
2020,B,6,ES,3101
2020,B,6,GO,4488
2020,B,6,MA,3431
2020,B,6,MG,17809
2020,B,6,MS,1640
2020,B,6,MT,2073
2020,B,6,PA,4383
2020,B,6,PB,3236
2020,B,6,PE,6186
2020,B,6,PI,2201
2020,B,6,PR,6020
2020,B,6,RJ,11177
2020,B,6,RN,3151
2020,B,6,RO,1509
2020,B,6,RR,368
2020,B,6,RS,7803
2020,B,6,SC,2781
2020,B,6,SE,1628
2020,B,6,SP,22658
2020,B,6,TO,1164
2020,B,6,AC,561
2020,B,6,AL,1570
2020,B,6,AM,2096
2020,B,6,AP,538
2020,B,6,BA,7763
2020,B,6,CE,4207
2020,B,6,DF,2618
2020,B,6,ES,2397
2020,B,6,GO,3717
2020,B,6,MA,2722
2020,B,6,MG,13969
2020,B,6,MS,1355
2020,B,6,MT,1720
2020,B,6,PA,3473
2020,B,6,PB,2725
2020,B,6,PE,4959
2020,B,6,PI,1787
2020,B,6,PR,4832
2020,B,6,RJ,8366
2020,B,6,RN,2542
2020,B,6,RO,1177
2020,B,6,RR,243
2020,B,6,RS,5917
2020,B,6,SC,2140
2020,B,6,SE,1211
2020,B,6,SP,17892
2020,B,6,TO,855
2020,B,6,AC,505
2020,B,6,AL,1473
2020,B,6,AM,1931
2020,B,6,AP,470
2020,B,6,BA,7111
2020,B,6,CE,3676
2020,B,6,DF,2133
2020,B,6,ES,2055
2020,B,6,GO,3051
2020,B,6,MA,2498
2020,B,6,MG,12069
2020,B,6,MS,1228
2020,B,6,MT,1608
2020,B,6,PA,3194
2020,B,6,PB,2477
2020,B,6,PE,4318
2020,B,6,PI,1586
2020,B,6,PR,4260
2020,B,6,RJ,7578
2020,B,6,RN,2397
2020,B,6,RO,1116
2020,B,6,RR,253
2020,B,6,RS,5106
2020,B,6,SC,1851
2020,B,6,SE,1157
2020,B,6,SP,15690
2020,B,6,TO,753
2020,B,6,AC,462
2020,B,6,AL,1271
2020,B,6,AM,1801
2020,B,6,AP,450
2020,B,6,BA,5761
2020,B,6,CE,3283
2020,B,6,DF,1936
2020,B,6,ES,1622
2020,B,6,GO,2591
2020,B,6,MA,2296
2020,B,6,MG,10117
2020,B,6,MS,1108
2020,B,6,MT,1423
2020,B,6,PA,2901
2020,B,6,PB,2251
2020,B,6,PE,3840
2020,B,6,PI,1423
2020,B,6,PR,3751
2020,B,6,RJ,6307
2020,B,6,RN,2014
2020,B,6,RO,1013
2020,B,6,RR,198
2020,B,6,RS,4458
2020,B,6,SC,1613
2020,B,6,SE,979
2020,B,6,SP,13079
2020,B,6,TO,695
2020,B,6,AC,389
2020,B,6,AL,1195
2020,B,6,AM,1509
2020,B,6,AP,355
2020,B,6,BA,5193
2020,B,6,CE,2877
2020,B,6,DF,1716
2020,B,6,ES,1454
2020,B,6,GO,2268
2020,B,6,MA,1976
2020,B,6,MG,8746
2020,B,6,MS,959
2020,B,6,MT,1286
2020,B,6,PA,2654
2020,B,6,PB,2108
2020,B,6,PE,3398
2020,B,6,PI,1291
2020,B,6,PR,3230
2020,B,6,RJ,5357
2020,B,6,RN,1938
2020,B,6,RO,893
2020,B,6,RR,175
2020,B,6,RS,3783
2020,B,6,SC,1450
2020,B,6,SE,957
2020,B,6,SP,10966
2020,B,6,TO,506
2020,B,6,AC,1427
2020,B,6,AL,4026
2020,B,6,AM,5456
2020,B,6,AP,1488
2020,B,6,BA,17255
2020,B,6,CE,9489
2020,B,6,DF,5497
2020,B,6,ES,4742
2020,B,6,GO,7470
2020,B,6,MA,6750
2020,B,6,MG,28181
2020,B,6,MS,3555
2020,B,6,MT,4468
2020,B,6,PA,9847
2020,B,6,PB,7572
2020,B,6,PE,11448
2020,B,6,PI,4537
2020,B,6,PR,10574
2020,B,6,RJ,17480
2020,B,6,RN,6521
2020,B,6,RO,3293
2020,B,6,RR,618
2020,B,6,RS,12110
2020,B,6,SC,4943
2020,B,6,SE,3308
2020,B,6,SP,34839
2020,B,6,TO,1793
2020,B,6,AC,1009
2020,B,6,AL,2461
2020,B,6,AM,3630
2020,B,6,AP,1093
2020,B,6,BA,11269
2020,B,6,CE,6094
2020,B,6,DF,3267
2020,B,6,ES,2970
2020,B,6,GO,4372
2020,B,6,MA,4616
2020,B,6,MG,15975
2020,B,6,MS,2260
2020,B,6,MT,2855
2020,B,6,PA,6867
2020,B,6,PB,5109
2020,B,6,PE,7450
2020,B,6,PI,2927
2020,B,6,PR,5991
2020,B,6,RJ,9912
2020,B,6,RN,4331
2020,B,6,RO,2190
2020,B,6,RR,412
2020,B,6,RS,7213
2020,B,6,SC,2766
2020,B,6,SE,2044
2020,B,6,SP,20646
2020,B,6,TO,953
2020,B,6,AC,765
2020,B,6,AL,1699
2020,B,6,AM,2763
2020,B,6,AP,915
2020,B,6,BA,8509
2020,B,6,CE,3802
2020,B,6,DF,2543
2020,B,6,ES,2202
2020,B,6,GO,3024
2020,B,6,MA,3045
2020,B,6,MG,11640
2020,B,6,MS,1746
2020,B,6,MT,2037
2020,B,6,PA,5453
2020,B,6,PB,3363
2020,B,6,PE,5171
2020,B,6,PI,1931
2020,B,6,PR,3993
2020,B,6,RJ,7514
2020,B,6,RN,2917
2020,B,6,RO,1621
2020,B,6,RR,279
2020,B,6,RS,5200
2020,B,6,SC,1906
2020,B,6,SE,1403
2020,B,6,SP,15648
2020,B,6,TO,636
2020,B,6,AC,433
2020,B,6,AL,1036
2020,B,6,AM,1727
2020,B,6,AP,570
2020,B,6,BA,5292
2020,B,6,CE,2176
2020,B,6,DF,1825
2020,B,6,ES,1527
2020,B,6,GO,2012
2020,B,6,MA,1801
2020,B,6,MG,7629
2020,B,6,MS,1104
2020,B,6,MT,1315
2020,B,6,PA,3646
2020,B,6,PB,1970
2020,B,6,PE,3297
2020,B,6,PI,1312
2020,B,6,PR,2573
2020,B,6,RJ,5498
2020,B,6,RN,1652
2020,B,6,RO,1005
2020,B,6,RR,150
2020,B,6,RS,3287
2020,B,6,SC,1125
2020,B,6,SE,828
2020,B,6,SP,10397
2020,B,6,TO,388
2020,B,6,AC,227
2020,B,6,AL,641
2020,B,6,AM,1078
2020,B,6,AP,281
2020,B,6,BA,3220
2020,B,6,CE,1403
2020,B,6,DF,1198
2020,B,6,ES,962
2020,B,6,GO,1253
2020,B,6,MA,905
2020,B,6,MG,4751
2020,B,6,MS,638
2020,B,6,MT,716
2020,B,6,PA,2316
2020,B,6,PB,1153
2020,B,6,PE,2184
2020,B,6,PI,736
2020,B,6,PR,1519
2020,B,6,RJ,4032
2020,B,6,RN,1014
2020,B,6,RO,539
2020,B,6,RR,89
2020,B,6,RS,2107
2020,B,6,SC,668
2020,B,6,SE,525
2020,B,6,SP,6707
2020,B,6,TO,182
2020,B,6,AC,97
2020,B,6,AL,336
2020,B,6,AM,506
2020,B,6,AP,133
2020,B,6,BA,1755
2020,B,6,CE,798
2020,B,6,DF,597
2020,B,6,ES,540
2020,B,6,GO,617
2020,B,6,MA,472
2020,B,6,MG,2834
2020,B,6,MS,331
2020,B,6,MT,401
2020,B,6,PA,1142
2020,B,6,PB,606
2020,B,6,PE,1194
2020,B,6,PI,450
2020,B,6,PR,826
2020,B,6,RJ,2729
2020,B,6,RN,593
2020,B,6,RO,248
2020,B,6,RR,32
2020,B,6,RS,1277
2020,B,6,SC,314
2020,B,6,SE,256
2020,B,6,SP,3854
2020,B,6,TO,82
2020,B,6,AC,34
2020,B,6,AL,127
2020,B,6,AM,220
2020,B,6,AP,48
2020,B,6,BA,852
2020,B,6,CE,409
2020,B,6,DF,254
2020,B,6,ES,235
2020,B,6,GO,243
2020,B,6,MA,242
2020,B,6,MG,1410
2020,B,6,MS,151
2020,B,6,MT,155
2020,B,6,PA,474
2020,B,6,PB,277
2020,B,6,PE,541
2020,B,6,PI,203
2020,B,6,PR,318
2020,B,6,RJ,1434
2020,B,6,RN,256
2020,B,6,RO,86
2020,B,6,RR,19
2020,B,6,RS,713
2020,B,6,SC,131
2020,B,6,SE,123
2020,B,6,SP,1826
2020,B,6,TO,34
2020,B,6,AC,10
2020,B,6,AL,27
2020,B,6,AM,64
2020,B,6,AP,23
2020,B,6,BA,306
2020,B,6,CE,137
2020,B,6,DF,93
2020,B,6,ES,92
2020,B,6,GO,73
2020,B,6,MA,68
2020,B,6,MG,498
2020,B,6,MS,49
2020,B,6,MT,54
2020,B,6,PA,198
2020,B,6,PB,118
2020,B,6,PE,189
2020,B,6,PI,54
2020,B,6,PR,122
2020,B,6,RJ,628
2020,B,6,RN,98
2020,B,6,RO,24
2020,B,6,RR,3
2020,B,6,RS,259
2020,B,6,SC,54
2020,B,6,SE,47
2020,B,6,SP,704
2020,B,6,TO,15
2020,B,6,AC,6
2020,B,6,AL,13
2020,B,6,AM,19
2020,B,6,AP,6
2020,B,6,BA,123
2020,B,6,CE,36
2020,B,6,DF,39
2020,B,6,ES,30
2020,B,6,GO,31
2020,B,6,MA,25
2020,B,6,MG,174
2020,B,6,MS,12
2020,B,6,MT,24
2020,B,6,PA,49
2020,B,6,PB,19
2020,B,6,PE,53
2020,B,6,PI,19
2020,B,6,PR,43
2020,B,6,RJ,216
2020,B,6,RN,21
2020,B,6,RO,11
2020,B,6,RR,3
2020,B,6,RS,80
2020,B,6,SC,14
2020,B,6,SE,22
2020,B,6,SP,224
2020,B,6,TO,3
2020,B,6,AL,3
2020,B,6,AM,4
2020,B,6,AP,3
2020,B,6,BA,26
2020,B,6,CE,15
2020,B,6,DF,12
2020,B,6,ES,5
2020,B,6,GO,10
2020,B,6,MA,4
2020,B,6,MG,80
2020,B,6,MS,3
2020,B,6,MT,9
2020,B,6,PA,23
2020,B,6,PB,9
2020,B,6,PE,23
2020,B,6,PI,6
2020,B,6,PR,14
2020,B,6,RJ,100
2020,B,6,RN,12
2020,B,6,RO,1
2020,B,6,RR,1
2020,B,6,RS,26
2020,B,6,SC,5
2020,B,6,SE,4
2020,B,6,SP,84
2020,B,6,TO,2
2020,C,1,AC,157
2020,C,1,AL,585
2020,C,1,AM,637
2020,C,1,AP,223
2020,C,1,BA,2152
2020,C,1,CE,1867
2020,C,1,DF,1071
2020,C,1,ES,832
2020,C,1,GO,2043
2020,C,1,MA,1016
2020,C,1,MG,5326
2020,C,1,MS,953
2020,C,1,MT,917
2020,C,1,PA,1475
2020,C,1,PB,1242
2020,C,1,PE,2309
2020,C,1,PI,754
2020,C,1,PR,3336
2020,C,1,RJ,3142
2020,C,1,RN,737
2020,C,1,RO,387
2020,C,1,RR,130
2020,C,1,RS,1876
2020,C,1,SC,1812
2020,C,1,SE,643
2020,C,1,SP,13144
2020,C,1,TO,414
2020,C,2,AC,187
2020,C,2,AL,648
2020,C,2,AM,913
2020,C,2,AP,237
2020,C,2,BA,2822
2020,C,2,CE,2045
2020,C,2,DF,2332
2020,C,2,ES,1588
2020,C,2,GO,2565
2020,C,2,MA,933
2020,C,2,MG,8454
2020,C,2,MS,1191
2020,C,2,MT,1252
2020,C,2,PA,1469
2020,C,2,PB,1269
2020,C,2,PE,2601
2020,C,2,PI,762
2020,C,2,PR,6643
2020,C,2,RJ,6588
2020,C,2,RN,1016
2020,C,2,RO,457
2020,C,2,RR,187
2020,C,2,RS,4121
2020,C,2,SC,3587
2020,C,2,SE,633
2020,C,2,SP,25569
2020,C,2,TO,484
2020,C,3,AC,157
2020,C,3,AL,532
2020,C,3,AM,858
2020,C,3,AP,162
2020,C,3,BA,2482
2020,C,3,CE,1726
2020,C,3,DF,2258
2020,C,3,ES,1526
2020,C,3,GO,2266
2020,C,3,MA,800
2020,C,3,MG,8306
2020,C,3,MS,798
2020,C,3,MT,1065
2020,C,3,PA,1193
2020,C,3,PB,775
2020,C,3,PE,1939
2020,C,3,PI,655
2020,C,3,PR,4372
2020,C,3,RJ,6279
2020,C,3,RN,965
2020,C,3,RO,485
2020,C,3,RR,197
2020,C,3,RS,5159
2020,C,3,SC,3610
2020,C,3,SE,428
2020,C,3,SP,18466
2020,C,3,TO,362
2020,C,4,AC,73
2020,C,4,AL,327
2020,C,4,AM,420
2020,C,4,AP,123
2020,C,4,BA,1681
2020,C,4,CE,1101
2020,C,4,DF,1172
2020,C,4,ES,1003
2020,C,4,GO,1181
2020,C,4,MA,496
2020,C,4,MG,5085
2020,C,4,MS,469
2020,C,4,MT,570
2020,C,4,PA,797
2020,C,4,PB,528
2020,C,4,PE,1171
2020,C,4,PI,414
2020,C,4,PR,2390
2020,C,4,RJ,3826
2020,C,4,RN,645
2020,C,4,RO,293
2020,C,4,RR,92
2020,C,4,RS,2999
2020,C,4,SC,1354
2020,C,4,SE,234
2020,C,4,SP,8948
2020,C,4,TO,262
2020,C,5,AC,54
2020,C,5,AL,247
2020,C,5,AM,318
2020,C,5,AP,83
2020,C,5,BA,1179
2020,C,5,CE,759
2020,C,5,DF,825
2020,C,5,ES,617
2020,C,5,GO,744
2020,C,5,MA,407
2020,C,5,MG,3600
2020,C,5,MS,294
2020,C,5,MT,375
2020,C,5,PA,536
2020,C,5,PB,433
2020,C,5,PE,757
2020,C,5,PI,264
2020,C,5,PR,1531
2020,C,5,RJ,2566
2020,C,5,RN,449
2020,C,5,RO,182
2020,C,5,RR,63
2020,C,5,RS,1840
2020,C,5,SC,879
2020,C,5,SE,181
2020,C,5,SP,5613
2020,C,5,TO,153
2020,C,6,AC,55
2020,C,6,AL,170
2020,C,6,AM,250
2020,C,6,AP,67
2020,C,6,BA,828
2020,C,6,CE,607
2020,C,6,DF,643
2020,C,6,ES,423
2020,C,6,GO,532
2020,C,6,MA,293
2020,C,6,MG,2617
2020,C,6,MS,210
2020,C,6,MT,248
2020,C,6,PA,375
2020,C,6,PB,345
2020,C,6,PE,613
2020,C,6,PI,210
2020,C,6,PR,1157
2020,C,6,RJ,1766
2020,C,6,RN,374
2020,C,6,RO,129
2020,C,6,RR,45
2020,C,6,RS,1332
2020,C,6,SC,560
2020,C,6,SE,140
2020,C,6,SP,3750
2020,C,6,TO,121
2020,C,6,AC,67
2020,C,6,AL,122
2020,C,6,AM,211
2020,C,6,AP,52
2020,C,6,BA,623
2020,C,6,CE,454
2020,C,6,DF,482
2020,C,6,ES,301
2020,C,6,GO,386
2020,C,6,MA,226
2020,C,6,MG,1866
2020,C,6,MS,169
2020,C,6,MT,195
2020,C,6,PA,308
2020,C,6,PB,244
2020,C,6,PE,480
2020,C,6,PI,135
2020,C,6,PR,903
2020,C,6,RJ,1162
2020,C,6,RN,285
2020,C,6,RO,108
2020,C,6,RR,29
2020,C,6,RS,976
2020,C,6,SC,392
2020,C,6,SE,128
2020,C,6,SP,2748
2020,C,6,TO,90
2020,C,6,AC,47
2020,C,6,AL,133
2020,C,6,AM,180
2020,C,6,AP,50
2020,C,6,BA,528
2020,C,6,CE,378
2020,C,6,DF,387
2020,C,6,ES,239
2020,C,6,GO,335
2020,C,6,MA,182
2020,C,6,MG,1632
2020,C,6,MS,144
2020,C,6,MT,166
2020,C,6,PA,272
2020,C,6,PB,208
2020,C,6,PE,420
2020,C,6,PI,149
2020,C,6,PR,703
2020,C,6,RJ,1038
2020,C,6,RN,244
2020,C,6,RO,84
2020,C,6,RR,35
2020,C,6,RS,757
2020,C,6,SC,301
2020,C,6,SE,109
2020,C,6,SP,2298
2020,C,6,TO,70
2020,C,6,AC,31
2020,C,6,AL,88
2020,C,6,AM,149
2020,C,6,AP,52
2020,C,6,BA,418
2020,C,6,CE,326
2020,C,6,DF,308
2020,C,6,ES,193
2020,C,6,GO,256
2020,C,6,MA,162
2020,C,6,MG,1322
2020,C,6,MS,113
2020,C,6,MT,121
2020,C,6,PA,238
2020,C,6,PB,215
2020,C,6,PE,403
2020,C,6,PI,114
2020,C,6,PR,557
2020,C,6,RJ,816
2020,C,6,RN,201
2020,C,6,RO,79
2020,C,6,RR,29
2020,C,6,RS,572
2020,C,6,SC,254
2020,C,6,SE,78
2020,C,6,SP,1865
2020,C,6,TO,73
2020,C,6,AC,34
2020,C,6,AL,83
2020,C,6,AM,132
2020,C,6,AP,38
2020,C,6,BA,357
2020,C,6,CE,336
2020,C,6,DF,271
2020,C,6,ES,165
2020,C,6,GO,265
2020,C,6,MA,143
2020,C,6,MG,1080
2020,C,6,MS,100
2020,C,6,MT,133
2020,C,6,PA,236
2020,C,6,PB,185
2020,C,6,PE,357
2020,C,6,PI,108
2020,C,6,PR,428
2020,C,6,RJ,706
2020,C,6,RN,207
2020,C,6,RO,57
2020,C,6,RR,14
2020,C,6,RS,491
2020,C,6,SC,211
2020,C,6,SE,90
2020,C,6,SP,1485
2020,C,6,TO,57
2020,C,6,AC,110
2020,C,6,AL,397
2020,C,6,AM,494
2020,C,6,AP,160
2020,C,6,BA,1282
2020,C,6,CE,1029
2020,C,6,DF,885
2020,C,6,ES,543
2020,C,6,GO,700
2020,C,6,MA,582
2020,C,6,MG,3744
2020,C,6,MS,331
2020,C,6,MT,440
2020,C,6,PA,794
2020,C,6,PB,843
2020,C,6,PE,1236
2020,C,6,PI,418
2020,C,6,PR,1486
2020,C,6,RJ,2352
2020,C,6,RN,758
2020,C,6,RO,228
2020,C,6,RR,65
2020,C,6,RS,1486
2020,C,6,SC,600
2020,C,6,SE,301
2020,C,6,SP,4296
2020,C,6,TO,201
2020,C,6,AC,81
2020,C,6,AL,226
2020,C,6,AM,336
2020,C,6,AP,123
2020,C,6,BA,876
2020,C,6,CE,665
2020,C,6,DF,621
2020,C,6,ES,346
2020,C,6,GO,383
2020,C,6,MA,492
2020,C,6,MG,2020
2020,C,6,MS,210
2020,C,6,MT,309
2020,C,6,PA,584
2020,C,6,PB,503
2020,C,6,PE,785
2020,C,6,PI,286
2020,C,6,PR,710
2020,C,6,RJ,1306
2020,C,6,RN,550
2020,C,6,RO,192
2020,C,6,RR,49
2020,C,6,RS,792
2020,C,6,SC,298
2020,C,6,SE,214
2020,C,6,SP,2326
2020,C,6,TO,101
2020,C,6,AC,83
2020,C,6,AL,149
2020,C,6,AM,258
2020,C,6,AP,108
2020,C,6,BA,630
2020,C,6,CE,434
2020,C,6,DF,445
2020,C,6,ES,242
2020,C,6,GO,262
2020,C,6,MA,262
2020,C,6,MG,1334
2020,C,6,MS,131
2020,C,6,MT,209
2020,C,6,PA,463
2020,C,6,PB,343
2020,C,6,PE,536
2020,C,6,PI,189
2020,C,6,PR,509
2020,C,6,RJ,856
2020,C,6,RN,387
2020,C,6,RO,137
2020,C,6,RR,34
2020,C,6,RS,546
2020,C,6,SC,217
2020,C,6,SE,139
2020,C,6,SP,1598
2020,C,6,TO,68
2020,C,6,AC,48
2020,C,6,AL,101
2020,C,6,AM,183
2020,C,6,AP,69
2020,C,6,BA,406
2020,C,6,CE,323
2020,C,6,DF,327
2020,C,6,ES,178
2020,C,6,GO,225
2020,C,6,MA,175
2020,C,6,MG,904
2020,C,6,MS,104
2020,C,6,MT,165
2020,C,6,PA,310
2020,C,6,PB,237
2020,C,6,PE,335
2020,C,6,PI,103
2020,C,6,PR,358
2020,C,6,RJ,633
2020,C,6,RN,246
2020,C,6,RO,73
2020,C,6,RR,22
2020,C,6,RS,397
2020,C,6,SC,138
2020,C,6,SE,107
2020,C,6,SP,1166
2020,C,6,TO,50
2020,C,6,AC,25
2020,C,6,AL,60
2020,C,6,AM,129
2020,C,6,AP,44
2020,C,6,BA,292
2020,C,6,CE,200
2020,C,6,DF,227
2020,C,6,ES,144
2020,C,6,GO,139
2020,C,6,MA,116
2020,C,6,MG,707
2020,C,6,MS,75
2020,C,6,MT,101
2020,C,6,PA,247
2020,C,6,PB,148
2020,C,6,PE,286
2020,C,6,PI,102
2020,C,6,PR,243
2020,C,6,RJ,512
2020,C,6,RN,154
2020,C,6,RO,70
2020,C,6,RR,13
2020,C,6,RS,307
2020,C,6,SC,102
2020,C,6,SE,70
2020,C,6,SP,863
2020,C,6,TO,25
2020,C,6,AC,12
2020,C,6,AL,40
2020,C,6,AM,69
2020,C,6,AP,20
2020,C,6,BA,218
2020,C,6,CE,124
2020,C,6,DF,167
2020,C,6,ES,110
2020,C,6,GO,77
2020,C,6,MA,70
2020,C,6,MG,499
2020,C,6,MS,50
2020,C,6,MT,50
2020,C,6,PA,113
2020,C,6,PB,77
2020,C,6,PE,148
2020,C,6,PI,55
2020,C,6,PR,139
2020,C,6,RJ,400
2020,C,6,RN,102
2020,C,6,RO,31
2020,C,6,RR,6
2020,C,6,RS,211
2020,C,6,SC,66
2020,C,6,SE,41
2020,C,6,SP,584
2020,C,6,TO,7
2020,C,6,AC,5
2020,C,6,AL,31
2020,C,6,AM,36
2020,C,6,AP,7
2020,C,6,BA,92
2020,C,6,CE,59
2020,C,6,DF,85
2020,C,6,ES,40
2020,C,6,GO,43
2020,C,6,MA,30
2020,C,6,MG,255
2020,C,6,MS,25
2020,C,6,MT,26
2020,C,6,PA,61
2020,C,6,PB,39
2020,C,6,PE,78
2020,C,6,PI,39
2020,C,6,PR,49
2020,C,6,RJ,235
2020,C,6,RN,69
2020,C,6,RO,12
2020,C,6,RR,2
2020,C,6,RS,107
2020,C,6,SC,33
2020,C,6,SE,13
2020,C,6,SP,281
2020,C,6,TO,4
2020,C,6,AC,1
2020,C,6,AL,4
2020,C,6,AM,12
2020,C,6,AP,2
2020,C,6,BA,42
2020,C,6,CE,29
2020,C,6,DF,21
2020,C,6,ES,18
2020,C,6,GO,14
2020,C,6,MA,13
2020,C,6,MG,91
2020,C,6,MS,9
2020,C,6,MT,6
2020,C,6,PA,15
2020,C,6,PB,22
2020,C,6,PE,37
2020,C,6,PI,11
2020,C,6,PR,18
2020,C,6,RJ,113
2020,C,6,RN,24
2020,C,6,RO,5
2020,C,6,RR,1
2020,C,6,RS,38
2020,C,6,SC,9
2020,C,6,SE,4
2020,C,6,SP,108
2020,C,6,TO,2
2020,C,6,AL,2
2020,C,6,AM,2
2020,C,6,AP,2
2020,C,6,BA,10
2020,C,6,CE,9
2020,C,6,DF,6
2020,C,6,ES,3
2020,C,6,GO,4
2020,C,6,MA,6
2020,C,6,MG,28
2020,C,6,MS,3
2020,C,6,MT,4
2020,C,6,PA,4
2020,C,6,PB,4
2020,C,6,PE,9
2020,C,6,PI,3
2020,C,6,PR,5
2020,C,6,RJ,32
2020,C,6,RN,5
2020,C,6,RO,2
2020,C,6,RR,1
2020,C,6,RS,10
2020,C,6,SC,3
2020,C,6,SE,4
2020,C,6,SP,42
2020,C,6,AM,2
2020,C,6,AP,1
2020,C,6,BA,2
2020,C,6,CE,2
2020,C,6,DF,4
2020,C,6,ES,1
2020,C,6,GO,1
2020,C,6,MA,2
2020,C,6,MG,11
2020,C,6,MS,1
2020,C,6,MT,1
2020,C,6,PA,2
2020,C,6,PB,2
2020,C,6,PE,2
2020,C,6,PI,2
2020,C,6,PR,1
2020,C,6,RJ,11
2020,C,6,RN,4
2020,C,6,RS,5
