NU_ANO,TP_FAIXA_ETARIA,Q006,SG_UF_PROVA,QTD
2020,1,F,TO,265
2020,1,G,AC,66
2020,1,G,AL,183
2020,1,G,AM,181
2020,1,G,AP,74
2020,1,G,BA,711
2020,1,G,CE,495
2020,1,G,DF,244
2020,1,G,ES,222
2020,1,G,GO,684
2020,1,G,MA,346
2020,1,G,MG,1615
2020,1,G,MS,310
2020,1,G,MT,300
2020,1,G,PA,548
2020,1,G,PB,311
2020,1,G,PE,577
2020,1,G,PI,239
2020,1,G,PR,1024
2020,1,G,RJ,838
2020,1,G,RN,194
2020,1,G,RO,121
2020,1,G,RR,39
2020,1,G,RS,559
2020,1,G,SC,573
2020,1,G,SE,202
2020,1,G,SP,3827
2020,1,G,TO,143
2020,1,G,AC,43
2020,1,G,AL,108
2020,1,G,AM,89
2020,1,G,AP,51
2020,1,G,BA,445
2020,1,G,CE,280
2020,1,G,DF,189
2020,1,G,ES,133
2020,1,G,GO,405
2020,1,G,MA,194
2020,1,G,MG,984
2020,1,G,MS,178
2020,1,G,MT,198
2020,1,G,PA,351
2020,1,G,PB,217
2020,1,G,PE,391
2020,1,G,PI,143
2020,1,G,PR,612
2020,1,G,RJ,580
2020,1,G,RN,125
2020,1,G,RO,79
2020,1,G,RR,24
2020,1,G,RS,339
2020,1,G,SC,354
2020,1,G,SE,128
2020,1,G,SP,2488
2020,1,G,TO,104
2020,1,G,AC,34
2020,1,G,AL,89
2020,1,G,AM,109
2020,1,G,AP,36
2020,1,G,BA,322
2020,1,G,CE,230
2020,1,G,DF,167
2020,1,G,ES,124
2020,1,G,GO,339
2020,1,G,MA,167
2020,1,G,MG,845
2020,1,G,MS,143
2020,1,G,MT,154
2020,1,G,PA,268
2020,1,G,PB,184
2020,1,G,PE,328
2020,1,G,PI,105
2020,1,G,PR,571
2020,1,G,RJ,513
2020,1,G,RN,103
2020,1,G,RO,61
2020,1,G,RR,14
2020,1,G,RS,265
2020,1,G,SC,279
2020,1,G,SE,114
2020,1,G,SP,2036
2020,1,G,TO,74
2020,1,G,AC,29
2020,1,G,AL,79
2020,1,G,AM,73
2020,1,G,AP,33
2020,1,G,BA,293
2020,1,G,CE,214
2020,1,G,DF,147
2020,1,G,ES,110
2020,1,G,GO,266
2020,1,G,MA,133
2020,1,G,MG,635
2020,1,G,MS,135
2020,1,G,MT,131
2020,1,G,PA,161
2020,1,G,PB,143
2020,1,G,PE,251
2020,1,G,PI,73
2020,1,G,PR,406
2020,1,G,RJ,383
2020,1,G,RN,81
2020,1,G,RO,47
2020,1,G,RR,15
2020,1,G,RS,234
2020,1,G,SC,213
2020,1,G,SE,67
2020,1,G,SP,1640
2020,1,G,TO,54
2020,1,G,AC,47
2020,1,G,AL,117
2020,1,G,AM,123
2020,1,G,AP,71
2020,1,G,BA,320
2020,1,G,CE,320
2020,1,G,DF,247
2020,1,G,ES,163
2020,1,G,GO,387
2020,1,G,MA,197
2020,1,G,MG,995
2020,1,G,MS,191
2020,1,G,MT,207
2020,1,G,PA,298
2020,1,G,PB,229
2020,1,G,PE,358
2020,1,G,PI,120
2020,1,G,PR,688
2020,1,G,RJ,646
2020,1,G,RN,152
2020,1,G,RO,69
2020,1,G,RR,23
2020,1,G,RS,338
2020,1,G,SC,375
2020,1,G,SE,123
2020,1,G,SP,2656
2020,1,G,TO,85
2020,1,G,AC,33
2020,1,G,AL,111
2020,1,G,AM,99
2020,1,G,AP,47
2020,1,G,BA,354
2020,1,G,CE,333
2020,1,G,DF,234
2020,1,G,ES,189
2020,1,G,GO,379
2020,1,G,MA,164
2020,1,G,MG,898
2020,1,G,MS,206
2020,1,G,MT,188
2020,1,G,PA,243
2020,1,G,PB,212
2020,1,G,PE,362
2020,1,G,PI,111
2020,1,G,PR,664
2020,1,G,RJ,641
2020,1,G,RN,130
2020,1,G,RO,56
2020,1,G,RR,26
2020,1,G,RS,324
2020,1,G,SC,293
2020,1,G,SE,125
2020,1,G,SP,2565
2020,1,G,TO,86
2020,1,G,AC,33
2020,1,G,AL,103
2020,1,G,AM,123
2020,1,G,AP,38
2020,1,G,BA,373
2020,1,G,CE,285
2020,1,G,DF,307
2020,1,G,ES,157
2020,1,G,GO,328
2020,1,G,MA,133
2020,1,G,MG,879
2020,1,G,MS,165
2020,1,G,MT,188
2020,1,G,PA,227
2020,1,G,PB,216
2020,1,G,PE,366
2020,1,G,PI,131
2020,1,G,PR,579
2020,1,G,RJ,689
2020,1,G,RN,151
2020,1,G,RO,45
2020,1,G,RR,15
2020,1,G,RS,364
2020,1,G,SC,292
2020,1,G,SE,121
2020,1,G,SP,2531
2020,1,G,TO,86
2020,1,G,AC,26
2020,1,G,AL,135
2020,1,G,AM,118
2020,1,G,AP,37
2020,1,G,BA,369
2020,1,G,CE,350
2020,1,G,DF,384
2020,1,G,ES,188
2020,1,G,GO,323
2020,1,G,MA,151
2020,1,G,MG,880
2020,1,G,MS,183
2020,1,G,MT,209
2020,1,G,PA,239
2020,1,G,PB,222
2020,1,G,PE,421
2020,1,G,PI,114
2020,1,G,PR,623
2020,1,G,RJ,700
2020,1,G,RN,159
2020,1,G,RO,54
2020,1,G,RR,21
2020,1,G,RS,329
2020,1,G,SC,300
2020,1,G,SE,106
2020,1,G,SP,2735
2020,1,G,TO,91
2020,1,G,AC,43
2020,1,G,AL,153
2020,1,G,AM,188
2020,1,G,AP,50
2020,1,G,BA,535
2020,1,G,CE,463
2020,1,G,DF,665
2020,1,G,ES,257
2020,1,G,GO,448
2020,1,G,MA,214
2020,1,G,MG,1136
2020,1,G,MS,242
2020,1,G,MT,270
2020,1,G,PA,318
2020,1,G,PB,274
2020,1,G,PE,676
2020,1,G,PI,126
2020,1,G,PR,768
2020,1,G,RJ,1033
2020,1,G,RN,226
2020,1,G,RO,62
2020,1,G,RR,24
2020,1,G,RS,396
2020,1,G,SC,413
2020,1,G,SE,163
2020,1,G,SP,3879
2020,1,G,TO,84
2020,2,A,AC,289
2020,2,A,AL,1037
2020,2,A,AM,1667
2020,2,A,AP,290
2020,2,A,BA,5329
2020,2,A,CE,5135
2020,2,A,DF,315
2020,2,A,ES,309
2020,2,A,GO,1069
2020,2,A,MA,4288
2020,2,A,MG,2430
2020,2,A,MS,283
2020,2,A,MT,355
2020,2,A,PA,2733
2020,2,A,PB,2024
2020,2,A,PE,4915
2020,2,A,PI,2289
2020,2,A,PR,774
2020,2,A,RJ,1397
2020,2,A,RN,908
2020,2,A,RO,251
2020,2,A,RR,127
2020,2,A,RS,388
2020,2,A,SC,149
2020,2,A,SE,1046
2020,2,A,SP,3569
2020,2,A,TO,689
2020,2,B,AC,1362
2020,2,B,AL,3900
2020,2,B,AM,6455
2020,2,B,AP,1455
2020,2,B,BA,17367
2020,2,B,CE,27582
2020,2,B,DF,2061
2020,2,B,ES,2309
2020,2,B,GO,8036
2020,2,B,MA,12598
2020,2,B,MG,15576
2020,2,B,MS,2260
2020,2,B,MT,2394
2020,2,B,PA,11496
2020,2,B,PB,7043
2020,2,B,PE,17411
2020,2,B,PI,6232
2020,2,B,PR,5339
2020,2,B,RJ,7191
2020,2,B,RN,3983
2020,2,B,RO,1530
2020,2,B,RR,555
2020,2,B,RS,3121
2020,2,B,SC,1486
2020,2,B,SE,3579
2020,2,B,SP,20816
2020,2,B,TO,2959
2020,2,C,AC,510
2020,2,C,AL,1376
2020,2,C,AM,2531
2020,2,C,AP,575
2020,2,C,BA,6499
2020,2,C,CE,6787
2020,2,C,DF,1695
2020,2,C,ES,1748
2020,2,C,GO,6131
2020,2,C,MA,3778
2020,2,C,MG,11701
2020,2,C,MS,1961
2020,2,C,MT,2160
2020,2,C,PA,4429
2020,2,C,PB,2359
2020,2,C,PE,6093
2020,2,C,PI,1785
2020,2,C,PR,6598
2020,2,C,RJ,6282
2020,2,C,RN,1417
2020,2,C,RO,1070
2020,2,C,RR,295
2020,2,C,RS,3299
2020,2,C,SC,2122
2020,2,C,SE,1221
2020,2,C,SP,24332
2020,2,C,TO,1327
2020,2,C,AC,335
2020,2,C,AL,1050
2020,2,C,AM,1366
2020,2,C,AP,301
2020,2,C,BA,4439
2020,2,C,CE,3513
2020,2,C,DF,1369
2020,2,C,ES,1653
2020,2,C,GO,5000
2020,2,C,MA,2148
2020,2,C,MG,10425
2020,2,C,MS,1807
2020,2,C,MT,1813
2020,2,C,PA,2826
2020,2,C,PB,1594
2020,2,C,PE,3749
2020,2,C,PI,1252
2020,2,C,PR,6980
2020,2,C,RJ,5415
2020,2,C,RN,1120
2020,2,C,RO,838
2020,2,C,RR,200
2020,2,C,RS,3436
2020,2,C,SC,2661
2020,2,C,SE,875
2020,2,C,SP,24543
2020,2,C,TO,933
2020,2,D,AC,152
2020,2,D,AL,496
2020,2,D,AM,656
2020,2,D,AP,148
2020,2,D,BA,2208
2020,2,D,CE,1491
2020,2,D,DF,757
2020,2,D,ES,1027
2020,2,D,GO,2555
2020,2,D,MA,933
2020,2,D,MG,6046
2020,2,D,MS,956
2020,2,D,MT,1130
2020,2,D,PA,1281
2020,2,D,PB,776
2020,2,D,PE,1776
2020,2,D,PI,561
2020,2,D,PR,4655
2020,2,D,RJ,3339
2020,2,D,RN,573
2020,2,D,RO,464
2020,2,D,RR,109
2020,2,D,RS,2382
2020,2,D,SC,1964
2020,2,D,SE,387
2020,2,D,SP,15513
2020,2,D,TO,447
2020,2,D,AC,181
2020,2,D,AL,516
2020,2,D,AM,645
2020,2,D,AP,203
2020,2,D,BA,2342
2020,2,D,CE,1555
2020,2,D,DF,914
2020,2,D,ES,1136
2020,2,D,GO,2684
2020,2,D,MA,1018
2020,2,D,MG,6741
2020,2,D,MS,1110
2020,2,D,MT,1291
2020,2,D,PA,1529
2020,2,D,PB,898
2020,2,D,PE,1911
2020,2,D,PI,739
2020,2,D,PR,5391
2020,2,D,RJ,3821
2020,2,D,RN,670
2020,2,D,RO,498
2020,2,D,RR,138
2020,2,D,RS,2822
2020,2,D,SC,2570
2020,2,D,SE,456
2020,2,D,SP,19185
2020,2,D,TO,518
2020,2,E,AC,159
2020,2,E,AL,421
2020,2,E,AM,514
2020,2,E,AP,165
2020,2,E,BA,1854
2020,2,E,CE,1195
2020,2,E,DF,774
2020,2,E,ES,864
2020,2,E,GO,2029
2020,2,E,MA,815
2020,2,E,MG,5300
2020,2,E,MS,765
2020,2,E,MT,959
2020,2,E,PA,1201
2020,2,E,PB,703
2020,2,E,PE,1459
2020,2,E,PI,533
2020,2,E,PR,4420
2020,2,E,RJ,3181
2020,2,E,RN,585
2020,2,E,RO,369
2020,2,E,RR,115
2020,2,E,RS,2518
2020,2,E,SC,2383
2020,2,E,SE,367
2020,2,E,SP,16154
2020,2,E,TO,370
2020,2,F,AC,127
2020,2,F,AL,338
2020,2,F,AM,351
2020,2,F,AP,150
2020,2,F,BA,1432
2020,2,F,CE,856
2020,2,F,DF,747
2020,2,F,ES,695
2020,2,F,GO,1392
2020,2,F,MA,588
2020,2,F,MG,3897
2020,2,F,MS,612
2020,2,F,MT,724
2020,2,F,PA,911
2020,2,F,PB,517
2020,2,F,PE,1186
2020,2,F,PI,356
2020,2,F,PR,3208
2020,2,F,RJ,2643
2020,2,F,RN,421
2020,2,F,RO,332
2020,2,F,RR,82
2020,2,F,RS,1857
2020,2,F,SC,1829
2020,2,F,SE,308
2020,2,F,SP,12311
2020,2,F,TO,294
2020,2,G,AC,84
2020,2,G,AL,212
2020,2,G,AM,229
2020,2,G,AP,92
2020,2,G,BA,871
2020,2,G,CE,549
2020,2,G,DF,583
2020,2,G,ES,437
2020,2,G,GO,892
2020,2,G,MA,332
2020,2,G,MG,2295
2020,2,G,MS,419
2020,2,G,MT,466
2020,2,G,PA,554
2020,2,G,PB,299
2020,2,G,PE,683
2020,2,G,PI,230
2020,2,G,PR,1977
2020,2,G,RJ,1813
2020,2,G,RN,275
2020,2,G,RO,193
2020,2,G,RR,51
2020,2,G,RS,1196
2020,2,G,SC,1105
2020,2,G,SE,196
2020,2,G,SP,7475
2020,2,G,TO,176
2020,2,G,AC,45
2020,2,G,AL,127
2020,2,G,AM,152
2020,2,G,AP,59
2020,2,G,BA,540
2020,2,G,CE,329
2020,2,G,DF,441
2020,2,G,ES,248
2020,2,G,GO,545
2020,2,G,MA,197
2020,2,G,MG,1427
2020,2,G,MS,247
2020,2,G,MT,276
2020,2,G,PA,320
2020,2,G,PB,174
2020,2,G,PE,418
2020,2,G,PI,132
2020,2,G,PR,1137
2020,2,G,RJ,1194
2020,2,G,RN,173
2020,2,G,RO,102
2020,2,G,RR,30
2020,2,G,RS,727
2020,2,G,SC,711
2020,2,G,SE,139
2020,2,G,SP,4533
2020,2,G,TO,127
2020,2,G,AC,44
2020,2,G,AL,116
2020,2,G,AM,109
2020,2,G,AP,51
2020,2,G,BA,407
2020,2,G,CE,272
2020,2,G,DF,385
2020,2,G,ES,201
2020,2,G,GO,391
2020,2,G,MA,146
2020,2,G,MG,1150
2020,2,G,MS,161
2020,2,G,MT,206
2020,2,G,PA,239
2020,2,G,PB,160
2020,2,G,PE,354
2020,2,G,PI,110
2020,2,G,PR,995
2020,2,G,RJ,961
2020,2,G,RN,157
2020,2,G,RO,69
2020,2,G,RR,33
2020,2,G,RS,546
2020,2,G,SC,476
2020,2,G,SE,103
2020,2,G,SP,3631
2020,2,G,TO,63
2020,2,G,AC,26
2020,2,G,AL,69
2020,2,G,AM,81
2020,2,G,AP,33
2020,2,G,BA,318
2020,2,G,CE,214
2020,2,G,DF,296
2020,2,G,ES,177
2020,2,G,GO,300
2020,2,G,MA,108
2020,2,G,MG,869
2020,2,G,MS,115
2020,2,G,MT,183
2020,2,G,PA,200
2020,2,G,PB,111
2020,2,G,PE,243
2020,2,G,PI,73
2020,2,G,PR,695
2020,2,G,RJ,785
2020,2,G,RN,101
2020,2,G,RO,55
2020,2,G,RR,22
2020,2,G,RS,444
2020,2,G,SC,387
2020,2,G,SE,68
2020,2,G,SP,2843
2020,2,G,TO,61
2020,2,G,AC,36
2020,2,G,AL,102
2020,2,G,AM,130
2020,2,G,AP,44
2020,2,G,BA,455
2020,2,G,CE,308
2020,2,G,DF,510
2020,2,G,ES,248
2020,2,G,GO,402
2020,2,G,MA,181
2020,2,G,MG,1235
2020,2,G,MS,238
2020,2,G,MT,247
2020,2,G,PA,252
2020,2,G,PB,165
2020,2,G,PE,391
2020,2,G,PI,97
2020,2,G,PR,921
2020,2,G,RJ,1153
2020,2,G,RN,154
2020,2,G,RO,71
2020,2,G,RR,16
2020,2,G,RS,652
2020,2,G,SC,527
2020,2,G,SE,105
2020,2,G,SP,4034
2020,2,G,TO,96
2020,2,G,AC,26
2020,2,G,AL,108
2020,2,G,AM,124
2020,2,G,AP,38
2020,2,G,BA,464
2020,2,G,CE,295
2020,2,G,DF,532
2020,2,G,ES,254
2020,2,G,GO,385
2020,2,G,MA,143
2020,2,G,MG,1171
2020,2,G,MS,182
2020,2,G,MT,227
2020,2,G,PA,209
2020,2,G,PB,176
2020,2,G,PE,372
2020,2,G,PI,104
2020,2,G,PR,950
2020,2,G,RJ,1092
2020,2,G,RN,134
2020,2,G,RO,70
2020,2,G,RR,38
2020,2,G,RS,596
2020,2,G,SC,511
2020,2,G,SE,103
2020,2,G,SP,3771
2020,2,G,TO,94
2020,2,G,AC,30
2020,2,G,AL,96
2020,2,G,AM,113
2020,2,G,AP,53
2020,2,G,BA,402
2020,2,G,CE,265
2020,2,G,DF,581
2020,2,G,ES,211
2020,2,G,GO,372
2020,2,G,MA,117
2020,2,G,MG,1083
2020,2,G,MS,151
2020,2,G,MT,183
2020,2,G,PA,179
2020,2,G,PB,168
2020,2,G,PE,329
2020,2,G,PI,94
2020,2,G,PR,837
2020,2,G,RJ,1116
2020,2,G,RN,132
2020,2,G,RO,47
2020,2,G,RR,26
2020,2,G,RS,543
2020,2,G,SC,427
2020,2,G,SE,94
2020,2,G,SP,3515
2020,2,G,TO,76
2020,2,G,AC,29
2020,2,G,AL,92
2020,2,G,AM,117
2020,2,G,AP,27
2020,2,G,BA,383
2020,2,G,CE,297
2020,2,G,DF,602
2020,2,G,ES,215
2020,2,G,GO,379
2020,2,G,MA,110
2020,2,G,MG,1112
2020,2,G,MS,170
2020,2,G,MT,196
2020,2,G,PA,206
2020,2,G,PB,155
2020,2,G,PE,388
2020,2,G,PI,95
2020,2,G,PR,811
2020,2,G,RJ,1252
2020,2,G,RN,154
2020,2,G,RO,46
2020,2,G,RR,20
2020,2,G,RS,529
2020,2,G,SC,377
2020,2,G,SE,103
2020,2,G,SP,3584
2020,2,G,TO,72
2020,2,G,AC,31
2020,2,G,AL,124
2020,2,G,AM,143
2020,2,G,AP,32
2020,2,G,BA,530
2020,2,G,CE,404
2020,2,G,DF,920
2020,2,G,ES,274
2020,2,G,GO,475
2020,2,G,MA,152
2020,2,G,MG,1371
2020,2,G,MS,172
2020,2,G,MT,253
2020,2,G,PA,231
2020,2,G,PB,184
2020,2,G,PE,590
2020,2,G,PI,120
2020,2,G,PR,949
2020,2,G,RJ,1784
2020,2,G,RN,173
2020,2,G,RO,42
2020,2,G,RR,28
2020,2,G,RS,697
2020,2,G,SC,456
2020,2,G,SE,135
2020,2,G,SP,5297
2020,2,G,TO,78
2020,3,A,AC,566
2020,3,A,AL,1803
2020,3,A,AM,2820
2020,3,A,AP,517
2020,3,A,BA,7746
2020,3,A,CE,6860
2020,3,A,DF,493
2020,3,A,ES,711
2020,3,A,GO,1610
2020,3,A,MA,5323
2020,3,A,MG,3296
2020,3,A,MS,394
2020,3,A,MT,529
2020,3,A,PA,4374
2020,3,A,PB,2890
2020,3,A,PE,6909
2020,3,A,PI,3040
2020,3,A,PR,783
2020,3,A,RJ,2534
2020,3,A,RN,1581
2020,3,A,RO,558
2020,3,A,RR,208
2020,3,A,RS,869
2020,3,A,SC,354
2020,3,A,SE,1530
2020,3,A,SP,4017
2020,3,A,TO,812
2020,3,B,AC,2166
2020,3,B,AL,6308
2020,3,B,AM,10781
2020,3,B,AP,2304
2020,3,B,BA,25901
2020,3,B,CE,36641
2020,3,B,DF,3435
2020,3,B,ES,4604
2020,3,B,GO,12039
2020,3,B,MA,16200
2020,3,B,MG,22412
2020,3,B,MS,2780
2020,3,B,MT,3711
2020,3,B,PA,16982
2020,3,B,PB,9183
2020,3,B,PE,23585
2020,3,B,PI,8130
2020,3,B,PR,5901
2020,3,B,RJ,13375
2020,3,B,RN,6421
2020,3,B,RO,3061
2020,3,B,RR,969
2020,3,B,RS,6514
2020,3,B,SC,2693
2020,3,B,SE,5013
2020,3,B,SP,24867
2020,3,B,TO,3583
2020,3,C,AC,727
2020,3,C,AL,1941
2020,3,C,AM,3874
2020,3,C,AP,759
2020,3,C,BA,8725
2020,3,C,CE,8220
2020,3,C,DF,2699
2020,3,C,ES,3327
2020,3,C,GO,8696
2020,3,C,MA,4314
2020,3,C,MG,15955
2020,3,C,MS,2178
2020,3,C,MT,3090
2020,3,C,PA,5935
2020,3,C,PB,2757
2020,3,C,PE,6913
2020,3,C,PI,2171
2020,3,C,PR,6936
2020,3,C,RJ,10469
2020,3,C,RN,2185
2020,3,C,RO,1995
2020,3,C,RR,464
2020,3,C,RS,6660
2020,3,C,SC,3916
2020,3,C,SE,1396
2020,3,C,SP,27118
2020,3,C,TO,1584
2020,3,C,AC,383
2020,3,C,AL,1149
2020,3,C,AM,1937
2020,3,C,AP,345
2020,3,C,BA,5333
2020,3,C,CE,3994
2020,3,C,DF,2012
2020,3,C,ES,2589
2020,3,C,GO,6141
2020,3,C,MA,2266
2020,3,C,MG,13112
2020,3,C,MS,1682
2020,3,C,MT,2495
2020,3,C,PA,3273
2020,3,C,PB,1608
2020,3,C,PE,3706
2020,3,C,PI,1344
2020,3,C,PR,6376
2020,3,C,RJ,7603
2020,3,C,RN,1523
2020,3,C,RO,1357
2020,3,C,RR,317
2020,3,C,RS,5966
2020,3,C,SC,4226
2020,3,C,SE,830
2020,3,C,SP,23607
2020,3,C,TO,993
2020,3,D,AC,188
2020,3,D,AL,470
2020,3,D,AM,723
2020,3,D,AP,165
2020,3,D,BA,2314
2020,3,D,CE,1466
2020,3,D,DF,997
2020,3,D,ES,1440
2020,3,D,GO,2911
2020,3,D,MA,959
2020,3,D,MG,6957
2020,3,D,MS,829
2020,3,D,MT,1309
2020,3,D,PA,1450
2020,3,D,PB,686
2020,3,D,PE,1577
2020,3,D,PI,544
2020,3,D,PR,3683
2020,3,D,RJ,4102
2020,3,D,RN,686
2020,3,D,RO,615
2020,3,D,RR,115
2020,3,D,RS,3830
2020,3,D,SC,2956
2020,3,D,SE,357
2020,3,D,SP,13604
2020,3,D,TO,454
2020,3,D,AC,166
2020,3,D,AL,506
2020,3,D,AM,772
2020,3,D,AP,187
2020,3,D,BA,2412
2020,3,D,CE,1323
2020,3,D,DF,1108
2020,3,D,ES,1478
2020,3,D,GO,2719
2020,3,D,MA,1017
2020,3,D,MG,7436
2020,3,D,MS,835
2020,3,D,MT,1325
2020,3,D,PA,1466
2020,3,D,PB,726
2020,3,D,PE,1514
2020,3,D,PI,623
2020,3,D,PR,4245
2020,3,D,RJ,4470
2020,3,D,RN,754
2020,3,D,RO,654
2020,3,D,RR,168
2020,3,D,RS,4174
2020,3,D,SC,3461
2020,3,D,SE,363
2020,3,D,SP,15720
2020,3,D,TO,473
2020,3,E,AC,134
2020,3,E,AL,410
2020,3,E,AM,541
2020,3,E,AP,148
2020,3,E,BA,1827
2020,3,E,CE,1002
2020,3,E,DF,859
2020,3,E,ES,1089
2020,3,E,GO,1796
2020,3,E,MA,670
2020,3,E,MG,5601
2020,3,E,MS,565
2020,3,E,MT,1029
2020,3,E,PA,1043
2020,3,E,PB,449
2020,3,E,PE,1085
2020,3,E,PI,474
2020,3,E,PR,3120
2020,3,E,RJ,3422
2020,3,E,RN,603
2020,3,E,RO,452
2020,3,E,RR,117
2020,3,E,RS,3448
2020,3,E,SC,2845
2020,3,E,SE,293
2020,3,E,SP,11830
2020,3,E,TO,315
2020,3,F,AC,115
2020,3,F,AL,296
2020,3,F,AM,377
2020,3,F,AP,119
2020,3,F,BA,1270
2020,3,F,CE,765
2020,3,F,DF,808
2020,3,F,ES,714
2020,3,F,GO,1232
2020,3,F,MA,477
2020,3,F,MG,3688
2020,3,F,MS,432
2020,3,F,MT,703
2020,3,F,PA,658
2020,3,F,PB,310
2020,3,F,PE,820
2020,3,F,PI,323
2020,3,F,PR,2018
2020,3,F,RJ,2562
2020,3,F,RN,448
2020,3,F,RO,283
2020,3,F,RR,92
2020,3,F,RS,2421
2020,3,F,SC,1916
2020,3,F,SE,222
2020,3,F,SP,8456
2020,3,F,TO,226
2020,3,G,AC,59
2020,3,G,AL,166
2020,3,G,AM,204
2020,3,G,AP,74
2020,3,G,BA,725
2020,3,G,CE,452
2020,3,G,DF,530
2020,3,G,ES,406
2020,3,G,GO,702
2020,3,G,MA,260
2020,3,G,MG,2214
2020,3,G,MS,242
2020,3,G,MT,416
2020,3,G,PA,450
2020,3,G,PB,187
2020,3,G,PE,452
2020,3,G,PI,162
2020,3,G,PR,1211
2020,3,G,RJ,1709
2020,3,G,RN,276
2020,3,G,RO,166
2020,3,G,RR,58
2020,3,G,RS,1444
2020,3,G,SC,1073
2020,3,G,SE,138
2020,3,G,SP,4904
2020,3,G,TO,124
2020,3,G,AC,36
2020,3,G,AL,85
2020,3,G,AM,121
2020,3,G,AP,45
2020,3,G,BA,423
2020,3,G,CE,240
2020,3,G,DF,409
2020,3,G,ES,250
2020,3,G,GO,418
2020,3,G,MA,147
2020,3,G,MG,1257
2020,3,G,MS,136
2020,3,G,MT,222
2020,3,G,PA,216
2020,3,G,PB,105
2020,3,G,PE,323
2020,3,G,PI,115
2020,3,G,PR,700
2020,3,G,RJ,1060
2020,3,G,RN,191
2020,3,G,RO,77
2020,3,G,RR,41
2020,3,G,RS,799
2020,3,G,SC,591
2020,3,G,SE,98
2020,3,G,SP,2904
2020,3,G,TO,63
2020,3,G,AC,35
2020,3,G,AL,70
2020,3,G,AM,92
2020,3,G,AP,37
2020,3,G,BA,330
2020,3,G,CE,189
2020,3,G,DF,377
2020,3,G,ES,165
2020,3,G,GO,333
2020,3,G,MA,109
2020,3,G,MG,1032
2020,3,G,MS,111
2020,3,G,MT,175
2020,3,G,PA,171
2020,3,G,PB,85
2020,3,G,PE,236
2020,3,G,PI,82
2020,3,G,PR,500
2020,3,G,RJ,817
2020,3,G,RN,125
2020,3,G,RO,63
2020,3,G,RR,22
2020,3,G,RS,630
2020,3,G,SC,432
2020,3,G,SE,71
2020,3,G,SP,2338
2020,3,G,TO,58
2020,3,G,AC,32
2020,3,G,AL,50
2020,3,G,AM,62
2020,3,G,AP,18
2020,3,G,BA,249
2020,3,G,CE,160
2020,3,G,DF,301
2020,3,G,ES,149
2020,3,G,GO,207
2020,3,G,MA,84
2020,3,G,MG,795
2020,3,G,MS,77
2020,3,G,MT,103
2020,3,G,PA,121
2020,3,G,PB,67
2020,3,G,PE,176
2020,3,G,PI,60
2020,3,G,PR,386
2020,3,G,RJ,631
2020,3,G,RN,91
2020,3,G,RO,43
2020,3,G,RR,23
2020,3,G,RS,476
2020,3,G,SC,339
2020,3,G,SE,46
2020,3,G,SP,1805
2020,3,G,TO,40
2020,3,G,AC,28
2020,3,G,AL,65
2020,3,G,AM,102
2020,3,G,AP,27
2020,3,G,BA,357
2020,3,G,CE,190
2020,3,G,DF,447
2020,3,G,ES,183
2020,3,G,GO,277
2020,3,G,MA,99
2020,3,G,MG,1038
2020,3,G,MS,107
2020,3,G,MT,141
2020,3,G,PA,190
2020,3,G,PB,82
2020,3,G,PE,250
2020,3,G,PI,85
2020,3,G,PR,489
2020,3,G,RJ,990
2020,3,G,RN,123
2020,3,G,RO,52
2020,3,G,RR,30
2020,3,G,RS,679
2020,3,G,SC,336
2020,3,G,SE,62
2020,3,G,SP,2469
2020,3,G,TO,72
2020,3,G,AC,17
2020,3,G,AL,58
2020,3,G,AM,83
2020,3,G,AP,29
2020,3,G,BA,338
2020,3,G,CE,244
2020,3,G,DF,421
2020,3,G,ES,166
2020,3,G,GO,306
2020,3,G,MA,110
2020,3,G,MG,1042
2020,3,G,MS,93
2020,3,G,MT,150
2020,3,G,PA,139
2020,3,G,PB,93
2020,3,G,PE,219
2020,3,G,PI,71
2020,3,G,PR,473
2020,3,G,RJ,929
2020,3,G,RN,116
2020,3,G,RO,37
2020,3,G,RR,25
2020,3,G,RS,589
2020,3,G,SC,342
2020,3,G,SE,75
2020,3,G,SP,2256
2020,3,G,TO,47
2020,3,G,AC,20
2020,3,G,AL,57
2020,3,G,AM,75
2020,3,G,AP,22
2020,3,G,BA,291
2020,3,G,CE,186
2020,3,G,DF,443
2020,3,G,ES,173
2020,3,G,GO,263
2020,3,G,MA,70
2020,3,G,MG,913
2020,3,G,MS,91
2020,3,G,MT,155
2020,3,G,PA,133
2020,3,G,PB,67
2020,3,G,PE,204
2020,3,G,PI,62
2020,3,G,PR,413
2020,3,G,RJ,851
2020,3,G,RN,102
2020,3,G,RO,36
2020,3,G,RR,20
2020,3,G,RS,568
2020,3,G,SC,313
2020,3,G,SE,70
2020,3,G,SP,2173
2020,3,G,TO,49
2020,3,G,AC,21
2020,3,G,AL,66
2020,3,G,AM,74
2020,3,G,AP,18
2020,3,G,BA,298
2020,3,G,CE,231
2020,3,G,DF,495
2020,3,G,ES,157
2020,3,G,GO,242
2020,3,G,MA,104
2020,3,G,MG,823
2020,3,G,MS,59
2020,3,G,MT,121
2020,3,G,PA,128
2020,3,G,PB,78
2020,3,G,PE,236
2020,3,G,PI,71
2020,3,G,PR,357
2020,3,G,RJ,899
2020,3,G,RN,117
2020,3,G,RO,33
2020,3,G,RR,21
2020,3,G,RS,516
2020,3,G,SC,272
