NU_ANO,TP_FAIXA_ETARIA,TP_ESCOLA,SG_UF_PROVA,QTD
2021,6,2,BA,615
2021,6,2,CE,780
2021,6,2,DF,57
2021,6,2,ES,48
2021,6,2,GO,285
2021,6,2,MA,74
2021,6,2,MG,256
2021,6,2,MS,52
2021,6,2,MT,59
2021,6,2,PA,241
2021,6,2,PB,162
2021,6,2,PE,153
2021,6,2,PI,85
2021,6,2,PR,99
2021,6,2,RJ,309
2021,6,2,RN,142
2021,6,2,RO,49
2021,6,2,RR,8
2021,6,2,RS,161
2021,6,2,SC,44
2021,6,2,SE,101
2021,6,2,SP,163
2021,6,2,TO,44
2021,6,3,AM,2
2021,6,3,BA,1
2021,6,3,MG,1
2021,6,3,PA,1
2021,6,3,PB,1
2021,6,3,RJ,2
2021,6,3,RN,1
2021,6,3,RS,1
2021,6,3,SP,2
2021,6,1,AC,637
2021,6,1,AL,1704
2021,6,1,AM,2119
2021,6,1,AP,693
2021,6,1,BA,7348
2021,6,1,CE,3596
2021,6,1,DF,1774
2021,6,1,ES,1579
2021,6,1,GO,2200
2021,6,1,MA,3397
2021,6,1,MG,8269
2021,6,1,MS,949
2021,6,1,MT,1236
2021,6,1,PA,5981
2021,6,1,PB,2852
2021,6,1,PE,4677
2021,6,1,PI,2047
2021,6,1,PR,2889
2021,6,1,RJ,6260
2021,6,1,RN,2561
2021,6,1,RO,847
2021,6,1,RR,224
2021,6,1,RS,3820
2021,6,1,SC,1449
2021,6,1,SE,1459
2021,6,1,SP,10902
2021,6,1,TO,679
2021,6,2,AC,20
2021,6,2,AL,40
2021,6,2,AM,409
2021,6,2,AP,24
2021,6,2,BA,398
2021,6,2,CE,597
2021,6,2,DF,47
2021,6,2,ES,43
2021,6,2,GO,267
2021,6,2,MA,51
2021,6,2,MG,204
2021,6,2,MS,44
2021,6,2,MT,45
2021,6,2,PA,204
2021,6,2,PB,109
2021,6,2,PE,122
2021,6,2,PI,52
2021,6,2,PR,92
2021,6,2,RJ,248
2021,6,2,RN,90
2021,6,2,RO,43
2021,6,2,RR,8
2021,6,2,RS,123
2021,6,2,SC,37
2021,6,2,SE,62
2021,6,2,SP,180
2021,6,2,TO,25
2021,6,3,DF,1
2021,6,3,MA,1
2021,6,3,MG,1
2021,6,3,PA,1
2021,6,3,PB,1
2021,6,3,PE,2
2021,6,3,RJ,2
2021,6,3,RS,1
2021,6,1,AC,510
2021,6,1,AL,1392
2021,6,1,AM,1865
2021,6,1,AP,612
2021,6,1,BA,5804
2021,6,1,CE,3100
2021,6,1,DF,1461
2021,6,1,ES,1262
2021,6,1,GO,1841
2021,6,1,MA,2905
2021,6,1,MG,6683
2021,6,1,MS,818
2021,6,1,MT,1158
2021,6,1,PA,5087
2021,6,1,PB,2372
2021,6,1,PE,4030
2021,6,1,PI,1739
2021,6,1,PR,2504
2021,6,1,RJ,5055
2021,6,1,RN,2187
2021,6,1,RO,710
2021,6,1,RR,174
2021,6,1,RS,3187
2021,6,1,SC,1315
2021,6,1,SE,1210
2021,6,1,SP,8917
2021,6,1,TO,536
2021,6,2,AC,9
2021,6,2,AL,25
2021,6,2,AM,317
2021,6,2,AP,11
2021,6,2,BA,274
2021,6,2,CE,482
2021,6,2,DF,33
2021,6,2,ES,38
2021,6,2,GO,245
2021,6,2,MA,40
2021,6,2,MG,169
2021,6,2,MS,29
2021,6,2,MT,53
2021,6,2,PA,174
2021,6,2,PB,78
2021,6,2,PE,82
2021,6,2,PI,38
2021,6,2,PR,78
2021,6,2,RJ,149
2021,6,2,RN,51
2021,6,2,RO,49
2021,6,2,RR,2
2021,6,2,RS,102
2021,6,2,SC,27
2021,6,2,SE,44
2021,6,2,SP,135
2021,6,2,TO,23
2021,6,3,AL,1
2021,6,3,PA,1
2021,6,3,PE,1
2021,6,3,PR,1
2021,6,3,RJ,1
2021,6,3,RN,1
2021,6,3,RS,1
2021,6,3,SP,1
2021,6,1,AC,1791
2021,6,1,AL,4536
2021,6,1,AM,5919
2021,6,1,AP,2076
2021,6,1,BA,18617
2021,6,1,CE,9532
2021,6,1,DF,4746
2021,6,1,ES,3913
2021,6,1,GO,5995
2021,6,1,MA,8675
2021,6,1,MG,21659
2021,6,1,MS,2736
2021,6,1,MT,3764
2021,6,1,PA,17110
2021,6,1,PB,7907
2021,6,1,PE,12544
2021,6,1,PI,5258
2021,6,1,PR,7997
2021,6,1,RJ,16031
2021,6,1,RN,7546
2021,6,1,RO,2667
2021,6,1,RR,605
2021,6,1,RS,10139
2021,6,1,SC,4160
2021,6,1,SE,3983
2021,6,1,SP,26759
2021,6,1,TO,1858
2021,6,2,AC,53
2021,6,2,AL,108
2021,6,2,AM,1162
2021,6,2,AP,42
2021,6,2,BA,728
2021,6,2,CE,1518
2021,6,2,DF,122
2021,6,2,ES,108
2021,6,2,GO,835
2021,6,2,MA,138
2021,6,2,MG,552
2021,6,2,MS,123
2021,6,2,MT,136
2021,6,2,PA,494
2021,6,2,PB,253
2021,6,2,PE,268
2021,6,2,PI,150
2021,6,2,PR,271
2021,6,2,RJ,516
2021,6,2,RN,182
2021,6,2,RO,133
2021,6,2,RR,12
2021,6,2,RS,277
2021,6,2,SC,111
2021,6,2,SE,126
2021,6,2,SP,525
2021,6,2,TO,84
2021,6,3,AL,1
2021,6,3,AM,2
2021,6,3,BA,1
2021,6,3,CE,2
2021,6,3,ES,1
2021,6,3,MA,1
2021,6,3,MG,3
2021,6,3,PA,2
2021,6,3,PB,2
2021,6,3,PE,1
2021,6,3,PI,1
2021,6,3,RJ,4
2021,6,3,RN,1
2021,6,3,RO,1
2021,6,3,SE,1
2021,6,1,AC,1125
2021,6,1,AL,2677
2021,6,1,AM,3276
2021,6,1,AP,1361
2021,6,1,BA,10305
2021,6,1,CE,5692
2021,6,1,DF,2836
2021,6,1,ES,2432
2021,6,1,GO,3207
2021,6,1,MA,5092
2021,6,1,MG,11801
2021,6,1,MS,1746
2021,6,1,MT,2514
2021,6,1,PA,10099
2021,6,1,PB,4847
2021,6,1,PE,7283
2021,6,1,PI,3196
2021,6,1,PR,4431
2021,6,1,RJ,8783
2021,6,1,RN,4573
2021,6,1,RO,1749
2021,6,1,RR,316
2021,6,1,RS,5797
2021,6,1,SC,2236
2021,6,1,SE,2289
2021,6,1,SP,14818
2021,6,1,TO,903
2021,6,2,AC,14
2021,6,2,AL,66
2021,6,2,AM,706
2021,6,2,AP,23
2021,6,2,BA,378
2021,6,2,CE,970
2021,6,2,DF,54
2021,6,2,ES,61
2021,6,2,GO,609
2021,6,2,MA,76
2021,6,2,MG,341
2021,6,2,MS,44
2021,6,2,MT,71
2021,6,2,PA,252
2021,6,2,PB,169
2021,6,2,PE,201
2021,6,2,PI,96
2021,6,2,PR,182
2021,6,2,RJ,273
2021,6,2,RN,104
2021,6,2,RO,80
2021,6,2,RR,5
2021,6,2,RS,141
2021,6,2,SC,55
2021,6,2,SE,49
2021,6,2,SP,293
2021,6,2,TO,41
2021,6,3,GO,1
2021,6,3,PI,1
2021,6,3,RJ,2
2021,6,3,RS,2
2021,6,3,SC,1
2021,6,3,SP,1
2021,6,1,AC,785
2021,6,1,AL,1811
2021,6,1,AM,2406
2021,6,1,AP,1051
2021,6,1,BA,7929
2021,6,1,CE,3785
2021,6,1,DF,2137
2021,6,1,ES,1647
2021,6,1,GO,2317
2021,6,1,MA,3434
2021,6,1,MG,8216
2021,6,1,MS,1294
2021,6,1,MT,1824
2021,6,1,PA,7651
2021,6,1,PB,3333
2021,6,1,PE,5116
2021,6,1,PI,2152
2021,6,1,PR,2802
2021,6,1,RJ,6609
2021,6,1,RN,3114
2021,6,1,RO,1210
2021,6,1,RR,249
2021,6,1,RS,4329
2021,6,1,SC,1436
2021,6,1,SE,1605
2021,6,1,SP,10436
2021,6,1,TO,597
2021,6,2,AC,18
2021,6,2,AL,40
2021,6,2,AM,457
2021,6,2,AP,13
2021,6,2,BA,245
2021,6,2,CE,645
2021,6,2,DF,44
2021,6,2,ES,54
2021,6,2,GO,507
2021,6,2,MA,53
2021,6,2,MG,219
2021,6,2,MS,44
2021,6,2,MT,39
2021,6,2,PA,166
2021,6,2,PB,112
2021,6,2,PE,159
2021,6,2,PI,85
2021,6,2,PR,110
2021,6,2,RJ,215
2021,6,2,RN,59
2021,6,2,RO,64
2021,6,2,RR,2
2021,6,2,RS,121
2021,6,2,SC,31
2021,6,2,SE,29
2021,6,2,SP,228
2021,6,2,TO,28
2021,6,3,AL,1
2021,6,3,BA,1
2021,6,3,MA,1
2021,6,3,MS,1
2021,6,3,MT,1
2021,6,3,PA,2
2021,6,3,PR,1
2021,6,3,RJ,2
2021,6,3,RS,1
2021,6,1,AC,454
2021,6,1,AL,979
2021,6,1,AM,1456
2021,6,1,AP,650
2021,6,1,BA,4965
2021,6,1,CE,2267
2021,6,1,DF,1485
2021,6,1,ES,1093
2021,6,1,GO,1418
2021,6,1,MA,1977
2021,6,1,MG,5486
2021,6,1,MS,768
2021,6,1,MT,1065
2021,6,1,PA,4827
2021,6,1,PB,1943
2021,6,1,PE,3220
2021,6,1,PI,1423
2021,6,1,PR,1729
2021,6,1,RJ,4772
2021,6,1,RN,1880
2021,6,1,RO,724
2021,6,1,RR,129
2021,6,1,RS,2735
2021,6,1,SC,853
2021,6,1,SE,942
2021,6,1,SP,6801
2021,6,1,TO,332
2021,6,2,AC,7
2021,6,2,AL,20
2021,6,2,AM,249
2021,6,2,AP,5
2021,6,2,BA,150
2021,6,2,CE,357
2021,6,2,DF,41
2021,6,2,ES,30
2021,6,2,GO,314
2021,6,2,MA,23
2021,6,2,MG,150
2021,6,2,MS,21
2021,6,2,MT,28
2021,6,2,PA,113
2021,6,2,PB,64
2021,6,2,PE,102
2021,6,2,PI,53
2021,6,2,PR,84
2021,6,2,RJ,164
2021,6,2,RN,46
2021,6,2,RO,25
2021,6,2,RR,2
2021,6,2,RS,80
2021,6,2,SC,25
2021,6,2,SE,23
2021,6,2,SP,179
2021,6,2,TO,19
2021,6,3,GO,1
2021,6,3,PA,1
2021,6,3,RJ,1
2021,6,3,RS,1
2021,6,3,SP,3
2021,6,1,AC,194
2021,6,1,AL,564
2021,6,1,AM,876
2021,6,1,AP,337
2021,6,1,BA,2840
2021,6,1,CE,1399
2021,6,1,DF,978
2021,6,1,ES,703
2021,6,1,GO,854
2021,6,1,MA,1043
2021,6,1,MG,3401
2021,6,1,MS,440
2021,6,1,MT,636
2021,6,1,PA,2963
2021,6,1,PB,1063
2021,6,1,PE,1972
2021,6,1,PI,760
2021,6,1,PR,919
2021,6,1,RJ,3645
2021,6,1,RN,1012
2021,6,1,RO,395
2021,6,1,RR,56
2021,6,1,RS,1707
2021,6,1,SC,507
2021,6,1,SE,583
2021,6,1,SP,4364
2021,6,1,TO,190
2021,6,2,AC,5
2021,6,2,AL,14
2021,6,2,AM,104
2021,6,2,AP,1
2021,6,2,BA,53
2021,6,2,CE,245
2021,6,2,DF,19
2021,6,2,ES,31
2021,6,2,GO,160
2021,6,2,MA,12
2021,6,2,MG,133
2021,6,2,MS,15
2021,6,2,MT,19
2021,6,2,PA,62
2021,6,2,PB,41
2021,6,2,PE,54
2021,6,2,PI,28
2021,6,2,PR,49
2021,6,2,RJ,102
2021,6,2,RN,21
2021,6,2,RO,11
2021,6,2,RR,1
2021,6,2,RS,52
2021,6,2,SC,21
2021,6,2,SE,10
2021,6,2,SP,131
2021,6,2,TO,5
2021,6,3,DF,1
2021,6,3,MA,2
2021,6,3,MG,1
2021,6,3,PB,1
2021,6,3,PI,1
2021,6,3,PR,1
2021,6,3,RJ,1
2021,6,1,AC,101
2021,6,1,AL,284
2021,6,1,AM,440
2021,6,1,AP,156
2021,6,1,BA,1660
2021,6,1,CE,782
2021,6,1,DF,569
2021,6,1,ES,405
2021,6,1,GO,398
2021,6,1,MA,543
2021,6,1,MG,2152
2021,6,1,MS,212
2021,6,1,MT,270
2021,6,1,PA,1492
2021,6,1,PB,580
2021,6,1,PE,1172
2021,6,1,PI,401
2021,6,1,PR,535
2021,6,1,RJ,2462
2021,6,1,RN,587
2021,6,1,RO,151
2021,6,1,RR,28
2021,6,1,RS,1051
2021,6,1,SC,253
2021,6,1,SE,299
2021,6,1,SP,2636
2021,6,1,TO,88
2021,6,2,AC,2
2021,6,2,AL,13
2021,6,2,AM,54
2021,6,2,AP,2
2021,6,2,BA,34
2021,6,2,CE,159
2021,6,2,DF,15
2021,6,2,ES,8
2021,6,2,GO,76
2021,6,2,MA,10
2021,6,2,MG,75
2021,6,2,MS,11
2021,6,2,MT,9
2021,6,2,PA,46
2021,6,2,PB,19
2021,6,2,PE,38
2021,6,2,PI,12
2021,6,2,PR,35
2021,6,2,RJ,79
2021,6,2,RN,12
2021,6,2,RO,4
2021,6,2,RR,1
2021,6,2,RS,37
2021,6,2,SC,12
2021,6,2,SE,8
2021,6,2,SP,82
2021,6,2,TO,2
2021,6,3,RJ,1
2021,6,3,SP,1
2021,6,1,AC,30
2021,6,1,AL,140
2021,6,1,AM,204
2021,6,1,AP,76
2021,6,1,BA,831
2021,6,1,CE,448
2021,6,1,DF,312
2021,6,1,ES,227
2021,6,1,GO,188
2021,6,1,MA,242
2021,6,1,MG,1172
2021,6,1,MS,108
2021,6,1,MT,145
2021,6,1,PA,634
2021,6,1,PB,275
2021,6,1,PE,623
2021,6,1,PI,214
2021,6,1,PR,251
2021,6,1,RJ,1613
2021,6,1,RN,310
2021,6,1,RO,80
2021,6,1,RR,19
2021,6,1,RS,574
2021,6,1,SC,125
2021,6,1,SE,145
2021,6,1,SP,1358
2021,6,1,TO,32
2021,6,2,AL,4
2021,6,2,AM,28
2021,6,2,BA,24
2021,6,2,CE,89
2021,6,2,DF,5
2021,6,2,ES,7
2021,6,2,GO,36
2021,6,2,MA,4
2021,6,2,MG,38
2021,6,2,MS,9
2021,6,2,MT,6
2021,6,2,PA,21
2021,6,2,PB,14
2021,6,2,PE,14
2021,6,2,PI,5
2021,6,2,PR,13
2021,6,2,RJ,48
2021,6,2,RN,2
2021,6,2,RO,3
2021,6,2,RS,8
2021,6,2,SC,5
2021,6,2,SE,3
2021,6,2,SP,37
2021,6,3,ES,1
2021,6,3,PR,1
2021,6,3,RS,1
2021,6,3,SP,2
2021,6,1,AC,5
2021,6,1,AL,32
2021,6,1,AM,45
2021,6,1,AP,26
2021,6,1,BA,329
2021,6,1,CE,133
2021,6,1,DF,108
2021,6,1,ES,87
2021,6,1,GO,83
2021,6,1,MA,76
2021,6,1,MG,420
2021,6,1,MS,35
2021,6,1,MT,65
2021,6,1,PA,272
2021,6,1,PB,104
2021,6,1,PE,223
2021,6,1,PI,86
2021,6,1,PR,67
2021,6,1,RJ,707
2021,6,1,RN,122
2021,6,1,RO,23
2021,6,1,RR,3
2021,6,1,RS,195
2021,6,1,SC,35
2021,6,1,SE,65
2021,6,1,SP,598
2021,6,1,TO,6
2021,6,2,AM,14
2021,6,2,AP,1
2021,6,2,BA,4
2021,6,2,CE,28
2021,6,2,DF,2
2021,6,2,ES,3
2021,6,2,GO,19
2021,6,2,MA,2
2021,6,2,MG,7
2021,6,2,MS,2
2021,6,2,PA,4
2021,6,2,PB,3
2021,6,2,PE,3
2021,6,2,PI,1
2021,6,2,PR,6
2021,6,2,RJ,24
2021,6,2,RN,3
2021,6,2,RO,2
2021,6,2,RS,4
2021,6,2,SC,1
2021,6,2,SP,19
2021,6,1,AC,3
2021,6,1,AL,6
2021,6,1,AM,26
2021,6,1,AP,10
2021,6,1,BA,122
2021,6,1,CE,51
2021,6,1,DF,30
2021,6,1,ES,31
2021,6,1,GO,26
2021,6,1,MA,28
2021,6,1,MG,137
2021,6,1,MS,19
2021,6,1,MT,14
2021,6,1,PA,78
2021,6,1,PB,24
2021,6,1,PE,56
2021,6,1,PI,25
2021,6,1,PR,36
2021,6,1,RJ,244
2021,6,1,RN,27
2021,6,1,RO,9
2021,6,1,RS,73
2021,6,1,SC,24
2021,6,1,SE,24
2021,6,1,SP,163
2021,6,1,TO,4
2021,6,2,AL,1
2021,6,2,AM,4
2021,6,2,BA,1
2021,6,2,CE,11
2021,6,2,DF,2
2021,6,2,ES,2
2021,6,2,GO,3
2021,6,2,MG,1
2021,6,2,PA,4
2021,6,2,PB,1
2021,6,2,PE,2
2021,6,2,PI,1
2021,6,2,PR,2
2021,6,2,RJ,2
2021,6,2,RO,1
2021,6,2,RS,1
2021,6,2,SC,1
2021,6,2,SP,11
2021,6,3,SP,1
2021,6,1,AC,1
2021,6,1,AL,4
2021,6,1,AM,5
2021,6,1,AP,5
2021,6,1,BA,55
2021,6,1,CE,20
2021,6,1,DF,16
2021,6,1,ES,9
2021,6,1,GO,8
2021,6,1,MA,9
2021,6,1,MG,80
2021,6,1,MS,7
2021,6,1,MT,5
2021,6,1,PA,25
2021,6,1,PB,11
2021,6,1,PE,18
2021,6,1,PI,4
2021,6,1,PR,17
2021,6,1,RJ,99
2021,6,1,RN,15
2021,6,1,RO,1
2021,6,1,RR,2
2021,6,1,RS,24
2021,6,1,SC,6
2021,6,1,SE,13
2021,6,1,SP,72
2021,6,2,AM,2
2021,6,2,CE,12
2021,6,2,ES,1
2021,6,2,GO,2
2021,6,2,MG,1
2021,6,2,PB,4
2021,6,2,PR,1
2021,6,2,RJ,1
2021,6,2,RS,2
2021,6,2,SC,1
2021,6,2,SP,2
2022,1,1,AC,1161
2022,1,1,AL,4438
2022,1,1,AM,3825
2022,1,1,AP,1343
2022,1,1,BA,20584
2022,1,1,CE,19311
2022,1,1,DF,4493
2022,1,1,ES,4292
2022,1,1,GO,16253
2022,1,1,MA,11899
2022,1,1,MG,27172
2022,1,1,MS,5056
2022,1,1,MT,5641
2022,1,1,PA,15457
2022,1,1,PB,10166
2022,1,1,PE,18249
2022,1,1,PI,8051
2022,1,1,PR,16434
2022,1,1,RJ,15960
2022,1,1,RN,4569
2022,1,1,RO,2406
2022,1,1,RR,707
2022,1,1,RS,9134
2022,1,1,SC,8123
2022,1,1,SE,6245
2022,1,1,SP,48732
2022,1,1,TO,3309
2022,1,2,AC,47
2022,1,2,AL,91
2022,1,2,AM,322
2022,1,2,AP,46
2022,1,2,BA,582
2022,1,2,CE,434
2022,1,2,DF,105
2022,1,2,ES,40
2022,1,2,GO,379
2022,1,2,MA,801
2022,1,2,MG,168
2022,1,2,MS,65
2022,1,2,MT,99
2022,1,2,PA,669
2022,1,2,PB,557
2022,1,2,PE,807
2022,1,2,PI,278
2022,1,2,PR,151
2022,1,2,RJ,307
2022,1,2,RN,89
2022,1,2,RO,63
2022,1,2,RR,19
2022,1,2,RS,107
2022,1,2,SC,103
2022,1,2,SE,209
2022,1,2,SP,235
2022,1,2,TO,124
2022,1,3,AC,17
2022,1,3,AL,63
2022,1,3,AM,53
2022,1,3,AP,18
2022,1,3,BA,278
2022,1,3,CE,113
2022,1,3,DF,86
2022,1,3,ES,51
2022,1,3,GO,353
2022,1,3,MA,161
2022,1,3,MG,124
2022,1,3,MS,121
2022,1,3,MT,73
2022,1,3,PA,314
2022,1,3,PB,257
2022,1,3,PE,300
2022,1,3,PI,117
2022,1,3,PR,181
2022,1,3,RJ,254
2022,1,3,RN,98
2022,1,3,RO,8
2022,1,3,RS,48
2022,1,3,SC,114
2022,1,3,SE,87
2022,1,3,SP,371
2022,1,3,TO,38
2022,2,1,AC,812
2022,2,1,AL,3343
2022,2,1,AM,2509
2022,2,1,AP,1042
2022,2,1,BA,15487
2022,2,1,CE,11702
2022,2,1,DF,2636
2022,2,1,ES,4521
2022,2,1,GO,9802
2022,2,1,MA,7550
2022,2,1,MG,21540
2022,2,1,MS,1546
2022,2,1,MT,4587
2022,2,1,PA,10907
2022,2,1,PB,5192
2022,2,1,PE,11185
2022,2,1,PI,5544
2022,2,1,PR,5083
2022,2,1,RJ,13471
2022,2,1,RN,4637
2022,2,1,RO,2279
2022,2,1,RR,537
2022,2,1,RS,10564
2022,2,1,SC,6882
2022,2,1,SE,3475
2022,2,1,SP,34648
2022,2,1,TO,1866
2022,2,2,AC,2311
2022,2,2,AL,4816
2022,2,2,AM,10942
2022,2,2,AP,1568
2022,2,2,BA,19999
2022,2,2,CE,35497
2022,2,2,DF,6675
2022,2,2,ES,5434
2022,2,2,GO,21238
2022,2,2,MA,15444
2022,2,2,MG,31971
2022,2,2,MS,8518
2022,2,2,MT,7211
2022,2,2,PA,13413
2022,2,2,PB,9241
2022,2,2,PE,20916
2022,2,2,PI,7268
2022,2,2,PR,32671
2022,2,2,RJ,20448
2022,2,2,RN,4733
2022,2,2,RO,3076
2022,2,2,RR,757
2022,2,2,RS,12821
2022,2,2,SC,10609
2022,2,2,SE,4336
2022,2,2,SP,74265
2022,2,2,TO,4548
2022,2,3,AC,216
2022,2,3,AL,1992
2022,2,3,AM,823
2022,2,3,AP,327
2022,2,3,BA,6606
2022,2,3,CE,4201
2022,2,3,DF,3317
2022,2,3,ES,1459
2022,2,3,GO,3757
2022,2,3,MA,1863
2022,2,3,MG,7906
2022,2,3,MS,1655
2022,2,3,MT,1382
2022,2,3,PA,3648
2022,2,3,PB,3176
2022,2,3,PE,5114
2022,2,3,PI,1697
2022,2,3,PR,9477
2022,2,3,RJ,11821
2022,2,3,RN,2125
2022,2,3,RO,267
2022,2,3,RR,87
2022,2,3,RS,3208
2022,2,3,SC,3706
2022,2,3,SE,1699
2022,2,3,SP,35207
2022,2,3,TO,469
2022,3,1,AC,1351
2022,3,1,AL,3461
2022,3,1,AM,3500
2022,3,1,AP,1126
2022,3,1,BA,17327
2022,3,1,CE,10946
2022,3,1,DF,4162
2022,3,1,ES,2772
2022,3,1,GO,6577
2022,3,1,MA,9643
2022,3,1,MG,20566
2022,3,1,MS,3193
2022,3,1,MT,2925
2022,3,1,PA,11246
2022,3,1,PB,6707
2022,3,1,PE,11993
2022,3,1,PI,5894
2022,3,1,PR,11815
2022,3,1,RJ,15437
2022,3,1,RN,4463
2022,3,1,RO,1088
2022,3,1,RR,385
2022,3,1,RS,7028
2022,3,1,SC,3219
2022,3,1,SE,3411
2022,3,1,SP,37699
2022,3,1,TO,1942
2022,3,2,AC,2719
2022,3,2,AL,8286
2022,3,2,AM,15794
2022,3,2,AP,2547
2022,3,2,BA,29141
2022,3,2,CE,46892
2022,3,2,DF,8230
2022,3,2,ES,12921
2022,3,2,GO,29268
2022,3,2,MA,17083
2022,3,2,MG,41773
2022,3,2,MS,5195
2022,3,2,MT,10803
2022,3,2,PA,21095
2022,3,2,PB,10021
2022,3,2,PE,26237
2022,3,2,PI,8620
2022,3,2,PR,17937
2022,3,2,RJ,30549
2022,3,2,RN,8762
2022,3,2,RO,7113
2022,3,2,RR,1565
2022,3,2,RS,25922
2022,3,2,SC,19454
2022,3,2,SE,5881
2022,3,2,SP,94100
2022,3,2,TO,4641
2022,3,3,AC,144
2022,3,3,AL,1449
2022,3,3,AM,757
2022,3,3,AP,197
2022,3,3,BA,5001
2022,3,3,CE,3300
2022,3,3,DF,2588
2022,3,3,ES,1635
2022,3,3,GO,2971
2022,3,3,MA,1160
2022,3,3,MG,8154
2022,3,3,MS,375
2022,3,3,MT,1240
2022,3,3,PA,2331
2022,3,3,PB,1493
2022,3,3,PE,3229
2022,3,3,PI,1443
2022,3,3,PR,1950
2022,3,3,RJ,11412
2022,3,3,RN,1772
2022,3,3,RO,329
2022,3,3,RR,140
2022,3,3,RS,4994
2022,3,3,SC,2926
2022,3,3,SE,1200
2022,3,3,SP,20973
2022,3,3,TO,274
2022,4,1,AC,2255
2022,4,1,AL,5410
2022,4,1,AM,5689
2022,4,1,AP,1841
2022,4,1,BA,24989
2022,4,1,CE,15335
2022,4,1,DF,5977
2022,4,1,ES,5062
2022,4,1,GO,9198
2022,4,1,MA,13614
2022,4,1,MG,31065
2022,4,1,MS,2813
2022,4,1,MT,4647
2022,4,1,PA,17611
2022,4,1,PB,8541
2022,4,1,PE,16502
2022,4,1,PI,7814
2022,4,1,PR,10059
2022,4,1,RJ,22771
2022,4,1,RN,7266
2022,4,1,RO,2230
2022,4,1,RR,869
2022,4,1,RS,12823
2022,4,1,SC,4930
2022,4,1,SE,4892
2022,4,1,SP,47502
2022,4,1,TO,2418
2022,4,2,AC,581
2022,4,2,AL,2703
2022,4,2,AM,4071
2022,4,2,AP,984
2022,4,2,BA,9725
2022,4,2,CE,11844
2022,4,2,DF,2000
2022,4,2,ES,2862
2022,4,2,GO,5935
2022,4,2,MA,3542
2022,4,2,MG,5380
2022,4,2,MS,1282
2022,4,2,MT,1244
2022,4,2,PA,7251
2022,4,2,PB,3373
2022,4,2,PE,5822
2022,4,2,PI,2763
2022,4,2,PR,3800
2022,4,2,RJ,9002
2022,4,2,RN,3653
2022,4,2,RO,1191
2022,4,2,RR,223
2022,4,2,RS,5654
2022,4,2,SC,2397
2022,4,2,SE,2244
2022,4,2,SP,6745
2022,4,2,TO,917
2022,4,3,AC,6
2022,4,3,AL,151
2022,4,3,AM,67
2022,4,3,AP,19
2022,4,3,BA,527
2022,4,3,CE,302
2022,4,3,DF,151
2022,4,3,ES,110
2022,4,3,GO,185
2022,4,3,MA,107
2022,4,3,MG,682
2022,4,3,MS,27
2022,4,3,MT,53
2022,4,3,PA,267
2022,4,3,PB,139
2022,4,3,PE,315
2022,4,3,PI,290
2022,4,3,PR,185
2022,4,3,RJ,1376
2022,4,3,RN,205
2022,4,3,RO,15
2022,4,3,RR,7
2022,4,3,RS,263
2022,4,3,SC,104
2022,4,3,SE,108
2022,4,3,SP,1112
2022,4,3,TO,31
2022,5,1,AC,1675
2022,5,1,AL,4473
2022,5,1,AM,4390
2022,5,1,AP,1581
2022,5,1,BA,20612
2022,5,1,CE,10759
2022,5,1,DF,4179
2022,5,1,ES,3722
2022,5,1,GO,6216
2022,5,1,MA,9515
2022,5,1,MG,21592
2022,5,1,MS,2114
2022,5,1,MT,3084
2022,5,1,PA,14191
2022,5,1,PB,7086
2022,5,1,PE,12042
2022,5,1,PI,6146
2022,5,1,PR,7051
2022,5,1,RJ,16444
2022,5,1,RN,6538
2022,5,1,RO,1646
2022,5,1,RR,579
2022,5,1,RS,10267
2022,5,1,SC,3470
2022,5,1,SE,3848
2022,5,1,SP,27629
2022,5,1,TO,1762
2022,5,2,AC,218
2022,5,2,AL,850
2022,5,2,AM,1362
2022,5,2,AP,320
2022,5,2,BA,3964
2022,5,2,CE,4458
2022,5,2,DF,500
2022,5,2,ES,638
2022,5,2,GO,1830
2022,5,2,MA,957
2022,5,2,MG,1236
2022,5,2,MS,436
2022,5,2,MT,323
2022,5,2,PA,2734
2022,5,2,PB,1374
2022,5,2,PE,1609
2022,5,2,PI,1028
2022,5,2,PR,917
2022,5,2,RJ,3015
2022,5,2,RN,1502
2022,5,2,RO,353
2022,5,2,RR,41
2022,5,2,RS,1813
2022,5,2,SC,525
2022,5,2,SE,1006
2022,5,2,SP,1041
2022,5,2,TO,272
2022,5,3,AC,2
2022,5,3,AL,16
2022,5,3,AM,8
2022,5,3,AP,2
2022,5,3,BA,65
2022,5,3,CE,37
2022,5,3,DF,7
2022,5,3,ES,5
2022,5,3,GO,16
2022,5,3,MA,17
2022,5,3,MG,58
2022,5,3,MS,5
2022,5,3,MT,2
2022,5,3,PA,42
2022,5,3,PB,21
2022,5,3,PE,36
2022,5,3,PI,53
2022,5,3,PR,12
2022,5,3,RJ,177
2022,5,3,RN,25
2022,5,3,RO,3
2022,5,3,RR,1
2022,5,3,RS,25
2022,5,3,SC,9
2022,5,3,SE,16
2022,5,3,SP,85
2022,5,3,TO,1
2022,6,1,AC,1267
2022,6,1,AL,3371
2022,6,1,AM,3349
2022,6,1,AP,1263
2022,6,1,BA,15285
2022,6,1,CE,7405
2022,6,1,DF,2987
2022,6,1,ES,2677
2022,6,1,GO,4175
2022,6,1,MA,6798
