NU_ANO,TP_COR_RACA,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2021,3,5,PB,4426
2021,3,5,PE,7311
2021,3,5,PI,4279
2021,3,5,PR,2093
2021,3,5,RJ,6235
2021,3,5,RN,3461
2021,3,5,RO,1317
2021,3,5,RR,375
2021,3,5,RS,1566
2021,3,5,SC,853
2021,3,5,SE,2537
2021,3,5,SP,8767
2021,3,5,TO,1315
2021,3,6,AC,803
2021,3,6,AL,2045
2021,3,6,AM,3409
2021,3,6,AP,834
2021,3,6,BA,8523
2021,3,6,CE,6008
2021,3,6,DF,1625
2021,3,6,ES,1481
2021,3,6,GO,2455
2021,3,6,MA,4986
2021,3,6,MG,7224
2021,3,6,MS,717
2021,3,6,MT,1330
2021,3,6,PA,7285
2021,3,6,PB,3147
2021,3,6,PE,5162
2021,3,6,PI,2999
2021,3,6,PR,1480
2021,3,6,RJ,4727
2021,3,6,RN,2736
2021,3,6,RO,914
2021,3,6,RR,281
2021,3,6,RS,1132
2021,3,6,SC,613
2021,3,6,SE,1880
2021,3,6,SP,6729
2021,3,6,TO,931
2021,3,6,AC,668
2021,3,6,AL,1597
2021,3,6,AM,2526
2021,3,6,AP,707
2021,3,6,BA,6464
2021,3,6,CE,4148
2021,3,6,DF,1230
2021,3,6,ES,1103
2021,3,6,GO,1825
2021,3,6,MA,3547
2021,3,6,MG,5561
2021,3,6,MS,585
2021,3,6,MT,985
2021,3,6,PA,5955
2021,3,6,PB,2453
2021,3,6,PE,3869
2021,3,6,PI,2178
2021,3,6,PR,1279
2021,3,6,RJ,3524
2021,3,6,RN,1992
2021,3,6,RO,734
2021,3,6,RR,208
2021,3,6,RS,889
2021,3,6,SC,519
2021,3,6,SE,1497
2021,3,6,SP,5377
2021,3,6,TO,681
2021,3,6,AC,558
2021,3,6,AL,1173
2021,3,6,AM,2076
2021,3,6,AP,559
2021,3,6,BA,4450
2021,3,6,CE,3150
2021,3,6,DF,1025
2021,3,6,ES,849
2021,3,6,GO,1409
2021,3,6,MA,2590
2021,3,6,MG,4134
2021,3,6,MS,512
2021,3,6,MT,755
2021,3,6,PA,4660
2021,3,6,PB,1846
2021,3,6,PE,2916
2021,3,6,PI,1568
2021,3,6,PR,1030
2021,3,6,RJ,2686
2021,3,6,RN,1524
2021,3,6,RO,606
2021,3,6,RR,170
2021,3,6,RS,701
2021,3,6,SC,439
2021,3,6,SE,1137
2021,3,6,SP,4204
2021,3,6,TO,517
2021,3,6,AC,425
2021,3,6,AL,1028
2021,3,6,AM,1801
2021,3,6,AP,484
2021,3,6,BA,3778
2021,3,6,CE,2663
2021,3,6,DF,857
2021,3,6,ES,746
2021,3,6,GO,1225
2021,3,6,MA,2094
2021,3,6,MG,3659
2021,3,6,MS,426
2021,3,6,MT,655
2021,3,6,PA,4184
2021,3,6,PB,1703
2021,3,6,PE,2417
2021,3,6,PI,1313
2021,3,6,PR,900
2021,3,6,RJ,2400
2021,3,6,RN,1320
2021,3,6,RO,533
2021,3,6,RR,158
2021,3,6,RS,574
2021,3,6,SC,359
2021,3,6,SE,947
2021,3,6,SP,3694
2021,3,6,TO,422
2021,3,6,AC,346
2021,3,6,AL,818
2021,3,6,AM,1541
2021,3,6,AP,398
2021,3,6,BA,2926
2021,3,6,CE,2204
2021,3,6,DF,727
2021,3,6,ES,605
2021,3,6,GO,1062
2021,3,6,MA,1806
2021,3,6,MG,2928
2021,3,6,MS,400
2021,3,6,MT,678
2021,3,6,PA,3619
2021,3,6,PB,1376
2021,3,6,PE,2092
2021,3,6,PI,1101
2021,3,6,PR,753
2021,3,6,RJ,1927
2021,3,6,RN,1085
2021,3,6,RO,479
2021,3,6,RR,110
2021,3,6,RS,490
2021,3,6,SC,361
2021,3,6,SE,755
2021,3,6,SP,3022
2021,3,6,TO,323
2021,3,6,AC,1273
2021,3,6,AL,2721
2021,3,6,AM,5036
2021,3,6,AP,1385
2021,3,6,BA,9363
2021,3,6,CE,7002
2021,3,6,DF,2337
2021,3,6,ES,1898
2021,3,6,GO,3447
2021,3,6,MA,5310
2021,3,6,MG,9578
2021,3,6,MS,1373
2021,3,6,MT,2042
2021,3,6,PA,12166
2021,3,6,PB,4456
2021,3,6,PE,6394
2021,3,6,PI,3361
2021,3,6,PR,2577
2021,3,6,RJ,6161
2021,3,6,RN,3659
2021,3,6,RO,1623
2021,3,6,RR,397
2021,3,6,RS,1631
2021,3,6,SC,1242
2021,3,6,SE,2566
2021,3,6,SP,9472
2021,3,6,TO,1146
2021,3,6,AC,776
2021,3,6,AL,1629
2021,3,6,AM,2931
2021,3,6,AP,928
2021,3,6,BA,5384
2021,3,6,CE,4262
2021,3,6,DF,1383
2021,3,6,ES,1190
2021,3,6,GO,1980
2021,3,6,MA,3092
2021,3,6,MG,5201
2021,3,6,MS,846
2021,3,6,MT,1378
2021,3,6,PA,7257
2021,3,6,PB,2800
2021,3,6,PE,3804
2021,3,6,PI,2059
2021,3,6,PR,1445
2021,3,6,RJ,3615
2021,3,6,RN,2262
2021,3,6,RO,1129
2021,3,6,RR,204
2021,3,6,RS,915
2021,3,6,SC,666
2021,3,6,SE,1405
2021,3,6,SP,5251
2021,3,6,TO,547
2021,3,6,AC,571
2021,3,6,AL,1111
2021,3,6,AM,2156
2021,3,6,AP,707
2021,3,6,BA,4136
2021,3,6,CE,2842
2021,3,6,DF,1095
2021,3,6,ES,875
2021,3,6,GO,1423
2021,3,6,MA,2106
2021,3,6,MG,3741
2021,3,6,MS,637
2021,3,6,MT,992
2021,3,6,PA,5557
2021,3,6,PB,1874
2021,3,6,PE,2715
2021,3,6,PI,1418
2021,3,6,PR,908
2021,3,6,RJ,2735
2021,3,6,RN,1518
2021,3,6,RO,777
2021,3,6,RR,174
2021,3,6,RS,713
2021,3,6,SC,385
2021,3,6,SE,989
2021,3,6,SP,3852
2021,3,6,TO,345
2021,3,6,AC,308
2021,3,6,AL,602
2021,3,6,AM,1319
2021,3,6,AP,440
2021,3,6,BA,2591
2021,3,6,CE,1698
2021,3,6,DF,758
2021,3,6,ES,584
2021,3,6,GO,897
2021,3,6,MA,1226
2021,3,6,MG,2459
2021,3,6,MS,388
2021,3,6,MT,578
2021,3,6,PA,3386
2021,3,6,PB,1055
2021,3,6,PE,1757
2021,3,6,PI,898
2021,3,6,PR,535
2021,3,6,RJ,2027
2021,3,6,RN,955
2021,3,6,RO,461
2021,3,6,RR,88
2021,3,6,RS,393
2021,3,6,SC,237
2021,3,6,SE,584
2021,3,6,SP,2479
2021,3,6,TO,211
2021,3,6,AC,141
2021,3,6,AL,330
2021,3,6,AM,717
2021,3,6,AP,217
2021,3,6,BA,1517
2021,3,6,CE,1019
2021,3,6,DF,491
2021,3,6,ES,370
2021,3,6,GO,493
2021,3,6,MA,608
2021,3,6,MG,1485
2021,3,6,MS,221
2021,3,6,MT,348
2021,3,6,PA,2054
2021,3,6,PB,601
2021,3,6,PE,1034
2021,3,6,PI,495
2021,3,6,PR,250
2021,3,6,RJ,1495
2021,3,6,RN,489
2021,3,6,RO,243
2021,3,6,RR,37
2021,3,6,RS,233
2021,3,6,SC,131
2021,3,6,SE,336
2021,3,6,SP,1566
2021,3,6,TO,103
2021,3,6,AC,67
2021,3,6,AL,174
2021,3,6,AM,343
2021,3,6,AP,106
2021,3,6,BA,841
2021,3,6,CE,581
2021,3,6,DF,251
2021,3,6,ES,188
2021,3,6,GO,236
2021,3,6,MA,319
2021,3,6,MG,873
2021,3,6,MS,84
2021,3,6,MT,141
2021,3,6,PA,1033
2021,3,6,PB,303
2021,3,6,PE,627
2021,3,6,PI,248
2021,3,6,PR,126
2021,3,6,RJ,1006
2021,3,6,RN,270
2021,3,6,RO,92
2021,3,6,RR,20
2021,3,6,RS,147
2021,3,6,SC,65
2021,3,6,SE,183
2021,3,6,SP,879
2021,3,6,TO,63
2021,3,6,AC,22
2021,3,6,AL,83
2021,3,6,AM,161
2021,3,6,AP,45
2021,3,6,BA,446
2021,3,6,CE,338
2021,3,6,DF,136
2021,3,6,ES,107
2021,3,6,GO,104
2021,3,6,MA,132
2021,3,6,MG,462
2021,3,6,MS,53
2021,3,6,MT,72
2021,3,6,PA,438
2021,3,6,PB,136
2021,3,6,PE,321
2021,3,6,PI,149
2021,3,6,PR,72
2021,3,6,RJ,582
2021,3,6,RN,140
2021,3,6,RO,52
2021,3,6,RR,14
2021,3,6,RS,67
2021,3,6,SC,21
2021,3,6,SE,89
2021,3,6,SP,400
2021,3,6,TO,23
2021,3,6,AC,4
2021,3,6,AL,17
2021,3,6,AM,42
2021,3,6,AP,15
2021,3,6,BA,182
2021,3,6,CE,95
2021,3,6,DF,48
2021,3,6,ES,26
2021,3,6,GO,42
2021,3,6,MA,36
2021,3,6,MG,160
2021,3,6,MS,19
2021,3,6,MT,32
2021,3,6,PA,168
2021,3,6,PB,46
2021,3,6,PE,100
2021,3,6,PI,49
2021,3,6,PR,13
2021,3,6,RJ,254
2021,3,6,RN,56
2021,3,6,RO,17
2021,3,6,RR,1
2021,3,6,RS,26
2021,3,6,SC,12
2021,3,6,SE,34
2021,3,6,SP,169
2021,3,6,TO,4
2021,3,6,AC,2
2021,3,6,AL,1
2021,3,6,AM,19
2021,3,6,AP,5
2021,3,6,BA,62
2021,3,6,CE,37
2021,3,6,DF,13
2021,3,6,ES,13
2021,3,6,GO,12
2021,3,6,MA,13
2021,3,6,MG,45
2021,3,6,MS,9
2021,3,6,MT,3
2021,3,6,PA,50
2021,3,6,PB,11
2021,3,6,PE,29
2021,3,6,PI,13
2021,3,6,PR,11
2021,3,6,RJ,69
2021,3,6,RN,11
2021,3,6,RO,5
2021,3,6,RS,11
2021,3,6,SC,4
2021,3,6,SE,15
2021,3,6,SP,47
2021,3,6,TO,3
2021,3,6,AC,1
2021,3,6,AL,3
2021,3,6,AM,6
2021,3,6,AP,2
2021,3,6,BA,27
2021,3,6,CE,19
2021,3,6,DF,7
2021,3,6,ES,2
2021,3,6,GO,7
2021,3,6,MA,4
2021,3,6,MG,27
2021,3,6,MS,2
2021,3,6,MT,2
2021,3,6,PA,13
2021,3,6,PB,5
2021,3,6,PE,6
2021,3,6,PI,3
2021,3,6,PR,2
2021,3,6,RJ,29
2021,3,6,RN,2
2021,3,6,RO,1
2021,3,6,RR,1
2021,3,6,RS,5
2021,3,6,SC,1
2021,3,6,SE,9
2021,3,6,SP,14
2021,4,1,AC,38
2021,4,1,AL,82
2021,4,1,AM,48
2021,4,1,AP,11
2021,4,1,BA,359
2021,4,1,CE,231
2021,4,1,DF,88
2021,4,1,ES,38
2021,4,1,GO,354
2021,4,1,MA,139
2021,4,1,MG,353
2021,4,1,MS,140
2021,4,1,MT,96
2021,4,1,PA,241
2021,4,1,PB,168
2021,4,1,PE,315
2021,4,1,PI,149
2021,4,1,PR,390
2021,4,1,RJ,129
2021,4,1,RN,58
2021,4,1,RO,42
2021,4,1,RR,4
2021,4,1,RS,25
2021,4,1,SC,44
2021,4,1,SE,123
2021,4,1,SP,1549
2021,4,1,TO,78
2021,4,2,AC,88
2021,4,2,AL,252
2021,4,2,AM,271
2021,4,2,AP,33
2021,4,2,BA,810
2021,4,2,CE,582
2021,4,2,DF,206
2021,4,2,ES,121
2021,4,2,GO,995
2021,4,2,MA,331
2021,4,2,MG,860
2021,4,2,MS,247
2021,4,2,MT,222
2021,4,2,PA,459
2021,4,2,PB,342
2021,4,2,PE,689
2021,4,2,PI,284
2021,4,2,PR,889
2021,4,2,RJ,417
2021,4,2,RN,157
2021,4,2,RO,123
2021,4,2,RR,12
2021,4,2,RS,68
2021,4,2,SC,132
2021,4,2,SE,214
2021,4,2,SP,3110
2021,4,2,TO,220
2021,4,3,AC,116
2021,4,3,AL,339
2021,4,3,AM,396
2021,4,3,AP,66
2021,4,3,BA,1133
2021,4,3,CE,785
2021,4,3,DF,296
2021,4,3,ES,194
2021,4,3,GO,1229
2021,4,3,MA,394
2021,4,3,MG,1133
2021,4,3,MS,167
2021,4,3,MT,288
2021,4,3,PA,625
2021,4,3,PB,444
2021,4,3,PE,862
2021,4,3,PI,396
2021,4,3,PR,633
2021,4,3,RJ,630
2021,4,3,RN,225
2021,4,3,RO,213
2021,4,3,RR,25
2021,4,3,RS,107
2021,4,3,SC,162
2021,4,3,SE,264
2021,4,3,SP,2794
2021,4,3,TO,250
2021,4,4,AC,107
2021,4,4,AL,215
2021,4,4,AM,191
2021,4,4,AP,42
2021,4,4,BA,895
2021,4,4,CE,462
2021,4,4,DF,176
2021,4,4,ES,98
2021,4,4,GO,615
2021,4,4,MA,257
2021,4,4,MG,719
2021,4,4,MS,97
2021,4,4,MT,137
2021,4,4,PA,472
2021,4,4,PB,332
2021,4,4,PE,546
2021,4,4,PI,294
2021,4,4,PR,324
2021,4,4,RJ,357
2021,4,4,RN,244
2021,4,4,RO,93
2021,4,4,RR,21
2021,4,4,RS,78
2021,4,4,SC,68
2021,4,4,SE,173
2021,4,4,SP,1404
2021,4,4,TO,125
2021,4,5,AC,68
2021,4,5,AL,169
2021,4,5,AM,113
2021,4,5,AP,26
2021,4,5,BA,675
2021,4,5,CE,244
2021,4,5,DF,112
2021,4,5,ES,63
2021,4,5,GO,295
2021,4,5,MA,140
2021,4,5,MG,452
2021,4,5,MS,63
2021,4,5,MT,106
2021,4,5,PA,362
2021,4,5,PB,234
2021,4,5,PE,352
2021,4,5,PI,201
2021,4,5,PR,183
2021,4,5,RJ,249
2021,4,5,RN,172
2021,4,5,RO,57
2021,4,5,RR,5
2021,4,5,RS,52
2021,4,5,SC,54
2021,4,5,SE,149
2021,4,5,SP,703
2021,4,5,TO,87
2021,4,6,AC,45
2021,4,6,AL,126
2021,4,6,AM,72
2021,4,6,AP,21
2021,4,6,BA,438
2021,4,6,CE,196
2021,4,6,DF,101
2021,4,6,ES,50
2021,4,6,GO,211
2021,4,6,MA,135
2021,4,6,MG,340
2021,4,6,MS,43
2021,4,6,MT,54
2021,4,6,PA,228
2021,4,6,PB,165
2021,4,6,PE,275
2021,4,6,PI,129
2021,4,6,PR,134
2021,4,6,RJ,197
2021,4,6,RN,107
2021,4,6,RO,49
2021,4,6,RR,8
2021,4,6,RS,32
2021,4,6,SC,29
2021,4,6,SE,100
2021,4,6,SP,511
2021,4,6,TO,58
2021,4,6,AC,28
2021,4,6,AL,101
2021,4,6,AM,59
2021,4,6,AP,21
2021,4,6,BA,326
2021,4,6,CE,134
2021,4,6,DF,65
2021,4,6,ES,43
2021,4,6,GO,144
2021,4,6,MA,92
2021,4,6,MG,282
2021,4,6,MS,34
2021,4,6,MT,59
2021,4,6,PA,176
2021,4,6,PB,130
2021,4,6,PE,206
2021,4,6,PI,79
2021,4,6,PR,134
2021,4,6,RJ,142
2021,4,6,RN,102
2021,4,6,RO,41
2021,4,6,RR,5
2021,4,6,RS,35
2021,4,6,SC,23
2021,4,6,SE,75
2021,4,6,SP,322
2021,4,6,TO,46
2021,4,6,AC,15
2021,4,6,AL,51
2021,4,6,AM,54
2021,4,6,AP,13
2021,4,6,BA,219
2021,4,6,CE,116
2021,4,6,DF,61
2021,4,6,ES,34
2021,4,6,GO,116
2021,4,6,MA,50
2021,4,6,MG,207
2021,4,6,MS,31
2021,4,6,MT,43
2021,4,6,PA,130
2021,4,6,PB,101
2021,4,6,PE,164
2021,4,6,PI,65
2021,4,6,PR,64
2021,4,6,RJ,97
2021,4,6,RN,74
2021,4,6,RO,22
2021,4,6,RR,2
2021,4,6,RS,22
2021,4,6,SC,20
2021,4,6,SE,39
2021,4,6,SP,258
2021,4,6,TO,19
2021,4,6,AC,19
2021,4,6,AL,68
2021,4,6,AM,39
2021,4,6,AP,14
2021,4,6,BA,175
2021,4,6,CE,94
2021,4,6,DF,47
2021,4,6,ES,24
2021,4,6,GO,87
2021,4,6,MA,48
2021,4,6,MG,163
2021,4,6,MS,11
2021,4,6,MT,35
2021,4,6,PA,129
2021,4,6,PB,86
2021,4,6,PE,142
2021,4,6,PI,74
2021,4,6,PR,64
2021,4,6,RJ,117
2021,4,6,RN,59
2021,4,6,RO,31
2021,4,6,RR,1
2021,4,6,RS,25
2021,4,6,SC,23
2021,4,6,SE,39
2021,4,6,SP,221
2021,4,6,TO,15
2021,4,6,AC,15
2021,4,6,AL,43
2021,4,6,AM,44
2021,4,6,AP,9
2021,4,6,BA,152
2021,4,6,CE,96
2021,4,6,DF,49
2021,4,6,ES,14
2021,4,6,GO,74
2021,4,6,MA,38
2021,4,6,MG,145
2021,4,6,MS,18
2021,4,6,MT,29
2021,4,6,PA,86
2021,4,6,PB,76
2021,4,6,PE,100
2021,4,6,PI,53
2021,4,6,PR,56
2021,4,6,RJ,66
2021,4,6,RN,46
2021,4,6,RO,21
2021,4,6,RR,2
2021,4,6,RS,21
2021,4,6,SC,16
2021,4,6,SE,38
2021,4,6,SP,160
2021,4,6,TO,19
2021,4,6,AC,35
2021,4,6,AL,176
2021,4,6,AM,114
2021,4,6,AP,30
2021,4,6,BA,411
2021,4,6,CE,234
2021,4,6,DF,124
2021,4,6,ES,63
2021,4,6,GO,269
2021,4,6,MA,149
2021,4,6,MG,480
2021,4,6,MS,60
2021,4,6,MT,89
2021,4,6,PA,330
2021,4,6,PB,238
2021,4,6,PE,333
2021,4,6,PI,136
2021,4,6,PR,137
2021,4,6,RJ,273
2021,4,6,RN,158
2021,4,6,RO,72
2021,4,6,RR,8
2021,4,6,RS,40
2021,4,6,SC,60
2021,4,6,SE,111
2021,4,6,SP,466
2021,4,6,TO,62
2021,4,6,AC,28
2021,4,6,AL,97
2021,4,6,AM,67
2021,4,6,AP,25
2021,4,6,BA,187
2021,4,6,CE,144
2021,4,6,DF,94
2021,4,6,ES,49
2021,4,6,GO,136
2021,4,6,MA,104
2021,4,6,MG,262
2021,4,6,MS,51
2021,4,6,MT,62
2021,4,6,PA,167
2021,4,6,PB,158
2021,4,6,PE,210
2021,4,6,PI,86
2021,4,6,PR,92
2021,4,6,RJ,120
2021,4,6,RN,80
2021,4,6,RO,39
2021,4,6,RR,2
2021,4,6,RS,23
2021,4,6,SC,35
2021,4,6,SE,50
2021,4,6,SP,246
2021,4,6,TO,27
2021,4,6,AC,15
2021,4,6,AL,51
2021,4,6,AM,34
2021,4,6,AP,14
2021,4,6,BA,133
2021,4,6,CE,88
2021,4,6,DF,61
2021,4,6,ES,13
2021,4,6,GO,98
2021,4,6,MA,61
2021,4,6,MG,181
2021,4,6,MS,23
2021,4,6,MT,34
2021,4,6,PA,121
2021,4,6,PB,95
2021,4,6,PE,109
2021,4,6,PI,47
2021,4,6,PR,68
2021,4,6,RJ,98
2021,4,6,RN,62
2021,4,6,RO,28
2021,4,6,RS,21
2021,4,6,SC,18
2021,4,6,SE,38
2021,4,6,SP,171
2021,4,6,TO,24
2021,4,6,AC,8
2021,4,6,AL,26
2021,4,6,AM,19
2021,4,6,AP,12
2021,4,6,BA,67
2021,4,6,CE,38
2021,4,6,DF,30
2021,4,6,ES,18
2021,4,6,GO,40
2021,4,6,MA,32
2021,4,6,MG,95
2021,4,6,MS,12
2021,4,6,MT,28
2021,4,6,PA,59
2021,4,6,PB,54
2021,4,6,PE,48
2021,4,6,PI,32
2021,4,6,PR,31
2021,4,6,RJ,78
2021,4,6,RN,27
2021,4,6,RO,15
2021,4,6,RR,2
2021,4,6,RS,15
2021,4,6,SC,9
2021,4,6,SE,19
2021,4,6,SP,92
2021,4,6,TO,9
2021,4,6,AC,3
2021,4,6,AL,11
2021,4,6,AM,8
2021,4,6,AP,6
2021,4,6,BA,30
2021,4,6,CE,22
2021,4,6,DF,13
2021,4,6,ES,7
2021,4,6,GO,27
2021,4,6,MA,11
2021,4,6,MG,53
2021,4,6,MS,10
2021,4,6,MT,8
2021,4,6,PA,29
2021,4,6,PB,17
2021,4,6,PE,27
2021,4,6,PI,13
2021,4,6,PR,16
2021,4,6,RJ,38
2021,4,6,RN,14
2021,4,6,RO,3
2021,4,6,RR,1
2021,4,6,RS,6
2021,4,6,SC,3
2021,4,6,SE,2
2021,4,6,SP,69
2021,4,6,TO,1
2021,4,6,AL,5
2021,4,6,AM,12
2021,4,6,AP,3
2021,4,6,BA,18
2021,4,6,CE,11
2021,4,6,DF,7
2021,4,6,ES,2
2021,4,6,GO,12
2021,4,6,MA,5
2021,4,6,MG,21
2021,4,6,MS,3
2021,4,6,MT,2
2021,4,6,PA,11
2021,4,6,PB,10
2021,4,6,PE,12
2021,4,6,PI,6
2021,4,6,PR,8
2021,4,6,RJ,26
2021,4,6,RN,10
2021,4,6,RO,2
2021,4,6,RS,1
2021,4,6,SC,2
2021,4,6,SE,3
2021,4,6,SP,59
2021,4,6,TO,1
2021,4,6,AL,2
2021,4,6,AM,2
2021,4,6,AP,1
2021,4,6,BA,2
2021,4,6,CE,8
2021,4,6,DF,4
2021,4,6,ES,2
2021,4,6,GO,1
2021,4,6,MA,2
2021,4,6,MG,13
2021,4,6,MS,3
2021,4,6,PA,6
2021,4,6,PB,4
2021,4,6,PE,6
2021,4,6,PI,1
2021,4,6,PR,1
2021,4,6,RJ,15
2021,4,6,RN,4
2021,4,6,RO,3
2021,4,6,RS,1
2021,4,6,SC,1
2021,4,6,SE,2
2021,4,6,SP,19
2021,4,6,AL,1
2021,4,6,AM,1
2021,4,6,BA,1
2021,4,6,CE,1
2021,4,6,DF,3
2021,4,6,ES,2
2021,4,6,GO,2
2021,4,6,MG,1
2021,4,6,PA,1
2021,4,6,PB,1
2021,4,6,PI,1
2021,4,6,PR,2
2021,4,6,RJ,4
2021,4,6,RN,2
2021,4,6,SP,20
2021,4,6,BA,1
2021,4,6,DF,1
2021,4,6,MG,5
2021,4,6,MS,1
2021,4,6,PB,2
2021,4,6,PR,1
2021,4,6,RJ,2
2021,4,6,SP,3
2021,4,6,BA,1
2021,4,6,DF,1
2021,4,6,MS,1
2021,4,6,RJ,1
2021,4,6,SP,4
2021,5,1,AC,2
2021,5,1,AL,14
2021,5,1,AM,76
2021,5,1,AP,5
2021,5,1,BA,71
2021,5,1,CE,41
2021,5,1,DF,3
2021,5,1,ES,5
2021,5,1,GO,24
2021,5,1,MA,24
2021,5,1,MG,54
2021,5,1,MS,8
2021,5,1,MT,13
2021,5,1,PA,57
2021,5,1,PB,60
2021,5,1,PE,152
2021,5,1,PI,23
2021,5,1,PR,10
2021,5,1,RJ,16
2021,5,1,RN,11
2021,5,1,RO,13
2021,5,1,RR,12
2021,5,1,RS,5
2021,5,1,SC,9
2021,5,1,SE,26
2021,5,1,SP,61
2021,5,1,TO,13
2021,5,2,AC,24
2021,5,2,AL,54
2021,5,2,AM,392
2021,5,2,AP,12
2021,5,2,BA,199
2021,5,2,CE,181
2021,5,2,DF,23
2021,5,2,ES,33
2021,5,2,GO,103
2021,5,2,MA,69
2021,5,2,MG,141
2021,5,2,MS,115
2021,5,2,MT,38
2021,5,2,PA,102
2021,5,2,PB,134
2021,5,2,PE,352
2021,5,2,PI,53
2021,5,2,PR,50
2021,5,2,RJ,59
2021,5,2,RN,26
2021,5,2,RO,22
2021,5,2,RR,34
2021,5,2,RS,29
2021,5,2,SC,25
2021,5,2,SE,32
2021,5,2,SP,252
2021,5,2,TO,28
2021,5,3,AC,17
2021,5,3,AL,72
2021,5,3,AM,590
2021,5,3,AP,21
2021,5,3,BA,292
2021,5,3,CE,227
2021,5,3,DF,36
2021,5,3,ES,76
2021,5,3,GO,138
2021,5,3,MA,84
2021,5,3,MG,162
2021,5,3,MS,158
2021,5,3,MT,51
2021,5,3,PA,177
2021,5,3,PB,144
2021,5,3,PE,459
2021,5,3,PI,65
2021,5,3,PR,48
2021,5,3,RJ,92
2021,5,3,RN,39
2021,5,3,RO,54
2021,5,3,RR,76
2021,5,3,RS,46
2021,5,3,SC,41
2021,5,3,SE,58
2021,5,3,SP,307
2021,5,3,TO,44
2021,5,4,AC,24
2021,5,4,AL,53
2021,5,4,AM,442
2021,5,4,AP,10
2021,5,4,BA,241
2021,5,4,CE,113
2021,5,4,DF,29
2021,5,4,ES,46
2021,5,4,GO,65
2021,5,4,MA,53
2021,5,4,MG,110
2021,5,4,MS,127
2021,5,4,MT,35
2021,5,4,PA,138
2021,5,4,PB,120
2021,5,4,PE,344
2021,5,4,PI,40
2021,5,4,PR,32
2021,5,4,RJ,67
2021,5,4,RN,40
2021,5,4,RO,46
2021,5,4,RR,41
2021,5,4,RS,33
2021,5,4,SC,19
2021,5,4,SE,40
2021,5,4,SP,127
2021,5,4,TO,29
2021,5,5,AC,17
2021,5,5,AL,31
2021,5,5,AM,294
2021,5,5,AP,7
2021,5,5,BA,159
2021,5,5,CE,65
2021,5,5,DF,18
2021,5,5,ES,27
2021,5,5,GO,30
2021,5,5,MA,51
2021,5,5,MG,70
2021,5,5,MS,79
2021,5,5,MT,31
2021,5,5,PA,103
2021,5,5,PB,90
2021,5,5,PE,237
2021,5,5,PI,37
2021,5,5,PR,17
2021,5,5,RJ,52
2021,5,5,RN,19
2021,5,5,RO,36
2021,5,5,RR,36
2021,5,5,RS,17
2021,5,5,SC,16
2021,5,5,SE,17
2021,5,5,SP,84
2021,5,5,TO,16
2021,5,6,AC,8
2021,5,6,AL,22
2021,5,6,AM,219
2021,5,6,AP,13
2021,5,6,BA,112
2021,5,6,CE,34
2021,5,6,DF,6
2021,5,6,ES,16
2021,5,6,GO,21
2021,5,6,MA,29
2021,5,6,MG,54
2021,5,6,MS,64
2021,5,6,MT,17
2021,5,6,PA,55
2021,5,6,PB,61
2021,5,6,PE,169
2021,5,6,PI,12
2021,5,6,PR,10
2021,5,6,RJ,35
2021,5,6,RN,17
2021,5,6,RO,21
2021,5,6,RR,20
2021,5,6,RS,10
2021,5,6,SC,11
2021,5,6,SE,21
2021,5,6,SP,86
2021,5,6,TO,14
2021,5,6,AC,10
2021,5,6,AL,19
2021,5,6,AM,187
2021,5,6,AP,9
2021,5,6,BA,66
2021,5,6,CE,42
2021,5,6,DF,18
2021,5,6,ES,8
2021,5,6,GO,18
2021,5,6,MA,20
2021,5,6,MG,40
2021,5,6,MS,47
2021,5,6,MT,16
2021,5,6,PA,50
2021,5,6,PB,41
2021,5,6,PE,123
2021,5,6,PI,11
2021,5,6,PR,5
2021,5,6,RJ,23
2021,5,6,RN,13
2021,5,6,RO,19
2021,5,6,RR,22
2021,5,6,RS,7
2021,5,6,SC,9
2021,5,6,SE,12
2021,5,6,SP,61
2021,5,6,TO,11
2021,5,6,AC,9
2021,5,6,AL,19
2021,5,6,AM,133
2021,5,6,AP,11
2021,5,6,BA,56
2021,5,6,CE,19
2021,5,6,DF,9
2021,5,6,ES,15
2021,5,6,GO,10
2021,5,6,MA,15
2021,5,6,MG,27
2021,5,6,MS,37
2021,5,6,MT,15
2021,5,6,PA,48
2021,5,6,PB,50
2021,5,6,PE,120
2021,5,6,PI,7
2021,5,6,PR,10
2021,5,6,RJ,24
2021,5,6,RN,10
2021,5,6,RO,12
2021,5,6,RR,21
2021,5,6,RS,7
2021,5,6,SC,8
2021,5,6,SE,9
2021,5,6,SP,43
2021,5,6,TO,13
2021,5,6,AC,6
2021,5,6,AL,9
2021,5,6,AM,152
2021,5,6,AP,12
2021,5,6,BA,58
2021,5,6,CE,21
2021,5,6,DF,6
2021,5,6,ES,6
2021,5,6,GO,14
2021,5,6,MA,17
2021,5,6,MG,18
2021,5,6,MS,48
2021,5,6,MT,15
2021,5,6,PA,31
2021,5,6,PB,37
2021,5,6,PE,73
2021,5,6,PI,4
2021,5,6,PR,4
2021,5,6,RJ,25
2021,5,6,RN,13
2021,5,6,RO,13
2021,5,6,RR,20
2021,5,6,RS,7
2021,5,6,SC,7
2021,5,6,SE,8
2021,5,6,SP,28
2021,5,6,TO,9
2021,5,6,AC,6
2021,5,6,AL,9
2021,5,6,AM,114
2021,5,6,AP,7
2021,5,6,BA,43
