NU_ANO,Q006,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2021,D,1.0,PB,754
2021,D,1.0,PE,1640
2021,D,1.0,PI,646
2021,D,1.0,PR,4853
2021,D,1.0,RJ,4335
2021,D,1.0,RN,799
2021,D,1.0,RO,600
2021,D,1.0,RR,140
2021,D,1.0,RS,3628
2021,D,1.0,SC,3150
2021,D,1.0,SE,419
2021,D,1.0,SP,14532
2021,D,1.0,TO,429
2021,D,2.0,AC,3
2021,D,2.0,AL,8
2021,D,2.0,AM,16
2021,D,2.0,AP,4
2021,D,2.0,BA,55
2021,D,2.0,CE,26
2021,D,2.0,DF,28
2021,D,2.0,ES,60
2021,D,2.0,GO,56
2021,D,2.0,MA,56
2021,D,2.0,MG,192
2021,D,2.0,MS,46
2021,D,2.0,MT,88
2021,D,2.0,PA,28
2021,D,2.0,PB,18
2021,D,2.0,PE,46
2021,D,2.0,PI,6
2021,D,2.0,PR,116
2021,D,2.0,RJ,74
2021,D,2.0,RN,17
2021,D,2.0,RO,45
2021,D,2.0,RR,1
2021,D,2.0,RS,127
2021,D,2.0,SC,78
2021,D,2.0,SE,10
2021,D,2.0,SP,163
2021,D,2.0,TO,21
2021,E,1.0,AC,148
2021,E,1.0,AL,458
2021,E,1.0,AM,766
2021,E,1.0,AP,109
2021,E,1.0,BA,2010
2021,E,1.0,CE,1361
2021,E,1.0,DF,948
2021,E,1.0,ES,1207
2021,E,1.0,GO,2362
2021,E,1.0,MA,707
2021,E,1.0,MG,5260
2021,E,1.0,MS,771
2021,E,1.0,MT,995
2021,E,1.0,PA,1191
2021,E,1.0,PB,653
2021,E,1.0,PE,1489
2021,E,1.0,PI,566
2021,E,1.0,PR,4534
2021,E,1.0,RJ,3758
2021,E,1.0,RN,699
2021,E,1.0,RO,484
2021,E,1.0,RR,114
2021,E,1.0,RS,3304
2021,E,1.0,SC,3301
2021,E,1.0,SE,399
2021,E,1.0,SP,13713
2021,E,1.0,TO,355
2021,E,2.0,AC,3
2021,E,2.0,AL,7
2021,E,2.0,AM,21
2021,E,2.0,BA,52
2021,E,2.0,CE,15
2021,E,2.0,DF,15
2021,E,2.0,ES,49
2021,E,2.0,GO,61
2021,E,2.0,MA,37
2021,E,2.0,MG,186
2021,E,2.0,MS,27
2021,E,2.0,MT,81
2021,E,2.0,PA,32
2021,E,2.0,PB,16
2021,E,2.0,PE,44
2021,E,2.0,PI,5
2021,E,2.0,PR,78
2021,E,2.0,RJ,67
2021,E,2.0,RN,18
2021,E,2.0,RO,30
2021,E,2.0,RR,7
2021,E,2.0,RS,115
2021,E,2.0,SC,79
2021,E,2.0,SE,3
2021,E,2.0,SP,149
2021,E,2.0,TO,12
2021,F,1.0,AC,116
2021,F,1.0,AL,389
2021,F,1.0,AM,602
2021,F,1.0,AP,140
2021,F,1.0,BA,1620
2021,F,1.0,CE,1043
2021,F,1.0,DF,989
2021,F,1.0,ES,904
2021,F,1.0,GO,1726
2021,F,1.0,MA,612
2021,F,1.0,MG,4332
2021,F,1.0,MS,678
2021,F,1.0,MT,853
2021,F,1.0,PA,976
2021,F,1.0,PB,483
2021,F,1.0,PE,1147
2021,F,1.0,PI,444
2021,F,1.0,PR,3484
2021,F,1.0,RJ,3446
2021,F,1.0,RN,602
2021,F,1.0,RO,358
2021,F,1.0,RR,94
2021,F,1.0,RS,2618
2021,F,1.0,SC,2587
2021,F,1.0,SE,289
2021,F,1.0,SP,11808
2021,F,1.0,TO,283
2021,F,2.0,AC,2
2021,F,2.0,AL,3
2021,F,2.0,AM,12
2021,F,2.0,BA,26
2021,F,2.0,CE,13
2021,F,2.0,DF,14
2021,F,2.0,ES,41
2021,F,2.0,GO,34
2021,F,2.0,MA,17
2021,F,2.0,MG,110
2021,F,2.0,MS,22
2021,F,2.0,MT,66
2021,F,2.0,PA,7
2021,F,2.0,PB,6
2021,F,2.0,PE,28
2021,F,2.0,PI,4
2021,F,2.0,PR,62
2021,F,2.0,RJ,41
2021,F,2.0,RN,14
2021,F,2.0,RO,14
2021,F,2.0,RR,2
2021,F,2.0,RS,78
2021,F,2.0,SC,49
2021,F,2.0,SE,4
2021,F,2.0,SP,90
2021,F,2.0,TO,12
2021,G,1.0,AC,88
2021,G,1.0,AL,262
2021,G,1.0,AM,335
2021,G,1.0,AP,104
2021,G,1.0,BA,1045
2021,G,1.0,CE,642
2021,G,1.0,DF,710
2021,G,1.0,ES,599
2021,G,1.0,GO,962
2021,G,1.0,MA,354
2021,G,1.0,MG,2716
2021,G,1.0,MS,406
2021,G,1.0,MT,497
2021,G,1.0,PA,596
2021,G,1.0,PB,288
2021,G,1.0,PE,717
2021,G,1.0,PI,310
2021,G,1.0,PR,2199
2021,G,1.0,RJ,2242
2021,G,1.0,RN,365
2021,G,1.0,RO,195
2021,G,1.0,RR,73
2021,G,1.0,RS,1634
2021,G,1.0,SC,1641
2021,G,1.0,SE,209
2021,G,1.0,SP,7521
2021,G,1.0,TO,198
2021,G,2.0,AC,3
2021,G,2.0,AL,2
2021,G,2.0,AM,5
2021,G,2.0,AP,1
2021,G,2.0,BA,16
2021,G,2.0,CE,3
2021,G,2.0,DF,3
2021,G,2.0,ES,28
2021,G,2.0,GO,36
2021,G,2.0,MA,12
2021,G,2.0,MG,63
2021,G,2.0,MS,13
2021,G,2.0,MT,36
2021,G,2.0,PA,6
2021,G,2.0,PB,6
2021,G,2.0,PE,13
2021,G,2.0,PR,48
2021,G,2.0,RJ,32
2021,G,2.0,RN,10
2021,G,2.0,RO,16
2021,G,2.0,RR,6
2021,G,2.0,RS,45
2021,G,2.0,SC,44
2021,G,2.0,SE,1
2021,G,2.0,SP,59
2021,G,2.0,TO,6
2021,G,1.0,AC,53
2021,G,1.0,AL,150
2021,G,1.0,AM,209
2021,G,1.0,AP,51
2021,G,1.0,BA,660
2021,G,1.0,CE,369
2021,G,1.0,DF,502
2021,G,1.0,ES,357
2021,G,1.0,GO,594
2021,G,1.0,MA,236
2021,G,1.0,MG,1650
2021,G,1.0,MS,269
2021,G,1.0,MT,332
2021,G,1.0,PA,356
2021,G,1.0,PB,206
2021,G,1.0,PE,448
2021,G,1.0,PI,196
2021,G,1.0,PR,1304
2021,G,1.0,RJ,1509
2021,G,1.0,RN,229
2021,G,1.0,RO,118
2021,G,1.0,RR,42
2021,G,1.0,RS,1004
2021,G,1.0,SC,984
2021,G,1.0,SE,134
2021,G,1.0,SP,4644
2021,G,1.0,TO,99
2021,G,2.0,AM,4
2021,G,2.0,AP,1
2021,G,2.0,BA,4
2021,G,2.0,CE,3
2021,G,2.0,DF,6
2021,G,2.0,ES,10
2021,G,2.0,GO,13
2021,G,2.0,MA,6
2021,G,2.0,MG,42
2021,G,2.0,MS,4
2021,G,2.0,MT,14
2021,G,2.0,PA,2
2021,G,2.0,PB,3
2021,G,2.0,PE,10
2021,G,2.0,PR,17
2021,G,2.0,RJ,14
2021,G,2.0,RN,5
2021,G,2.0,RO,3
2021,G,2.0,RR,2
2021,G,2.0,RS,24
2021,G,2.0,SC,13
2021,G,2.0,SP,36
2021,G,2.0,TO,3
2021,G,1.0,AC,34
2021,G,1.0,AL,117
2021,G,1.0,AM,162
2021,G,1.0,AP,43
2021,G,1.0,BA,556
2021,G,1.0,CE,300
2021,G,1.0,DF,462
2021,G,1.0,ES,248
2021,G,1.0,GO,503
2021,G,1.0,MA,171
2021,G,1.0,MG,1287
2021,G,1.0,MS,233
2021,G,1.0,MT,232
2021,G,1.0,PA,261
2021,G,1.0,PB,172
2021,G,1.0,PE,391
2021,G,1.0,PI,131
2021,G,1.0,PR,1095
2021,G,1.0,RJ,1233
2021,G,1.0,RN,164
2021,G,1.0,RO,88
2021,G,1.0,RR,28
2021,G,1.0,RS,786
2021,G,1.0,SC,726
2021,G,1.0,SE,111
2021,G,1.0,SP,3745
2021,G,1.0,TO,105
2021,G,2.0,AM,2
2021,G,2.0,BA,5
2021,G,2.0,CE,2
2021,G,2.0,DF,3
2021,G,2.0,ES,11
2021,G,2.0,GO,7
2021,G,2.0,MA,7
2021,G,2.0,MG,19
2021,G,2.0,MS,5
2021,G,2.0,MT,19
2021,G,2.0,PA,1
2021,G,2.0,PB,2
2021,G,2.0,PE,4
2021,G,2.0,PR,9
2021,G,2.0,RJ,14
2021,G,2.0,RN,5
2021,G,2.0,RO,4
2021,G,2.0,RR,2
2021,G,2.0,RS,23
2021,G,2.0,SC,13
2021,G,2.0,SE,4
2021,G,2.0,SP,30
2021,G,2.0,TO,4
2021,G,1.0,AC,46
2021,G,1.0,AL,109
2021,G,1.0,AM,162
2021,G,1.0,AP,41
2021,G,1.0,BA,424
2021,G,1.0,CE,240
2021,G,1.0,DF,467
2021,G,1.0,ES,209
2021,G,1.0,GO,416
2021,G,1.0,MA,151
2021,G,1.0,MG,1212
2021,G,1.0,MS,151
2021,G,1.0,MT,206
2021,G,1.0,PA,262
2021,G,1.0,PB,143
2021,G,1.0,PE,340
2021,G,1.0,PI,122
2021,G,1.0,PR,872
2021,G,1.0,RJ,1114
2021,G,1.0,RN,148
2021,G,1.0,RO,70
2021,G,1.0,RR,22
2021,G,1.0,RS,723
2021,G,1.0,SC,582
2021,G,1.0,SE,80
2021,G,1.0,SP,3193
2021,G,1.0,TO,55
2021,G,2.0,AM,2
2021,G,2.0,BA,3
2021,G,2.0,ES,5
2021,G,2.0,GO,9
2021,G,2.0,MA,3
2021,G,2.0,MG,17
2021,G,2.0,MS,2
2021,G,2.0,MT,9
2021,G,2.0,PA,2
2021,G,2.0,PE,1
2021,G,2.0,PR,7
2021,G,2.0,RJ,10
2021,G,2.0,RN,9
2021,G,2.0,RO,3
2021,G,2.0,RS,10
2021,G,2.0,SC,6
2021,G,2.0,SE,1
2021,G,2.0,SP,14
2021,G,2.0,TO,2
2021,G,1.0,AC,54
2021,G,1.0,AL,143
2021,G,1.0,AM,190
2021,G,1.0,AP,59
2021,G,1.0,BA,611
2021,G,1.0,CE,399
2021,G,1.0,DF,732
2021,G,1.0,ES,357
2021,G,1.0,GO,619
2021,G,1.0,MA,214
2021,G,1.0,MG,1702
2021,G,1.0,MS,279
2021,G,1.0,MT,309
2021,G,1.0,PA,342
2021,G,1.0,PB,211
2021,G,1.0,PE,485
2021,G,1.0,PI,159
2021,G,1.0,PR,1369
2021,G,1.0,RJ,1682
2021,G,1.0,RN,242
2021,G,1.0,RO,90
2021,G,1.0,RR,32
2021,G,1.0,RS,1037
2021,G,1.0,SC,868
2021,G,1.0,SE,141
2021,G,1.0,SP,5012
2021,G,1.0,TO,109
2021,G,2.0,AM,1
2021,G,2.0,BA,11
2021,G,2.0,CE,1
2021,G,2.0,DF,4
2021,G,2.0,ES,8
2021,G,2.0,GO,5
2021,G,2.0,MA,7
2021,G,2.0,MG,25
2021,G,2.0,MS,5
2021,G,2.0,MT,6
2021,G,2.0,PA,3
2021,G,2.0,PE,5
2021,G,2.0,PR,17
2021,G,2.0,RJ,10
2021,G,2.0,RN,8
2021,G,2.0,RO,6
2021,G,2.0,RS,16
2021,G,2.0,SC,14
2021,G,2.0,SE,1
2021,G,2.0,SP,23
2021,G,2.0,TO,1
2021,G,1.0,AC,32
2021,G,1.0,AL,84
2021,G,1.0,AM,128
2021,G,1.0,AP,36
2021,G,1.0,BA,397
2021,G,1.0,CE,310
2021,G,1.0,DF,524
2021,G,1.0,ES,215
2021,G,1.0,GO,335
2021,G,1.0,MA,114
2021,G,1.0,MG,1085
2021,G,1.0,MS,176
2021,G,1.0,MT,189
2021,G,1.0,PA,203
2021,G,1.0,PB,147
2021,G,1.0,PE,318
2021,G,1.0,PI,98
2021,G,1.0,PR,817
2021,G,1.0,RJ,1064
2021,G,1.0,RN,156
2021,G,1.0,RO,60
2021,G,1.0,RR,24
2021,G,1.0,RS,649
2021,G,1.0,SC,494
2021,G,1.0,SE,76
2021,G,1.0,SP,3129
2021,G,1.0,TO,73
2021,G,2.0,BA,4
2021,G,2.0,DF,2
2021,G,2.0,ES,5
2021,G,2.0,GO,6
2021,G,2.0,MA,4
2021,G,2.0,MG,11
2021,G,2.0,MS,3
2021,G,2.0,MT,5
2021,G,2.0,PE,4
2021,G,2.0,PR,13
2021,G,2.0,RJ,9
2021,G,2.0,RN,2
2021,G,2.0,RO,4
2021,G,2.0,RS,7
2021,G,2.0,SC,4
2021,G,2.0,SE,1
2021,G,2.0,SP,17
2021,G,2.0,TO,2
2021,G,1.0,AC,26
2021,G,1.0,AL,103
2021,G,1.0,AM,127
2021,G,1.0,AP,37
2021,G,1.0,BA,444
2021,G,1.0,CE,308
2021,G,1.0,DF,664
2021,G,1.0,ES,264
2021,G,1.0,GO,396
2021,G,1.0,MA,128
2021,G,1.0,MG,1288
2021,G,1.0,MS,182
2021,G,1.0,MT,193
2021,G,1.0,PA,199
2021,G,1.0,PB,161
2021,G,1.0,PE,359
2021,G,1.0,PI,122
2021,G,1.0,PR,870
2021,G,1.0,RJ,1302
2021,G,1.0,RN,199
2021,G,1.0,RO,44
2021,G,1.0,RR,27
2021,G,1.0,RS,689
2021,G,1.0,SC,537
2021,G,1.0,SE,71
2021,G,1.0,SP,3570
2021,G,1.0,TO,84
2021,G,2.0,BA,1
2021,G,2.0,ES,8
2021,G,2.0,GO,3
2021,G,2.0,MA,2
2021,G,2.0,MG,14
2021,G,2.0,MS,2
2021,G,2.0,MT,3
2021,G,2.0,PA,1
2021,G,2.0,PE,1
2021,G,2.0,PR,11
2021,G,2.0,RJ,5
2021,G,2.0,RN,3
2021,G,2.0,RS,8
2021,G,2.0,SC,5
2021,G,2.0,SP,14
2021,G,1.0,AC,23
2021,G,1.0,AL,122
2021,G,1.0,AM,119
2021,G,1.0,AP,34
2021,G,1.0,BA,417
2021,G,1.0,CE,355
2021,G,1.0,DF,755
2021,G,1.0,ES,203
2021,G,1.0,GO,366
2021,G,1.0,MA,137
2021,G,1.0,MG,1263
2021,G,1.0,MS,126
2021,G,1.0,MT,239
2021,G,1.0,PA,216
2021,G,1.0,PB,141
2021,G,1.0,PE,400
2021,G,1.0,PI,139
2021,G,1.0,PR,869
2021,G,1.0,RJ,1410
2021,G,1.0,RN,174
2021,G,1.0,RO,50
2021,G,1.0,RR,14
2021,G,1.0,RS,705
2021,G,1.0,SC,495
2021,G,1.0,SE,103
2021,G,1.0,SP,3602
2021,G,1.0,TO,81
2021,G,2.0,ES,1
2021,G,2.0,GO,2
2021,G,2.0,MA,4
2021,G,2.0,MG,11
2021,G,2.0,MS,1
2021,G,2.0,MT,2
2021,G,2.0,PE,4
2021,G,2.0,PR,4
2021,G,2.0,RJ,2
2021,G,2.0,RO,1
2021,G,2.0,RR,1
2021,G,2.0,RS,5
2021,G,2.0,SC,6
2021,G,2.0,SP,14
2021,G,1.0,AC,20
2021,G,1.0,AL,130
2021,G,1.0,AM,156
2021,G,1.0,AP,26
2021,G,1.0,BA,579
2021,G,1.0,CE,429
2021,G,1.0,DF,952
2021,G,1.0,ES,316
2021,G,1.0,GO,513
2021,G,1.0,MA,175
2021,G,1.0,MG,1585
2021,G,1.0,MS,185
2021,G,1.0,MT,268
2021,G,1.0,PA,268
2021,G,1.0,PB,199
2021,G,1.0,PE,606
2021,G,1.0,PI,135
2021,G,1.0,PR,1011
2021,G,1.0,RJ,1994
2021,G,1.0,RN,178
2021,G,1.0,RO,66
2021,G,1.0,RR,19
2021,G,1.0,RS,844
2021,G,1.0,SC,594
2021,G,1.0,SE,111
2021,G,1.0,SP,5229
2021,G,1.0,TO,90
2021,G,2.0,AL,1
2021,G,2.0,ES,3
2021,G,2.0,GO,3
2021,G,2.0,MA,1
2021,G,2.0,MG,7
2021,G,2.0,MS,1
2021,G,2.0,MT,4
2021,G,2.0,PA,1
2021,G,2.0,PB,2
2021,G,2.0,PE,2
2021,G,2.0,PR,8
2021,G,2.0,RJ,1
2021,G,2.0,RO,1
2021,G,2.0,RS,11
2021,G,2.0,SC,7
2021,G,2.0,SP,17
2022,A,1.0,AC,342
2022,A,1.0,AL,1338
2022,A,1.0,AM,2579
2022,A,1.0,AP,266
2022,A,1.0,BA,3545
2022,A,1.0,CE,8044
2022,A,1.0,DF,409
2022,A,1.0,ES,463
2022,A,1.0,GO,1269
2022,A,1.0,MA,3117
2022,A,1.0,MG,1388
2022,A,1.0,MS,279
2022,A,1.0,MT,294
2022,A,1.0,PA,2906
2022,A,1.0,PB,2040
2022,A,1.0,PE,3764
2022,A,1.0,PI,2001
2022,A,1.0,PR,576
2022,A,1.0,RJ,2475
2022,A,1.0,RN,1131
2022,A,1.0,RO,370
2022,A,1.0,RR,107
2022,A,1.0,RS,711
2022,A,1.0,SC,222
2022,A,1.0,SE,979
2022,A,1.0,SP,2950
2022,A,1.0,TO,336
2022,A,2.0,AC,44
2022,A,2.0,AL,92
2022,A,2.0,AM,380
2022,A,2.0,AP,18
2022,A,2.0,BA,319
2022,A,2.0,CE,836
2022,A,2.0,DF,81
2022,A,2.0,ES,9
2022,A,2.0,GO,47
2022,A,2.0,MA,513
2022,A,2.0,MG,96
2022,A,2.0,MS,64
2022,A,2.0,MT,37
2022,A,2.0,PA,254
2022,A,2.0,PB,102
2022,A,2.0,PE,235
2022,A,2.0,PI,118
2022,A,2.0,PR,34
2022,A,2.0,RJ,75
2022,A,2.0,RN,31
2022,A,2.0,RO,29
2022,A,2.0,RR,15
2022,A,2.0,RS,24
2022,A,2.0,SC,19
2022,A,2.0,SE,85
2022,A,2.0,SP,47
2022,A,2.0,TO,72
2022,B,1.0,AC,1519
2022,B,1.0,AL,6005
2022,B,1.0,AM,11740
2022,B,1.0,AP,1453
2022,B,1.0,BA,15417
2022,B,1.0,CE,58227
2022,B,1.0,DF,3224
2022,B,1.0,ES,3966
2022,B,1.0,GO,11135
2022,B,1.0,MA,11020
2022,B,1.0,MG,10973
2022,B,1.0,MS,2281
2022,B,1.0,MT,2453
2022,B,1.0,PA,13159
2022,B,1.0,PB,9176
2022,B,1.0,PE,18555
2022,B,1.0,PI,6406
2022,B,1.0,PR,4861
2022,B,1.0,RJ,14471
2022,B,1.0,RN,5996
2022,B,1.0,RO,2538
2022,B,1.0,RR,566
2022,B,1.0,RS,5486
2022,B,1.0,SC,2132
2022,B,1.0,SE,4556
2022,B,1.0,SP,21884
2022,B,1.0,TO,2169
2022,B,2.0,AC,175
2022,B,2.0,AL,421
2022,B,2.0,AM,1008
2022,B,2.0,AP,173
2022,B,2.0,BA,1131
2022,B,2.0,CE,3873
2022,B,2.0,DF,138
2022,B,2.0,ES,145
2022,B,2.0,GO,272
2022,B,2.0,MA,1441
2022,B,2.0,MG,486
2022,B,2.0,MS,239
2022,B,2.0,MT,240
2022,B,2.0,PA,892
2022,B,2.0,PB,343
2022,B,2.0,PE,972
2022,B,2.0,PI,360
2022,B,2.0,PR,327
2022,B,2.0,RJ,456
2022,B,2.0,RN,233
2022,B,2.0,RO,120
2022,B,2.0,RR,79
2022,B,2.0,RS,259
2022,B,2.0,SC,78
2022,B,2.0,SE,243
2022,B,2.0,SP,398
2022,B,2.0,TO,215
2022,C,1.0,AC,638
2022,C,1.0,AL,2300
2022,C,1.0,AM,4686
2022,C,1.0,AP,546
2022,C,1.0,BA,6449
2022,C,1.0,CE,14396
2022,C,1.0,DF,2698
2022,C,1.0,ES,3450
2022,C,1.0,GO,9636
2022,C,1.0,MA,3680
2022,C,1.0,MG,10213
2022,C,1.0,MS,2125
2022,C,1.0,MT,2551
2022,C,1.0,PA,5264
2022,C,1.0,PB,2889
2022,C,1.0,PE,6115
2022,C,1.0,PI,2157
2022,C,1.0,PR,6847
2022,C,1.0,RJ,11035
2022,C,1.0,RN,2536
2022,C,1.0,RO,1761
2022,C,1.0,RR,313
2022,C,1.0,RS,6174
2022,C,1.0,SC,3627
2022,C,1.0,SE,1469
2022,C,1.0,SP,26722
2022,C,1.0,TO,1127
2022,C,2.0,AC,45
2022,C,2.0,AL,98
2022,C,2.0,AM,192
2022,C,2.0,AP,24
2022,C,2.0,BA,281
2022,C,2.0,CE,480
2022,C,2.0,DF,59
2022,C,2.0,ES,139
2022,C,2.0,GO,167
2022,C,2.0,MA,264
2022,C,2.0,MG,360
2022,C,2.0,MS,113
2022,C,2.0,MT,163
2022,C,2.0,PA,242
2022,C,2.0,PB,92
2022,C,2.0,PE,324
2022,C,2.0,PI,63
2022,C,2.0,PR,316
2022,C,2.0,RJ,307
2022,C,2.0,RN,67
2022,C,2.0,RO,90
2022,C,2.0,RR,30
2022,C,2.0,RS,300
2022,C,2.0,SC,129
2022,C,2.0,SE,62
2022,C,2.0,SP,423
2022,C,2.0,TO,92
2022,C,1.0,AC,372
2022,C,1.0,AL,1428
2022,C,1.0,AM,2324
2022,C,1.0,AP,328
2022,C,1.0,BA,4096
2022,C,1.0,CE,5650
2022,C,1.0,DF,2028
2022,C,1.0,ES,2792
2022,C,1.0,GO,7138
2022,C,1.0,MA,2026
2022,C,1.0,MG,9294
2022,C,1.0,MS,1835
2022,C,1.0,MT,2214
2022,C,1.0,PA,3037
2022,C,1.0,PB,1818
2022,C,1.0,PE,3613
2022,C,1.0,PI,1395
2022,C,1.0,PR,6842
2022,C,1.0,RJ,8316
2022,C,1.0,RN,1757
2022,C,1.0,RO,1265
2022,C,1.0,RR,243
2022,C,1.0,RS,5585
2022,C,1.0,SC,4015
2022,C,1.0,SE,925
2022,C,1.0,SP,25339
2022,C,1.0,TO,885
2022,C,2.0,AC,34
2022,C,2.0,AL,25
2022,C,2.0,AM,72
2022,C,2.0,AP,15
2022,C,2.0,BA,166
2022,C,2.0,CE,184
2022,C,2.0,DF,46
2022,C,2.0,ES,104
2022,C,2.0,GO,123
2022,C,2.0,MA,146
2022,C,2.0,MG,270
2022,C,2.0,MS,102
2022,C,2.0,MT,180
2022,C,2.0,PA,94
2022,C,2.0,PB,35
2022,C,2.0,PE,148
2022,C,2.0,PI,33
2022,C,2.0,PR,246
2022,C,2.0,RJ,210
2022,C,2.0,RN,44
2022,C,2.0,RO,79
2022,C,2.0,RR,19
2022,C,2.0,RS,195
2022,C,2.0,SC,114
2022,C,2.0,SE,32
2022,C,2.0,SP,386
2022,C,2.0,TO,43
2022,D,1.0,AC,269
2022,D,1.0,AL,844
2022,D,1.0,AM,1257
2022,D,1.0,AP,208
2022,D,1.0,BA,2639
2022,D,1.0,CE,2784
2022,D,1.0,DF,1562
2022,D,1.0,ES,1958
2022,D,1.0,GO,4719
2022,D,1.0,MA,1298
2022,D,1.0,MG,6981
2022,D,1.0,MS,1254
2022,D,1.0,MT,1838
2022,D,1.0,PA,1982
2022,D,1.0,PB,1033
2022,D,1.0,PE,2175
2022,D,1.0,PI,843
2022,D,1.0,PR,5975
2022,D,1.0,RJ,5622
2022,D,1.0,RN,1046
2022,D,1.0,RO,875
2022,D,1.0,RR,162
2022,D,1.0,RS,4632
2022,D,1.0,SC,3774
2022,D,1.0,SE,559
2022,D,1.0,SP,20499
2022,D,1.0,TO,605
2022,D,2.0,AC,8
2022,D,2.0,AL,24
2022,D,2.0,AM,40
2022,D,2.0,AP,4
2022,D,2.0,BA,93
2022,D,2.0,CE,82
2022,D,2.0,DF,30
2022,D,2.0,ES,98
2022,D,2.0,GO,61
2022,D,2.0,MA,79
2022,D,2.0,MG,208
2022,D,2.0,MS,49
2022,D,2.0,MT,116
2022,D,2.0,PA,54
2022,D,2.0,PB,20
2022,D,2.0,PE,73
2022,D,2.0,PI,17
2022,D,2.0,PR,171
2022,D,2.0,RJ,131
2022,D,2.0,RN,27
2022,D,2.0,RO,53
2022,D,2.0,RR,15
2022,D,2.0,RS,172
2022,D,2.0,SC,109
2022,D,2.0,SE,14
2022,D,2.0,SP,281
2022,D,2.0,TO,31
2022,D,1.0,AC,144
2022,D,1.0,AL,436
2022,D,1.0,AM,627
2022,D,1.0,AP,115
2022,D,1.0,BA,1524
2022,D,1.0,CE,1411
2022,D,1.0,DF,812
2022,D,1.0,ES,1109
2022,D,1.0,GO,2329
2022,D,1.0,MA,689
2022,D,1.0,MG,4396
2022,D,1.0,MS,761
2022,D,1.0,MT,1014
2022,D,1.0,PA,1140
2022,D,1.0,PB,582
2022,D,1.0,PE,1187
2022,D,1.0,PI,503
2022,D,1.0,PR,3771
2022,D,1.0,RJ,3266
2022,D,1.0,RN,619
2022,D,1.0,RO,471
2022,D,1.0,RR,95
2022,D,1.0,RS,2931
2022,D,1.0,SC,2630
2022,D,1.0,SE,282
2022,D,1.0,SP,12552
2022,D,1.0,TO,349
2022,D,2.0,AC,6
2022,D,2.0,AL,5
2022,D,2.0,AM,13
2022,D,2.0,AP,2
2022,D,2.0,BA,50
2022,D,2.0,CE,26
2022,D,2.0,DF,13
2022,D,2.0,ES,47
2022,D,2.0,GO,34
2022,D,2.0,MA,31
2022,D,2.0,MG,125
2022,D,2.0,MS,32
2022,D,2.0,MT,62
2022,D,2.0,PA,34
2022,D,2.0,PB,10
2022,D,2.0,PE,40
2022,D,2.0,PI,4
2022,D,2.0,PR,98
2022,D,2.0,RJ,55
2022,D,2.0,RN,19
2022,D,2.0,RO,28
2022,D,2.0,RR,6
2022,D,2.0,RS,93
2022,D,2.0,SC,70
2022,D,2.0,SE,9
2022,D,2.0,SP,167
2022,D,2.0,TO,18
2022,E,1.0,AC,161
2022,E,1.0,AL,519
2022,E,1.0,AM,675
2022,E,1.0,AP,142
2022,E,1.0,BA,1979
2022,E,1.0,CE,1463
2022,E,1.0,DF,1117
2022,E,1.0,ES,1296
2022,E,1.0,GO,2688
2022,E,1.0,MA,832
2022,E,1.0,MG,5322
2022,E,1.0,MS,901
2022,E,1.0,MT,1239
2022,E,1.0,PA,1240
2022,E,1.0,PB,668
2022,E,1.0,PE,1499
2022,E,1.0,PI,555
2022,E,1.0,PR,4725
2022,E,1.0,RJ,4160
2022,E,1.0,RN,774
2022,E,1.0,RO,556
2022,E,1.0,RR,108
2022,E,1.0,RS,3623
2022,E,1.0,SC,3613
2022,E,1.0,SE,399
2022,E,1.0,SP,16510
2022,E,1.0,TO,374
2022,E,2.0,AC,6
2022,E,2.0,AL,9
2022,E,2.0,AM,14
2022,E,2.0,AP,3
2022,E,2.0,BA,56
2022,E,2.0,CE,18
2022,E,2.0,DF,16
2022,E,2.0,ES,79
2022,E,2.0,GO,52
2022,E,2.0,MA,49
2022,E,2.0,MG,160
2022,E,2.0,MS,29
2022,E,2.0,MT,85
2022,E,2.0,PA,33
2022,E,2.0,PB,15
2022,E,2.0,PE,28
2022,E,2.0,PI,10
2022,E,2.0,PR,95
2022,E,2.0,RJ,90
2022,E,2.0,RN,24
2022,E,2.0,RO,44
2022,E,2.0,RR,6
2022,E,2.0,RS,104
2022,E,2.0,SC,99
2022,E,2.0,SE,9
2022,E,2.0,SP,209
2022,E,2.0,TO,13
2022,F,1.0,AC,190
2022,F,1.0,AL,584
2022,F,1.0,AM,650
2022,F,1.0,AP,198
2022,F,1.0,BA,1953
2022,F,1.0,CE,1440
2022,F,1.0,DF,1361
2022,F,1.0,ES,1267
2022,F,1.0,GO,2455
2022,F,1.0,MA,823
2022,F,1.0,MG,5158
2022,F,1.0,MS,921
2022,F,1.0,MT,1356
2022,F,1.0,PA,1391
2022,F,1.0,PB,657
2022,F,1.0,PE,1432
2022,F,1.0,PI,577
2022,F,1.0,PR,4765
2022,F,1.0,RJ,4354
2022,F,1.0,RN,827
2022,F,1.0,RO,522
2022,F,1.0,RR,120
2022,F,1.0,RS,3567
2022,F,1.0,SC,3660
2022,F,1.0,SE,408
2022,F,1.0,SP,16094
2022,F,1.0,TO,373
2022,F,2.0,AC,1
2022,F,2.0,AL,6
2022,F,2.0,AM,17
2022,F,2.0,AP,2
2022,F,2.0,BA,48
2022,F,2.0,CE,10
2022,F,2.0,DF,9
2022,F,2.0,ES,44
2022,F,2.0,GO,34
