NU_ANO,Q024,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2022,D,1.0,SE,272
2022,D,1.0,SP,12313
2022,D,1.0,TO,180
2022,D,2.0,AL,1
2022,D,2.0,AM,3
2022,D,2.0,BA,15
2022,D,2.0,CE,5
2022,D,2.0,DF,6
2022,D,2.0,ES,23
2022,D,2.0,GO,17
2022,D,2.0,MA,14
2022,D,2.0,MG,66
2022,D,2.0,MS,8
2022,D,2.0,MT,14
2022,D,2.0,PA,3
2022,D,2.0,PB,4
2022,D,2.0,PE,21
2022,D,2.0,PI,1
2022,D,2.0,PR,33
2022,D,2.0,RJ,34
2022,D,2.0,RN,7
2022,D,2.0,RO,6
2022,D,2.0,RS,44
2022,D,2.0,SC,25
2022,D,2.0,SE,2
2022,D,2.0,SP,78
2022,D,2.0,TO,3
2022,E,1.0,AC,37
2022,E,1.0,AL,142
2022,E,1.0,AM,229
2022,E,1.0,AP,49
2022,E,1.0,BA,592
2022,E,1.0,CE,609
2022,E,1.0,DF,1148
2022,E,1.0,ES,393
2022,E,1.0,GO,644
2022,E,1.0,MA,167
2022,E,1.0,MG,2032
2022,E,1.0,MS,242
2022,E,1.0,MT,204
2022,E,1.0,PA,270
2022,E,1.0,PB,272
2022,E,1.0,PE,731
2022,E,1.0,PI,155
2022,E,1.0,PR,1643
2022,E,1.0,RJ,2193
2022,E,1.0,RN,256
2022,E,1.0,RO,92
2022,E,1.0,RR,26
2022,E,1.0,RS,1178
2022,E,1.0,SC,849
2022,E,1.0,SE,110
2022,E,1.0,SP,7311
2022,E,1.0,TO,79
2022,E,2.0,BA,5
2022,E,2.0,DF,3
2022,E,2.0,ES,8
2022,E,2.0,GO,12
2022,E,2.0,MA,4
2022,E,2.0,MG,18
2022,E,2.0,MS,5
2022,E,2.0,MT,4
2022,E,2.0,PA,1
2022,E,2.0,PE,8
2022,E,2.0,PI,1
2022,E,2.0,PR,9
2022,E,2.0,RJ,5
2022,E,2.0,RN,7
2022,E,2.0,RO,2
2022,E,2.0,RS,11
2022,E,2.0,SC,23
2022,E,2.0,SE,2
2022,E,2.0,SP,30
2022,E,2.0,TO,2
2023,A,1.0,AC,2462
2023,A,1.0,AL,14201
2023,A,1.0,AM,17222
2023,A,1.0,AP,2462
2023,A,1.0,BA,23356
2023,A,1.0,CE,74220
2023,A,1.0,DF,5902
2023,A,1.0,ES,8024
2023,A,1.0,GO,22311
2023,A,1.0,MA,21545
2023,A,1.0,MG,23671
2023,A,1.0,MS,4933
2023,A,1.0,MT,7328
2023,A,1.0,PA,21964
2023,A,1.0,PB,16450
2023,A,1.0,PE,28410
2023,A,1.0,PI,12202
2023,A,1.0,PR,18595
2023,A,1.0,RJ,24739
2023,A,1.0,RN,8906
2023,A,1.0,RO,5499
2023,A,1.0,RR,1043
2023,A,1.0,RS,12568
2023,A,1.0,SC,9357
2023,A,1.0,SE,6725
2023,A,1.0,SP,61670
2023,A,1.0,TO,3920
2023,A,2.0,AC,398
2023,A,2.0,AL,930
2023,A,2.0,AM,1402
2023,A,2.0,AP,236
2023,A,2.0,BA,1817
2023,A,2.0,CE,5162
2023,A,2.0,DF,273
2023,A,2.0,ES,356
2023,A,2.0,GO,507
2023,A,2.0,MA,2865
2023,A,2.0,MG,904
2023,A,2.0,MS,378
2023,A,2.0,MT,627
2023,A,2.0,PA,1659
2023,A,2.0,PB,692
2023,A,2.0,PE,1608
2023,A,2.0,PI,717
2023,A,2.0,PR,966
2023,A,2.0,RJ,879
2023,A,2.0,RN,304
2023,A,2.0,RO,188
2023,A,2.0,RR,134
2023,A,2.0,RS,462
2023,A,2.0,SC,260
2023,A,2.0,SE,389
2023,A,2.0,SP,1110
2023,A,2.0,TO,398
2023,B,1.0,AC,937
2023,B,1.0,AL,3892
2023,B,1.0,AM,5884
2023,B,1.0,AP,1168
2023,B,1.0,BA,12592
2023,B,1.0,CE,13760
2023,B,1.0,DF,7515
2023,B,1.0,ES,8031
2023,B,1.0,GO,16519
2023,B,1.0,MA,5521
2023,B,1.0,MG,27059
2023,B,1.0,MS,4373
2023,B,1.0,MT,5994
2023,B,1.0,PA,8338
2023,B,1.0,PB,5140
2023,B,1.0,PE,10475
2023,B,1.0,PI,3886
2023,B,1.0,PR,21859
2023,B,1.0,RJ,24169
2023,B,1.0,RN,5415
2023,B,1.0,RO,3275
2023,B,1.0,RR,666
2023,B,1.0,RS,16970
2023,B,1.0,SC,14191
2023,B,1.0,SE,2460
2023,B,1.0,SP,78087
2023,B,1.0,TO,1982
2023,B,2.0,AC,64
2023,B,2.0,AL,109
2023,B,2.0,AM,142
2023,B,2.0,AP,15
2023,B,2.0,BA,442
2023,B,2.0,CE,434
2023,B,2.0,DF,88
2023,B,2.0,ES,382
2023,B,2.0,GO,320
2023,B,2.0,MA,351
2023,B,2.0,MG,879
2023,B,2.0,MS,207
2023,B,2.0,MT,375
2023,B,2.0,PA,216
2023,B,2.0,PB,118
2023,B,2.0,PE,352
2023,B,2.0,PI,84
2023,B,2.0,PR,548
2023,B,2.0,RJ,463
2023,B,2.0,RN,179
2023,B,2.0,RO,178
2023,B,2.0,RR,75
2023,B,2.0,RS,583
2023,B,2.0,SC,366
2023,B,2.0,SE,77
2023,B,2.0,SP,987
2023,B,2.0,TO,111
2023,C,1.0,AC,216
2023,C,1.0,AL,880
2023,C,1.0,AM,1253
2023,C,1.0,AP,316
2023,C,1.0,BA,3263
2023,C,1.0,CE,2891
2023,C,1.0,DF,3164
2023,C,1.0,ES,2309
2023,C,1.0,GO,4111
2023,C,1.0,MA,1041
2023,C,1.0,MG,8685
2023,C,1.0,MS,1304
2023,C,1.0,MT,1584
2023,C,1.0,PA,1868
2023,C,1.0,PB,1273
2023,C,1.0,PE,2678
2023,C,1.0,PI,935
2023,C,1.0,PR,7526
2023,C,1.0,RJ,7888
2023,C,1.0,RN,1415
2023,C,1.0,RO,690
2023,C,1.0,RR,241
2023,C,1.0,RS,5582
2023,C,1.0,SC,4750
2023,C,1.0,SE,654
2023,C,1.0,SP,26906
2023,C,1.0,TO,531
2023,C,2.0,AC,3
2023,C,2.0,AL,8
2023,C,2.0,AM,21
2023,C,2.0,AP,1
2023,C,2.0,BA,56
2023,C,2.0,CE,27
2023,C,2.0,DF,21
2023,C,2.0,ES,90
2023,C,2.0,GO,49
2023,C,2.0,MA,26
2023,C,2.0,MG,206
2023,C,2.0,MS,33
2023,C,2.0,MT,72
2023,C,2.0,PA,14
2023,C,2.0,PB,10
2023,C,2.0,PE,40
2023,C,2.0,PI,8
2023,C,2.0,PR,94
2023,C,2.0,RJ,70
2023,C,2.0,RN,26
2023,C,2.0,RO,46
2023,C,2.0,RR,9
2023,C,2.0,RS,109
2023,C,2.0,SC,98
2023,C,2.0,SE,5
2023,C,2.0,SP,220
2023,C,2.0,TO,8
2023,D,1.0,AC,80
2023,D,1.0,AL,312
2023,D,1.0,AM,402
2023,D,1.0,AP,101
2023,D,1.0,BA,1299
2023,D,1.0,CE,1098
2023,D,1.0,DF,1829
2023,D,1.0,ES,869
2023,D,1.0,GO,1398
2023,D,1.0,MA,358
2023,D,1.0,MG,3624
2023,D,1.0,MS,457
2023,D,1.0,MT,532
2023,D,1.0,PA,649
2023,D,1.0,PB,510
2023,D,1.0,PE,1261
2023,D,1.0,PI,383
2023,D,1.0,PR,2988
2023,D,1.0,RJ,3589
2023,D,1.0,RN,585
2023,D,1.0,RO,197
2023,D,1.0,RR,68
2023,D,1.0,RS,2240
2023,D,1.0,SC,1860
2023,D,1.0,SE,232
2023,D,1.0,SP,11454
2023,D,1.0,TO,178
2023,D,2.0,AC,5
2023,D,2.0,AL,1
2023,D,2.0,AM,4
2023,D,2.0,BA,12
2023,D,2.0,CE,10
2023,D,2.0,DF,5
2023,D,2.0,ES,24
2023,D,2.0,GO,26
2023,D,2.0,MA,13
2023,D,2.0,MG,45
2023,D,2.0,MS,8
2023,D,2.0,MT,28
2023,D,2.0,PA,3
2023,D,2.0,PB,2
2023,D,2.0,PE,13
2023,D,2.0,PI,1
2023,D,2.0,PR,16
2023,D,2.0,RJ,7
2023,D,2.0,RN,12
2023,D,2.0,RO,11
2023,D,2.0,RR,2
2023,D,2.0,RS,25
2023,D,2.0,SC,26
2023,D,2.0,SE,1
2023,D,2.0,SP,69
2023,D,2.0,TO,7
2023,E,1.0,AC,32
2023,E,1.0,AL,144
2023,E,1.0,AM,191
2023,E,1.0,AP,30
2023,E,1.0,BA,582
2023,E,1.0,CE,532
2023,E,1.0,DF,1234
2023,E,1.0,ES,445
2023,E,1.0,GO,648
2023,E,1.0,MA,139
2023,E,1.0,MG,1790
2023,E,1.0,MS,225
2023,E,1.0,MT,212
2023,E,1.0,PA,290
2023,E,1.0,PB,269
2023,E,1.0,PE,718
2023,E,1.0,PI,150
2023,E,1.0,PR,1512
2023,E,1.0,RJ,2003
2023,E,1.0,RN,255
2023,E,1.0,RO,104
2023,E,1.0,RR,45
2023,E,1.0,RS,1101
2023,E,1.0,SC,844
2023,E,1.0,SE,115
2023,E,1.0,SP,6814
2023,E,1.0,TO,82
2023,E,2.0,BA,4
2023,E,2.0,DF,2
2023,E,2.0,ES,8
2023,E,2.0,GO,6
2023,E,2.0,MA,1
2023,E,2.0,MG,9
2023,E,2.0,MS,6
2023,E,2.0,MT,5
2023,E,2.0,PA,1
2023,E,2.0,PE,6
2023,E,2.0,PR,7
2023,E,2.0,RJ,6
2023,E,2.0,RN,4
2023,E,2.0,RO,4
2023,E,2.0,RS,14
2023,E,2.0,SC,13
2023,E,2.0,SP,42
