NU_ANO,TP_ESCOLA,Q006,SG_UF_PROVA,QTD
2019,3,F,MA,313
2019,3,F,MG,1650
2019,3,F,MS,190
2019,3,F,MT,211
2019,3,F,PA,577
2019,3,F,PB,385
2019,3,F,PE,744
2019,3,F,PI,316
2019,3,F,PR,1096
2019,3,F,RJ,2402
2019,3,F,RN,333
2019,3,F,RO,57
2019,3,F,RR,21
2019,3,F,RS,778
2019,3,F,SC,620
2019,3,F,SE,245
2019,3,F,SP,5992
2019,3,F,TO,58
2019,3,G,AC,24
2019,3,G,AL,251
2019,3,G,AM,104
2019,3,G,AP,48
2019,3,G,BA,872
2019,3,G,CE,607
2019,3,G,DF,439
2019,3,G,ES,274
2019,3,G,GO,593
2019,3,G,MA,223
2019,3,G,MG,1364
2019,3,G,MS,185
2019,3,G,MT,161
2019,3,G,PA,489
2019,3,G,PB,337
2019,3,G,PE,600
2019,3,G,PI,256
2019,3,G,PR,996
2019,3,G,RJ,1946
2019,3,G,RN,293
2019,3,G,RO,36
2019,3,G,RR,14
2019,3,G,RS,706
2019,3,G,SC,566
2019,3,G,SE,238
2019,3,G,SP,5247
2019,3,G,TO,53
2019,3,G,AC,22
2019,3,G,AL,153
2019,3,G,AM,87
2019,3,G,AP,53
2019,3,G,BA,636
2019,3,G,CE,408
2019,3,G,DF,355
2019,3,G,ES,196
2019,3,G,GO,365
2019,3,G,MA,170
2019,3,G,MG,993
2019,3,G,MS,133
2019,3,G,MT,139
2019,3,G,PA,324
2019,3,G,PB,205
2019,3,G,PE,442
2019,3,G,PI,167
2019,3,G,PR,735
2019,3,G,RJ,1427
2019,3,G,RN,161
2019,3,G,RO,32
2019,3,G,RR,16
2019,3,G,RS,496
2019,3,G,SC,374
2019,3,G,SE,147
2019,3,G,SP,3783
2019,3,G,TO,30
2019,3,G,AC,24
2019,3,G,AL,106
2019,3,G,AM,51
2019,3,G,AP,32
2019,3,G,BA,409
2019,3,G,CE,302
2019,3,G,DF,280
2019,3,G,ES,166
2019,3,G,GO,282
2019,3,G,MA,113
2019,3,G,MG,748
2019,3,G,MS,102
2019,3,G,MT,96
2019,3,G,PA,244
2019,3,G,PB,158
2019,3,G,PE,293
2019,3,G,PI,126
2019,3,G,PR,563
2019,3,G,RJ,1100
2019,3,G,RN,122
2019,3,G,RO,26
2019,3,G,RR,14
2019,3,G,RS,367
2019,3,G,SC,309
2019,3,G,SE,115
2019,3,G,SP,2780
2019,3,G,TO,49
2019,3,G,AC,13
2019,3,G,AL,89
2019,3,G,AM,42
2019,3,G,AP,35
2019,3,G,BA,367
2019,3,G,CE,255
2019,3,G,DF,331
2019,3,G,ES,137
2019,3,G,GO,253
2019,3,G,MA,101
2019,3,G,MG,693
2019,3,G,MS,98
2019,3,G,MT,93
2019,3,G,PA,195
2019,3,G,PB,137
2019,3,G,PE,272
2019,3,G,PI,103
2019,3,G,PR,483
2019,3,G,RJ,945
2019,3,G,RN,124
2019,3,G,RO,19
2019,3,G,RR,9
2019,3,G,RS,341
2019,3,G,SC,282
2019,3,G,SE,91
2019,3,G,SP,2513
2019,3,G,TO,30
2019,3,G,AC,18
2019,3,G,AL,97
2019,3,G,AM,65
2019,3,G,AP,35
2019,3,G,BA,380
2019,3,G,CE,227
2019,3,G,DF,312
2019,3,G,ES,148
2019,3,G,GO,241
2019,3,G,MA,96
2019,3,G,MG,744
2019,3,G,MS,79
2019,3,G,MT,108
2019,3,G,PA,191
2019,3,G,PB,122
2019,3,G,PE,305
2019,3,G,PI,113
2019,3,G,PR,538
2019,3,G,RJ,955
2019,3,G,RN,99
2019,3,G,RO,26
2019,3,G,RR,9
2019,3,G,RS,364
2019,3,G,SC,284
2019,3,G,SE,78
2019,3,G,SP,2668
2019,3,G,TO,41
2019,3,G,AC,20
2019,3,G,AL,131
2019,3,G,AM,87
2019,3,G,AP,38
2019,3,G,BA,547
2019,3,G,CE,383
2019,3,G,DF,572
2019,3,G,ES,229
2019,3,G,GO,441
2019,3,G,MA,143
2019,3,G,MG,1173
2019,3,G,MS,154
2019,3,G,MT,175
2019,3,G,PA,289
2019,3,G,PB,205
2019,3,G,PE,397
2019,3,G,PI,154
2019,3,G,PR,857
2019,3,G,RJ,1428
2019,3,G,RN,182
2019,3,G,RO,32
2019,3,G,RR,10
2019,3,G,RS,627
2019,3,G,SC,462
2019,3,G,SE,123
2019,3,G,SP,4368
2019,3,G,TO,57
2019,3,G,AC,32
2019,3,G,AL,120
2019,3,G,AM,96
2019,3,G,AP,31
2019,3,G,BA,472
2019,3,G,CE,367
2019,3,G,DF,608
2019,3,G,ES,206
2019,3,G,GO,350
2019,3,G,MA,139
2019,3,G,MG,1102
2019,3,G,MS,141
2019,3,G,MT,156
2019,3,G,PA,215
2019,3,G,PB,166
2019,3,G,PE,344
2019,3,G,PI,132
2019,3,G,PR,769
2019,3,G,RJ,1259
2019,3,G,RN,139
2019,3,G,RO,32
2019,3,G,RR,11
2019,3,G,RS,538
2019,3,G,SC,409
2019,3,G,SE,111
2019,3,G,SP,3678
2019,3,G,TO,66
2019,3,G,AC,15
2019,3,G,AL,90
2019,3,G,AM,104
2019,3,G,AP,33
2019,3,G,BA,436
2019,3,G,CE,324
2019,3,G,DF,673
2019,3,G,ES,185
2019,3,G,GO,339
2019,3,G,MA,110
2019,3,G,MG,988
2019,3,G,MS,112
2019,3,G,MT,134
2019,3,G,PA,211
2019,3,G,PB,138
2019,3,G,PE,356
2019,3,G,PI,102
2019,3,G,PR,684
2019,3,G,RJ,1320
2019,3,G,RN,134
2019,3,G,RO,28
2019,3,G,RR,20
2019,3,G,RS,515
2019,3,G,SC,401
2019,3,G,SE,105
2019,3,G,SP,3544
2019,3,G,TO,53
2019,3,G,AC,27
2019,3,G,AL,148
2019,3,G,AM,131
2019,3,G,AP,33
2019,3,G,BA,603
2019,3,G,CE,501
2019,3,G,DF,1009
2019,3,G,ES,276
2019,3,G,GO,513
2019,3,G,MA,167
2019,3,G,MG,1438
2019,3,G,MS,174
2019,3,G,MT,219
2019,3,G,PA,285
2019,3,G,PB,186
2019,3,G,PE,645
2019,3,G,PI,156
2019,3,G,PR,963
2019,3,G,RJ,2065
2019,3,G,RN,178
2019,3,G,RO,45
2019,3,G,RR,21
2019,3,G,RS,828
2019,3,G,SC,475
2019,3,G,SE,131
2019,3,G,SP,5987
2019,3,G,TO,75
2020,1,A,AC,4454
2020,1,A,AL,9360
2020,1,A,AM,14894
2020,1,A,AP,4732
2020,1,A,BA,43577
2020,1,A,CE,20341
2020,1,A,DF,5052
2020,1,A,ES,4211
2020,1,A,GO,6993
2020,1,A,MA,25423
2020,1,A,MG,20023
2020,1,A,MS,3503
2020,1,A,MT,3916
2020,1,A,PA,31760
2020,1,A,PB,15316
2020,1,A,PE,27869
2020,1,A,PI,16027
2020,1,A,PR,6000
2020,1,A,RJ,19114
2020,1,A,RN,10298
2020,1,A,RO,3841
2020,1,A,RR,1117
2020,1,A,RS,8384
2020,1,A,SC,2742
2020,1,A,SE,8491
2020,1,A,SP,30347
2020,1,A,TO,3746
2020,1,B,AC,15556
2020,1,B,AL,36269
2020,1,B,AM,52516
2020,1,B,AP,19319
2020,1,B,BA,157452
2020,1,B,CE,93362
2020,1,B,DF,24031
2020,1,B,ES,21327
2020,1,B,GO,41549
2020,1,B,MA,91492
2020,1,B,MG,115741
2020,1,B,MS,18381
2020,1,B,MT,20389
2020,1,B,PA,126453
2020,1,B,PB,56612
2020,1,B,PE,103840
2020,1,B,PI,49060
2020,1,B,PR,28223
2020,1,B,RJ,80454
2020,1,B,RN,43129
2020,1,B,RO,18071
2020,1,B,RR,4970
2020,1,B,RS,40113
2020,1,B,SC,12040
2020,1,B,SE,30790
2020,1,B,SP,120274
2020,1,B,TO,17128
2020,1,C,AC,5653
2020,1,C,AL,14009
2020,1,C,AM,21975
2020,1,C,AP,6302
2020,1,C,BA,61653
2020,1,C,CE,35068
2020,1,C,DF,17161
2020,1,C,ES,17011
2020,1,C,GO,31883
2020,1,C,MA,31956
2020,1,C,MG,90413
2020,1,C,MS,14479
2020,1,C,MT,16819
2020,1,C,PA,49018
2020,1,C,PB,22195
2020,1,C,PE,41204
2020,1,C,PI,16482
2020,1,C,PR,33907
2020,1,C,RJ,59404
2020,1,C,RN,18064
2020,1,C,RO,11677
2020,1,C,RR,2382
2020,1,C,RS,41029
2020,1,C,SC,15585
2020,1,C,SE,10798
2020,1,C,SP,129791
2020,1,C,TO,8195
2020,1,C,AC,3065
2020,1,C,AL,7730
2020,1,C,AM,11385
2020,1,C,AP,3130
2020,1,C,BA,35560
2020,1,C,CE,21055
2020,1,C,DF,11156
2020,1,C,ES,11924
2020,1,C,GO,22226
2020,1,C,MA,17154
2020,1,C,MG,72499
2020,1,C,MS,9952
2020,1,C,MT,12292
2020,1,C,PA,26298
2020,1,C,PB,13670
2020,1,C,PE,24104
2020,1,C,PI,9833
2020,1,C,PR,28484
2020,1,C,RJ,39377
2020,1,C,RN,11944
2020,1,C,RO,7640
2020,1,C,RR,1521
2020,1,C,RS,30584
2020,1,C,SC,13064
2020,1,C,SE,6662
2020,1,C,SP,106217
2020,1,C,TO,5034
2020,1,D,AC,1212
2020,1,D,AL,2980
2020,1,D,AM,4415
2020,1,D,AP,1258
2020,1,D,BA,13535
2020,1,D,CE,8048
2020,1,D,DF,4786
2020,1,D,ES,5881
2020,1,D,GO,9667
2020,1,D,MA,6387
2020,1,D,MG,33693
2020,1,D,MS,4002
2020,1,D,MT,5285
2020,1,D,PA,10083
2020,1,D,PB,5173
2020,1,D,PE,9624
2020,1,D,PI,3582
2020,1,D,PR,14675
2020,1,D,RJ,18663
2020,1,D,RN,4952
2020,1,D,RO,3081
2020,1,D,RR,662
2020,1,D,RS,15991
2020,1,D,SC,7334
2020,1,D,SE,2465
2020,1,D,SP,55355
2020,1,D,TO,2021
2020,1,D,AC,1299
2020,1,D,AL,2958
2020,1,D,AM,4048
2020,1,D,AP,1381
2020,1,D,BA,13535
2020,1,D,CE,8178
2020,1,D,DF,4842
2020,1,D,ES,5758
2020,1,D,GO,9329
2020,1,D,MA,6502
2020,1,D,MG,35404
2020,1,D,MS,4010
2020,1,D,MT,5381
2020,1,D,PA,10205
2020,1,D,PB,5167
2020,1,D,PE,9336
2020,1,D,PI,3976
2020,1,D,PR,15758
2020,1,D,RJ,18773
2020,1,D,RN,5081
2020,1,D,RO,3211
2020,1,D,RR,741
2020,1,D,RS,16392
2020,1,D,SC,8168
2020,1,D,SE,2590
2020,1,D,SP,59478
2020,1,D,TO,2242
2020,1,E,AC,831
2020,1,E,AL,2061
2020,1,E,AM,2732
2020,1,E,AP,987
2020,1,E,BA,8769
2020,1,E,CE,5608
2020,1,E,DF,3441
2020,1,E,ES,3852
2020,1,E,GO,6028
2020,1,E,MA,4132
2020,1,E,MG,24438
2020,1,E,MS,2606
2020,1,E,MT,3507
2020,1,E,PA,6631
2020,1,E,PB,3519
2020,1,E,PE,6531
2020,1,E,PI,2740
2020,1,E,PR,11000
2020,1,E,RJ,12915
2020,1,E,RN,3596
2020,1,E,RO,2044
2020,1,E,RR,490
2020,1,E,RS,11527
2020,1,E,SC,6131
2020,1,E,SE,1848
2020,1,E,SP,42711
2020,1,E,TO,1463
2020,1,F,AC,692
2020,1,F,AL,1392
2020,1,F,AM,1804
2020,1,F,AP,760
2020,1,F,BA,5705
2020,1,F,CE,3536
2020,1,F,DF,2758
2020,1,F,ES,2429
2020,1,F,GO,3919
2020,1,F,MA,2928
2020,1,F,MG,15392
2020,1,F,MS,1768
2020,1,F,MT,2464
2020,1,F,PA,4209
2020,1,F,PB,2266
2020,1,F,PE,4277
2020,1,F,PI,1622
2020,1,F,PR,7096
2020,1,F,RJ,9277
2020,1,F,RN,2412
2020,1,F,RO,1272
2020,1,F,RR,357
2020,1,F,RS,7512
2020,1,F,SC,4063
2020,1,F,SE,1352
2020,1,F,SP,28214
2020,1,F,TO,1003
2020,1,G,AC,367
2020,1,G,AL,846
2020,1,G,AM,954
2020,1,G,AP,423
2020,1,G,BA,3197
2020,1,G,CE,1978
2020,1,G,DF,1875
2020,1,G,ES,1390
2020,1,G,GO,2371
2020,1,G,MA,1585
2020,1,G,MG,8617
2020,1,G,MS,1035
2020,1,G,MT,1407
2020,1,G,PA,2364
2020,1,G,PB,1164
2020,1,G,PE,2356
2020,1,G,PI,920
2020,1,G,PR,4073
2020,1,G,RJ,5578
2020,1,G,RN,1404
2020,1,G,RO,695
2020,1,G,RR,200
2020,1,G,RS,3967
2020,1,G,SC,2269
2020,1,G,SE,766
2020,1,G,SP,15919
2020,1,G,TO,573
2020,1,G,AC,225
2020,1,G,AL,456
2020,1,G,AM,492
2020,1,G,AP,283
2020,1,G,BA,1833
2020,1,G,CE,1157
2020,1,G,DF,1267
2020,1,G,ES,836
2020,1,G,GO,1345
2020,1,G,MA,837
2020,1,G,MG,4915
2020,1,G,MS,592
2020,1,G,MT,753
2020,1,G,PA,1246
2020,1,G,PB,714
2020,1,G,PE,1450
2020,1,G,PI,554
2020,1,G,PR,2257
2020,1,G,RJ,3525
2020,1,G,RN,787
2020,1,G,RO,366
2020,1,G,RR,118
2020,1,G,RS,2289
2020,1,G,SC,1290
2020,1,G,SE,464
2020,1,G,SP,9414
2020,1,G,TO,323
2020,1,G,AC,138
2020,1,G,AL,361
2020,1,G,AM,396
2020,1,G,AP,207
2020,1,G,BA,1386
2020,1,G,CE,922
2020,1,G,DF,1193
2020,1,G,ES,653
2020,1,G,GO,1035
2020,1,G,MA,615
2020,1,G,MG,3907
2020,1,G,MS,420
2020,1,G,MT,611
2020,1,G,PA,983
2020,1,G,PB,609
2020,1,G,PE,1196
2020,1,G,PI,398
2020,1,G,PR,1760
2020,1,G,RJ,2870
2020,1,G,RN,645
2020,1,G,RO,259
2020,1,G,RR,90
2020,1,G,RS,1743
2020,1,G,SC,992
2020,1,G,SE,400
2020,1,G,SP,7272
2020,1,G,TO,223
2020,1,G,AC,120
2020,1,G,AL,262
2020,1,G,AM,292
2020,1,G,AP,147
2020,1,G,BA,1068
2020,1,G,CE,717
2020,1,G,DF,953
2020,1,G,ES,492
2020,1,G,GO,795
2020,1,G,MA,480
2020,1,G,MG,2784
2020,1,G,MS,371
2020,1,G,MT,472
2020,1,G,PA,682
2020,1,G,PB,469
2020,1,G,PE,883
2020,1,G,PI,300
2020,1,G,PR,1323
2020,1,G,RJ,2129
2020,1,G,RN,457
2020,1,G,RO,204
2020,1,G,RR,78
2020,1,G,RS,1276
2020,1,G,SC,756
2020,1,G,SE,243
2020,1,G,SP,5553
2020,1,G,TO,189
2020,1,G,AC,167
2020,1,G,AL,353
2020,1,G,AM,403
2020,1,G,AP,188
2020,1,G,BA,1312
2020,1,G,CE,977
2020,1,G,DF,1385
2020,1,G,ES,646
2020,1,G,GO,1033
2020,1,G,MA,637
2020,1,G,MG,3722
2020,1,G,MS,475
2020,1,G,MT,617
2020,1,G,PA,906
2020,1,G,PB,640
2020,1,G,PE,1202
2020,1,G,PI,435
2020,1,G,PR,1739
2020,1,G,RJ,3019
2020,1,G,RN,675
2020,1,G,RO,247
2020,1,G,RR,82
2020,1,G,RS,1701
2020,1,G,SC,955
2020,1,G,SE,355
2020,1,G,SP,7769
2020,1,G,TO,255
2020,1,G,AC,130
2020,1,G,AL,341
2020,1,G,AM,372
2020,1,G,AP,184
2020,1,G,BA,1338
2020,1,G,CE,1068
2020,1,G,DF,1353
2020,1,G,ES,661
2020,1,G,GO,1034
2020,1,G,MA,564
2020,1,G,MG,3598
2020,1,G,MS,448
2020,1,G,MT,623
2020,1,G,PA,707
2020,1,G,PB,641
2020,1,G,PE,1158
2020,1,G,PI,407
2020,1,G,PR,1725
2020,1,G,RJ,3024
2020,1,G,RN,629
2020,1,G,RO,222
2020,1,G,RR,98
2020,1,G,RS,1627
2020,1,G,SC,900
2020,1,G,SE,375
2020,1,G,SP,7203
2020,1,G,TO,239
2020,1,G,AC,110
2020,1,G,AL,312
2020,1,G,AM,357
2020,1,G,AP,157
2020,1,G,BA,1205
2020,1,G,CE,817
2020,1,G,DF,1532
2020,1,G,ES,562
2020,1,G,GO,874
2020,1,G,MA,439
2020,1,G,MG,3278
2020,1,G,MS,381
2020,1,G,MT,584
2020,1,G,PA,673
2020,1,G,PB,556
2020,1,G,PE,1008
2020,1,G,PI,378
2020,1,G,PR,1511
2020,1,G,RJ,2844
2020,1,G,RN,591
2020,1,G,RO,156
2020,1,G,RR,67
2020,1,G,RS,1476
2020,1,G,SC,748
2020,1,G,SE,340
2020,1,G,SP,6826
2020,1,G,TO,234
2020,1,G,AC,100
2020,1,G,AL,335
2020,1,G,AM,311
2020,1,G,AP,119
2020,1,G,BA,1109
2020,1,G,CE,979
2020,1,G,DF,1612
2020,1,G,ES,530
2020,1,G,GO,833
2020,1,G,MA,460
2020,1,G,MG,2954
2020,1,G,MS,370
2020,1,G,MT,522
2020,1,G,PA,610
2020,1,G,PB,495
2020,1,G,PE,1097
2020,1,G,PI,364
2020,1,G,PR,1406
2020,1,G,RJ,2895
2020,1,G,RN,591
2020,1,G,RO,179
2020,1,G,RR,63
2020,1,G,RS,1347
2020,1,G,SC,735
2020,1,G,SE,272
2020,1,G,SP,6784
2020,1,G,TO,228
2020,1,G,AC,100
2020,1,G,AL,343
2020,1,G,AM,394
2020,1,G,AP,103
2020,1,G,BA,1351
2020,1,G,CE,1190
2020,1,G,DF,2225
2020,1,G,ES,659
2020,1,G,GO,1092
2020,1,G,MA,492
2020,1,G,MG,3421
2020,1,G,MS,407
2020,1,G,MT,654
2020,1,G,PA,697
2020,1,G,PB,581
2020,1,G,PE,1491
2020,1,G,PI,396
2020,1,G,PR,1478
2020,1,G,RJ,3419
2020,1,G,RN,641
2020,1,G,RO,133
2020,1,G,RR,68
2020,1,G,RS,1517
2020,1,G,SC,808
2020,1,G,SE,366
2020,1,G,SP,9179
2020,1,G,TO,199
2020,2,A,AC,795
2020,2,A,AL,2811
2020,2,A,AM,5993
2020,2,A,AP,818
2020,2,A,BA,13145
2020,2,A,CE,13075
2020,2,A,DF,864
2020,2,A,ES,1181
2020,2,A,GO,2921
2020,2,A,MA,8035
2020,2,A,MG,4915
2020,2,A,MS,721
2020,2,A,MT,838
2020,2,A,PA,7543
2020,2,A,PB,4863
2020,2,A,PE,10778
2020,2,A,PI,4749
2020,2,A,PR,1464
2020,2,A,RJ,4718
2020,2,A,RN,2438
2020,2,A,RO,1018
2020,2,A,RR,313
2020,2,A,RS,1469
2020,2,A,SC,520
2020,2,A,SE,2770
2020,2,A,SP,5686
2020,2,A,TO,1599
2020,2,B,AC,2869
2020,2,B,AL,8848
2020,2,B,AM,21219
2020,2,B,AP,3133
2020,2,B,BA,39198
2020,2,B,CE,72750
2020,2,B,DF,5450
2020,2,B,ES,6889
2020,2,B,GO,20687
2020,2,B,MA,21667
2020,2,B,MG,30631
2020,2,B,MS,4726
2020,2,B,MT,5134
2020,2,B,PA,25482
2020,2,B,PB,14178
2020,2,B,PE,34237
2020,2,B,PI,11749
2020,2,B,PR,10071
2020,2,B,RJ,21566
2020,2,B,RN,9394
2020,2,B,RO,5157
2020,2,B,RR,1285
2020,2,B,RS,9713
2020,2,B,SC,3893
2020,2,B,SE,8425
2020,2,B,SP,31819
2020,2,B,TO,6041
2020,2,C,AC,959
2020,2,C,AL,2351
2020,2,C,AM,6772
2020,2,C,AP,974
2020,2,C,BA,11921
2020,2,C,CE,13907
2020,2,C,DF,4168
2020,2,C,ES,4553
2020,2,C,GO,14198
2020,2,C,MA,5558
2020,2,C,MG,21223
2020,2,C,MS,3584
2020,2,C,MT,4164
2020,2,C,PA,7871
2020,2,C,PB,3594
2020,2,C,PE,9494
2020,2,C,PI,2626
2020,2,C,PR,11317
2020,2,C,RJ,15047
2020,2,C,RN,2911
2020,2,C,RO,3140
2020,2,C,RR,606
2020,2,C,RS,9328
2020,2,C,SC,5450
2020,2,C,SE,1886
2020,2,C,SP,34526
2020,2,C,TO,2420
2020,2,C,AC,510
2020,2,C,AL,1345
2020,2,C,AM,3053
2020,2,C,AP,455
2020,2,C,BA,6623
2020,2,C,CE,5557
2020,2,C,DF,2828
2020,2,C,ES,3465
2020,2,C,GO,9529
2020,2,C,MA,2824
2020,2,C,MG,17483
2020,2,C,MS,2923
2020,2,C,MT,3239
2020,2,C,PA,4013
2020,2,C,PB,1886
2020,2,C,PE,4758
2020,2,C,PI,1410
2020,2,C,PR,10757
2020,2,C,RJ,10100
2020,2,C,RN,1838
2020,2,C,RO,2023
2020,2,C,RR,389
2020,2,C,RS,8039
2020,2,C,SC,5867
2020,2,C,SE,936
2020,2,C,SP,31227
2020,2,C,TO,1486
2020,2,D,AC,231
2020,2,D,AL,455
2020,2,D,AM,1136
2020,2,D,AP,200
2020,2,D,BA,2671
2020,2,D,CE,1656
2020,2,D,DF,1404
2020,2,D,ES,1775
2020,2,D,GO,4303
2020,2,D,MA,1039
2020,2,D,MG,9059
2020,2,D,MS,1414
2020,2,D,MT,1797
2020,2,D,PA,1547
2020,2,D,PB,670
2020,2,D,PE,1873
2020,2,D,PI,542
2020,2,D,PR,6393
2020,2,D,RJ,4990
2020,2,D,RN,764
2020,2,D,RO,940
2020,2,D,RR,173
2020,2,D,RS,4988
2020,2,D,SC,4003
2020,2,D,SE,317
2020,2,D,SP,18089
2020,2,D,TO,644
2020,2,D,AC,212
2020,2,D,AL,379
2020,2,D,AM,1062
2020,2,D,AP,221
2020,2,D,BA,2271
2020,2,D,CE,1151
2020,2,D,DF,1469
2020,2,D,ES,1797
2020,2,D,GO,3736
2020,2,D,MA,999
2020,2,D,MG,8906
2020,2,D,MS,1429
2020,2,D,MT,1758
2020,2,D,PA,1463
2020,2,D,PB,592
2020,2,D,PE,1572
2020,2,D,PI,550
2020,2,D,PR,6917
2020,2,D,RJ,4616
2020,2,D,RN,645
2020,2,D,RO,940
2020,2,D,RR,211
2020,2,D,RS,5193
2020,2,D,SC,4609
2020,2,D,SE,263
2020,2,D,SP,20216
2020,2,D,TO,698
2020,2,E,AC,186
2020,2,E,AL,241
2020,2,E,AM,724
2020,2,E,AP,151
2020,2,E,BA,1365
2020,2,E,CE,664
2020,2,E,DF,979
2020,2,E,ES,1219
2020,2,E,GO,2202
2020,2,E,MA,661
2020,2,E,MG,6082
2020,2,E,MS,892
2020,2,E,MT,1268
2020,2,E,PA,941
2020,2,E,PB,355
2020,2,E,PE,975
2020,2,E,PI,322
2020,2,E,PR,5074
2020,2,E,RJ,3012
2020,2,E,RN,528
2020,2,E,RO,647
2020,2,E,RR,156
2020,2,E,RS,4011
2020,2,E,SC,3695
2020,2,E,SE,191
2020,2,E,SP,14365
2020,2,E,TO,459
2020,2,F,AC,137
2020,2,F,AL,158
2020,2,F,AM,437
2020,2,F,AP,114
2020,2,F,BA,848
2020,2,F,CE,381
2020,2,F,DF,809
2020,2,F,ES,678
2020,2,F,GO,1292
2020,2,F,MA,408
2020,2,F,MG,3709
2020,2,F,MS,631
2020,2,F,MT,790
2020,2,F,PA,584
2020,2,F,PB,175
2020,2,F,PE,619
2020,2,F,PI,180
2020,2,F,PR,3046
2020,2,F,RJ,1733
2020,2,F,RN,335
2020,2,F,RO,401
2020,2,F,RR,118
2020,2,F,RS,2524
2020,2,F,SC,2385
2020,2,F,SE,96
2020,2,F,SP,8841
2020,2,F,TO,304
2020,2,G,AC,78
2020,2,G,AL,62
2020,2,G,AM,236
2020,2,G,AP,55
2020,2,G,BA,450
2020,2,G,CE,176
2020,2,G,DF,556
2020,2,G,ES,361
2020,2,G,GO,702
2020,2,G,MA,191
2020,2,G,MG,1934
2020,2,G,MS,359
2020,2,G,MT,436
2020,2,G,PA,319
2020,2,G,PB,98
2020,2,G,PE,301
2020,2,G,PI,89
2020,2,G,PR,1662
2020,2,G,RJ,1058
2020,2,G,RN,180
2020,2,G,RO,218
2020,2,G,RR,68
2020,2,G,RS,1371
2020,2,G,SC,1272
2020,2,G,SE,61
2020,2,G,SP,4660
2020,2,G,TO,149
2020,2,G,AC,40
2020,2,G,AL,40
2020,2,G,AM,144
2020,2,G,AP,34
2020,2,G,BA,219
2020,2,G,CE,88
2020,2,G,DF,355
2020,2,G,ES,194
2020,2,G,GO,387
2020,2,G,MA,119
2020,2,G,MG,1054
2020,2,G,MS,191
2020,2,G,MT,265
2020,2,G,PA,156
2020,2,G,PB,44
2020,2,G,PE,171
2020,2,G,PI,36
2020,2,G,PR,871
2020,2,G,RJ,627
2020,2,G,RN,105
2020,2,G,RO,105
2020,2,G,RR,37
2020,2,G,RS,756
2020,2,G,SC,667
2020,2,G,SE,20
2020,2,G,SP,2439
2020,2,G,TO,87
2020,2,G,AC,41
2020,2,G,AL,27
2020,2,G,AM,115
2020,2,G,AP,33
2020,2,G,BA,142
2020,2,G,CE,58
2020,2,G,DF,311
2020,2,G,ES,135
2020,2,G,GO,255
2020,2,G,MA,68
2020,2,G,MG,759
2020,2,G,MS,139
2020,2,G,MT,182
2020,2,G,PA,93
2020,2,G,PB,31
2020,2,G,PE,96
2020,2,G,PI,27
2020,2,G,PR,635
2020,2,G,RJ,422
2020,2,G,RN,72
2020,2,G,RO,69
2020,2,G,RR,28
2020,2,G,RS,485
2020,2,G,SC,447
2020,2,G,SE,30
2020,2,G,SP,1657
2020,2,G,TO,59
2020,2,G,AC,21
2020,2,G,AL,15
2020,2,G,AM,76
2020,2,G,AP,17
2020,2,G,BA,93
2020,2,G,CE,37
2020,2,G,DF,205
2020,2,G,ES,102
2020,2,G,GO,148
2020,2,G,MA,56
2020,2,G,MG,597
2020,2,G,MS,85
2020,2,G,MT,112
2020,2,G,PA,70
2020,2,G,PB,18
2020,2,G,PE,76
2020,2,G,PI,10
2020,2,G,PR,404
2020,2,G,RJ,307
2020,2,G,RN,46
2020,2,G,RO,50
2020,2,G,RR,25
2020,2,G,RS,380
2020,2,G,SC,328
2020,2,G,SE,15
2020,2,G,SP,1099
2020,2,G,TO,49
2020,2,G,AC,23
2020,2,G,AL,10
2020,2,G,AM,84
2020,2,G,AP,16
2020,2,G,BA,114
2020,2,G,CE,41
2020,2,G,DF,283
2020,2,G,ES,106
2020,2,G,GO,137
2020,2,G,MA,41
2020,2,G,MG,652
2020,2,G,MS,130
2020,2,G,MT,139
2020,2,G,PA,80
2020,2,G,PB,18
2020,2,G,PE,81
2020,2,G,PI,13
2020,2,G,PR,451
2020,2,G,RJ,332
2020,2,G,RN,46
2020,2,G,RO,51
2020,2,G,RR,22
2020,2,G,RS,443
2020,2,G,SC,290
2020,2,G,SE,8
2020,2,G,SP,1237
2020,2,G,TO,70
2020,2,G,AC,25
2020,2,G,AL,18
2020,2,G,AM,71
2020,2,G,AP,16
2020,2,G,BA,87
2020,2,G,CE,44
2020,2,G,DF,255
2020,2,G,ES,105
2020,2,G,GO,165
2020,2,G,MA,48
2020,2,G,MG,543
2020,2,G,MS,82
2020,2,G,MT,119
2020,2,G,PA,59
2020,2,G,PB,17
2020,2,G,PE,83
2020,2,G,PI,15
2020,2,G,PR,427
2020,2,G,RJ,313
2020,2,G,RN,46
2020,2,G,RO,38
2020,2,G,RR,32
2020,2,G,RS,376
2020,2,G,SC,246
2020,2,G,SE,15
2020,2,G,SP,980
2020,2,G,TO,50
2020,2,G,AC,12
2020,2,G,AL,6
2020,2,G,AM,64
2020,2,G,AP,14
2020,2,G,BA,74
2020,2,G,CE,23
2020,2,G,DF,224
2020,2,G,ES,79
2020,2,G,GO,112
2020,2,G,MA,24
2020,2,G,MG,402
2020,2,G,MS,67
2020,2,G,MT,87
2020,2,G,PA,40
2020,2,G,PB,17
2020,2,G,PE,31
2020,2,G,PI,7
2020,2,G,PR,246
2020,2,G,RJ,247
2020,2,G,RN,32
2020,2,G,RO,35
2020,2,G,RR,11
