NU_ANO,Q022,TP_ESCOLA,SG_UF_PROVA,QTD
2021,D,2,PA,9000
2021,D,2,PB,5767
2021,D,2,PE,14446
2021,D,2,PI,4512
2021,D,2,PR,18511
2021,D,2,RJ,17331
2021,D,2,RN,5217
2021,D,2,RO,3428
2021,D,2,RR,694
2021,D,2,RS,16168
2021,D,2,SC,11686
2021,D,2,SE,2942
2021,D,2,SP,50198
2021,D,2,TO,3103
2021,D,3,AC,118
2021,D,3,AL,1225
2021,D,3,AM,507
2021,D,3,AP,165
2021,D,3,BA,4690
2021,D,3,CE,2606
2021,D,3,DF,1693
2021,D,3,ES,1092
2021,D,3,GO,2140
2021,D,3,MA,997
2021,D,3,MG,5634
2021,D,3,MS,666
2021,D,3,MT,882
2021,D,3,PA,2080
2021,D,3,PB,1711
2021,D,3,PE,3001
2021,D,3,PI,1197
2021,D,3,PR,3923
2021,D,3,RJ,8985
2021,D,3,RN,1397
2021,D,3,RO,197
2021,D,3,RR,65
2021,D,3,RS,3121
2021,D,3,SC,2449
2021,D,3,SE,1091
2021,D,3,SP,19627
2021,D,3,TO,219
2021,E,1,AC,2311
2021,E,1,AL,7141
2021,E,1,AM,7395
2021,E,1,AP,2910
2021,E,1,BA,27841
2021,E,1,CE,18583
2021,E,1,DF,13120
2021,E,1,ES,9613
2021,E,1,GO,19028
2021,E,1,MA,13930
2021,E,1,MG,59616
2021,E,1,MS,5794
2021,E,1,MT,8332
2021,E,1,PA,20289
2021,E,1,PB,12206
2021,E,1,PE,24143
2021,E,1,PI,10354
2021,E,1,PR,22713
2021,E,1,RJ,36153
2021,E,1,RN,10977
2021,E,1,RO,3877
2021,E,1,RR,1287
2021,E,1,RS,19252
2021,E,1,SC,11142
2021,E,1,SE,6278
2021,E,1,SP,92767
2021,E,1,TO,4290
2021,E,2,AC,861
2021,E,2,AL,1766
2021,E,2,AM,6806
2021,E,2,AP,813
2021,E,2,BA,11205
2021,E,2,CE,8725
2021,E,2,DF,5207
2021,E,2,ES,5561
2021,E,2,GO,13146
2021,E,2,MA,4566
2021,E,2,MG,23346
2021,E,2,MS,3353
2021,E,2,MT,4034
2021,E,2,PA,5282
2021,E,2,PB,3074
2021,E,2,PE,8493
2021,E,2,PI,2642
2021,E,2,PR,14287
2021,E,2,RJ,12451
2021,E,2,RN,3023
2021,E,2,RO,2289
2021,E,2,RR,626
2021,E,2,RS,9868
2021,E,2,SC,8391
2021,E,2,SE,1374
2021,E,2,SP,43337
2021,E,2,TO,2123
2021,E,3,AC,105
2021,E,3,AL,1335
2021,E,3,AM,662
2021,E,3,AP,232
2021,E,3,BA,4454
2021,E,3,CE,3363
2021,E,3,DF,2980
2021,E,3,ES,1282
2021,E,3,GO,2911
2021,E,3,MA,1266
2021,E,3,MG,7244
2021,E,3,MS,864
2021,E,3,MT,931
2021,E,3,PA,2373
2021,E,3,PB,1932
2021,E,3,PE,3815
2021,E,3,PI,1434
2021,E,3,PR,4984
2021,E,3,RJ,9157
2021,E,3,RN,1470
2021,E,3,RO,213
2021,E,3,RR,69
2021,E,3,RS,2901
2021,E,3,SC,2335
2021,E,3,SE,1182
2021,E,3,SP,23728
2021,E,3,TO,367
2022,A,1,AC,539
2022,A,1,AL,1118
2022,A,1,AM,1649
2022,A,1,AP,496
2022,A,1,BA,4282
2022,A,1,CE,2544
2022,A,1,DF,816
2022,A,1,ES,538
2022,A,1,GO,1513
2022,A,1,MA,2617
2022,A,1,MG,2684
2022,A,1,MS,581
2022,A,1,MT,906
2022,A,1,PA,4538
2022,A,1,PB,1218
2022,A,1,PE,2608
2022,A,1,PI,1069
2022,A,1,PR,1042
2022,A,1,RJ,3193
2022,A,1,RN,1073
2022,A,1,RO,425
2022,A,1,RR,167
2022,A,1,RS,1523
2022,A,1,SC,607
2022,A,1,SE,823
2022,A,1,SP,4239
2022,A,1,TO,420
2022,A,2,AC,281
2022,A,2,AL,632
2022,A,2,AM,2089
2022,A,2,AP,254
2022,A,2,BA,2319
2022,A,2,CE,4653
2022,A,2,DF,567
2022,A,2,ES,423
2022,A,2,GO,2174
2022,A,2,MA,1621
2022,A,2,MG,1405
2022,A,2,MS,541
2022,A,2,MT,712
2022,A,2,PA,2024
2022,A,2,PB,765
2022,A,2,PE,1631
2022,A,2,PI,512
2022,A,2,PR,1019
2022,A,2,RJ,2125
2022,A,2,RN,476
2022,A,2,RO,406
2022,A,2,RR,133
2022,A,2,RS,1238
2022,A,2,SC,576
2022,A,2,SE,475
2022,A,2,SP,3288
2022,A,2,TO,407
2022,A,3,AC,7
2022,A,3,AL,87
2022,A,3,AM,64
2022,A,3,AP,13
2022,A,3,BA,242
2022,A,3,CE,130
2022,A,3,DF,99
2022,A,3,ES,43
2022,A,3,GO,141
2022,A,3,MA,79
2022,A,3,MG,218
2022,A,3,MS,52
2022,A,3,MT,54
2022,A,3,PA,147
2022,A,3,PB,85
2022,A,3,PE,198
2022,A,3,PI,50
2022,A,3,PR,144
2022,A,3,RJ,427
2022,A,3,RN,72
2022,A,3,RO,11
2022,A,3,RR,11
2022,A,3,RS,125
2022,A,3,SC,92
2022,A,3,SE,58
2022,A,3,SP,769
2022,A,3,TO,14
2022,B,1,AC,3971
2022,B,1,AL,9305
2022,B,1,AM,10435
2022,B,1,AP,3878
2022,B,1,BA,41147
2022,B,1,CE,25064
2022,B,1,DF,6205
2022,B,1,ES,5428
2022,B,1,GO,10194
2022,B,1,MA,21708
2022,B,1,MG,27428
2022,B,1,MS,4936
2022,B,1,MT,6232
2022,B,1,PA,40597
2022,B,1,PB,15847
2022,B,1,PE,24018
2022,B,1,PI,13239
2022,B,1,PR,10500
2022,B,1,RJ,26953
2022,B,1,RN,12504
2022,B,1,RO,3679
2022,B,1,RR,896
2022,B,1,RS,16436
2022,B,1,SC,6341
2022,B,1,SE,8965
2022,B,1,SP,37413
2022,B,1,TO,3229
2022,B,2,AC,1265
2022,B,2,AL,3824
2022,B,2,AM,9228
2022,B,2,AP,1344
2022,B,2,BA,15025
2022,B,2,CE,32439
2022,B,2,DF,2205
2022,B,2,ES,2147
2022,B,2,GO,8817
2022,B,2,MA,10281
2022,B,2,MG,8055
2022,B,2,MS,2172
2022,B,2,MT,2412
2022,B,2,PA,13350
2022,B,2,PB,6350
2022,B,2,PE,11509
2022,B,2,PI,5115
2022,B,2,PR,5053
2022,B,2,RJ,10724
2022,B,2,RN,3457
2022,B,2,RO,1728
2022,B,2,RR,351
2022,B,2,RS,5246
2022,B,2,SC,2657
2022,B,2,SE,3654
2022,B,2,SP,14909
2022,B,2,TO,1774
2022,B,3,AC,24
2022,B,3,AL,202
2022,B,3,AM,91
2022,B,3,AP,27
2022,B,3,BA,674
2022,B,3,CE,357
2022,B,3,DF,240
2022,B,3,ES,118
2022,B,3,GO,303
2022,B,3,MA,181
2022,B,3,MG,465
2022,B,3,MS,99
2022,B,3,MT,122
2022,B,3,PA,437
2022,B,3,PB,269
2022,B,3,PE,477
2022,B,3,PI,161
2022,B,3,PR,360
2022,B,3,RJ,1270
2022,B,3,RN,161
2022,B,3,RO,30
2022,B,3,RR,9
2022,B,3,RS,334
2022,B,3,SC,226
2022,B,3,SE,169
2022,B,3,SP,2057
2022,B,3,TO,34
2022,C,1,AC,5257
2022,C,1,AL,13809
2022,C,1,AM,13724
2022,C,1,AP,5172
2022,C,1,BA,59665
2022,C,1,CE,36161
2022,C,1,DF,10086
2022,C,1,ES,10555
2022,C,1,GO,18371
2022,C,1,MA,29501
2022,C,1,MG,55350
2022,C,1,MS,7373
2022,C,1,MT,9926
2022,C,1,PA,46182
2022,C,1,PB,24152
2022,C,1,PE,39369
2022,C,1,PI,19300
2022,C,1,PR,20479
2022,C,1,RJ,43389
2022,C,1,RN,21095
2022,C,1,RO,5845
2022,C,1,RR,1508
2022,C,1,RS,28397
2022,C,1,SC,10630
2022,C,1,SE,13190
2022,C,1,SP,71113
2022,C,1,TO,4845
2022,C,2,AC,1821
2022,C,2,AL,5394
2022,C,2,AM,9546
2022,C,2,AP,1697
2022,C,2,BA,20585
2022,C,2,CE,32192
2022,C,2,DF,3899
2022,C,2,ES,5392
2022,C,2,GO,14316
2022,C,2,MA,11836
2022,C,2,MG,19242
2022,C,2,MS,3965
2022,C,2,MT,4747
2022,C,2,PA,14654
2022,C,2,PB,8497
2022,C,2,PE,17941
2022,C,2,PI,6579
2022,C,2,PR,12057
2022,C,2,RJ,17319
2022,C,2,RN,6213
2022,C,2,RO,3219
2022,C,2,RR,667
2022,C,2,RS,12279
2022,C,2,SC,7003
2022,C,2,SE,5008
2022,C,2,SP,36450
2022,C,2,TO,2823
2022,C,3,AC,65
2022,C,3,AL,605
2022,C,3,AM,275
2022,C,3,AP,81
2022,C,3,BA,2379
2022,C,3,CE,1272
2022,C,3,DF,712
2022,C,3,ES,389
2022,C,3,GO,946
2022,C,3,MA,564
2022,C,3,MG,2328
2022,C,3,MS,297
2022,C,3,MT,378
2022,C,3,PA,1162
2022,C,3,PB,897
2022,C,3,PE,1405
2022,C,3,PI,587
2022,C,3,PR,1423
2022,C,3,RJ,4047
2022,C,3,RN,699
2022,C,3,RO,102
2022,C,3,RR,31
2022,C,3,RS,1386
2022,C,3,SC,868
2022,C,3,SE,543
2022,C,3,SP,7348
2022,C,3,TO,103
2022,D,1,AC,3855
2022,D,1,AL,10932
2022,D,1,AM,10437
2022,D,1,AP,3984
2022,D,1,BA,50904
2022,D,1,CE,29263
2022,D,1,DF,11746
2022,D,1,ES,12042
2022,D,1,GO,22530
2022,D,1,MA,22787
2022,D,1,MG,68893
2022,D,1,MS,7648
2022,D,1,MT,10725
2022,D,1,PA,33373
2022,D,1,PB,18552
2022,D,1,PE,34406
2022,D,1,PI,15622
2022,D,1,PR,26990
2022,D,1,RJ,48473
2022,D,1,RN,17387
2022,D,1,RO,5239
2022,D,1,RR,1524
2022,D,1,RS,30423
2022,D,1,SC,14241
2022,D,1,SE,10790
2022,D,1,SP,102585
2022,D,1,TO,5142
2022,D,2,AC,1720
2022,D,2,AL,4753
2022,D,2,AM,8418
2022,D,2,AP,1518
2022,D,2,BA,19529
2022,D,2,CE,22468
2022,D,2,DF,5868
2022,D,2,ES,8509
2022,D,2,GO,20027
2022,D,2,MA,9543
2022,D,2,MG,30227
2022,D,2,MS,5430
2022,D,2,MT,7181
2022,D,2,PA,12018
2022,D,2,PB,6923
2022,D,2,PE,16098
2022,D,2,PI,5591
2022,D,2,PR,21896
2022,D,2,RJ,21850
2022,D,2,RN,6438
2022,D,2,RO,4149
2022,D,2,RR,821
2022,D,2,RS,18631
2022,D,2,SC,13679
2022,D,2,SE,3871
2022,D,2,SP,66129
2022,D,2,TO,3261
2022,D,3,AC,142
2022,D,3,AL,1373
2022,D,3,AM,559
2022,D,3,AP,187
2022,D,3,BA,4821
2022,D,3,CE,2745
2022,D,3,DF,1985
2022,D,3,ES,1206
2022,D,3,GO,2596
2022,D,3,MA,1078
2022,D,3,MG,6440
2022,D,3,MS,791
2022,D,3,MT,1040
2022,D,3,PA,2327
2022,D,3,PB,1808
2022,D,3,PE,3169
2022,D,3,PI,1262
2022,D,3,PR,4545
2022,D,3,RJ,9891
2022,D,3,RN,1614
2022,D,3,RO,234
2022,D,3,RR,75
2022,D,3,RS,3593
2022,D,3,SC,2827
2022,D,3,SE,1130
2022,D,3,SP,22104
2022,D,3,TO,294
2022,E,1,AC,2346
2022,E,1,AL,7391
2022,E,1,AM,7110
2022,E,1,AP,2729
2022,E,1,BA,28673
2022,E,1,CE,19306
2022,E,1,DF,12127
2022,E,1,ES,9093
2022,E,1,GO,19274
2022,E,1,MA,14067
2022,E,1,MG,55221
2022,E,1,MS,5702
2022,E,1,MT,8354
2022,E,1,PA,21710
2022,E,1,PB,11786
2022,E,1,PE,22818
2022,E,1,PI,10402
2022,E,1,PR,22494
2022,E,1,RJ,35910
2022,E,1,RN,11378
2022,E,1,RO,3536
2022,E,1,RR,1405
2022,E,1,RS,18379
2022,E,1,SC,10421
2022,E,1,SE,6420
2022,E,1,SP,91688
2022,E,1,TO,4092
2022,E,2,AC,1161
2022,E,2,AL,3110
2022,E,2,AM,6635
2022,E,2,AP,1037
2022,E,2,BA,10545
2022,E,2,CE,14317
2022,E,2,DF,5729
2022,E,2,ES,6311
2022,E,2,GO,17113
2022,E,2,MA,5637
2022,E,2,MG,24334
2022,E,2,MS,4144
2022,E,2,MT,5426
2022,E,2,PA,7551
2022,E,2,PB,4050
2022,E,2,PE,10193
2022,E,2,PI,3361
2022,E,2,PR,17047
2022,E,2,RJ,15855
2022,E,2,RN,3795
2022,E,2,RO,3119
2022,E,2,RR,726
2022,E,2,RS,11179
2022,E,2,SC,9767
2022,E,2,SE,1999
2022,E,2,SP,58856
2022,E,2,TO,2634
2022,E,3,AC,147
2022,E,3,AL,1410
2022,E,3,AM,726
2022,E,3,AP,257
2022,E,3,BA,4376
2022,E,3,CE,3466
2022,E,3,DF,3117
2022,E,3,ES,1506
2022,E,3,GO,3307
2022,E,3,MA,1416
2022,E,3,MG,7491
2022,E,3,MS,952
2022,E,3,MT,1166
2022,E,3,PA,2551
2022,E,3,PB,2039
2022,E,3,PE,3755
2022,E,3,PI,1550
2022,E,3,PR,5347
2022,E,3,RJ,9464
2022,E,3,RN,1687
2022,E,3,RO,247
2022,E,3,RR,110
2022,E,3,RS,3126
2022,E,3,SC,2856
2022,E,3,SE,1217
2022,E,3,SP,25494
2022,E,3,TO,368
2023,A,1,AC,711
2023,A,1,AL,1646
2023,A,1,AM,2090
2023,A,1,AP,816
2023,A,1,BA,6152
2023,A,1,CE,3389
2023,A,1,DF,1116
2023,A,1,ES,708
2023,A,1,GO,1736
2023,A,1,MA,3316
2023,A,1,MG,3615
2023,A,1,MS,712
2023,A,1,MT,984
2023,A,1,PA,5185
2023,A,1,PB,1930
2023,A,1,PE,3422
2023,A,1,PI,1362
2023,A,1,PR,1228
2023,A,1,RJ,4527
2023,A,1,RN,1446
2023,A,1,RO,500
2023,A,1,RR,204
2023,A,1,RS,1941
2023,A,1,SC,848
2023,A,1,SE,1064
2023,A,1,SP,5431
2023,A,1,TO,566
2023,A,2,AC,376
2023,A,2,AL,1058
2023,A,2,AM,2139
2023,A,2,AP,295
2023,A,2,BA,2574
2023,A,2,CE,5649
2023,A,2,DF,710
2023,A,2,ES,565
2023,A,2,GO,2691
2023,A,2,MA,1993
2023,A,2,MG,2131
2023,A,2,MS,538
2023,A,2,MT,956
2023,A,2,PA,1980
2023,A,2,PB,933
2023,A,2,PE,2017
2023,A,2,PI,678
2023,A,2,PR,1630
2023,A,2,RJ,2447
2023,A,2,RN,575
2023,A,2,RO,446
2023,A,2,RR,127
2023,A,2,RS,1524
2023,A,2,SC,822
2023,A,2,SE,577
2023,A,2,SP,4779
2023,A,2,TO,446
2023,A,3,AC,14
2023,A,3,AL,106
2023,A,3,AM,72
2023,A,3,AP,15
2023,A,3,BA,307
2023,A,3,CE,126
2023,A,3,DF,148
2023,A,3,ES,39
2023,A,3,GO,172
2023,A,3,MA,100
2023,A,3,MG,233
2023,A,3,MS,62
2023,A,3,MT,95
2023,A,3,PA,188
2023,A,3,PB,82
2023,A,3,PE,204
2023,A,3,PI,62
2023,A,3,PR,176
2023,A,3,RJ,567
2023,A,3,RN,85
2023,A,3,RO,29
2023,A,3,RR,11
2023,A,3,RS,180
2023,A,3,SC,136
2023,A,3,SE,53
2023,A,3,SP,992
2023,A,3,TO,29
2023,B,1,AC,4741
2023,B,1,AL,13552
2023,B,1,AM,15570
2023,B,1,AP,5556
2023,B,1,BA,63105
2023,B,1,CE,33324
2023,B,1,DF,8583
2023,B,1,ES,7588
2023,B,1,GO,12812
2023,B,1,MA,30379
2023,B,1,MG,37112
2023,B,1,MS,5973
2023,B,1,MT,7028
2023,B,1,PA,51450
2023,B,1,PB,23130
2023,B,1,PE,34480
2023,B,1,PI,17201
2023,B,1,PR,12471
2023,B,1,RJ,39690
2023,B,1,RN,16481
2023,B,1,RO,4816
2023,B,1,RR,1200
2023,B,1,RS,19233
2023,B,1,SC,7988
2023,B,1,SE,11893
2023,B,1,SP,47290
2023,B,1,TO,4101
2023,B,2,AC,1423
2023,B,2,AL,6792
2023,B,2,AM,9275
2023,B,2,AP,1672
2023,B,2,BA,17802
2023,B,2,CE,32058
2023,B,2,DF,2755
2023,B,2,ES,2713
2023,B,2,GO,9867
2023,B,2,MA,14181
2023,B,2,MG,11149
2023,B,2,MS,2127
2023,B,2,MT,3050
2023,B,2,PA,14637
2023,B,2,PB,8633
2023,B,2,PE,13790
2023,B,2,PI,6814
2023,B,2,PR,6867
2023,B,2,RJ,11635
2023,B,2,RN,4171
2023,B,2,RO,2052
2023,B,2,RR,443
2023,B,2,RS,5872
2023,B,2,SC,3234
2023,B,2,SE,3843
2023,B,2,SP,18824
2023,B,2,TO,2058
2023,B,3,AC,17
2023,B,3,AL,253
2023,B,3,AM,125
2023,B,3,AP,50
2023,B,3,BA,932
2023,B,3,CE,441
2023,B,3,DF,226
2023,B,3,ES,117
2023,B,3,GO,376
2023,B,3,MA,296
2023,B,3,MG,560
2023,B,3,MS,116
2023,B,3,MT,149
2023,B,3,PA,552
2023,B,3,PB,344
2023,B,3,PE,494
2023,B,3,PI,207
2023,B,3,PR,382
2023,B,3,RJ,1440
2023,B,3,RN,193
2023,B,3,RO,45
2023,B,3,RR,14
2023,B,3,RS,377
2023,B,3,SC,273
2023,B,3,SE,199
2023,B,3,SP,2159
2023,B,3,TO,40
2023,C,1,AC,5452
2023,C,1,AL,17169
2023,C,1,AM,17614
2023,C,1,AP,6842
2023,C,1,BA,77052
2023,C,1,CE,42854
2023,C,1,DF,12167
2023,C,1,ES,12883
2023,C,1,GO,20984
2023,C,1,MA,37563
2023,C,1,MG,67470
2023,C,1,MS,8353
2023,C,1,MT,10586
2023,C,1,PA,53696
2023,C,1,PB,30053
2023,C,1,PE,48126
2023,C,1,PI,22800
2023,C,1,PR,21735
2023,C,1,RJ,52329
2023,C,1,RN,24937
2023,C,1,RO,6839
2023,C,1,RR,1770
2023,C,1,RS,30405
2023,C,1,SC,12329
2023,C,1,SE,15688
2023,C,1,SP,79534
2023,C,1,TO,5753
2023,C,2,AC,1868
2023,C,2,AL,7521
2023,C,2,AM,9310
2023,C,2,AP,2008
2023,C,2,BA,22921
2023,C,2,CE,30426
2023,C,2,DF,4410
2023,C,2,ES,5961
2023,C,2,GO,14783
2023,C,2,MA,14435
2023,C,2,MG,22261
2023,C,2,MS,3859
2023,C,2,MT,5041
2023,C,2,PA,16313
2023,C,2,PB,10001
2023,C,2,PE,19278
2023,C,2,PI,8481
2023,C,2,PR,14619
2023,C,2,RJ,17686
2023,C,2,RN,6707
2023,C,2,RO,3326
2023,C,2,RR,762
2023,C,2,RS,12238
2023,C,2,SC,7386
2023,C,2,SE,5252
2023,C,2,SP,39878
2023,C,2,TO,3036
2023,C,3,AC,63
2023,C,3,AL,715
2023,C,3,AM,364
2023,C,3,AP,115
2023,C,3,BA,2666
2023,C,3,CE,1287
2023,C,3,DF,828
2023,C,3,ES,449
2023,C,3,GO,1128
2023,C,3,MA,759
2023,C,3,MG,2640
2023,C,3,MS,330
2023,C,3,MT,403
2023,C,3,PA,1474
2023,C,3,PB,925
2023,C,3,PE,1483
2023,C,3,PI,768
2023,C,3,PR,1560
2023,C,3,RJ,4548
2023,C,3,RN,767
2023,C,3,RO,121
2023,C,3,RR,45
2023,C,3,RS,1657
2023,C,3,SC,1060
2023,C,3,SE,557
2023,C,3,SP,8154
2023,C,3,TO,137
2023,D,1,AC,4036
2023,D,1,AL,12614
2023,D,1,AM,12275
2023,D,1,AP,4825
2023,D,1,BA,59373
2023,D,1,CE,32581
2023,D,1,DF,12450
2023,D,1,ES,13911
2023,D,1,GO,23890
2023,D,1,MA,27244
2023,D,1,MG,79482
2023,D,1,MS,8415
2023,D,1,MT,11355
2023,D,1,PA,36115
2023,D,1,PB,21151
2023,D,1,PE,38286
2023,D,1,PI,17503
2023,D,1,PR,28404
2023,D,1,RJ,53795
2023,D,1,RN,19922
2023,D,1,RO,5749
2023,D,1,RR,1706
2023,D,1,RS,30788
2023,D,1,SC,15923
2023,D,1,SE,11814
2023,D,1,SP,109351
2023,D,1,TO,5565
2023,D,2,AC,1697
2023,D,2,AL,6191
2023,D,2,AM,8122
2023,D,2,AP,1651
2023,D,2,BA,19473
2023,D,2,CE,20503
2023,D,2,DF,6015
2023,D,2,ES,9025
2023,D,2,GO,18858
2023,D,2,MA,10661
2023,D,2,MG,31565
2023,D,2,MS,5182
2023,D,2,MT,7449
2023,D,2,PA,12397
2023,D,2,PB,6816
2023,D,2,PE,16117
2023,D,2,PI,6281
2023,D,2,PR,24341
2023,D,2,RJ,20468
2023,D,2,RN,6125
2023,D,2,RO,4453
2023,D,2,RR,840
2023,D,2,RS,18215
2023,D,2,SC,13232
2023,D,2,SE,3803
2023,D,2,SP,68135
2023,D,2,TO,3462
2023,D,3,AC,134
2023,D,3,AL,1504
2023,D,3,AM,730
2023,D,3,AP,228
2023,D,3,BA,5615
2023,D,3,CE,2816
2023,D,3,DF,2168
2023,D,3,ES,1365
2023,D,3,GO,2839
2023,D,3,MA,1257
2023,D,3,MG,7250
2023,D,3,MS,899
2023,D,3,MT,1176
2023,D,3,PA,2681
2023,D,3,PB,1984
2023,D,3,PE,3313
2023,D,3,PI,1326
2023,D,3,PR,4813
2023,D,3,RJ,10512
2023,D,3,RN,1748
2023,D,3,RO,275
2023,D,3,RR,102
2023,D,3,RS,4138
2023,D,3,SC,3566
2023,D,3,SE,1151
2023,D,3,SP,24869
2023,D,3,TO,309
2023,E,1,AC,2367
2023,E,1,AL,8355
2023,E,1,AM,7877
2023,E,1,AP,3300
2023,E,1,BA,31661
2023,E,1,CE,20854
2023,E,1,DF,12610
2023,E,1,ES,10210
2023,E,1,GO,20020
2023,E,1,MA,16011
2023,E,1,MG,61426
2023,E,1,MS,6145
2023,E,1,MT,8858
2023,E,1,PA,22344
2023,E,1,PB,12835
2023,E,1,PE,24760
2023,E,1,PI,11077
2023,E,1,PR,23571
2023,E,1,RJ,38842
2023,E,1,RN,12209
2023,E,1,RO,3804
2023,E,1,RR,1545
2023,E,1,RS,18952
2023,E,1,SC,11469
2023,E,1,SE,6710
2023,E,1,SP,95873
2023,E,1,TO,4213
2023,E,2,AC,1175
2023,E,2,AL,3708
2023,E,2,AM,6591
2023,E,2,AP,1194
2023,E,2,BA,9761
2023,E,2,CE,12340
2023,E,2,DF,5411
2023,E,2,ES,6566
2023,E,2,GO,15351
2023,E,2,MA,6139
2023,E,2,MG,23486
2023,E,2,MS,3699
2023,E,2,MT,5501
2023,E,2,PA,7258
2023,E,2,PB,3683
2023,E,2,PE,9297
2023,E,2,PI,3482
2023,E,2,PR,18854
2023,E,2,RJ,13741
2023,E,2,RN,3452
2023,E,2,RO,3284
2023,E,2,RR,747
2023,E,2,RS,10767
2023,E,2,SC,9762
2023,E,2,SE,1791
2023,E,2,SP,57787
2023,E,2,TO,2476
2023,E,3,AC,200
2023,E,3,AL,1576
2023,E,3,AM,762
2023,E,3,AP,240
2023,E,3,BA,4874
2023,E,3,CE,3312
2023,E,3,DF,3378
2023,E,3,ES,1624
2023,E,3,GO,3603
2023,E,3,MA,1422
2023,E,3,MG,8195
2023,E,3,MS,1045
2023,E,3,MT,1281
2023,E,3,PA,2892
2023,E,3,PB,2011
2023,E,3,PE,3792
2023,E,3,PI,1597
2023,E,3,PR,5855
2023,E,3,RJ,10069
2023,E,3,RN,1888
2023,E,3,RO,299
2023,E,3,RR,123
2023,E,3,RS,3632
2023,E,3,SC,3235
2023,E,3,SE,1145
2023,E,3,SP,27711
2023,E,3,TO,427
