NU_ANO,Q006,TP_COR_RACA,SG_UF_PROVA,QTD
2020,C,3,GO,24782
2020,C,3,MA,24002
2020,C,3,MG,51591
2020,C,3,MS,8836
2020,C,3,MT,11895
2020,C,3,PA,39201
2020,C,3,PB,14966
2020,C,3,PE,27608
2020,C,3,PI,12191
2020,C,3,PR,15219
2020,C,3,RJ,31032
2020,C,3,RN,10837
2020,C,3,RO,9260
2020,C,3,RR,2151
2020,C,3,RS,8127
2020,C,3,SC,5860
2020,C,3,SE,7978
2020,C,3,SP,62414
2020,C,3,TO,6489
2020,C,4,AC,236
2020,C,4,AL,710
2020,C,4,AM,547
2020,C,4,AP,113
2020,C,4,BA,1840
2020,C,4,CE,1166
2020,C,4,DF,677
2020,C,4,ES,410
2020,C,4,GO,1994
2020,C,4,MA,689
2020,C,4,MG,2768
2020,C,4,MS,350
2020,C,4,MT,519
2020,C,4,PA,1225
2020,C,4,PB,859
2020,C,4,PE,1519
2020,C,4,PI,587
2020,C,4,PR,813
2020,C,4,RJ,1355
2020,C,4,RN,504
2020,C,4,RO,462
2020,C,4,RR,26
2020,C,4,RS,267
2020,C,4,SC,319
2020,C,4,SE,404
2020,C,4,SP,2955
2020,C,4,TO,384
2020,C,5,AC,54
2020,C,5,AL,113
2020,C,5,AM,692
2020,C,5,AP,42
2020,C,5,BA,443
2020,C,5,CE,250
2020,C,5,DF,101
2020,C,5,ES,108
2020,C,5,GO,211
2020,C,5,MA,112
2020,C,5,MG,482
2020,C,5,MS,280
2020,C,5,MT,123
2020,C,5,PA,320
2020,C,5,PB,212
2020,C,5,PE,573
2020,C,5,PI,61
2020,C,5,PR,133
2020,C,5,RJ,295
2020,C,5,RN,65
2020,C,5,RO,107
2020,C,5,RR,121
2020,C,5,RS,96
2020,C,5,SC,100
2020,C,5,SE,79
2020,C,5,SP,792
2020,C,5,TO,76
2020,C,0,AC,75
2020,C,0,AL,209
2020,C,0,AM,286
2020,C,0,AP,76
2020,C,0,BA,978
2020,C,0,CE,682
2020,C,0,DF,285
2020,C,0,ES,194
2020,C,0,GO,914
2020,C,0,MA,290
2020,C,0,MG,1660
2020,C,0,MS,196
2020,C,0,MT,286
2020,C,0,PA,463
2020,C,0,PB,279
2020,C,0,PE,753
2020,C,0,PI,224
2020,C,0,PR,685
2020,C,0,RJ,1093
2020,C,0,RN,261
2020,C,0,RO,162
2020,C,0,RR,31
2020,C,0,RS,748
2020,C,0,SC,385
2020,C,0,SE,166
2020,C,0,SP,2064
2020,C,0,TO,97
2020,C,1,AC,662
2020,C,1,AL,2306
2020,C,1,AM,2365
2020,C,1,AP,697
2020,C,1,BA,7046
2020,C,1,CE,6676
2020,C,1,DF,3722
2020,C,1,ES,4971
2020,C,1,GO,9380
2020,C,1,MA,4120
2020,C,1,MG,32500
2020,C,1,MS,5087
2020,C,1,MT,4169
2020,C,1,PA,5379
2020,C,1,PB,4865
2020,C,1,PE,9087
2020,C,1,PI,2270
2020,C,1,PR,23811
2020,C,1,RJ,19423
2020,C,1,RN,5282
2020,C,1,RO,2259
2020,C,1,RR,363
2020,C,1,RS,28945
2020,C,1,SC,12701
2020,C,1,SE,1375
2020,C,1,SP,68832
2020,C,1,TO,1262
2020,C,2,AC,387
2020,C,2,AL,1050
2020,C,2,AM,864
2020,C,2,AP,454
2020,C,2,BA,11701
2020,C,2,CE,2276
2020,C,2,DF,2383
2020,C,2,ES,2449
2020,C,2,GO,3847
2020,C,2,MA,3013
2020,C,2,MG,14224
2020,C,2,MS,1154
2020,C,2,MT,2369
2020,C,2,PA,3833
2020,C,2,PB,1480
2020,C,2,PE,3569
2020,C,2,PI,1736
2020,C,2,PR,2425
2020,C,2,RJ,10042
2020,C,2,RN,1366
2020,C,2,RO,1044
2020,C,2,RR,154
2020,C,2,RS,3348
2020,C,2,SC,1248
2020,C,2,SE,1330
2020,C,2,SP,17676
2020,C,2,TO,1023
2020,C,3,AC,2323
2020,C,3,AL,5554
2020,C,3,AM,10439
2020,C,3,AP,2300
2020,C,3,BA,22534
2020,C,3,CE,17018
2020,C,3,DF,7360
2020,C,3,ES,7648
2020,C,3,GO,16618
2020,C,3,MA,12454
2020,C,3,MG,40185
2020,C,3,MS,6129
2020,C,3,MT,8329
2020,C,3,PA,20618
2020,C,3,PB,8909
2020,C,3,PE,15354
2020,C,3,PI,7052
2020,C,3,PR,11996
2020,C,3,RJ,20007
2020,C,3,RN,7008
2020,C,3,RO,5912
2020,C,3,RR,1268
2020,C,3,RS,5749
2020,C,3,SC,4574
2020,C,3,SE,4871
2020,C,3,SP,48745
2020,C,3,TO,3896
2020,C,4,AC,125
2020,C,4,AL,373
2020,C,4,AM,290
2020,C,4,AP,57
2020,C,4,BA,1020
2020,C,4,CE,654
2020,C,4,DF,421
2020,C,4,ES,251
2020,C,4,GO,1397
2020,C,4,MA,340
2020,C,4,MG,2044
2020,C,4,MS,276
2020,C,4,MT,388
2020,C,4,PA,593
2020,C,4,PB,520
2020,C,4,PE,751
2020,C,4,PI,365
2020,C,4,PR,768
2020,C,4,RJ,819
2020,C,4,RN,262
2020,C,4,RO,266
2020,C,4,RR,19
2020,C,4,RS,186
2020,C,4,SC,213
2020,C,4,SE,222
2020,C,4,SP,2556
2020,C,4,TO,256
2020,C,5,AC,22
2020,C,5,AL,55
2020,C,5,AM,316
2020,C,5,AP,30
2020,C,5,BA,212
2020,C,5,CE,130
2020,C,5,DF,57
2020,C,5,ES,72
2020,C,5,GO,133
2020,C,5,MA,43
2020,C,5,MG,289
2020,C,5,MS,151
2020,C,5,MT,90
2020,C,5,PA,145
2020,C,5,PB,98
2020,C,5,PE,294
2020,C,5,PI,41
2020,C,5,PR,69
2020,C,5,RJ,157
2020,C,5,RN,28
2020,C,5,RO,54
2020,C,5,RR,89
2020,C,5,RS,69
2020,C,5,SC,64
2020,C,5,SE,35
2020,C,5,SP,550
2020,C,5,TO,30
2020,D,0,AC,26
2020,D,0,AL,97
2020,D,0,AM,91
2020,D,0,AP,26
2020,D,0,BA,391
2020,D,0,CE,279
2020,D,0,DF,137
2020,D,0,ES,127
2020,D,0,GO,427
2020,D,0,MA,124
2020,D,0,MG,856
2020,D,0,MS,82
2020,D,0,MT,156
2020,D,0,PA,198
2020,D,0,PB,149
2020,D,0,PE,285
2020,D,0,PI,81
2020,D,0,PR,347
2020,D,0,RJ,547
2020,D,0,RN,105
2020,D,0,RO,72
2020,D,0,RR,21
2020,D,0,RS,377
2020,D,0,SC,242
2020,D,0,SE,62
2020,D,0,SP,1093
2020,D,0,TO,50
2020,D,1,AC,268
2020,D,1,AL,1015
2020,D,1,AM,1057
2020,D,1,AP,295
2020,D,1,BA,3240
2020,D,1,CE,3053
2020,D,1,DF,1944
2020,D,1,ES,2772
2020,D,1,GO,4793
2020,D,1,MA,1778
2020,D,1,MG,17474
2020,D,1,MS,2439
2020,D,1,MT,2200
2020,D,1,PA,2370
2020,D,1,PB,2154
2020,D,1,PE,4057
2020,D,1,PI,1033
2020,D,1,PR,13730
2020,D,1,RJ,10636
2020,D,1,RN,2465
2020,D,1,RO,1012
2020,D,1,RR,152
2020,D,1,RS,16631
2020,D,1,SC,8405
2020,D,1,SE,644
2020,D,1,SP,40684
2020,D,1,TO,567
2020,D,2,AC,147
2020,D,2,AL,352
2020,D,2,AM,321
2020,D,2,AP,195
2020,D,2,BA,4153
2020,D,2,CE,823
2020,D,2,DF,955
2020,D,2,ES,1111
2020,D,2,GO,1515
2020,D,2,MA,1005
2020,D,2,MG,5773
2020,D,2,MS,422
2020,D,2,MT,940
2020,D,2,PA,1366
2020,D,2,PB,512
2020,D,2,PE,1299
2020,D,2,PI,551
2020,D,2,PR,1102
2020,D,2,RJ,4303
2020,D,2,RN,500
2020,D,2,RO,404
2020,D,2,RR,64
2020,D,2,RS,1384
2020,D,2,SC,540
2020,D,2,SE,419
2020,D,2,SP,8428
2020,D,2,TO,377
2020,D,3,AC,969
2020,D,3,AL,2089
2020,D,3,AM,3924
2020,D,3,AP,926
2020,D,3,BA,8820
2020,D,3,CE,5841
2020,D,3,DF,3112
2020,D,3,ES,3639
2020,D,3,GO,7047
2020,D,3,MA,4536
2020,D,3,MG,18526
2020,D,3,MS,2381
2020,D,3,MT,3676
2020,D,3,PA,7900
2020,D,3,PB,3232
2020,D,3,PE,6082
2020,D,3,PI,2612
2020,D,3,PR,6031
2020,D,3,RJ,9293
2020,D,3,RN,2801
2020,D,3,RO,2432
2020,D,3,RR,569
2020,D,3,RS,2901
2020,D,3,SC,2274
2020,D,3,SE,1779
2020,D,3,SP,24261
2020,D,3,TO,1619
2020,D,4,AC,37
2020,D,4,AL,124
2020,D,4,AM,88
2020,D,4,AP,26
2020,D,4,BA,355
2020,D,4,CE,235
2020,D,4,DF,191
2020,D,4,ES,122
2020,D,4,GO,540
2020,D,4,MA,137
2020,D,4,MG,853
2020,D,4,MS,118
2020,D,4,MT,174
2020,D,4,PA,217
2020,D,4,PB,163
2020,D,4,PE,297
2020,D,4,PI,114
2020,D,4,PR,380
2020,D,4,RJ,335
2020,D,4,RN,118
2020,D,4,RO,100
2020,D,4,RR,17
2020,D,4,RS,94
2020,D,4,SC,96
2020,D,4,SE,88
2020,D,4,SP,1409
2020,D,4,TO,77
2020,D,5,AC,10
2020,D,5,AL,18
2020,D,5,AM,140
2020,D,5,AP,11
2020,D,5,BA,73
2020,D,5,CE,45
2020,D,5,DF,23
2020,D,5,ES,39
2020,D,5,GO,53
2020,D,5,MA,25
2020,D,5,MG,108
2020,D,5,MS,53
2020,D,5,MT,33
2020,D,5,PA,45
2020,D,5,PB,24
2020,D,5,PE,96
2020,D,5,PI,12
2020,D,5,PR,27
2020,D,5,RJ,83
2020,D,5,RN,13
2020,D,5,RO,23
2020,D,5,RR,24
2020,D,5,RS,28
2020,D,5,SC,29
2020,D,5,SE,11
2020,D,5,SP,237
2020,D,5,TO,9
2020,D,0,AC,48
2020,D,0,AL,82
2020,D,0,AM,115
2020,D,0,AP,32
2020,D,0,BA,407
2020,D,0,CE,244
2020,D,0,DF,164
2020,D,0,ES,123
2020,D,0,GO,358
2020,D,0,MA,131
2020,D,0,MG,1060
2020,D,0,MS,78
2020,D,0,MT,143
2020,D,0,PA,222
2020,D,0,PB,146
2020,D,0,PE,308
2020,D,0,PI,99
2020,D,0,PR,375
2020,D,0,RJ,563
2020,D,0,RN,113
2020,D,0,RO,89
2020,D,0,RR,23
2020,D,0,RS,379
2020,D,0,SC,245
2020,D,0,SE,64
2020,D,0,SP,1240
2020,D,0,TO,66
2020,D,1,AC,315
2020,D,1,AL,1161
2020,D,1,AM,1075
2020,D,1,AP,355
2020,D,1,BA,3637
2020,D,1,CE,3322
2020,D,1,DF,2176
2020,D,1,ES,3130
2020,D,1,GO,5192
2020,D,1,MA,2000
2020,D,1,MG,19620
2020,D,1,MS,2688
2020,D,1,MT,2467
2020,D,1,PA,2645
2020,D,1,PB,2369
2020,D,1,PE,4386
2020,D,1,PI,1236
2020,D,1,PR,15603
2020,D,1,RJ,12000
2020,D,1,RN,2655
2020,D,1,RO,1198
2020,D,1,RR,185
2020,D,1,RS,17461
2020,D,1,SC,9896
2020,D,1,SE,748
2020,D,1,SP,48403
2020,D,1,TO,732
2020,D,2,AC,139
2020,D,2,AL,298
2020,D,2,AM,300
2020,D,2,AP,205
2020,D,2,BA,3900
2020,D,2,CE,649
2020,D,2,DF,906
2020,D,2,ES,995
2020,D,2,GO,1220
2020,D,2,MA,1031
2020,D,2,MG,5441
2020,D,2,MS,399
2020,D,2,MT,904
2020,D,2,PA,1327
2020,D,2,PB,447
2020,D,2,PE,1145
2020,D,2,PI,577
2020,D,2,PR,1076
2020,D,2,RJ,3989
2020,D,2,RN,475
2020,D,2,RO,419
2020,D,2,RR,70
2020,D,2,RS,1408
2020,D,2,SC,600
2020,D,2,SE,419
2020,D,2,SP,8245
2020,D,2,TO,367
2020,D,3,AC,981
2020,D,3,AL,2002
2020,D,3,AM,3550
2020,D,3,AP,1029
2020,D,3,BA,8657
2020,D,3,CE,5659
2020,D,3,DF,3159
2020,D,3,ES,3448
2020,D,3,GO,6413
2020,D,3,MA,4486
2020,D,3,MG,18628
2020,D,3,MS,2278
2020,D,3,MT,3626
2020,D,3,PA,7865
2020,D,3,PB,3155
2020,D,3,PE,5567
2020,D,3,PI,2840
2020,D,3,PR,5960
2020,D,3,RJ,8723
2020,D,3,RN,2761
2020,D,3,RO,2348
2020,D,3,RR,635
2020,D,3,RS,2786
2020,D,3,SC,2338
2020,D,3,SE,1811
2020,D,3,SP,24545
2020,D,3,TO,1743
2020,D,4,AC,49
2020,D,4,AL,109
2020,D,4,AM,87
2020,D,4,AP,21
2020,D,4,BA,340
2020,D,4,CE,230
2020,D,4,DF,190
2020,D,4,ES,106
2020,D,4,GO,508
2020,D,4,MA,121
2020,D,4,MG,780
2020,D,4,MS,115
2020,D,4,MT,151
2020,D,4,PA,239
2020,D,4,PB,163
2020,D,4,PE,280
2020,D,4,PI,131
2020,D,4,PR,527
2020,D,4,RJ,329
2020,D,4,RN,98
2020,D,4,RO,103
2020,D,4,RR,11
2020,D,4,RS,88
2020,D,4,SC,113
2020,D,4,SE,86
2020,D,4,SP,1744
2020,D,4,TO,78
2020,D,5,AC,4
2020,D,5,AL,18
2020,D,5,AM,103
2020,D,5,AP,3
2020,D,5,BA,66
2020,D,5,CE,38
2020,D,5,DF,17
2020,D,5,ES,27
2020,D,5,GO,16
2020,D,5,MA,11
2020,D,5,MG,95
2020,D,5,MS,50
2020,D,5,MT,32
2020,D,5,PA,49
2020,D,5,PB,33
2020,D,5,PE,107
2020,D,5,PI,14
2020,D,5,PR,30
2020,D,5,RJ,69
2020,D,5,RN,10
2020,D,5,RO,29
2020,D,5,RR,49
2020,D,5,RS,32
2020,D,5,SC,20
2020,D,5,SE,15
2020,D,5,SP,217
2020,D,5,TO,14
2020,E,0,AC,20
2020,E,0,AL,66
2020,E,0,AM,88
2020,E,0,AP,38
2020,E,0,BA,284
2020,E,0,CE,177
2020,E,0,DF,124
2020,E,0,ES,92
2020,E,0,GO,263
2020,E,0,MA,87
2020,E,0,MG,798
2020,E,0,MS,57
2020,E,0,MT,103
2020,E,0,PA,142
2020,E,0,PB,96
2020,E,0,PE,198
2020,E,0,PI,78
2020,E,0,PR,284
2020,E,0,RJ,445
2020,E,0,RN,88
2020,E,0,RO,44
2020,E,0,RR,11
2020,E,0,RS,266
2020,E,0,SC,164
2020,E,0,SE,49
2020,E,0,SP,929
2020,E,0,TO,43
2020,E,1,AC,240
2020,E,1,AL,934
2020,E,1,AM,826
2020,E,1,AP,285
2020,E,1,BA,2772
2020,E,1,CE,2633
2020,E,1,DF,1802
2020,E,1,ES,2331
2020,E,1,GO,3784
2020,E,1,MA,1435
2020,E,1,MG,15373
2020,E,1,MS,1944
2020,E,1,MT,1944
2020,E,1,PA,1942
2020,E,1,PB,1814
2020,E,1,PE,3366
2020,E,1,PI,971
2020,E,1,PR,11985
2020,E,1,RJ,9507
2020,E,1,RN,2103
2020,E,1,RO,834
2020,E,1,RR,172
2020,E,1,RS,13380
2020,E,1,SC,8282
2020,E,1,SE,607
2020,E,1,SP,39545
2020,E,1,TO,551
2020,E,2,AC,107
2020,E,2,AL,211
2020,E,2,AM,206
2020,E,2,AP,131
2020,E,2,BA,2188
2020,E,2,CE,417
2020,E,2,DF,585
2020,E,2,ES,587
2020,E,2,GO,724
2020,E,2,MA,591
2020,E,2,MG,3163
2020,E,2,MS,265
2020,E,2,MT,471
2020,E,2,PA,885
2020,E,2,PB,294
2020,E,2,PE,712
2020,E,2,PI,372
2020,E,2,PR,625
2020,E,2,RJ,2346
2020,E,2,RN,317
2020,E,2,RO,264
2020,E,2,RR,46
2020,E,2,RS,766
2020,E,2,SC,343
2020,E,2,SE,276
2020,E,2,SP,4831
2020,E,2,TO,255
2020,E,3,AC,654
2020,E,3,AL,1334
2020,E,3,AM,2329
2020,E,3,AP,708
2020,E,3,BA,5892
2020,E,3,CE,3696
2020,E,3,DF,2180
2020,E,3,ES,2280
2020,E,3,GO,3812
2020,E,3,MA,2895
2020,E,3,MG,12184
2020,E,3,MS,1303
2020,E,3,MT,2308
2020,E,3,PA,5020
2020,E,3,PB,2016
2020,E,3,PE,3800
2020,E,3,PI,1882
2020,E,3,PR,3835
2020,E,3,RJ,5720
2020,E,3,RN,1886
2020,E,3,RO,1525
2020,E,3,RR,395
2020,E,3,RS,1731
2020,E,3,SC,1498
2020,E,3,SE,1331
2020,E,3,SP,15851
2020,E,3,TO,1074
2020,E,4,AC,18
2020,E,4,AL,62
2020,E,4,AM,69
2020,E,4,AP,16
2020,E,4,BA,202
2020,E,4,CE,130
2020,E,4,DF,106
2020,E,4,ES,53
2020,E,4,GO,289
2020,E,4,MA,84
2020,E,4,MG,512
2020,E,4,MS,85
2020,E,4,MT,108
2020,E,4,PA,167
2020,E,4,PB,105
2020,E,4,PE,146
2020,E,4,PI,73
2020,E,4,PR,334
2020,E,4,RJ,175
2020,E,4,RN,71
2020,E,4,RO,62
2020,E,4,RR,8
2020,E,4,RS,57
2020,E,4,SC,75
2020,E,4,SE,47
2020,E,4,SP,1319
2020,E,4,TO,55
2020,E,5,AC,3
2020,E,5,AL,9
2020,E,5,AM,44
2020,E,5,AP,6
2020,E,5,BA,29
2020,E,5,CE,10
2020,E,5,DF,7
2020,E,5,ES,11
2020,E,5,GO,20
2020,E,5,MA,9
2020,E,5,MG,68
2020,E,5,MS,26
2020,E,5,MT,23
2020,E,5,PA,29
2020,E,5,PB,13
2020,E,5,PE,79
2020,E,5,PI,8
2020,E,5,PR,15
2020,E,5,RJ,34
2020,E,5,RN,7
2020,E,5,RO,7
2020,E,5,RR,29
2020,E,5,RS,22
2020,E,5,SC,10
2020,E,5,SE,6
2020,E,5,SP,109
2020,E,5,TO,6
2020,F,0,AC,17
2020,F,0,AL,46
2020,F,0,AM,62
2020,F,0,AP,10
2020,F,0,BA,211
2020,F,0,CE,135
2020,F,0,DF,108
2020,F,0,ES,64
2020,F,0,GO,169
2020,F,0,MA,61
2020,F,0,MG,552
2020,F,0,MS,47
2020,F,0,MT,99
2020,F,0,PA,121
2020,F,0,PB,58
2020,F,0,PE,139
2020,F,0,PI,45
2020,F,0,PR,194
2020,F,0,RJ,315
2020,F,0,RN,53
2020,F,0,RO,29
2020,F,0,RR,11
2020,F,0,RS,169
2020,F,0,SC,105
2020,F,0,SE,50
2020,F,0,SP,607
2020,F,0,TO,26
2020,F,1,AC,229
2020,F,1,AL,752
2020,F,1,AM,683
2020,F,1,AP,246
2020,F,1,BA,2273
2020,F,1,CE,1946
2020,F,1,DF,1658
2020,F,1,ES,1784
2020,F,1,GO,2801
2020,F,1,MA,1148
2020,F,1,MG,10878
2020,F,1,MS,1504
2020,F,1,MT,1497
2020,F,1,PA,1421
2020,F,1,PB,1272
2020,F,1,PE,2521
2020,F,1,PI,738
2020,F,1,PR,8415
2020,F,1,RJ,7573
2020,F,1,RN,1587
2020,F,1,RO,637
2020,F,1,RR,137
2020,F,1,RS,9141
2020,F,1,SC,5896
2020,F,1,SE,502
2020,F,1,SP,29698
2020,F,1,TO,446
2020,F,2,AC,72
2020,F,2,AL,127
2020,F,2,AM,134
2020,F,2,AP,98
2020,F,2,BA,1297
2020,F,2,CE,202
2020,F,2,DF,437
2020,F,2,ES,273
2020,F,2,GO,391
2020,F,2,MA,430
2020,F,2,MG,1668
2020,F,2,MS,114
2020,F,2,MT,348
2020,F,2,PA,459
2020,F,2,PB,153
2020,F,2,PE,383
2020,F,2,PI,179
2020,F,2,PR,380
2020,F,2,RJ,1443
2020,F,2,RN,211
2020,F,2,RO,131
2020,F,2,RR,22
2020,F,2,RS,389
2020,F,2,SC,168
2020,F,2,SE,209
2020,F,2,SP,2514
2020,F,2,TO,118
2020,F,3,AC,504
2020,F,3,AL,860
2020,F,3,AM,1431
2020,F,3,AP,561
2020,F,3,BA,3629
2020,F,3,CE,2242
2020,F,3,DF,1676
2020,F,3,ES,1246
2020,F,3,GO,2306
2020,F,3,MA,1910
2020,F,3,MG,7323
2020,F,3,MS,841
2020,F,3,MT,1465
2020,F,3,PA,3207
2020,F,3,PB,1278
2020,F,3,PE,2498
2020,F,3,PI,1073
2020,F,3,PR,2066
2020,F,3,RJ,3735
2020,F,3,RN,1149
2020,F,3,RO,878
2020,F,3,RR,294
2020,F,3,RS,1051
2020,F,3,SC,812
2020,F,3,SE,897
2020,F,3,SP,8831
2020,F,3,TO,735
2020,F,4,AC,24
2020,F,4,AL,43
2020,F,4,AM,40
2020,F,4,AP,15
2020,F,4,BA,125
2020,F,4,CE,76
2020,F,4,DF,91
2020,F,4,ES,35
2020,F,4,GO,165
2020,F,4,MA,46
2020,F,4,MG,257
2020,F,4,MS,67
2020,F,4,MT,71
2020,F,4,PA,101
2020,F,4,PB,63
2020,F,4,PE,98
2020,F,4,PI,56
2020,F,4,PR,280
2020,F,4,RJ,130
2020,F,4,RN,40
2020,F,4,RO,39
2020,F,4,RR,6
2020,F,4,RS,41
2020,F,4,SC,53
2020,F,4,SE,39
2020,F,4,SP,1154
2020,F,4,TO,44
2020,F,5,AC,2
2020,F,5,AL,4
2020,F,5,AM,28
2020,F,5,AP,6
2020,F,5,BA,29
2020,F,5,CE,11
2020,F,5,DF,12
2020,F,5,ES,7
2020,F,5,GO,12
2020,F,5,MA,9
2020,F,5,MG,22
2020,F,5,MS,12
2020,F,5,MT,11
2020,F,5,PA,17
2020,F,5,PB,9
2020,F,5,PE,41
2020,F,5,PI,2
2020,F,5,PR,12
2020,F,5,RJ,22
2020,F,5,RN,4
2020,F,5,RO,5
2020,F,5,RR,17
2020,F,5,RS,2
2020,F,5,SC,11
2020,F,5,SE,12
2020,F,5,SP,59
2020,F,5,TO,5
2020,G,0,AC,9
2020,G,0,AL,27
2020,G,0,AM,39
2020,G,0,AP,11
2020,G,0,BA,108
2020,G,0,CE,64
2020,G,0,DF,90
2020,G,0,ES,32
2020,G,0,GO,99
2020,G,0,MA,37
2020,G,0,MG,311
2020,G,0,MS,21
2020,G,0,MT,42
2020,G,0,PA,69
2020,G,0,PB,38
2020,G,0,PE,73
2020,G,0,PI,31
2020,G,0,PR,103
2020,G,0,RJ,220
2020,G,0,RN,41
2020,G,0,RO,19
2020,G,0,RR,6
2020,G,0,RS,94
2020,G,0,SC,61
2020,G,0,SE,31
2020,G,0,SP,385
2020,G,0,TO,13
2020,G,1,AC,121
2020,G,1,AL,453
2020,G,1,AM,374
2020,G,1,AP,160
2020,G,1,BA,1350
2020,G,1,CE,1227
2020,G,1,DF,1270
2020,G,1,ES,1096
2020,G,1,GO,1778
2020,G,1,MA,676
2020,G,1,MG,6675
2020,G,1,MS,937
2020,G,1,MT,957
2020,G,1,PA,895
2020,G,1,PB,754
2020,G,1,PE,1572
2020,G,1,PI,428
2020,G,1,PR,5114
2020,G,1,RJ,4984
2020,G,1,RN,902
2020,G,1,RO,374
2020,G,1,RR,97
2020,G,1,RS,5179
2020,G,1,SC,3414
2020,G,1,SE,334
2020,G,1,SP,17774
2020,G,1,TO,251
2020,G,2,AC,49
2020,G,2,AL,69
2020,G,2,AM,61
2020,G,2,AP,50
2020,G,2,BA,692
2020,G,2,CE,113
2020,G,2,DF,282
2020,G,2,ES,114
2020,G,2,GO,208
2020,G,2,MA,209
2020,G,2,MG,798
2020,G,2,MS,56
2020,G,2,MT,162
2020,G,2,PA,272
2020,G,2,PB,73
2020,G,2,PE,198
2020,G,2,PI,80
2020,G,2,PR,155
2020,G,2,RJ,827
2020,G,2,RN,105
2020,G,2,RO,71
2020,G,2,RR,22
2020,G,2,RS,188
2020,G,2,SC,72
2020,G,2,SE,117
2020,G,2,SP,1300
2020,G,2,TO,77
2020,G,3,AC,271
2020,G,3,AL,522
2020,G,3,AM,775
2020,G,3,AP,288
2020,G,3,BA,2044
2020,G,3,CE,1195
2020,G,3,DF,1078
2020,G,3,ES,697
2020,G,3,GO,1331
2020,G,3,MA,1012
2020,G,3,MG,3743
2020,G,3,MS,487
2020,G,3,MT,812
2020,G,3,PA,1753
2020,G,3,PB,633
2020,G,3,PE,1244
2020,G,3,PI,629
2020,G,3,PR,1052
2020,G,3,RJ,2092
2020,G,3,RN,728
2020,G,3,RO,459
2020,G,3,RR,152
2020,G,3,RS,467
2020,G,3,SC,404
2020,G,3,SE,495
2020,G,3,SP,4486
2020,G,3,TO,403
2020,G,4,AC,12
2020,G,4,AL,24
2020,G,4,AM,17
2020,G,4,AP,4
2020,G,4,BA,71
2020,G,4,CE,44
2020,G,4,DF,51
2020,G,4,ES,10
2020,G,4,GO,95
2020,G,4,MA,31
2020,G,4,MG,164
2020,G,4,MS,49
2020,G,4,MT,48
2020,G,4,PA,61
2020,G,4,PB,20
2020,G,4,PE,56
2020,G,4,PI,21
2020,G,4,PR,151
2020,G,4,RJ,75
2020,G,4,RN,21
2020,G,4,RO,24
2020,G,4,RR,3
2020,G,4,RS,15
2020,G,4,SC,20
2020,G,4,SE,20
2020,G,4,SP,703
2020,G,4,TO,22
2020,G,5,AC,1
2020,G,5,AL,7
2020,G,5,AM,11
2020,G,5,AP,5
2020,G,5,BA,6
2020,G,5,CE,4
2020,G,5,DF,3
2020,G,5,ES,4
2020,G,5,GO,1
2020,G,5,MA,1
2020,G,5,MG,14
2020,G,5,MS,7
2020,G,5,MT,4
2020,G,5,PA,12
2020,G,5,PB,3
2020,G,5,PE,23
2020,G,5,PI,1
2020,G,5,PR,3
2020,G,5,RJ,10
2020,G,5,RN,3
2020,G,5,RO,6
2020,G,5,RR,7
2020,G,5,RS,4
2020,G,5,SC,3
2020,G,5,SE,3
2020,G,5,SP,28
2020,G,5,TO,3
2020,G,0,AC,10
2020,G,0,AL,12
2020,G,0,AM,19
2020,G,0,AP,10
2020,G,0,BA,77
2020,G,0,CE,38
2020,G,0,DF,62
2020,G,0,ES,28
2020,G,0,GO,70
2020,G,0,MA,22
2020,G,0,MG,183
2020,G,0,MS,16
2020,G,0,MT,24
2020,G,0,PA,37
2020,G,0,PB,16
2020,G,0,PE,55
2020,G,0,PI,20
2020,G,0,PR,63
2020,G,0,RJ,159
2020,G,0,RN,20
2020,G,0,RO,8
2020,G,0,RR,10
2020,G,0,RS,47
2020,G,0,SC,33
2020,G,0,SE,20
2020,G,0,SP,201
2020,G,0,TO,5
2020,G,1,AC,78
2020,G,1,AL,265
2020,G,1,AM,255
2020,G,1,AP,98
2020,G,1,BA,820
2020,G,1,CE,765
2020,G,1,DF,914
2020,G,1,ES,649
2020,G,1,GO,1073
2020,G,1,MA,408
2020,G,1,MG,4083
2020,G,1,MS,548
2020,G,1,MT,546
2020,G,1,PA,558
2020,G,1,PB,468
2020,G,1,PE,993
2020,G,1,PI,262
2020,G,1,PR,2955
2020,G,1,RJ,3274
2020,G,1,RN,573
2020,G,1,RO,206
2020,G,1,RR,48
2020,G,1,RS,3032
2020,G,1,SC,2003
2020,G,1,SE,232
2020,G,1,SP,10986
2020,G,1,TO,166
2020,G,2,AC,24
2020,G,2,AL,40
2020,G,2,AM,33
2020,G,2,AP,33
2020,G,2,BA,384
2020,G,2,CE,45
2020,G,2,DF,194
2020,G,2,ES,89
2020,G,2,GO,83
2020,G,2,MA,94
2020,G,2,MG,390
2020,G,2,MS,34
2020,G,2,MT,83
2020,G,2,PA,140
2020,G,2,PB,44
2020,G,2,PE,116
2020,G,2,PI,60
2020,G,2,PR,84
2020,G,2,RJ,494
2020,G,2,RN,62
2020,G,2,RO,36
2020,G,2,RR,9
2020,G,2,RS,77
2020,G,2,SC,44
2020,G,2,SE,54
2020,G,2,SP,670
2020,G,2,TO,42
2020,G,3,AC,170
2020,G,3,AL,265
2020,G,3,AM,382
2020,G,3,AP,200
2020,G,3,BA,1147
