NU_ANO,Q006,TP_ESCOLA,SG_UF_PROVA,QTD
2019,G,3,MG,1173
2019,G,3,MS,154
2019,G,3,MT,175
2019,G,3,PA,289
2019,G,3,PB,205
2019,G,3,PE,397
2019,G,3,PI,154
2019,G,3,PR,857
2019,G,3,RJ,1428
2019,G,3,RN,182
2019,G,3,RO,32
2019,G,3,RR,10
2019,G,3,RS,627
2019,G,3,SC,462
2019,G,3,SE,123
2019,G,3,SP,4368
2019,G,3,TO,57
2019,G,1,AC,152
2019,G,1,AL,388
2019,G,1,AM,430
2019,G,1,AP,187
2019,G,1,BA,1448
2019,G,1,CE,1059
2019,G,1,DF,1845
2019,G,1,ES,727
2019,G,1,GO,1171
2019,G,1,MA,617
2019,G,1,MG,4257
2019,G,1,MS,533
2019,G,1,MT,744
2019,G,1,PA,769
2019,G,1,PB,717
2019,G,1,PE,1279
2019,G,1,PI,515
2019,G,1,PR,1905
2019,G,1,RJ,3465
2019,G,1,RN,733
2019,G,1,RO,242
2019,G,1,RR,109
2019,G,1,RS,1683
2019,G,1,SC,995
2019,G,1,SE,405
2019,G,1,SP,8290
2019,G,1,TO,328
2019,G,2,AC,14
2019,G,2,AL,11
2019,G,2,AM,50
2019,G,2,AP,23
2019,G,2,BA,56
2019,G,2,CE,36
2019,G,2,DF,210
2019,G,2,ES,75
2019,G,2,GO,112
2019,G,2,MA,32
2019,G,2,MG,439
2019,G,2,MS,59
2019,G,2,MT,99
2019,G,2,PA,51
2019,G,2,PB,12
2019,G,2,PE,63
2019,G,2,PI,18
2019,G,2,PR,284
2019,G,2,RJ,290
2019,G,2,RN,42
2019,G,2,RO,38
2019,G,2,RR,21
2019,G,2,RS,317
2019,G,2,SC,224
2019,G,2,SE,10
2019,G,2,SP,886
2019,G,2,TO,48
2019,G,3,AC,32
2019,G,3,AL,120
2019,G,3,AM,96
2019,G,3,AP,31
2019,G,3,BA,472
2019,G,3,CE,367
2019,G,3,DF,608
2019,G,3,ES,206
2019,G,3,GO,350
2019,G,3,MA,139
2019,G,3,MG,1102
2019,G,3,MS,141
2019,G,3,MT,156
2019,G,3,PA,215
2019,G,3,PB,166
2019,G,3,PE,344
2019,G,3,PI,132
2019,G,3,PR,769
2019,G,3,RJ,1259
2019,G,3,RN,139
2019,G,3,RO,32
2019,G,3,RR,11
2019,G,3,RS,538
2019,G,3,SC,409
2019,G,3,SE,111
2019,G,3,SP,3678
2019,G,3,TO,66
2019,G,1,AC,126
2019,G,1,AL,311
2019,G,1,AM,317
2019,G,1,AP,120
2019,G,1,BA,1317
2019,G,1,CE,1028
2019,G,1,DF,1820
2019,G,1,ES,657
2019,G,1,GO,1007
2019,G,1,MA,476
2019,G,1,MG,3417
2019,G,1,MS,364
2019,G,1,MT,593
2019,G,1,PA,613
2019,G,1,PB,574
2019,G,1,PE,1161
2019,G,1,PI,378
2019,G,1,PR,1518
2019,G,1,RJ,3123
2019,G,1,RN,612
2019,G,1,RO,214
2019,G,1,RR,83
2019,G,1,RS,1351
2019,G,1,SC,781
2019,G,1,SE,344
2019,G,1,SP,7362
2019,G,1,TO,243
2019,G,2,AC,8
2019,G,2,AL,5
2019,G,2,AM,41
2019,G,2,AP,4
2019,G,2,BA,48
2019,G,2,CE,32
2019,G,2,DF,163
2019,G,2,ES,73
2019,G,2,GO,66
2019,G,2,MA,13
2019,G,2,MG,255
2019,G,2,MS,37
2019,G,2,MT,59
2019,G,2,PA,30
2019,G,2,PB,15
2019,G,2,PE,43
2019,G,2,PI,3
2019,G,2,PR,173
2019,G,2,RJ,207
2019,G,2,RN,14
2019,G,2,RO,23
2019,G,2,RR,13
2019,G,2,RS,184
2019,G,2,SC,143
2019,G,2,SE,5
2019,G,2,SP,498
2019,G,2,TO,34
2019,G,3,AC,15
2019,G,3,AL,90
2019,G,3,AM,104
2019,G,3,AP,33
2019,G,3,BA,436
2019,G,3,CE,324
2019,G,3,DF,673
2019,G,3,ES,185
2019,G,3,GO,339
2019,G,3,MA,110
2019,G,3,MG,988
2019,G,3,MS,112
2019,G,3,MT,134
2019,G,3,PA,211
2019,G,3,PB,138
2019,G,3,PE,356
2019,G,3,PI,102
2019,G,3,PR,684
2019,G,3,RJ,1320
2019,G,3,RN,134
2019,G,3,RO,28
2019,G,3,RR,20
2019,G,3,RS,515
2019,G,3,SC,401
2019,G,3,SE,105
2019,G,3,SP,3544
2019,G,3,TO,53
2019,G,1,AC,132
2019,G,1,AL,376
2019,G,1,AM,429
2019,G,1,AP,135
2019,G,1,BA,1549
2019,G,1,CE,1243
2019,G,1,DF,2449
2019,G,1,ES,795
2019,G,1,GO,1383
2019,G,1,MA,587
2019,G,1,MG,4014
2019,G,1,MS,482
2019,G,1,MT,765
2019,G,1,PA,797
2019,G,1,PB,676
2019,G,1,PE,1603
2019,G,1,PI,461
2019,G,1,PR,1815
2019,G,1,RJ,4026
2019,G,1,RN,694
2019,G,1,RO,212
2019,G,1,RR,109
2019,G,1,RS,1671
2019,G,1,SC,929
2019,G,1,SE,432
2019,G,1,SP,10089
2019,G,1,TO,271
2019,G,2,AC,11
2019,G,2,AL,5
2019,G,2,AM,39
2019,G,2,AP,7
2019,G,2,BA,40
2019,G,2,CE,28
2019,G,2,DF,120
2019,G,2,ES,62
2019,G,2,GO,65
2019,G,2,MA,12
2019,G,2,MG,216
2019,G,2,MS,36
2019,G,2,MT,57
2019,G,2,PA,33
2019,G,2,PB,7
2019,G,2,PE,35
2019,G,2,PI,7
2019,G,2,PR,141
2019,G,2,RJ,137
2019,G,2,RN,23
2019,G,2,RO,21
2019,G,2,RR,13
2019,G,2,RS,128
2019,G,2,SC,95
2019,G,2,SE,4
2019,G,2,SP,386
2019,G,2,TO,18
2019,G,3,AC,27
2019,G,3,AL,148
2019,G,3,AM,131
2019,G,3,AP,33
2019,G,3,BA,603
2019,G,3,CE,501
2019,G,3,DF,1009
2019,G,3,ES,276
2019,G,3,GO,513
2019,G,3,MA,167
2019,G,3,MG,1438
2019,G,3,MS,174
2019,G,3,MT,219
2019,G,3,PA,285
2019,G,3,PB,186
2019,G,3,PE,645
2019,G,3,PI,156
2019,G,3,PR,963
2019,G,3,RJ,2065
2019,G,3,RN,178
2019,G,3,RO,45
2019,G,3,RR,21
2019,G,3,RS,828
2019,G,3,SC,475
2019,G,3,SE,131
2019,G,3,SP,5987
2019,G,3,TO,75
2020,A,1,AC,4454
2020,A,1,AL,9360
2020,A,1,AM,14894
2020,A,1,AP,4732
2020,A,1,BA,43577
2020,A,1,CE,20341
2020,A,1,DF,5052
2020,A,1,ES,4211
2020,A,1,GO,6993
2020,A,1,MA,25423
2020,A,1,MG,20023
2020,A,1,MS,3503
2020,A,1,MT,3916
2020,A,1,PA,31760
2020,A,1,PB,15316
2020,A,1,PE,27869
2020,A,1,PI,16027
2020,A,1,PR,6000
2020,A,1,RJ,19114
2020,A,1,RN,10298
2020,A,1,RO,3841
2020,A,1,RR,1117
2020,A,1,RS,8384
2020,A,1,SC,2742
2020,A,1,SE,8491
2020,A,1,SP,30347
2020,A,1,TO,3746
2020,A,2,AC,795
2020,A,2,AL,2811
2020,A,2,AM,5993
2020,A,2,AP,818
2020,A,2,BA,13145
2020,A,2,CE,13075
2020,A,2,DF,864
2020,A,2,ES,1181
2020,A,2,GO,2921
2020,A,2,MA,8035
2020,A,2,MG,4915
2020,A,2,MS,721
2020,A,2,MT,838
2020,A,2,PA,7543
2020,A,2,PB,4863
2020,A,2,PE,10778
2020,A,2,PI,4749
2020,A,2,PR,1464
2020,A,2,RJ,4718
2020,A,2,RN,2438
2020,A,2,RO,1018
2020,A,2,RR,313
2020,A,2,RS,1469
2020,A,2,SC,520
2020,A,2,SE,2770
2020,A,2,SP,5686
2020,A,2,TO,1599
2020,A,3,AC,3
2020,A,3,AL,48
2020,A,3,AM,20
2020,A,3,AP,6
2020,A,3,BA,168
2020,A,3,CE,83
2020,A,3,DF,36
2020,A,3,ES,18
2020,A,3,GO,33
2020,A,3,MA,35
2020,A,3,MG,64
2020,A,3,MS,10
2020,A,3,MT,8
2020,A,3,PA,91
2020,A,3,PB,70
2020,A,3,PE,124
2020,A,3,PI,47
2020,A,3,PR,56
2020,A,3,RJ,197
2020,A,3,RN,43
2020,A,3,RO,10
2020,A,3,RR,3
2020,A,3,RS,34
2020,A,3,SC,23
2020,A,3,SE,53
2020,A,3,SP,350
2020,A,3,TO,7
2020,B,1,AC,15556
2020,B,1,AL,36269
2020,B,1,AM,52516
2020,B,1,AP,19319
2020,B,1,BA,157452
2020,B,1,CE,93362
2020,B,1,DF,24031
2020,B,1,ES,21327
2020,B,1,GO,41549
2020,B,1,MA,91492
2020,B,1,MG,115741
2020,B,1,MS,18381
2020,B,1,MT,20389
2020,B,1,PA,126453
2020,B,1,PB,56612
2020,B,1,PE,103840
2020,B,1,PI,49060
2020,B,1,PR,28223
2020,B,1,RJ,80454
2020,B,1,RN,43129
2020,B,1,RO,18071
2020,B,1,RR,4970
2020,B,1,RS,40113
2020,B,1,SC,12040
2020,B,1,SE,30790
2020,B,1,SP,120274
2020,B,1,TO,17128
2020,B,2,AC,2869
2020,B,2,AL,8848
2020,B,2,AM,21219
2020,B,2,AP,3133
2020,B,2,BA,39198
2020,B,2,CE,72750
2020,B,2,DF,5450
2020,B,2,ES,6889
2020,B,2,GO,20687
2020,B,2,MA,21667
2020,B,2,MG,30631
2020,B,2,MS,4726
2020,B,2,MT,5134
2020,B,2,PA,25482
2020,B,2,PB,14178
2020,B,2,PE,34237
2020,B,2,PI,11749
2020,B,2,PR,10071
2020,B,2,RJ,21566
2020,B,2,RN,9394
2020,B,2,RO,5157
2020,B,2,RR,1285
2020,B,2,RS,9713
2020,B,2,SC,3893
2020,B,2,SE,8425
2020,B,2,SP,31819
2020,B,2,TO,6041
2020,B,3,AC,11
2020,B,3,AL,500
2020,B,3,AM,134
2020,B,3,AP,29
2020,B,3,BA,1116
2020,B,3,CE,711
2020,B,3,DF,189
2020,B,3,ES,61
2020,B,3,GO,216
2020,B,3,MA,317
2020,B,3,MG,324
2020,B,3,MS,32
2020,B,3,MT,56
2020,B,3,PA,727
2020,B,3,PB,666
2020,B,3,PE,823
2020,B,3,PI,412
2020,B,3,PR,124
2020,B,3,RJ,1014
2020,B,3,RN,353
2020,B,3,RO,19
2020,B,3,RR,11
2020,B,3,RS,165
2020,B,3,SC,71
2020,B,3,SE,386
2020,B,3,SP,971
2020,B,3,TO,29
2020,C,1,AC,5653
2020,C,1,AL,14009
2020,C,1,AM,21975
2020,C,1,AP,6302
2020,C,1,BA,61653
2020,C,1,CE,35068
2020,C,1,DF,17161
2020,C,1,ES,17011
2020,C,1,GO,31883
2020,C,1,MA,31956
2020,C,1,MG,90413
2020,C,1,MS,14479
2020,C,1,MT,16819
2020,C,1,PA,49018
2020,C,1,PB,22195
2020,C,1,PE,41204
2020,C,1,PI,16482
2020,C,1,PR,33907
2020,C,1,RJ,59404
2020,C,1,RN,18064
2020,C,1,RO,11677
2020,C,1,RR,2382
2020,C,1,RS,41029
2020,C,1,SC,15585
2020,C,1,SE,10798
2020,C,1,SP,129791
2020,C,1,TO,8195
2020,C,2,AC,959
2020,C,2,AL,2351
2020,C,2,AM,6772
2020,C,2,AP,974
2020,C,2,BA,11921
2020,C,2,CE,13907
2020,C,2,DF,4168
2020,C,2,ES,4553
2020,C,2,GO,14198
2020,C,2,MA,5558
2020,C,2,MG,21223
2020,C,2,MS,3584
2020,C,2,MT,4164
2020,C,2,PA,7871
2020,C,2,PB,3594
2020,C,2,PE,9494
2020,C,2,PI,2626
2020,C,2,PR,11317
2020,C,2,RJ,15047
2020,C,2,RN,2911
2020,C,2,RO,3140
2020,C,2,RR,606
2020,C,2,RS,9328
2020,C,2,SC,5450
2020,C,2,SE,1886
2020,C,2,SP,34526
2020,C,2,TO,2420
2020,C,3,AC,15
2020,C,3,AL,399
2020,C,3,AM,118
2020,C,3,AP,25
2020,C,3,BA,1128
2020,C,3,CE,652
2020,C,3,DF,161
2020,C,3,ES,108
2020,C,3,GO,367
2020,C,3,MA,219
2020,C,3,MG,595
2020,C,3,MS,54
2020,C,3,MT,99
2020,C,3,PA,678
2020,C,3,PB,550
2020,C,3,PE,795
2020,C,3,PI,354
2020,C,3,PR,280
2020,C,3,RJ,1566
2020,C,3,RN,352
2020,C,3,RO,21
2020,C,3,RR,11
2020,C,3,RS,291
2020,C,3,SC,141
2020,C,3,SE,375
2020,C,3,SP,1849
2020,C,3,TO,25
2020,C,1,AC,3065
2020,C,1,AL,7730
2020,C,1,AM,11385
2020,C,1,AP,3130
2020,C,1,BA,35560
2020,C,1,CE,21055
2020,C,1,DF,11156
2020,C,1,ES,11924
2020,C,1,GO,22226
2020,C,1,MA,17154
2020,C,1,MG,72499
2020,C,1,MS,9952
2020,C,1,MT,12292
2020,C,1,PA,26298
2020,C,1,PB,13670
2020,C,1,PE,24104
2020,C,1,PI,9833
2020,C,1,PR,28484
2020,C,1,RJ,39377
2020,C,1,RN,11944
2020,C,1,RO,7640
2020,C,1,RR,1521
2020,C,1,RS,30584
2020,C,1,SC,13064
2020,C,1,SE,6662
2020,C,1,SP,106217
2020,C,1,TO,5034
2020,C,2,AC,510
2020,C,2,AL,1345
2020,C,2,AM,3053
2020,C,2,AP,455
2020,C,2,BA,6623
2020,C,2,CE,5557
2020,C,2,DF,2828
2020,C,2,ES,3465
2020,C,2,GO,9529
2020,C,2,MA,2824
2020,C,2,MG,17483
2020,C,2,MS,2923
2020,C,2,MT,3239
2020,C,2,PA,4013
2020,C,2,PB,1886
2020,C,2,PE,4758
2020,C,2,PI,1410
2020,C,2,PR,10757
2020,C,2,RJ,10100
2020,C,2,RN,1838
2020,C,2,RO,2023
2020,C,2,RR,389
2020,C,2,RS,8039
2020,C,2,SC,5867
2020,C,2,SE,936
2020,C,2,SP,31227
2020,C,2,TO,1486
2020,C,3,AC,19
2020,C,3,AL,472
2020,C,3,AM,122
2020,C,3,AP,29
2020,C,3,BA,1308
2020,C,3,CE,824
2020,C,3,DF,244
2020,C,3,ES,196
2020,C,3,GO,534
2020,C,3,MA,282
2020,C,3,MG,920
2020,C,3,MS,118
2020,C,3,MT,100
2020,C,3,PA,720
2020,C,3,PB,595
2020,C,3,PE,946
2020,C,3,PI,445
2020,C,3,PR,513
2020,C,3,RJ,2064
2020,C,3,RN,425
2020,C,3,RO,34
2020,C,3,RR,14
2020,C,3,RS,422
2020,C,3,SC,254
2020,C,3,SE,401
2020,C,3,SP,2979
2020,C,3,TO,44
2020,D,1,AC,1212
2020,D,1,AL,2980
2020,D,1,AM,4415
2020,D,1,AP,1258
2020,D,1,BA,13535
2020,D,1,CE,8048
2020,D,1,DF,4786
2020,D,1,ES,5881
2020,D,1,GO,9667
2020,D,1,MA,6387
2020,D,1,MG,33693
2020,D,1,MS,4002
2020,D,1,MT,5285
2020,D,1,PA,10083
2020,D,1,PB,5173
2020,D,1,PE,9624
2020,D,1,PI,3582
2020,D,1,PR,14675
2020,D,1,RJ,18663
2020,D,1,RN,4952
2020,D,1,RO,3081
2020,D,1,RR,662
2020,D,1,RS,15991
2020,D,1,SC,7334
2020,D,1,SE,2465
2020,D,1,SP,55355
2020,D,1,TO,2021
2020,D,2,AC,231
2020,D,2,AL,455
2020,D,2,AM,1136
2020,D,2,AP,200
2020,D,2,BA,2671
2020,D,2,CE,1656
2020,D,2,DF,1404
2020,D,2,ES,1775
2020,D,2,GO,4303
2020,D,2,MA,1039
2020,D,2,MG,9059
2020,D,2,MS,1414
2020,D,2,MT,1797
2020,D,2,PA,1547
2020,D,2,PB,670
2020,D,2,PE,1873
2020,D,2,PI,542
2020,D,2,PR,6393
2020,D,2,RJ,4990
2020,D,2,RN,764
2020,D,2,RO,940
2020,D,2,RR,173
2020,D,2,RS,4988
2020,D,2,SC,4003
2020,D,2,SE,317
2020,D,2,SP,18089
2020,D,2,TO,644
2020,D,3,AC,14
2020,D,3,AL,260
2020,D,3,AM,70
2020,D,3,AP,21
2020,D,3,BA,826
2020,D,3,CE,572
2020,D,3,DF,172
2020,D,3,ES,154
2020,D,3,GO,405
2020,D,3,MA,179
2020,D,3,MG,838
2020,D,3,MS,79
2020,D,3,MT,97
2020,D,3,PA,466
2020,D,3,PB,391
2020,D,3,PE,619
2020,D,3,PI,279
2020,D,3,PR,549
2020,D,3,RJ,1544
2020,D,3,RN,286
2020,D,3,RO,22
2020,D,3,RR,12
2020,D,3,RS,436
2020,D,3,SC,249
2020,D,3,SE,221
2020,D,3,SP,2668
2020,D,3,TO,34
2020,D,1,AC,1299
2020,D,1,AL,2958
2020,D,1,AM,4048
2020,D,1,AP,1381
2020,D,1,BA,13535
2020,D,1,CE,8178
2020,D,1,DF,4842
2020,D,1,ES,5758
2020,D,1,GO,9329
2020,D,1,MA,6502
2020,D,1,MG,35404
2020,D,1,MS,4010
2020,D,1,MT,5381
2020,D,1,PA,10205
2020,D,1,PB,5167
2020,D,1,PE,9336
2020,D,1,PI,3976
2020,D,1,PR,15758
2020,D,1,RJ,18773
2020,D,1,RN,5081
2020,D,1,RO,3211
2020,D,1,RR,741
2020,D,1,RS,16392
2020,D,1,SC,8168
2020,D,1,SE,2590
2020,D,1,SP,59478
2020,D,1,TO,2242
2020,D,2,AC,212
2020,D,2,AL,379
2020,D,2,AM,1062
2020,D,2,AP,221
2020,D,2,BA,2271
2020,D,2,CE,1151
2020,D,2,DF,1469
2020,D,2,ES,1797
2020,D,2,GO,3736
2020,D,2,MA,999
2020,D,2,MG,8906
2020,D,2,MS,1429
2020,D,2,MT,1758
2020,D,2,PA,1463
2020,D,2,PB,592
2020,D,2,PE,1572
2020,D,2,PI,550
2020,D,2,PR,6917
2020,D,2,RJ,4616
2020,D,2,RN,645
2020,D,2,RO,940
2020,D,2,RR,211
2020,D,2,RS,5193
2020,D,2,SC,4609
2020,D,2,SE,263
2020,D,2,SP,20216
2020,D,2,TO,698
2020,D,3,AC,25
2020,D,3,AL,333
2020,D,3,AM,120
2020,D,3,AP,43
2020,D,3,BA,1201
2020,D,3,CE,813
2020,D,3,DF,301
2020,D,3,ES,274
2020,D,3,GO,642
2020,D,3,MA,279
2020,D,3,MG,1314
2020,D,3,MS,169
2020,D,3,MT,184
2020,D,3,PA,679
2020,D,3,PB,554
2020,D,3,PE,885
2020,D,3,PI,371
2020,D,3,PR,896
2020,D,3,RJ,2284
2020,D,3,RN,386
2020,D,3,RO,35
2020,D,3,RR,21
2020,D,3,RS,569
2020,D,3,SC,435
2020,D,3,SE,290
2020,D,3,SP,4700
2020,D,3,TO,60
2020,E,1,AC,831
2020,E,1,AL,2061
2020,E,1,AM,2732
2020,E,1,AP,987
2020,E,1,BA,8769
2020,E,1,CE,5608
2020,E,1,DF,3441
2020,E,1,ES,3852
2020,E,1,GO,6028
2020,E,1,MA,4132
2020,E,1,MG,24438
2020,E,1,MS,2606
2020,E,1,MT,3507
2020,E,1,PA,6631
2020,E,1,PB,3519
2020,E,1,PE,6531
2020,E,1,PI,2740
2020,E,1,PR,11000
2020,E,1,RJ,12915
2020,E,1,RN,3596
2020,E,1,RO,2044
2020,E,1,RR,490
2020,E,1,RS,11527
2020,E,1,SC,6131
2020,E,1,SE,1848
2020,E,1,SP,42711
2020,E,1,TO,1463
2020,E,2,AC,186
2020,E,2,AL,241
2020,E,2,AM,724
2020,E,2,AP,151
2020,E,2,BA,1365
2020,E,2,CE,664
2020,E,2,DF,979
2020,E,2,ES,1219
2020,E,2,GO,2202
2020,E,2,MA,661
2020,E,2,MG,6082
2020,E,2,MS,892
2020,E,2,MT,1268
2020,E,2,PA,941
2020,E,2,PB,355
2020,E,2,PE,975
2020,E,2,PI,322
2020,E,2,PR,5074
2020,E,2,RJ,3012
2020,E,2,RN,528
2020,E,2,RO,647
2020,E,2,RR,156
2020,E,2,RS,4011
2020,E,2,SC,3695
2020,E,2,SE,191
2020,E,2,SP,14365
2020,E,2,TO,459
2020,E,3,AC,25
2020,E,3,AL,314
2020,E,3,AM,106
2020,E,3,AP,46
2020,E,3,BA,1233
2020,E,3,CE,791
2020,E,3,DF,384
2020,E,3,ES,283
2020,E,3,GO,662
2020,E,3,MA,308
2020,E,3,MG,1578
2020,E,3,MS,182
2020,E,3,MT,182
2020,E,3,PA,613
2020,E,3,PB,464
2020,E,3,PE,795
2020,E,3,PI,322
2020,E,3,PR,1004
2020,E,3,RJ,2300
2020,E,3,RN,348
2020,E,3,RO,45
2020,E,3,RR,15
2020,E,3,RS,684
2020,E,3,SC,546
2020,E,3,SE,277
2020,E,3,SP,5508
2020,E,3,TO,62
2020,F,1,AC,692
2020,F,1,AL,1392
2020,F,1,AM,1804
2020,F,1,AP,760
2020,F,1,BA,5705
2020,F,1,CE,3536
2020,F,1,DF,2758
2020,F,1,ES,2429
2020,F,1,GO,3919
2020,F,1,MA,2928
2020,F,1,MG,15392
2020,F,1,MS,1768
2020,F,1,MT,2464
2020,F,1,PA,4209
2020,F,1,PB,2266
2020,F,1,PE,4277
2020,F,1,PI,1622
2020,F,1,PR,7096
2020,F,1,RJ,9277
2020,F,1,RN,2412
2020,F,1,RO,1272
2020,F,1,RR,357
2020,F,1,RS,7512
2020,F,1,SC,4063
2020,F,1,SE,1352
2020,F,1,SP,28214
2020,F,1,TO,1003
2020,F,2,AC,137
2020,F,2,AL,158
2020,F,2,AM,437
2020,F,2,AP,114
2020,F,2,BA,848
2020,F,2,CE,381
2020,F,2,DF,809
2020,F,2,ES,678
2020,F,2,GO,1292
2020,F,2,MA,408
2020,F,2,MG,3709
2020,F,2,MS,631
2020,F,2,MT,790
2020,F,2,PA,584
2020,F,2,PB,175
2020,F,2,PE,619
2020,F,2,PI,180
2020,F,2,PR,3046
2020,F,2,RJ,1733
2020,F,2,RN,335
2020,F,2,RO,401
2020,F,2,RR,118
2020,F,2,RS,2524
2020,F,2,SC,2385
2020,F,2,SE,96
2020,F,2,SP,8841
2020,F,2,TO,304
2020,F,3,AC,19
2020,F,3,AL,282
2020,F,3,AM,137
2020,F,3,AP,62
2020,F,3,BA,1011
2020,F,3,CE,695
2020,F,3,DF,415
2020,F,3,ES,302
2020,F,3,GO,633
2020,F,3,MA,268
2020,F,3,MG,1599
2020,F,3,MS,186
2020,F,3,MT,237
2020,F,3,PA,533
2020,F,3,PB,392
2020,F,3,PE,784
2020,F,3,PI,291
2020,F,3,PR,1205
2020,F,3,RJ,2208
2020,F,3,RN,297
2020,F,3,RO,46
2020,F,3,RR,12
2020,F,3,RS,757
2020,F,3,SC,597
2020,F,3,SE,261
2020,F,3,SP,5808
2020,F,3,TO,67
2020,G,1,AC,367
2020,G,1,AL,846
2020,G,1,AM,954
2020,G,1,AP,423
2020,G,1,BA,3197
2020,G,1,CE,1978
2020,G,1,DF,1875
2020,G,1,ES,1390
2020,G,1,GO,2371
2020,G,1,MA,1585
2020,G,1,MG,8617
2020,G,1,MS,1035
2020,G,1,MT,1407
2020,G,1,PA,2364
2020,G,1,PB,1164
2020,G,1,PE,2356
2020,G,1,PI,920
2020,G,1,PR,4073
2020,G,1,RJ,5578
2020,G,1,RN,1404
2020,G,1,RO,695
2020,G,1,RR,200
2020,G,1,RS,3967
2020,G,1,SC,2269
2020,G,1,SE,766
2020,G,1,SP,15919
2020,G,1,TO,573
2020,G,2,AC,78
2020,G,2,AL,62
2020,G,2,AM,236
2020,G,2,AP,55
2020,G,2,BA,450
2020,G,2,CE,176
2020,G,2,DF,556
2020,G,2,ES,361
2020,G,2,GO,702
2020,G,2,MA,191
2020,G,2,MG,1934
2020,G,2,MS,359
2020,G,2,MT,436
2020,G,2,PA,319
2020,G,2,PB,98
2020,G,2,PE,301
2020,G,2,PI,89
2020,G,2,PR,1662
2020,G,2,RJ,1058
2020,G,2,RN,180
2020,G,2,RO,218
2020,G,2,RR,68
2020,G,2,RS,1371
2020,G,2,SC,1272
2020,G,2,SE,61
2020,G,2,SP,4660
2020,G,2,TO,149
2020,G,3,AC,18
2020,G,3,AL,194
2020,G,3,AM,87
2020,G,3,AP,40
2020,G,3,BA,624
2020,G,3,CE,493
2020,G,3,DF,343
2020,G,3,ES,202
2020,G,3,GO,439
2020,G,3,MA,190
2020,G,3,MG,1154
2020,G,3,MS,163
2020,G,3,MT,182
2020,G,3,PA,379
2020,G,3,PB,259
2020,G,3,PE,509
2020,G,3,PI,181
2020,G,3,PR,843
2020,G,3,RJ,1572
2020,G,3,RN,216
2020,G,3,RO,40
2020,G,3,RR,19
2020,G,3,RS,609
2020,G,3,SC,433
2020,G,3,SE,173
2020,G,3,SP,4097
2020,G,3,TO,47
2020,G,1,AC,225
2020,G,1,AL,456
2020,G,1,AM,492
2020,G,1,AP,283
2020,G,1,BA,1833
2020,G,1,CE,1157
2020,G,1,DF,1267
2020,G,1,ES,836
2020,G,1,GO,1345
2020,G,1,MA,837
2020,G,1,MG,4915
2020,G,1,MS,592
2020,G,1,MT,753
2020,G,1,PA,1246
2020,G,1,PB,714
2020,G,1,PE,1450
2020,G,1,PI,554
2020,G,1,PR,2257
2020,G,1,RJ,3525
2020,G,1,RN,787
2020,G,1,RO,366
2020,G,1,RR,118
2020,G,1,RS,2289
2020,G,1,SC,1290
2020,G,1,SE,464
2020,G,1,SP,9414
2020,G,1,TO,323
2020,G,2,AC,40
2020,G,2,AL,40
2020,G,2,AM,144
2020,G,2,AP,34
2020,G,2,BA,219
2020,G,2,CE,88
2020,G,2,DF,355
2020,G,2,ES,194
2020,G,2,GO,387
2020,G,2,MA,119
2020,G,2,MG,1054
2020,G,2,MS,191
2020,G,2,MT,265
2020,G,2,PA,156
2020,G,2,PB,44
2020,G,2,PE,171
2020,G,2,PI,36
2020,G,2,PR,871
2020,G,2,RJ,627
2020,G,2,RN,105
2020,G,2,RO,105
2020,G,2,RR,37
2020,G,2,RS,756
2020,G,2,SC,667
2020,G,2,SE,20
2020,G,2,SP,2439
2020,G,2,TO,87
2020,G,3,AC,20
2020,G,3,AL,101
2020,G,3,AM,63
2020,G,3,AP,34
2020,G,3,BA,420
2020,G,3,CE,303
2020,G,3,DF,322
2020,G,3,ES,154
2020,G,3,GO,288
2020,G,3,MA,107
2020,G,3,MG,801
2020,G,3,MS,116
2020,G,3,MT,96
2020,G,3,PA,226
2020,G,3,PB,154
2020,G,3,PE,323
2020,G,3,PI,133
2020,G,3,PR,583
2020,G,3,RJ,1066
2020,G,3,RN,165
2020,G,3,RO,19
2020,G,3,RR,11
2020,G,3,RS,374
2020,G,3,SC,338
2020,G,3,SE,121
2020,G,3,SP,2865
2020,G,3,TO,50
2020,G,1,AC,138
2020,G,1,AL,361
2020,G,1,AM,396
2020,G,1,AP,207
2020,G,1,BA,1386
2020,G,1,CE,922
2020,G,1,DF,1193
2020,G,1,ES,653
2020,G,1,GO,1035
2020,G,1,MA,615
2020,G,1,MG,3907
2020,G,1,MS,420
2020,G,1,MT,611
2020,G,1,PA,983
2020,G,1,PB,609
2020,G,1,PE,1196
2020,G,1,PI,398
2020,G,1,PR,1760
2020,G,1,RJ,2870
2020,G,1,RN,645
2020,G,1,RO,259
2020,G,1,RR,90
2020,G,1,RS,1743
2020,G,1,SC,992
2020,G,1,SE,400
2020,G,1,SP,7272
2020,G,1,TO,223
2020,G,2,AC,41
2020,G,2,AL,27
2020,G,2,AM,115
2020,G,2,AP,33
2020,G,2,BA,142
2020,G,2,CE,58
2020,G,2,DF,311
2020,G,2,ES,135
2020,G,2,GO,255
2020,G,2,MA,68
2020,G,2,MG,759
2020,G,2,MS,139
2020,G,2,MT,182
2020,G,2,PA,93
2020,G,2,PB,31
2020,G,2,PE,96
2020,G,2,PI,27
2020,G,2,PR,635
2020,G,2,RJ,422
2020,G,2,RN,72
2020,G,2,RO,69
2020,G,2,RR,28
2020,G,2,RS,485
2020,G,2,SC,447
