NU_ANO,TP_ESTADO_CIVIL,Q025,SG_UF_PROVA,QTD
2023,0,A,SE,386
2023,0,A,SP,910
2023,0,A,TO,178
2023,0,B,AC,1092
2023,0,B,AL,3157
2023,0,B,AM,3431
2023,0,B,AP,1447
2023,0,B,BA,13526
2023,0,B,CE,10053
2023,0,B,DF,2789
2023,0,B,ES,2693
2023,0,B,GO,7189
2023,0,B,MA,6511
2023,0,B,MG,11774
2023,0,B,MS,2162
2023,0,B,MT,3051
2023,0,B,PA,9488
2023,0,B,PB,4727
2023,0,B,PE,7749
2023,0,B,PI,4376
2023,0,B,PR,7464
2023,0,B,RJ,8290
2023,0,B,RN,4185
2023,0,B,RO,1797
2023,0,B,RR,440
2023,0,B,RS,7783
2023,0,B,SC,4569
2023,0,B,SE,2560
2023,0,B,SP,20719
2023,0,B,TO,1320
2023,1,A,AC,4566
2023,1,A,AL,8164
2023,1,A,AM,21426
2023,1,A,AP,4966
2023,1,A,BA,31749
2023,1,A,CE,31600
2023,1,A,DF,3492
2023,1,A,ES,2893
2023,1,A,GO,8037
2023,1,A,MA,29717
2023,1,A,MG,16655
2023,1,A,MS,2743
2023,1,A,MT,4103
2023,1,A,PA,46695
2023,1,A,PB,12186
2023,1,A,PE,17141
2023,1,A,PI,13753
2023,1,A,PR,4599
2023,1,A,RJ,17617
2023,1,A,RN,7221
2023,1,A,RO,2224
2023,1,A,RR,850
2023,1,A,RS,5517
2023,1,A,SC,2057
2023,1,A,SE,8693
2023,1,A,SP,17726
2023,1,A,TO,3357
2023,1,B,AC,15782
2023,1,B,AL,62985
2023,1,B,AM,60647
2023,1,B,AP,20001
2023,1,B,BA,252851
2023,1,B,CE,185794
2023,1,B,DF,60408
2023,1,B,ES,61277
2023,1,B,GO,124202
2023,1,B,MA,118189
2023,1,B,MG,304233
2023,1,B,MS,38610
2023,1,B,MT,51625
2023,1,B,PA,152275
2023,1,B,PB,95836
2023,1,B,PE,176624
2023,1,B,PI,74351
2023,1,B,PR,145289
2023,1,B,RJ,233073
2023,1,B,RN,79520
2023,1,B,RO,28003
2023,1,B,RR,7661
2023,1,B,RS,137157
2023,1,B,SC,80174
2023,1,B,SE,49704
2023,1,B,SP,520008
2023,1,B,TO,25831
2023,2,A,AC,436
2023,2,A,AL,762
2023,2,A,AM,1013
2023,2,A,AP,330
2023,2,A,BA,1846
2023,2,A,CE,895
2023,2,A,DF,265
2023,2,A,ES,274
2023,2,A,GO,500
2023,2,A,MA,1181
2023,2,A,MG,1162
2023,2,A,MS,253
2023,2,A,MT,268
2023,2,A,PA,3182
2023,2,A,PB,807
2023,2,A,PE,980
2023,2,A,PI,643
2023,2,A,PR,288
2023,2,A,RJ,1651
2023,2,A,RN,551
2023,2,A,RO,247
2023,2,A,RR,48
2023,2,A,RS,373
2023,2,A,SC,165
2023,2,A,SE,347
2023,2,A,SP,1124
2023,2,A,TO,157
2023,2,B,AC,1487
2023,2,B,AL,5451
2023,2,B,AM,3657
2023,2,B,AP,1397
2023,2,B,BA,17143
2023,2,B,CE,8626
2023,2,B,DF,4094
2023,2,B,ES,4745
2023,2,B,GO,5939
2023,2,B,MA,6264
2023,2,B,MG,17263
2023,2,B,MS,2461
2023,2,B,MT,3314
2023,2,B,PA,11330
2023,2,B,PB,7858
2023,2,B,PE,11568
2023,2,B,PI,4138
2023,2,B,PR,5988
2023,2,B,RJ,14911
2023,2,B,RN,6837
2023,2,B,RO,2680
2023,2,B,RR,398
2023,2,B,RS,5913
2023,2,B,SC,2860
2023,2,B,SE,2688
2023,2,B,SP,20466
2023,2,B,TO,1232
2023,3,A,AC,127
2023,3,A,AL,228
2023,3,A,AM,377
2023,3,A,AP,66
2023,3,A,BA,614
2023,3,A,CE,386
2023,3,A,DF,159
2023,3,A,ES,121
2023,3,A,GO,258
2023,3,A,MA,455
2023,3,A,MG,614
2023,3,A,MS,105
2023,3,A,MT,132
2023,3,A,PA,804
2023,3,A,PB,303
2023,3,A,PE,390
2023,3,A,PI,219
2023,3,A,PR,176
2023,3,A,RJ,752
2023,3,A,RN,191
2023,3,A,RO,88
2023,3,A,RR,27
2023,3,A,RS,210
2023,3,A,SC,78
2023,3,A,SE,149
2023,3,A,SP,762
2023,3,A,TO,70
2023,3,B,AC,436
2023,3,B,AL,1482
2023,3,B,AM,1111
2023,3,B,AP,284
2023,3,B,BA,4453
2023,3,B,CE,2575
2023,3,B,DF,1494
2023,3,B,ES,1420
2023,3,B,GO,2306
2023,3,B,MA,1738
2023,3,B,MG,5676
2023,3,B,MS,890
2023,3,B,MT,1076
2023,3,B,PA,2456
2023,3,B,PB,2021
2023,3,B,PE,3317
2023,3,B,PI,1210
2023,3,B,PR,2209
2023,3,B,RJ,4785
2023,3,B,RN,1702
2023,3,B,RO,790
2023,3,B,RR,174
2023,3,B,RS,2448
2023,3,B,SC,1163
2023,3,B,SE,933
2023,3,B,SP,8483
2023,3,B,TO,440
2023,4,A,AC,6
2023,4,A,AL,24
2023,4,A,AM,41
2023,4,A,AP,5
2023,4,A,BA,45
2023,4,A,CE,34
2023,4,A,DF,11
2023,4,A,ES,17
2023,4,A,GO,14
2023,4,A,MA,29
2023,4,A,MG,43
2023,4,A,MS,3
2023,4,A,MT,10
2023,4,A,PA,60
2023,4,A,PB,22
2023,4,A,PE,30
2023,4,A,PI,12
2023,4,A,PR,11
2023,4,A,RJ,84
2023,4,A,RN,8
2023,4,A,RO,2
2023,4,A,RR,1
2023,4,A,RS,13
2023,4,A,SC,4
2023,4,A,SE,11
2023,4,A,SP,47
2023,4,A,TO,3
2023,4,B,AC,21
2023,4,B,AL,129
2023,4,B,AM,86
2023,4,B,AP,24
2023,4,B,BA,356
2023,4,B,CE,224
2023,4,B,DF,84
2023,4,B,ES,116
2023,4,B,GO,138
2023,4,B,MA,113
2023,4,B,MG,400
2023,4,B,MS,56
2023,4,B,MT,83
2023,4,B,PA,214
2023,4,B,PB,156
2023,4,B,PE,231
2023,4,B,PI,88
2023,4,B,PR,153
2023,4,B,RJ,495
2023,4,B,RN,134
2023,4,B,RO,51
2023,4,B,RR,6
2023,4,B,RS,186
2023,4,B,SC,54
2023,4,B,SE,69
2023,4,B,SP,522
2023,4,B,TO,30
