NU_ANO,TP_SEXO,Q024,SG_UF_PROVA,QTD
2023,F,A,MA,80235
2023,F,A,MG,99847
2023,F,A,MS,15465
2023,F,A,MT,20078
2023,F,A,PA,108523
2023,F,A,PB,49977
2023,F,A,PE,90606
2023,F,A,PI,44414
2023,F,A,PR,40647
2023,F,A,RJ,84522
2023,F,A,RN,36439
2023,F,A,RO,12872
2023,F,A,RR,3342
2023,F,A,RS,40203
2023,F,A,SC,20604
2023,F,A,SE,28696
2023,F,A,SP,137474
2023,F,A,TO,12716
2023,F,B,AC,3430
2023,F,B,AL,10797
2023,F,B,AM,12633
2023,F,B,AP,3784
2023,F,B,BA,52062
2023,F,B,CE,27699
2023,F,B,DF,16671
2023,F,B,ES,18180
2023,F,B,GO,31828
2023,F,B,MA,18982
2023,F,B,MG,91895
2023,F,B,MS,10065
2023,F,B,MT,14754
2023,F,B,PA,28186
2023,F,B,PB,18358
2023,F,B,PE,32354
2023,F,B,PI,13058
2023,F,B,PR,42206
2023,F,B,RJ,65380
2023,F,B,RN,17963
2023,F,B,RO,7723
2023,F,B,RR,1912
2023,F,B,RS,43314
2023,F,B,SC,24999
2023,F,B,SE,9238
2023,F,B,SP,150117
2023,F,B,TO,5999
2023,F,C,AC,621
2023,F,C,AL,1917
2023,F,C,AM,2164
2023,F,C,AP,748
2023,F,C,BA,7950
2023,F,C,CE,5690
2023,F,C,DF,5833
2023,F,C,ES,4220
2023,F,C,GO,7087
2023,F,C,MA,2836
2023,F,C,MG,21833
2023,F,C,MS,2393
2023,F,C,MT,3313
2023,F,C,PA,4478
2023,F,C,PB,3460
2023,F,C,PE,6165
2023,F,C,PI,2288
2023,F,C,PR,12255
2023,F,C,RJ,15985
2023,F,C,RN,3254
2023,F,C,RO,1353
2023,F,C,RR,536
2023,F,C,RS,11146
2023,F,C,SC,7342
2023,F,C,SE,1777
2023,F,C,SP,44258
2023,F,C,TO,1253
2023,F,D,AC,196
2023,F,D,AL,658
2023,F,D,AM,643
2023,F,D,AP,210
2023,F,D,BA,2574
2023,F,D,CE,2128
2023,F,D,DF,2905
2023,F,D,ES,1459
2023,F,D,GO,2332
2023,F,D,MA,844
2023,F,D,MG,7341
2023,F,D,MS,778
2023,F,D,MT,1020
2023,F,D,PA,1347
2023,F,D,PB,1213
2023,F,D,PE,2428
2023,F,D,PI,737
2023,F,D,PR,4495
2023,F,D,RJ,6373
2023,F,D,RN,1192
2023,F,D,RO,358
2023,F,D,RR,201
2023,F,D,RS,3803
2023,F,D,SC,2663
2023,F,D,SE,581
2023,F,D,SP,17825
2023,F,D,TO,360
2023,F,E,AC,55
2023,F,E,AL,257
2023,F,E,AM,280
2023,F,E,AP,80
2023,F,E,BA,1086
2023,F,E,CE,922
2023,F,E,DF,1774
2023,F,E,ES,614
2023,F,E,GO,946
2023,F,E,MA,274
2023,F,E,MG,3384
2023,F,E,MS,327
2023,F,E,MT,357
2023,F,E,PA,486
2023,F,E,PB,535
2023,F,E,PE,1258
2023,F,E,PI,258
2023,F,E,PR,2062
2023,F,E,RJ,3212
2023,F,E,RN,486
2023,F,E,RO,131
2023,F,E,RR,86
2023,F,E,RS,1761
2023,F,E,SC,1085
2023,F,E,SE,236
2023,F,E,SP,10101
2023,F,E,TO,136
2023,M,A,AC,5830
2023,M,A,AL,19870
2023,M,A,AM,24233
2023,M,A,AP,7201
2023,M,A,BA,61787
2023,M,A,CE,70104
2023,M,A,DF,7547
2023,M,A,ES,9718
2023,M,A,GO,25500
2023,M,A,MA,42214
2023,M,A,MG,41690
2023,M,A,MS,7611
2023,M,A,MT,9965
2023,M,A,PA,56845
2023,M,A,PB,28834
2023,M,A,PE,48225
2023,M,A,PI,24486
2023,M,A,PR,19082
2023,M,A,RJ,35881
2023,M,A,RN,19893
2023,M,A,RO,6491
2023,M,A,RR,1606
2023,M,A,RS,17072
2023,M,A,SC,9060
2023,M,A,SE,14542
2023,M,A,SP,63490
2023,M,A,TO,6270
2023,M,B,AC,2884
2023,M,B,AL,9614
2023,M,B,AM,10911
2023,M,B,AP,3490
2023,M,B,BA,40723
2023,M,B,CE,27011
2023,M,B,DF,12121
2023,M,B,ES,13245
2023,M,B,GO,24665
2023,M,B,MA,16470
2023,M,B,MG,64383
2023,M,B,MS,7649
2023,M,B,MT,10410
2023,M,B,PA,23224
2023,M,B,PB,16799
2023,M,B,PE,28389
2023,M,B,PI,11074
2023,M,B,PR,30146
2023,M,B,RJ,47956
2023,M,B,RN,16251
2023,M,B,RO,5384
2023,M,B,RR,1288
2023,M,B,RS,29092
2023,M,B,SC,16513
2023,M,B,SE,8004
2023,M,B,SP,107020
2023,M,B,TO,4331
2023,M,C,AC,577
2023,M,C,AL,1968
2023,M,C,AM,2135
2023,M,C,AP,785
2023,M,C,BA,7295
2023,M,C,CE,5938
2023,M,C,DF,4802
2023,M,C,ES,3659
2023,M,C,GO,6337
2023,M,C,MA,2809
2023,M,C,MG,18488
2023,M,C,MS,2106
2023,M,C,MT,2752
2023,M,C,PA,4249
2023,M,C,PB,3497
2023,M,C,PE,5884
2023,M,C,PI,2244
2023,M,C,PR,10012
2023,M,C,RJ,14215
2023,M,C,RN,3547
2023,M,C,RO,1207
2023,M,C,RR,463
2023,M,C,RS,8927
2023,M,C,SC,5749
2023,M,C,SE,1674
2023,M,C,SP,36583
2023,M,C,TO,1063
2023,M,D,AC,164
2023,M,D,AL,606
2023,M,D,AM,710
2023,M,D,AP,238
2023,M,D,BA,2459
2023,M,D,CE,2151
2023,M,D,DF,2575
2023,M,D,ES,1320
2023,M,D,GO,2173
2023,M,D,MA,784
2023,M,D,MG,6586
2023,M,D,MS,723
2023,M,D,MT,919
2023,M,D,PA,1322
2023,M,D,PB,1244
2023,M,D,PE,2325
2023,M,D,PI,754
2023,M,D,PR,3709
2023,M,D,RJ,5732
2023,M,D,RN,1197
2023,M,D,RO,348
2023,M,D,RR,133
2023,M,D,RS,3099
2023,M,D,SC,2222
2023,M,D,SE,553
2023,M,D,SP,15229
2023,M,D,TO,357
2023,M,E,AC,73
2023,M,E,AL,268
2023,M,E,AM,293
2023,M,E,AP,100
2023,M,E,BA,1046
2023,M,E,CE,1035
2023,M,E,DF,1737
2023,M,E,ES,618
2023,M,E,GO,915
2023,M,E,MA,308
2023,M,E,MG,3128
2023,M,E,MS,338
2023,M,E,MT,344
2023,M,E,PA,502
2023,M,E,PB,594
2023,M,E,PE,1225
2023,M,E,PI,326
2023,M,E,PR,1892
2023,M,E,RJ,3040
2023,M,E,RN,484
2023,M,E,RO,171
2023,M,E,RR,72
2023,M,E,RS,1502
2023,M,E,SC,1026
2023,M,E,SE,239
2023,M,E,SP,8670
2023,M,E,TO,133
