NU_ANO,Q024,TP_SEXO,SG_UF_PROVA,QTD
2023,A,F,MA,80235
2023,A,F,MG,99847
2023,A,F,MS,15465
2023,A,F,MT,20078
2023,A,F,PA,108523
2023,A,F,PB,49977
2023,A,F,PE,90606
2023,A,F,PI,44414
2023,A,F,PR,40647
2023,A,F,RJ,84522
2023,A,F,RN,36439
2023,A,F,RO,12872
2023,A,F,RR,3342
2023,A,F,RS,40203
2023,A,F,SC,20604
2023,A,F,SE,28696
2023,A,F,SP,137474
2023,A,F,TO,12716
2023,A,M,AC,5830
2023,A,M,AL,19870
2023,A,M,AM,24233
2023,A,M,AP,7201
2023,A,M,BA,61787
2023,A,M,CE,70104
2023,A,M,DF,7547
2023,A,M,ES,9718
2023,A,M,GO,25500
2023,A,M,MA,42214
2023,A,M,MG,41690
2023,A,M,MS,7611
2023,A,M,MT,9965
2023,A,M,PA,56845
2023,A,M,PB,28834
2023,A,M,PE,48225
2023,A,M,PI,24486
2023,A,M,PR,19082
2023,A,M,RJ,35881
2023,A,M,RN,19893
2023,A,M,RO,6491
2023,A,M,RR,1606
2023,A,M,RS,17072
2023,A,M,SC,9060
2023,A,M,SE,14542
2023,A,M,SP,63490
2023,A,M,TO,6270
2023,B,F,AC,3430
2023,B,F,AL,10797
2023,B,F,AM,12633
2023,B,F,AP,3784
2023,B,F,BA,52062
2023,B,F,CE,27699
2023,B,F,DF,16671
2023,B,F,ES,18180
2023,B,F,GO,31828
2023,B,F,MA,18982
2023,B,F,MG,91895
2023,B,F,MS,10065
2023,B,F,MT,14754
2023,B,F,PA,28186
2023,B,F,PB,18358
2023,B,F,PE,32354
2023,B,F,PI,13058
2023,B,F,PR,42206
2023,B,F,RJ,65380
2023,B,F,RN,17963
2023,B,F,RO,7723
2023,B,F,RR,1912
2023,B,F,RS,43314
2023,B,F,SC,24999
2023,B,F,SE,9238
2023,B,F,SP,150117
2023,B,F,TO,5999
2023,B,M,AC,2884
2023,B,M,AL,9614
2023,B,M,AM,10911
2023,B,M,AP,3490
2023,B,M,BA,40723
2023,B,M,CE,27011
2023,B,M,DF,12121
2023,B,M,ES,13245
2023,B,M,GO,24665
2023,B,M,MA,16470
2023,B,M,MG,64383
2023,B,M,MS,7649
2023,B,M,MT,10410
2023,B,M,PA,23224
2023,B,M,PB,16799
2023,B,M,PE,28389
2023,B,M,PI,11074
2023,B,M,PR,30146
2023,B,M,RJ,47956
2023,B,M,RN,16251
2023,B,M,RO,5384
2023,B,M,RR,1288
2023,B,M,RS,29092
2023,B,M,SC,16513
2023,B,M,SE,8004
2023,B,M,SP,107020
2023,B,M,TO,4331
2023,C,F,AC,621
2023,C,F,AL,1917
2023,C,F,AM,2164
2023,C,F,AP,748
2023,C,F,BA,7950
2023,C,F,CE,5690
2023,C,F,DF,5833
2023,C,F,ES,4220
2023,C,F,GO,7087
2023,C,F,MA,2836
2023,C,F,MG,21833
2023,C,F,MS,2393
2023,C,F,MT,3313
2023,C,F,PA,4478
2023,C,F,PB,3460
2023,C,F,PE,6165
2023,C,F,PI,2288
2023,C,F,PR,12255
2023,C,F,RJ,15985
2023,C,F,RN,3254
2023,C,F,RO,1353
2023,C,F,RR,536
2023,C,F,RS,11146
2023,C,F,SC,7342
2023,C,F,SE,1777
2023,C,F,SP,44258
2023,C,F,TO,1253
2023,C,M,AC,577
2023,C,M,AL,1968
2023,C,M,AM,2135
2023,C,M,AP,785
2023,C,M,BA,7295
2023,C,M,CE,5938
2023,C,M,DF,4802
2023,C,M,ES,3659
2023,C,M,GO,6337
2023,C,M,MA,2809
2023,C,M,MG,18488
2023,C,M,MS,2106
2023,C,M,MT,2752
2023,C,M,PA,4249
2023,C,M,PB,3497
2023,C,M,PE,5884
2023,C,M,PI,2244
2023,C,M,PR,10012
2023,C,M,RJ,14215
2023,C,M,RN,3547
2023,C,M,RO,1207
2023,C,M,RR,463
2023,C,M,RS,8927
2023,C,M,SC,5749
2023,C,M,SE,1674
2023,C,M,SP,36583
2023,C,M,TO,1063
2023,D,F,AC,196
2023,D,F,AL,658
2023,D,F,AM,643
2023,D,F,AP,210
2023,D,F,BA,2574
2023,D,F,CE,2128
2023,D,F,DF,2905
2023,D,F,ES,1459
2023,D,F,GO,2332
2023,D,F,MA,844
2023,D,F,MG,7341
2023,D,F,MS,778
2023,D,F,MT,1020
2023,D,F,PA,1347
2023,D,F,PB,1213
2023,D,F,PE,2428
2023,D,F,PI,737
2023,D,F,PR,4495
2023,D,F,RJ,6373
2023,D,F,RN,1192
2023,D,F,RO,358
2023,D,F,RR,201
2023,D,F,RS,3803
2023,D,F,SC,2663
2023,D,F,SE,581
2023,D,F,SP,17825
2023,D,F,TO,360
2023,D,M,AC,164
2023,D,M,AL,606
2023,D,M,AM,710
2023,D,M,AP,238
2023,D,M,BA,2459
2023,D,M,CE,2151
2023,D,M,DF,2575
2023,D,M,ES,1320
2023,D,M,GO,2173
2023,D,M,MA,784
2023,D,M,MG,6586
2023,D,M,MS,723
2023,D,M,MT,919
2023,D,M,PA,1322
2023,D,M,PB,1244
2023,D,M,PE,2325
2023,D,M,PI,754
2023,D,M,PR,3709
2023,D,M,RJ,5732
2023,D,M,RN,1197
2023,D,M,RO,348
2023,D,M,RR,133
2023,D,M,RS,3099
2023,D,M,SC,2222
2023,D,M,SE,553
2023,D,M,SP,15229
2023,D,M,TO,357
2023,E,F,AC,55
2023,E,F,AL,257
2023,E,F,AM,280
2023,E,F,AP,80
2023,E,F,BA,1086
2023,E,F,CE,922
2023,E,F,DF,1774
2023,E,F,ES,614
2023,E,F,GO,946
2023,E,F,MA,274
2023,E,F,MG,3384
2023,E,F,MS,327
2023,E,F,MT,357
2023,E,F,PA,486
2023,E,F,PB,535
2023,E,F,PE,1258
2023,E,F,PI,258
2023,E,F,PR,2062
2023,E,F,RJ,3212
2023,E,F,RN,486
2023,E,F,RO,131
2023,E,F,RR,86
2023,E,F,RS,1761
2023,E,F,SC,1085
2023,E,F,SE,236
2023,E,F,SP,10101
2023,E,F,TO,136
2023,E,M,AC,73
2023,E,M,AL,268
2023,E,M,AM,293
2023,E,M,AP,100
2023,E,M,BA,1046
2023,E,M,CE,1035
2023,E,M,DF,1737
2023,E,M,ES,618
2023,E,M,GO,915
2023,E,M,MA,308
2023,E,M,MG,3128
2023,E,M,MS,338
2023,E,M,MT,344
2023,E,M,PA,502
2023,E,M,PB,594
2023,E,M,PE,1225
2023,E,M,PI,326
2023,E,M,PR,1892
2023,E,M,RJ,3040
2023,E,M,RN,484
2023,E,M,RO,171
2023,E,M,RR,72
2023,E,M,RS,1502
2023,E,M,SC,1026
2023,E,M,SE,239
2023,E,M,SP,8670
2023,E,M,TO,133
