NU_ANO,TP_FAIXA_ETARIA,Q025,SG_UF_PROVA,QTD
2020,1,A,SC,110
2020,1,A,SE,957
2020,1,A,SP,1241
2020,1,A,TO,812
2020,1,B,AC,1188
2020,1,B,AL,4264
2020,1,B,AM,4167
2020,1,B,AP,1422
2020,1,B,BA,21189
2020,1,B,CE,18740
2020,1,B,DF,4542
2020,1,B,ES,4159
2020,1,B,GO,14877
2020,1,B,MA,11135
2020,1,B,MG,31335
2020,1,B,MS,5563
2020,1,B,MT,5434
2020,1,B,PA,12927
2020,1,B,PB,10261
2020,1,B,PE,22165
2020,1,B,PI,7205
2020,1,B,PR,15733
2020,1,B,RJ,15111
2020,1,B,RN,4698
2020,1,B,RO,2538
2020,1,B,RR,712
2020,1,B,RS,9578
2020,1,B,SC,7682
2020,1,B,SE,5433
2020,1,B,SP,56930
2020,1,B,TO,3766
2020,2,A,AC,1164
2020,2,A,AL,1543
2020,2,A,AM,5622
2020,2,A,AP,1050
2020,2,A,BA,7162
2020,2,A,CE,15698
2020,2,A,DF,750
2020,2,A,ES,879
2020,2,A,GO,3674
2020,2,A,MA,10177
2020,2,A,MG,6608
2020,2,A,MS,1266
2020,2,A,MT,1720
2020,2,A,PA,9619
2020,2,A,PB,2555
2020,2,A,PE,5525
2020,2,A,PI,4279
2020,2,A,PR,2426
2020,2,A,RJ,2397
2020,2,A,RN,1289
2020,2,A,RO,765
2020,2,A,RR,434
2020,2,A,RS,1232
2020,2,A,SC,511
2020,2,A,SE,1939
2020,2,A,SP,8276
2020,2,A,TO,2158
2020,2,B,AC,2302
2020,2,B,AL,8637
2020,2,B,AM,9761
2020,2,B,AP,2666
2020,2,B,BA,38678
2020,2,B,CE,35349
2020,2,B,DF,12732
2020,2,B,ES,11127
2020,2,B,GO,29363
2020,2,B,MA,17475
2020,2,B,MG,67221
2020,2,B,MS,10343
2020,2,B,MT,11343
2020,2,B,PA,19177
2020,2,B,PB,14951
2020,2,B,PE,36743
2020,2,B,PI,10523
2020,2,B,PR,44211
2020,2,B,RJ,42022
2020,2,B,RN,9841
2020,2,B,RO,5282
2020,2,B,RR,1451
2020,2,B,RS,24521
2020,2,B,SC,19630
2020,2,B,SE,7346
2020,2,B,SP,166830
2020,2,B,TO,6222
2020,3,A,AC,1949
2020,3,A,AL,2697
2020,3,A,AM,9172
2020,3,A,AP,1760
2020,3,A,BA,10987
2020,3,A,CE,21227
2020,3,A,DF,1268
2020,3,A,ES,1747
2020,3,A,GO,5802
2020,3,A,MA,13013
2020,3,A,MG,9541
2020,3,A,MS,1515
2020,3,A,MT,2628
2020,3,A,PA,14547
2020,3,A,PB,3627
2020,3,A,PE,8393
2020,3,A,PI,5666
2020,3,A,PR,2601
2020,3,A,RJ,4721
2020,3,A,RN,2238
2020,3,A,RO,1640
2020,3,A,RR,725
2020,3,A,RS,2802
2020,3,A,SC,1025
2020,3,A,SE,2861
2020,3,A,SP,9835
2020,3,A,TO,2633
2020,3,B,AC,2760
2020,3,B,AL,10880
2020,3,B,AM,13559
2020,3,B,AP,3072
2020,3,B,BA,47903
2020,3,B,CE,41210
2020,3,B,DF,15221
2020,3,B,ES,16052
2020,3,B,GO,34419
2020,3,B,MA,19301
2020,3,B,MG,79055
2020,3,B,MS,9173
2020,3,B,MT,13189
2020,3,B,PA,22315
2020,3,B,PB,15834
2020,3,B,PE,40117
2020,3,B,PI,11800
2020,3,B,PR,35367
2020,3,B,RJ,53008
2020,3,B,RN,13240
2020,3,B,RO,7869
2020,3,B,RR,1981
2020,3,B,RS,37470
2020,3,B,SC,25325
2020,3,B,SE,7819
2020,3,B,SP,143576
2020,3,B,TO,6368
2020,4,A,AC,1822
2020,4,A,AL,2465
2020,4,A,AM,7100
2020,4,A,AP,1678
2020,4,A,BA,9692
2020,4,A,CE,10620
2020,4,A,DF,1233
2020,4,A,ES,1292
2020,4,A,GO,3664
2020,4,A,MA,11332
2020,4,A,MG,7131
2020,4,A,MS,1277
2020,4,A,MT,1896
2020,4,A,PA,13930
2020,4,A,PB,3362
2020,4,A,PE,5765
2020,4,A,PI,5310
2020,4,A,PR,1742
2020,4,A,RJ,4163
2020,4,A,RN,2185
2020,4,A,RO,1300
2020,4,A,RR,535
2020,4,A,RS,2442
2020,4,A,SC,654
2020,4,A,SE,2728
2020,4,A,SP,6584
2020,4,A,TO,2019
2020,4,B,AC,2232
2020,4,B,AL,8678
2020,4,B,AM,9517
2020,4,B,AP,2701
2020,4,B,BA,39528
2020,4,B,CE,25698
2020,4,B,DF,10347
2020,4,B,ES,10895
2020,4,B,GO,19106
2020,4,B,MA,15622
2020,4,B,MG,54740
2020,4,B,MS,6181
2020,4,B,MT,7778
2020,4,B,PA,18958
2020,4,B,PB,12974
2020,4,B,PE,28515
2020,4,B,PI,9596
2020,4,B,PR,20372
2020,4,B,RJ,38782
2020,4,B,RN,11062
2020,4,B,RO,5530
2020,4,B,RR,1320
2020,4,B,RS,24980
2020,4,B,SC,10839
2020,4,B,SE,6445
2020,4,B,SP,78931
2020,4,B,TO,4698
2020,5,A,AC,1506
2020,5,A,AL,2056
2020,5,A,AM,5356
2020,5,A,AP,1476
2020,5,A,BA,8363
2020,5,A,CE,6610
2020,5,A,DF,1145
2020,5,A,ES,985
2020,5,A,GO,2498
2020,5,A,MA,8923
2020,5,A,MG,5724
2020,5,A,MS,1181
2020,5,A,MT,1435
2020,5,A,PA,11746
2020,5,A,PB,2547
2020,5,A,PE,3972
2020,5,A,PI,4238
2020,5,A,PR,1393
2020,5,A,RJ,3716
2020,5,A,RN,2020
2020,5,A,RO,1080
2020,5,A,RR,415
2020,5,A,RS,2170
2020,5,A,SC,556
2020,5,A,SE,2420
2020,5,A,SP,5544
2020,5,A,TO,1497
2020,5,B,AC,1784
2020,5,B,AL,6802
2020,5,B,AM,7691
2020,5,B,AP,2209
2020,5,B,BA,32034
2020,5,B,CE,18031
2020,5,B,DF,7753
2020,5,B,ES,7887
2020,5,B,GO,12294
2020,5,B,MA,12679
2020,5,B,MG,41427
2020,5,B,MS,4702
2020,5,B,MT,5564
2020,5,B,PA,14862
2020,5,B,PB,10373
2020,5,B,PE,20422
2020,5,B,PI,7428
2020,5,B,PR,14254
2020,5,B,RJ,29216
2020,5,B,RN,9317
2020,5,B,RO,4039
2020,5,B,RR,940
2020,5,B,RS,18390
2020,5,B,SC,7128
2020,5,B,SE,5457
2020,5,B,SP,55580
2020,5,B,TO,3364
2020,6,A,AC,1374
2020,6,A,AL,1583
2020,6,A,AM,4322
2020,6,A,AP,1300
2020,6,A,BA,6704
2020,6,A,CE,4234
2020,6,A,DF,1006
2020,6,A,ES,770
2020,6,A,GO,1932
2020,6,A,MA,6978
2020,6,A,MG,4577
2020,6,A,MS,1004
2020,6,A,MT,1155
2020,6,A,PA,10074
2020,6,A,PB,2052
2020,6,A,PE,2981
2020,6,A,PI,3252
2020,6,A,PR,1156
2020,6,A,RJ,3095
2020,6,A,RN,1716
2020,6,A,RO,901
2020,6,A,RR,328
2020,6,A,RS,1876
2020,6,A,SC,507
2020,6,A,SE,1840
2020,6,A,SP,4603
2020,6,A,TO,1170
2020,6,B,AC,1484
2020,6,B,AL,5360
2020,6,B,AM,5767
2020,6,B,AP,1797
2020,6,B,BA,25199
2020,6,B,CE,13019
2020,6,B,DF,6039
2020,6,B,ES,5849
2020,6,B,GO,9178
2020,6,B,MA,9661
2020,6,B,MG,31434
2020,6,B,MS,3410
2020,6,B,MT,4058
2020,6,B,PA,12167
2020,6,B,PB,8332
2020,6,B,PE,15715
2020,6,B,PI,5608
2020,6,B,PR,10848
2020,6,B,RJ,21692
2020,6,B,RN,7261
2020,6,B,RO,3300
2020,6,B,RR,768
2020,6,B,RS,13904
2020,6,B,SC,5154
2020,6,B,SE,4346
2020,6,B,SP,41298
2020,6,B,TO,2625
2020,6,A,AC,1163
2020,6,A,AL,1227
2020,6,A,AM,3451
2020,6,A,AP,1115
2020,6,A,BA,5011
2020,6,A,CE,2986
2020,6,A,DF,919
2020,6,A,ES,691
2020,6,A,GO,1591
2020,6,A,MA,5075
2020,6,A,MG,3732
2020,6,A,MS,818
2020,6,A,MT,1005
2020,6,A,PA,7945
2020,6,A,PB,1634
2020,6,A,PE,2246
2020,6,A,PI,2669
2020,6,A,PR,1025
2020,6,A,RJ,2428
2020,6,A,RN,1340
2020,6,A,RO,781
2020,6,A,RR,309
2020,6,A,RS,1564
2020,6,A,SC,429
2020,6,A,SE,1387
2020,6,A,SP,4105
2020,6,A,TO,894
2020,6,B,AC,1244
2020,6,B,AL,4152
2020,6,B,AM,4909
2020,6,B,AP,1453
2020,6,B,BA,18575
2020,6,B,CE,10040
2020,6,B,DF,4931
2020,6,B,ES,4424
2020,6,B,GO,7264
2020,6,B,MA,7375
2020,6,B,MG,23898
2020,6,B,MS,2777
2020,6,B,MT,3299
2020,6,B,PA,9369
2020,6,B,PB,6629
2020,6,B,PE,12032
2020,6,B,PI,4313
2020,6,B,PR,8679
2020,6,B,RJ,15944
2020,6,B,RN,5920
2020,6,B,RO,2537
2020,6,B,RR,534
2020,6,B,RS,10607
2020,6,B,SC,3988
2020,6,B,SE,3169
2020,6,B,SP,32015
2020,6,B,TO,1994
2020,6,A,AC,1062
2020,6,A,AL,1111
2020,6,A,AM,3178
2020,6,A,AP,1047
2020,6,A,BA,4351
2020,6,A,CE,2481
2020,6,A,DF,782
2020,6,A,ES,576
2020,6,A,GO,1354
2020,6,A,MA,4274
2020,6,A,MG,3492
2020,6,A,MS,739
2020,6,A,MT,968
2020,6,A,PA,7140
2020,6,A,PB,1402
2020,6,A,PE,1902
2020,6,A,PI,2188
2020,6,A,PR,925
2020,6,A,RJ,2381
2020,6,A,RN,1170
2020,6,A,RO,710
2020,6,A,RR,238
2020,6,A,RS,1538
2020,6,A,SC,442
2020,6,A,SE,1144
2020,6,A,SP,3834
2020,6,A,TO,798
2020,6,B,AC,1110
2020,6,B,AL,3705
2020,6,B,AM,4307
2020,6,B,AP,1239
2020,6,B,BA,16193
2020,6,B,CE,8640
2020,6,B,DF,4040
2020,6,B,ES,3840
2020,6,B,GO,6015
2020,6,B,MA,6408
2020,6,B,MG,20624
2020,6,B,MS,2544
2020,6,B,MT,2924
2020,6,B,PA,8222
2020,6,B,PB,5869
2020,6,B,PE,10152
2020,6,B,PI,3660
2020,6,B,PR,7478
2020,6,B,RJ,14074
2020,6,B,RN,5038
2020,6,B,RO,2316
2020,6,B,RR,503
2020,6,B,RS,8994
2020,6,B,SC,3497
2020,6,B,SE,2754
2020,6,B,SP,28017
2020,6,B,TO,1691
2020,6,A,AC,855
2020,6,A,AL,908
2020,6,A,AM,2692
2020,6,A,AP,935
2020,6,A,BA,3459
2020,6,A,CE,2186
2020,6,A,DF,773
2020,6,A,ES,515
2020,6,A,GO,1249
2020,6,A,MA,3552
2020,6,A,MG,2986
2020,6,A,MS,691
2020,6,A,MT,853
2020,6,A,PA,6456
2020,6,A,PB,1177
2020,6,A,PE,1630
2020,6,A,PI,1864
2020,6,A,PR,891
2020,6,A,RJ,1996
2020,6,A,RN,1042
2020,6,A,RO,692
2020,6,A,RR,194
2020,6,A,RS,1351
2020,6,A,SC,401
2020,6,A,SE,971
2020,6,A,SP,3309
2020,6,A,TO,662
2020,6,B,AC,934
2020,6,B,AL,3106
2020,6,B,AM,3864
2020,6,B,AP,1154
2020,6,B,BA,13301
2020,6,B,CE,7520
2020,6,B,DF,3504
2020,6,B,ES,3003
2020,6,B,GO,5071
2020,6,B,MA,5547
2020,6,B,MG,17076
2020,6,B,MS,2236
2020,6,B,MT,2636
2020,6,B,PA,7233
2020,6,B,PB,5063
2020,6,B,PE,8814
2020,6,B,PI,3158
2020,6,B,PR,6501
2020,6,B,RJ,11577
2020,6,B,RN,4306
2020,6,B,RO,2128
2020,6,B,RR,418
2020,6,B,RS,7678
2020,6,B,SC,3020
2020,6,B,SE,2324
2020,6,B,SP,23560
2020,6,B,TO,1428
2020,6,A,AC,738
2020,6,A,AL,751
2020,6,A,AM,2369
2020,6,A,AP,784
2020,6,A,BA,3070
2020,6,A,CE,1874
2020,6,A,DF,650
2020,6,A,ES,420
2020,6,A,GO,1091
2020,6,A,MA,2941
2020,6,A,MG,2620
2020,6,A,MS,566
2020,6,A,MT,724
2020,6,A,PA,5302
2020,6,A,PB,1051
2020,6,A,PE,1258
2020,6,A,PI,1445
2020,6,A,PR,768
2020,6,A,RJ,1848
2020,6,A,RN,959
2020,6,A,RO,627
2020,6,A,RR,188
2020,6,A,RS,1254
2020,6,A,SC,340
2020,6,A,SE,791
2020,6,A,SP,2837
2020,6,A,TO,557
2020,6,B,AC,860
2020,6,B,AL,2823
2020,6,B,AM,3197
2020,6,B,AP,960
2020,6,B,BA,11463
2020,6,B,CE,6689
2020,6,B,DF,3122
2020,6,B,ES,2646
2020,6,B,GO,4458
2020,6,B,MA,4612
2020,6,B,MG,14837
2020,6,B,MS,1979
2020,6,B,MT,2374
2020,6,B,PA,6396
2020,6,B,PB,4557
2020,6,B,PE,7646
2020,6,B,PI,2785
2020,6,B,PR,5663
2020,6,B,RJ,9886
2020,6,B,RN,4057
2020,6,B,RO,1811
2020,6,B,RR,341
2020,6,B,RS,6723
2020,6,B,SC,2756
2020,6,B,SE,2070
2020,6,B,SP,19870
2020,6,B,TO,1156
2020,6,A,AC,2455
2020,6,A,AL,2501
2020,6,A,AM,7959
2020,6,A,AP,2663
2020,6,A,BA,9169
2020,6,A,CE,5470
2020,6,A,DF,2235
2020,6,A,ES,1350
2020,6,A,GO,3573
2020,6,A,MA,8445
2020,6,A,MG,8586
2020,6,A,MS,2218
2020,6,A,MT,2592
2020,6,A,PA,18158
2020,6,A,PB,3179
2020,6,A,PE,4189
2020,6,A,PI,4479
2020,6,A,PR,2679
2020,6,A,RJ,6025
2020,6,A,RN,2803
2020,6,A,RO,2189
2020,6,A,RR,556
2020,6,A,RS,4185
2020,6,A,SC,1232
2020,6,A,SE,2536
2020,6,A,SP,9766
2020,6,A,TO,1717
2020,6,B,AC,2866
2020,6,B,AL,9142
2020,6,B,AM,11466
2020,6,B,AP,3533
2020,6,B,BA,36818
2020,6,B,CE,21000
2020,6,B,DF,9842
2020,6,B,ES,8660
2020,6,B,GO,14089
2020,6,B,MA,14810
2020,6,B,MG,47165
2020,6,B,MS,7083
2020,6,B,MT,7976
2020,6,B,PA,22554
2020,6,B,PB,15402
2020,6,B,PE,24674
2020,6,B,PI,9014
2020,6,B,PR,18558
2020,6,B,RJ,31309
2020,6,B,RN,13053
2020,6,B,RO,6615
2020,6,B,RR,1249
2020,6,B,RS,21287
2020,6,B,SC,8980
2020,6,B,SE,6882
2020,6,B,SP,61523
2020,6,B,TO,3704
2020,6,A,AC,1380
2020,6,A,AL,1413
2020,6,A,AM,4678
2020,6,A,AP,1621
2020,6,A,BA,5281
2020,6,A,CE,3424
2020,6,A,DF,1418
2020,6,A,ES,833
2020,6,A,GO,2073
2020,6,A,MA,4990
2020,6,A,MG,5096
2020,6,A,MS,1398
2020,6,A,MT,1584
2020,6,A,PA,10858
2020,6,A,PB,1914
2020,6,A,PE,2490
2020,6,A,PI,2770
2020,6,A,PR,1547
2020,6,A,RJ,3473
2020,6,A,RN,1734
2020,6,A,RO,1355
2020,6,A,RR,305
2020,6,A,RS,2607
2020,6,A,SC,714
2020,6,A,SE,1327
2020,6,A,SP,6006
2020,6,A,TO,814
2020,6,B,AC,1886
2020,6,B,AL,5351
2020,6,B,AM,7026
2020,6,B,AP,2364
2020,6,B,BA,22771
2020,6,B,CE,12940
2020,6,B,DF,5596
2020,6,B,ES,5181
2020,6,B,GO,8085
2020,6,B,MA,9603
2020,6,B,MG,25686
2020,6,B,MS,4362
2020,6,B,MT,4987
2020,6,B,PA,14737
2020,6,B,PB,9691
2020,6,B,PE,15084
2020,6,B,PI,5897
2020,6,B,PR,10270
2020,6,B,RJ,17300
2020,6,B,RN,8264
2020,6,B,RO,4281
2020,6,B,RR,735
2020,6,B,RS,12455
2020,6,B,SC,4983
2020,6,B,SE,4115
2020,6,B,SP,35011
2020,6,B,TO,1961
2020,6,A,AC,843
2020,6,A,AL,857
2020,6,A,AM,3162
2020,6,A,AP,1054
2020,6,A,BA,3751
2020,6,A,CE,2033
2020,6,A,DF,912
2020,6,A,ES,618
2020,6,A,GO,1379
2020,6,A,MA,2987
2020,6,A,MG,3298
2020,6,A,MS,924
2020,6,A,MT,1059
2020,6,A,PA,7481
2020,6,A,PB,1131
2020,6,A,PE,1776
2020,6,A,PI,1646
2020,6,A,PR,1016
2020,6,A,RJ,2662
2020,6,A,RN,1107
2020,6,A,RO,853
2020,6,A,RR,202
2020,6,A,RS,1837
2020,6,A,SC,476
2020,6,A,SE,902
2020,6,A,SP,4266
2020,6,A,TO,517
2020,6,B,AC,1349
2020,6,B,AL,3482
2020,6,B,AM,5135
2020,6,B,AP,1830
2020,6,B,BA,16357
2020,6,B,CE,7959
2020,6,B,DF,4235
2020,6,B,ES,3705
2020,6,B,GO,5488
2020,6,B,MA,6115
2020,6,B,MG,17963
2020,6,B,MS,3191
2020,6,B,MT,3526
2020,6,B,PA,10765
2020,6,B,PB,6189
2020,6,B,PE,10022
2020,6,B,PI,3692
2020,6,B,PR,6758
2020,6,B,RJ,12735
2020,6,B,RN,5403
2020,6,B,RO,2974
2020,6,B,RR,525
2020,6,B,RS,8944
2020,6,B,SC,3288
2020,6,B,SE,2681
2020,6,B,SP,25199
2020,6,B,TO,1286
2020,6,A,AC,402
2020,6,A,AL,402
2020,6,A,AM,1752
2020,6,A,AP,606
2020,6,A,BA,2027
2020,6,A,CE,1169
2020,6,A,DF,610
2020,6,A,ES,379
2020,6,A,GO,729
2020,6,A,MA,1536
2020,6,A,MG,1921
2020,6,A,MS,571
2020,6,A,MT,622
2020,6,A,PA,4355
2020,6,A,PB,602
2020,6,A,PE,987
2020,6,A,PI,966
2020,6,A,PR,590
2020,6,A,RJ,1813
2020,6,A,RN,542
2020,6,A,RO,471
2020,6,A,RR,118
2020,6,A,RS,1074
2020,6,A,SC,290
2020,6,A,SE,449
2020,6,A,SP,2725
2020,6,A,TO,240
2020,6,B,AC,775
2020,6,B,AL,1982
2020,6,B,AM,3199
2020,6,B,AP,1076
2020,6,B,BA,9643
2020,6,B,CE,4486
2020,6,B,DF,3019
2020,6,B,ES,2442
2020,6,B,GO,3519
2020,6,B,MA,3455
2020,6,B,MG,11389
2020,6,B,MS,1921
2020,6,B,MT,2241
2020,6,B,PA,6893
2020,6,B,PB,3505
2020,6,B,PE,6426
2020,6,B,PI,2324
2020,6,B,PR,4130
2020,6,B,RJ,8992
2020,6,B,RN,3100
2020,6,B,RO,1763
2020,6,B,RR,282
2020,6,B,RS,5479
2020,6,B,SC,1916
2020,6,B,SE,1579
2020,6,B,SP,16468
2020,6,B,TO,723
2020,6,A,AC,194
2020,6,A,AL,194
2020,6,A,AM,886
2020,6,A,AP,324
2020,6,A,BA,1113
2020,6,A,CE,717
2020,6,A,DF,320
2020,6,A,ES,222
2020,6,A,GO,404
2020,6,A,MA,665
2020,6,A,MG,1139
2020,6,A,MS,274
2020,6,A,MT,314
2020,6,A,PA,2316
2020,6,A,PB,332
2020,6,A,PE,631
2020,6,A,PI,469
2020,6,A,PR,300
2020,6,A,RJ,1311
2020,6,A,RN,263
2020,6,A,RO,237
2020,6,A,RR,41
2020,6,A,RS,679
2020,6,A,SC,159
2020,6,A,SE,256
2020,6,A,SP,1582
2020,6,A,TO,117
2020,6,B,AC,372
2020,6,B,AL,1145
2020,6,B,AM,1840
2020,6,B,AP,571
2020,6,B,BA,5657
2020,6,B,CE,2706
2020,6,B,DF,1959
2020,6,B,ES,1533
2020,6,B,GO,2035
2020,6,B,MA,1821
2020,6,B,MG,7291
2020,6,B,MS,1155
2020,6,B,MT,1228
2020,6,B,PA,4183
2020,6,B,PB,2010
2020,6,B,PE,3937
2020,6,B,PI,1333
2020,6,B,PR,2465
2020,6,B,RJ,6505
2020,6,B,RN,1776
2020,6,B,RO,978
2020,6,B,RR,162
2020,6,B,RS,3478
2020,6,B,SC,1132
2020,6,B,SE,922
2020,6,B,SP,10470
2020,6,B,TO,332
2020,6,A,AC,67
2020,6,A,AL,108
2020,6,A,AM,391
2020,6,A,AP,124
2020,6,A,BA,613
2020,6,A,CE,394
2020,6,A,DF,167
2020,6,A,ES,135
2020,6,A,GO,218
2020,6,A,MA,351
2020,6,A,MG,678
2020,6,A,MS,177
2020,6,A,MT,163
2020,6,A,PA,1154
2020,6,A,PB,182
2020,6,A,PE,360
2020,6,A,PI,242
2020,6,A,PR,182
2020,6,A,RJ,891
2020,6,A,RN,142
2020,6,A,RO,111
2020,6,A,RR,22
2020,6,A,RS,420
2020,6,A,SC,75
2020,6,A,SE,148
2020,6,A,SP,931
2020,6,A,TO,52
2020,6,B,AC,153
2020,6,B,AL,590
2020,6,B,AM,847
2020,6,B,AP,264
2020,6,B,BA,3098
2020,6,B,CE,1516
2020,6,B,DF,1092
2020,6,B,ES,866
2020,6,B,GO,1017
2020,6,B,MA,880
2020,6,B,MG,4322
2020,6,B,MS,553
2020,6,B,MT,637
2020,6,B,PA,2071
2020,6,B,PB,1068
2020,6,B,PE,2118
2020,6,B,PI,752
2020,6,B,PR,1270
2020,6,B,RJ,4402
2020,6,B,RN,1006
2020,6,B,RO,426
2020,6,B,RR,70
2020,6,B,RS,2036
2020,6,B,SC,535
2020,6,B,SE,487
2020,6,B,SP,6022
2020,6,B,TO,149
2020,6,A,AC,15
2020,6,A,AL,46
2020,6,A,AM,175
2020,6,A,AP,60
2020,6,A,BA,300
2020,6,A,CE,209
2020,6,A,DF,81
2020,6,A,ES,76
2020,6,A,GO,123
2020,6,A,MA,151
2020,6,A,MG,388
2020,6,A,MS,60
2020,6,A,MT,74
2020,6,A,PA,473
2020,6,A,PB,87
2020,6,A,PE,216
2020,6,A,PI,112
2020,6,A,PR,97
2020,6,A,RJ,504
2020,6,A,RN,84
2020,6,A,RO,49
2020,6,A,RR,10
2020,6,A,RS,248
2020,6,A,SC,41
2020,6,A,SE,53
2020,6,A,SP,488
2020,6,A,TO,20
2020,6,B,AC,58
2020,6,B,AL,260
2020,6,B,AM,356
2020,6,B,AP,111
2020,6,B,BA,1457
2020,6,B,CE,755
2020,6,B,DF,468
2020,6,B,ES,365
2020,6,B,GO,399
2020,6,B,MA,394
2020,6,B,MG,2123
2020,6,B,MS,242
2020,6,B,MT,265
2020,6,B,PA,834
2020,6,B,PB,472
2020,6,B,PE,962
2020,6,B,PI,343
2020,6,B,PR,508
2020,6,B,RJ,2359
2020,6,B,RN,466
2020,6,B,RO,148
2020,6,B,RR,31
2020,6,B,RS,1081
2020,6,B,SC,233
2020,6,B,SE,217
2020,6,B,SP,2834
2020,6,B,TO,56
2020,6,A,AC,6
2020,6,A,AL,14
2020,6,A,AM,58
2020,6,A,AP,17
2020,6,A,BA,145
2020,6,A,CE,69
2020,6,A,DF,25
2020,6,A,ES,19
2020,6,A,GO,31
2020,6,A,MA,52
2020,6,A,MG,122
2020,6,A,MS,37
2020,6,A,MT,23
2020,6,A,PA,179
2020,6,A,PB,40
2020,6,A,PE,64
2020,6,A,PI,36
2020,6,A,PR,31
2020,6,A,RJ,242
2020,6,A,RN,31
2020,6,A,RO,11
2020,6,A,RR,3
2020,6,A,RS,89
2020,6,A,SC,12
2020,6,A,SE,14
2020,6,A,SP,215
2020,6,A,TO,7
2020,6,B,AC,11
2020,6,B,AL,49
2020,6,B,AM,112
2020,6,B,AP,34
2020,6,B,BA,521
2020,6,B,CE,262
2020,6,B,DF,151
2020,6,B,ES,151
2020,6,B,GO,118
2020,6,B,MA,126
2020,6,B,MG,751
2020,6,B,MS,87
2020,6,B,MT,88
2020,6,B,PA,334
2020,6,B,PB,168
2020,6,B,PE,328
2020,6,B,PI,92
2020,6,B,PR,186
2020,6,B,RJ,1021
2020,6,B,RN,165
2020,6,B,RO,51
2020,6,B,RR,8
2020,6,B,RS,388
2020,6,B,SC,86
2020,6,B,SE,69
2020,6,B,SP,1043
2020,6,B,TO,26
2020,6,A,AC,3
2020,6,A,AL,6
2020,6,A,AM,10
2020,6,A,AP,4
2020,6,A,BA,57
2020,6,A,CE,27
2020,6,A,DF,14
2020,6,A,ES,9
2020,6,A,GO,14
2020,6,A,MA,20
2020,6,A,MG,49
2020,6,A,MS,9
2020,6,A,MT,5
2020,6,A,PA,56
2020,6,A,PB,7
2020,6,A,PE,29
2020,6,A,PI,18
2020,6,A,PR,14
2020,6,A,RJ,90
2020,6,A,RN,8
2020,6,A,RO,5
2020,6,A,RR,3
2020,6,A,RS,32
2020,6,A,SC,3
2020,6,A,SE,7
2020,6,A,SP,57
2020,6,A,TO,3
2020,6,B,AC,9
2020,6,B,AL,25
2020,6,B,AM,31
2020,6,B,AP,11
2020,6,B,BA,193
2020,6,B,CE,84
2020,6,B,DF,56
2020,6,B,ES,49
2020,6,B,GO,57
2020,6,B,MA,42
2020,6,B,MG,252
2020,6,B,MS,21
2020,6,B,MT,43
2020,6,B,PA,76
2020,6,B,PB,47
2020,6,B,PE,96
2020,6,B,PI,37
2020,6,B,PR,62
2020,6,B,RJ,323
2020,6,B,RN,42
2020,6,B,RO,15
2020,6,B,RR,4
2020,6,B,RS,115
2020,6,B,SC,24
2020,6,B,SE,37
2020,6,B,SP,352
2020,6,B,TO,2
2020,6,A,AC,1
2020,6,A,AL,2
2020,6,A,AM,3
2020,6,A,AP,1
2020,6,A,BA,16
2020,6,A,CE,9
2020,6,A,DF,3
2020,6,A,ES,3
2020,6,A,GO,8
2020,6,A,MA,6
2020,6,A,MG,27
2020,6,A,MS,2
2020,6,A,MT,1
2020,6,A,PA,8
2020,6,A,PB,7
2020,6,A,PE,9
2020,6,A,PI,2
2020,6,A,PR,3
2020,6,A,RJ,44
2020,6,A,RO,4
2020,6,A,RS,14
2020,6,A,SC,1
2020,6,A,SE,3
2020,6,A,SP,35
2020,6,A,TO,1
2020,6,B,AC,1
2020,6,B,AL,5
2020,6,B,AM,10
2020,6,B,AP,7
2020,6,B,BA,48
2020,6,B,CE,24
2020,6,B,DF,18
2020,6,B,ES,12
2020,6,B,GO,7
2020,6,B,MA,11
2020,6,B,MG,105
2020,6,B,MS,5
2020,6,B,MT,10
2020,6,B,PA,33
2020,6,B,PB,16
2020,6,B,PE,36
2020,6,B,PI,9
2020,6,B,PR,18
2020,6,B,RJ,140
2020,6,B,RN,20
2020,6,B,RO,1
2020,6,B,RR,1
2020,6,B,RS,39
2020,6,B,SC,10
2020,6,B,SE,8
2020,6,B,SP,114
2020,6,B,TO,2
2021,1,A,AC,127
2021,1,A,AL,156
2021,1,A,AM,599
2021,1,A,AP,87
2021,1,A,BA,808
2021,1,A,CE,1198
2021,1,A,DF,48
2021,1,A,ES,68
2021,1,A,GO,328
2021,1,A,MA,1442
2021,1,A,MG,545
2021,1,A,MS,109
2021,1,A,MT,131
2021,1,A,PA,1735
2021,1,A,PB,518
2021,1,A,PE,933
2021,1,A,PI,748
2021,1,A,PR,120
2021,1,A,RJ,186
2021,1,A,RN,138
2021,1,A,RO,54
2021,1,A,RR,30
2021,1,A,RS,107
2021,1,A,SC,41
2021,1,A,SE,407
2021,1,A,SP,281
2021,1,A,TO,248
2021,1,B,AC,1025
2021,1,B,AL,4068
2021,1,B,AM,3064
2021,1,B,AP,1044
2021,1,B,BA,17784
2021,1,B,CE,15999
2021,1,B,DF,4152
2021,1,B,ES,3953
2021,1,B,GO,13548
2021,1,B,MA,9597
2021,1,B,MG,25949
2021,1,B,MS,4574
2021,1,B,MT,4955
2021,1,B,PA,12169
2021,1,B,PB,10330
2021,1,B,PE,17864
2021,1,B,PI,6938
2021,1,B,PR,14602
2021,1,B,RJ,14610
2021,1,B,RN,4445
