NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,SG_UF_PROVA,QTD
2019,1,F,AC,1186
2019,1,F,AL,3640
2019,1,F,AM,3048
2019,1,F,AP,1426
2019,1,F,BA,18649
2019,1,F,CE,16677
2019,1,F,DF,3432
2019,1,F,ES,3653
2019,1,F,GO,12538
2019,1,F,MA,11468
2019,1,F,MG,27170
2019,1,F,MS,4067
2019,1,F,MT,5142
2019,1,F,PA,12277
2019,1,F,PB,8122
2019,1,F,PE,17423
2019,1,F,PI,7072
2019,1,F,PR,13148
2019,1,F,RJ,13098
2019,1,F,RN,3691
2019,1,F,RO,2057
2019,1,F,RR,595
2019,1,F,RS,7729
2019,1,F,SC,6477
2019,1,F,SE,4653
2019,1,F,SP,45332
2019,1,F,TO,3020
2019,1,M,AC,693
2019,1,M,AL,1962
2019,1,M,AM,2021
2019,1,M,AP,953
2019,1,M,BA,9329
2019,1,M,CE,9974
2019,1,M,DF,1984
2019,1,M,ES,2098
2019,1,M,GO,7301
2019,1,M,MA,6630
2019,1,M,MG,14650
2019,1,M,MS,2326
2019,1,M,MT,2810
2019,1,M,PA,7298
2019,1,M,PB,4852
2019,1,M,PE,9554
2019,1,M,PI,4194
2019,1,M,PR,7343
2019,1,M,RJ,6961
2019,1,M,RN,2196
2019,1,M,RO,1177
2019,1,M,RR,354
2019,1,M,RS,3525
2019,1,M,SC,3174
2019,1,M,SE,2709
2019,1,M,SP,26212
2019,1,M,TO,1591
2019,2,F,AC,2309
2019,2,F,AL,6781
2019,2,F,AM,7765
2019,2,F,AP,2469
2019,2,F,BA,31500
2019,2,F,CE,30545
2019,2,F,DF,7931
2019,2,F,ES,9026
2019,2,F,GO,19183
2019,2,F,MA,18119
2019,2,F,MG,51828
2019,2,F,MS,7098
2019,2,F,MT,9155
2019,2,F,PA,18278
2019,2,F,PB,10827
2019,2,F,PE,26216
2019,2,F,PI,10050
2019,2,F,PR,29747
2019,2,F,RJ,29395
2019,2,F,RN,7541
2019,2,F,RO,3970
2019,2,F,RR,1009
2019,2,F,RS,18633
2019,2,F,SC,14810
2019,2,F,SE,5980
2019,2,F,SP,131751
2019,2,F,TO,4631
2019,2,M,AC,1499
2019,2,M,AL,4284
2019,2,M,AM,5435
2019,2,M,AP,1680
2019,2,M,BA,17456
2019,2,M,CE,22639
2019,2,M,DF,5543
2019,2,M,ES,5690
2019,2,M,GO,12291
2019,2,M,MA,11285
2019,2,M,MG,30540
2019,2,M,MS,4727
2019,2,M,MT,5838
2019,2,M,PA,11796
2019,2,M,PB,7057
2019,2,M,PE,16952
2019,2,M,PI,6335
2019,2,M,PR,19706
2019,2,M,RJ,18156
2019,2,M,RN,4922
2019,2,M,RO,2319
2019,2,M,RR,686
2019,2,M,RS,10579
2019,2,M,SC,8993
2019,2,M,SE,3581
2019,2,M,SP,87972
2019,2,M,TO,2776
2019,3,F,AC,2858
2019,3,F,AL,8357
2019,3,F,AM,10351
2019,3,F,AP,2802
2019,3,F,BA,35965
2019,3,F,CE,33421
2019,3,F,DF,9650
2019,3,F,ES,10866
2019,3,F,GO,19519
2019,3,F,MA,20335
2019,3,F,MG,59113
2019,3,F,MS,6485
2019,3,F,MT,9080
2019,3,F,PA,21769
2019,3,F,PB,11807
2019,3,F,PE,27738
2019,3,F,PI,11179
2019,3,F,PR,22381
2019,3,F,RJ,37725
2019,3,F,RN,9667
2019,3,F,RO,5438
2019,3,F,RR,1344
2019,3,F,RS,25836
2019,3,F,SC,16936
2019,3,F,SE,6479
2019,3,F,SP,87212
2019,3,F,TO,4677
2019,3,M,AC,2048
2019,3,M,AL,5135
2019,3,M,AM,7710
2019,3,M,AP,2256
2019,3,M,BA,20599
2019,3,M,CE,27698
2019,3,M,DF,6257
2019,3,M,ES,7290
2019,3,M,GO,13121
2019,3,M,MA,13413
2019,3,M,MG,35799
2019,3,M,MS,4396
2019,3,M,MT,6260
2019,3,M,PA,14319
2019,3,M,PB,8250
2019,3,M,PE,18975
2019,3,M,PI,7639
2019,3,M,PR,14714
2019,3,M,RJ,23528
2019,3,M,RN,6346
2019,3,M,RO,3574
2019,3,M,RR,853
2019,3,M,RS,16073
2019,3,M,SC,10822
2019,3,M,SE,4139
2019,3,M,SP,60842
2019,3,M,TO,3120
2019,4,F,AC,2371
2019,4,F,AL,6313
2019,4,F,AM,7393
2019,4,F,AP,2437
2019,4,F,BA,30085
2019,4,F,CE,19436
2019,4,F,DF,6663
2019,4,F,ES,7544
2019,4,F,GO,10649
2019,4,F,MA,15679
2019,4,F,MG,39228
2019,4,F,MS,4099
2019,4,F,MT,5173
2019,4,F,PA,17452
2019,4,F,PB,9283
2019,4,F,PE,18475
2019,4,F,PI,8792
2019,4,F,PR,12692
2019,4,F,RJ,26991
2019,4,F,RN,8326
2019,4,F,RO,3772
2019,4,F,RR,915
2019,4,F,RS,16169
2019,4,F,SC,6994
2019,4,F,SE,5558
2019,4,F,SP,48004
2019,4,F,TO,3256
2019,4,M,AC,1668
2019,4,M,AL,4328
2019,4,M,AM,5515
2019,4,M,AP,1886
2019,4,M,BA,17796
2019,4,M,CE,16941
2019,4,M,DF,4367
2019,4,M,ES,5298
2019,4,M,GO,7082
2019,4,M,MA,11212
2019,4,M,MG,24563
2019,4,M,MS,2752
2019,4,M,MT,3583
2019,4,M,PA,12197
2019,4,M,PB,6636
2019,4,M,PE,13038
2019,4,M,PI,6169
2019,4,M,PR,8566
2019,4,M,RJ,17406
2019,4,M,RN,5681
2019,4,M,RO,2321
2019,4,M,RR,626
2019,4,M,RS,9580
2019,4,M,SC,4781
2019,4,M,SE,3511
2019,4,M,SP,33671
2019,4,M,TO,2232
2019,5,F,AC,1923
2019,5,F,AL,4656
2019,5,F,AM,5360
2019,5,F,AP,2005
2019,5,F,BA,23257
2019,5,F,CE,12269
2019,5,F,DF,4573
2019,5,F,ES,5197
2019,5,F,GO,6990
2019,5,F,MA,11509
2019,5,F,MG,26774
2019,5,F,MS,2590
2019,5,F,MT,3447
2019,5,F,PA,14071
2019,5,F,PB,7042
2019,5,F,PE,12730
2019,5,F,PI,6238
2019,5,F,PR,7824
2019,5,F,RJ,17537
2019,5,F,RN,6316
2019,5,F,RO,2669
2019,5,F,RR,620
2019,5,F,RS,10972
2019,5,F,SC,3865
2019,5,F,SE,4222
2019,5,F,SP,31008
2019,5,F,TO,2363
2019,5,M,AC,1423
2019,5,M,AL,3311
2019,5,M,AM,4210
2019,5,M,AP,1513
2019,5,M,BA,14348
2019,5,M,CE,10852
2019,5,M,DF,3375
2019,5,M,ES,3670
2019,5,M,GO,4888
2019,5,M,MA,8445
2019,5,M,MG,17891
2019,5,M,MS,2094
2019,5,M,MT,2600
2019,5,M,PA,10103
2019,5,M,PB,5297
2019,5,M,PE,9417
2019,5,M,PI,4530
2019,5,M,PR,6277
2019,5,M,RJ,12602
2019,5,M,RN,4690
2019,5,M,RO,1811
2019,5,M,RR,445
2019,5,M,RS,7970
2019,5,M,SC,2774
2019,5,M,SE,2952
2019,5,M,SP,22188
2019,5,M,TO,1675
2019,6,F,AC,1561
2019,6,F,AL,3592
2019,6,F,AM,4326
2019,6,F,AP,1565
2019,6,F,BA,16260
2019,6,F,CE,8024
2019,6,F,DF,3273
2019,6,F,ES,3438
2019,6,F,GO,4894
2019,6,F,MA,8065
2019,6,F,MG,18259
2019,6,F,MS,2025
2019,6,F,MT,2463
2019,6,F,PA,10446
2019,6,F,PB,5150
2019,6,F,PE,8856
2019,6,F,PI,4570
2019,6,F,PR,5536
2019,6,F,RJ,11280
2019,6,F,RN,4600
2019,6,F,RO,2043
2019,6,F,RR,441
2019,6,F,RS,7530
2019,6,F,SC,2659
2019,6,F,SE,2989
2019,6,F,SP,21419
2019,6,F,TO,1605
2019,6,M,AC,1094
2019,6,M,AL,2455
2019,6,M,AM,3238
2019,6,M,AP,1154
2019,6,M,BA,10099
2019,6,M,CE,6884
2019,6,M,DF,2619
2019,6,M,ES,2674
2019,6,M,GO,3542
2019,6,M,MA,5823
2019,6,M,MG,12965
2019,6,M,MS,1585
2019,6,M,MT,1943
2019,6,M,PA,7643
2019,6,M,PB,4109
2019,6,M,PE,6574
2019,6,M,PI,3461
2019,6,M,PR,4543
2019,6,M,RJ,8616
2019,6,M,RN,3592
2019,6,M,RO,1419
2019,6,M,RR,333
2019,6,M,RS,5757
2019,6,M,SC,1962
2019,6,M,SE,2211
2019,6,M,SP,15927
2019,6,M,TO,1216
2019,6,F,AC,1339
2019,6,F,AL,2802
2019,6,F,AM,3443
2019,6,F,AP,1293
2019,6,F,BA,12845
2019,6,F,CE,6210
2019,6,F,DF,2576
2019,6,F,ES,2710
2019,6,F,GO,3765
2019,6,F,MA,6467
2019,6,F,MG,14537
2019,6,F,MS,1635
2019,6,F,MT,2103
2019,6,F,PA,8575
2019,6,F,PB,4276
2019,6,F,PE,6954
2019,6,F,PI,3553
2019,6,F,PR,4552
2019,6,F,RJ,9028
2019,6,F,RN,3726
2019,6,F,RO,1786
2019,6,F,RR,378
2019,6,F,RS,5967
2019,6,F,SC,1976
2019,6,F,SE,2465
2019,6,F,SP,16718
2019,6,F,TO,1282
2019,6,M,AC,961
2019,6,M,AL,2038
2019,6,M,AM,2697
2019,6,M,AP,945
2019,6,M,BA,8358
2019,6,M,CE,5308
2019,6,M,DF,1896
2019,6,M,ES,2076
2019,6,M,GO,2832
2019,6,M,MA,4645
2019,6,M,MG,10639
2019,6,M,MS,1377
2019,6,M,MT,1556
2019,6,M,PA,6266
2019,6,M,PB,3449
2019,6,M,PE,5319
2019,6,M,PI,2544
2019,6,M,PR,3815
2019,6,M,RJ,7145
2019,6,M,RN,2921
2019,6,M,RO,1159
2019,6,M,RR,289
2019,6,M,RS,4606
2019,6,M,SC,1673
2019,6,M,SE,1754
2019,6,M,SP,12859
2019,6,M,TO,946
2019,6,F,AC,1050
2019,6,F,AL,2350
2019,6,F,AM,3021
2019,6,F,AP,1157
2019,6,F,BA,10158
2019,6,F,CE,4928
2019,6,F,DF,2023
2019,6,F,ES,2105
2019,6,F,GO,2960
2019,6,F,MA,5303
2019,6,F,MG,11280
2019,6,F,MS,1433
2019,6,F,MT,1745
2019,6,F,PA,7448
2019,6,F,PB,3404
2019,6,F,PE,5611
2019,6,F,PI,2789
2019,6,F,PR,3565
2019,6,F,RJ,6942
2019,6,F,RN,2951
2019,6,F,RO,1535
2019,6,F,RR,322
2019,6,F,RS,4701
2019,6,F,SC,1626
2019,6,F,SE,1947
2019,6,F,SP,13221
2019,6,F,TO,1072
2019,6,M,AC,813
2019,6,M,AL,1604
2019,6,M,AM,2250
2019,6,M,AP,848
2019,6,M,BA,6604
2019,6,M,CE,4171
2019,6,M,DF,1536
2019,6,M,ES,1598
2019,6,M,GO,2425
2019,6,M,MA,3757
2019,6,M,MG,8568
2019,6,M,MS,1052
2019,6,M,MT,1346
2019,6,M,PA,5205
2019,6,M,PB,2809
2019,6,M,PE,4263
2019,6,M,PI,2124
2019,6,M,PR,3130
2019,6,M,RJ,5557
2019,6,M,RN,2450
2019,6,M,RO,1049
2019,6,M,RR,189
2019,6,M,RS,3909
2019,6,M,SC,1340
2019,6,M,SE,1351
2019,6,M,SP,10365
2019,6,M,TO,719
2019,6,F,AC,978
2019,6,F,AL,2028
2019,6,F,AM,2561
2019,6,F,AP,988
2019,6,F,BA,8474
2019,6,F,CE,4021
2019,6,F,DF,1735
2019,6,F,ES,1810
2019,6,F,GO,2647
2019,6,F,MA,4299
2019,6,F,MG,9218
2019,6,F,MS,1187
2019,6,F,MT,1494
2019,6,F,PA,6119
2019,6,F,PB,2990
2019,6,F,PE,4634
2019,6,F,PI,2307
2019,6,F,PR,3088
2019,6,F,RJ,5699
2019,6,F,RN,2667
2019,6,F,RO,1260
2019,6,F,RR,256
2019,6,F,RS,3955
2019,6,F,SC,1480
2019,6,F,SE,1643
2019,6,F,SP,10528
2019,6,F,TO,848
2019,6,M,AC,664
2019,6,M,AL,1389
2019,6,M,AM,1844
2019,6,M,AP,657
2019,6,M,BA,5379
2019,6,M,CE,3367
2019,6,M,DF,1370
2019,6,M,ES,1402
2019,6,M,GO,1981
2019,6,M,MA,3045
2019,6,M,MG,7150
2019,6,M,MS,998
2019,6,M,MT,1146
2019,6,M,PA,4249
2019,6,M,PB,2458
2019,6,M,PE,3704
2019,6,M,PI,1637
2019,6,M,PR,2611
2019,6,M,RJ,4449
2019,6,M,RN,2227
2019,6,M,RO,897
2019,6,M,RR,196
2019,6,M,RS,3160
2019,6,M,SC,1228
2019,6,M,SE,1153
2019,6,M,SP,8369
2019,6,M,TO,615
2019,6,F,AC,822
2019,6,F,AL,1633
2019,6,F,AM,2118
2019,6,F,AP,878
2019,6,F,BA,7017
2019,6,F,CE,3271
2019,6,F,DF,1436
2019,6,F,ES,1497
2019,6,F,GO,2125
2019,6,F,MA,3439
2019,6,F,MG,7390
2019,6,F,MS,1049
2019,6,F,MT,1244
2019,6,F,PA,5503
2019,6,F,PB,2348
2019,6,F,PE,3756
2019,6,F,PI,1798
2019,6,F,PR,2515
2019,6,F,RJ,4576
2019,6,F,RN,2198
2019,6,F,RO,1240
2019,6,F,RR,219
2019,6,F,RS,3379
2019,6,F,SC,1167
2019,6,F,SE,1396
2019,6,F,SP,8318
2019,6,F,TO,703
2019,6,M,AC,559
2019,6,M,AL,1156
2019,6,M,AM,1681
2019,6,M,AP,613
2019,6,M,BA,4310
2019,6,M,CE,2618
2019,6,M,DF,1111
2019,6,M,ES,1107
2019,6,M,GO,1599
2019,6,M,MA,2358
2019,6,M,MG,5902
2019,6,M,MS,832
2019,6,M,MT,962
2019,6,M,PA,3535
2019,6,M,PB,1996
2019,6,M,PE,2817
2019,6,M,PI,1271
2019,6,M,PR,2186
2019,6,M,RJ,3694
2019,6,M,RN,1770
2019,6,M,RO,768
2019,6,M,RR,156
2019,6,M,RS,2715
2019,6,M,SC,952
2019,6,M,SE,989
2019,6,M,SP,6830
2019,6,M,TO,516
2019,6,F,AC,2799
2019,6,F,AL,4987
2019,6,F,AM,7339
2019,6,F,AP,3024
2019,6,F,BA,21158
2019,6,F,CE,10258
2019,6,F,DF,4676
2019,6,F,ES,4807
2019,6,F,GO,6604
2019,6,F,MA,10882
2019,6,F,MG,23135
2019,6,F,MS,3659
2019,6,F,MT,4251
2019,6,F,PA,17971
2019,6,F,PB,8003
2019,6,F,PE,11816
2019,6,F,PI,5784
2019,6,F,PR,7865
2019,6,F,RJ,14222
2019,6,F,RN,6879
2019,6,F,RO,4060
2019,6,F,RR,695
2019,6,F,RS,9949
2019,6,F,SC,3612
2019,6,F,SE,4225
2019,6,F,SP,25805
2019,6,F,TO,2023
2019,6,M,AC,1842
2019,6,M,AL,3597
2019,6,M,AM,5241
2019,6,M,AP,1997
2019,6,M,BA,13037
2019,6,M,CE,8705
2019,6,M,DF,3576
2019,6,M,ES,3739
2019,6,M,GO,4949
2019,6,M,MA,7325
2019,6,M,MG,18313
2019,6,M,MS,2844
2019,6,M,MT,3138
2019,6,M,PA,11340
2019,6,M,PB,6761
2019,6,M,PE,9366
2019,6,M,PI,4155
2019,6,M,PR,6890
2019,6,M,RJ,11260
2019,6,M,RN,5857
2019,6,M,RO,2590
2019,6,M,RR,448
2019,6,M,RS,8182
2019,6,M,SC,3033
2019,6,M,SE,2996
2019,6,M,SP,20725
2019,6,M,TO,1382
2019,6,F,AC,1661
2019,6,F,AL,2987
2019,6,F,AM,4647
2019,6,F,AP,1912
2019,6,F,BA,13146
2019,6,F,CE,6314
2019,6,F,DF,2910
2019,6,F,ES,2793
2019,6,F,GO,3858
2019,6,F,MA,6679
2019,6,F,MG,12761
2019,6,F,MS,2315
2019,6,F,MT,2689
2019,6,F,PA,11194
2019,6,F,PB,4780
2019,6,F,PE,6863
2019,6,F,PI,3562
2019,6,F,PR,4133
2019,6,F,RJ,8237
2019,6,F,RN,4175
2019,6,F,RO,2492
2019,6,F,RR,396
2019,6,F,RS,5961
2019,6,F,SC,1938
2019,6,F,SE,2470
2019,6,F,SP,14977
2019,6,F,TO,1062
2019,6,M,AC,1168
2019,6,M,AL,1952
2019,6,M,AM,3161
2019,6,M,AP,1293
2019,6,M,BA,7970
2019,6,M,CE,4989
2019,6,M,DF,2044
2019,6,M,ES,2143
2019,6,M,GO,2678
2019,6,M,MA,4253
2019,6,M,MG,9646
2019,6,M,MS,1733
2019,6,M,MT,1801
2019,6,M,PA,6893
2019,6,M,PB,3914
2019,6,M,PE,5279
2019,6,M,PI,2458
2019,6,M,PR,3489
2019,6,M,RJ,6058
2019,6,M,RN,3488
2019,6,M,RO,1627
2019,6,M,RR,274
2019,6,M,RS,4454
2019,6,M,SC,1614
2019,6,M,SE,1709
2019,6,M,SP,11376
2019,6,M,TO,668
2019,6,F,AC,1106
2019,6,F,AL,1873
2019,6,F,AM,3442
2019,6,F,AP,1489
2019,6,F,BA,9305
2019,6,F,CE,4016
2019,6,F,DF,2308
2019,6,F,ES,2103
2019,6,F,GO,2763
2019,6,F,MA,4202
2019,6,F,MG,9524
2019,6,F,MS,1713
2019,6,F,MT,2047
2019,6,F,PA,8184
2019,6,F,PB,3170
2019,6,F,PE,4802
2019,6,F,PI,2262
2019,6,F,PR,2921
2019,6,F,RJ,6487
2019,6,F,RN,2647
2019,6,F,RO,1748
2019,6,F,RR,288
2019,6,F,RS,4403
2019,6,F,SC,1289
2019,6,F,SE,1501
2019,6,F,SP,11108
2019,6,F,TO,752
2019,6,M,AC,698
2019,6,M,AL,1190
2019,6,M,AM,2160
2019,6,M,AP,873
2019,6,M,BA,5111
2019,6,M,CE,2952
2019,6,M,DF,1409
2019,6,M,ES,1300
2019,6,M,GO,1535
2019,6,M,MA,2463
2019,6,M,MG,6105
2019,6,M,MS,1138
2019,6,M,MT,1151
2019,6,M,PA,4507
2019,6,M,PB,2374
2019,6,M,PE,3309
2019,6,M,PI,1360
2019,6,M,PR,2080
2019,6,M,RJ,4030
2019,6,M,RN,2132
2019,6,M,RO,1076
2019,6,M,RR,163
2019,6,M,RS,2790
2019,6,M,SC,997
2019,6,M,SE,962
2019,6,M,SP,7225
2019,6,M,TO,401
2019,6,F,AC,522
2019,6,F,AL,1036
2019,6,F,AM,1955
2019,6,F,AP,831
2019,6,F,BA,5345
2019,6,F,CE,2254
2019,6,F,DF,1520
2019,6,F,ES,1290
2019,6,F,GO,1687
2019,6,F,MA,2274
2019,6,F,MG,5906
2019,6,F,MS,958
2019,6,F,MT,1204
2019,6,F,PA,4906
2019,6,F,PB,1678
2019,6,F,PE,3008
2019,6,F,PI,1325
2019,6,F,PR,1809
2019,6,F,RJ,4479
2019,6,F,RN,1519
2019,6,F,RO,946
2019,6,F,RR,161
2019,6,F,RS,2668
2019,6,F,SC,718
2019,6,F,SE,857
2019,6,F,SP,7276
2019,6,F,TO,388
2019,6,M,AC,383
2019,6,M,AL,674
2019,6,M,AM,1159
2019,6,M,AP,489
2019,6,M,BA,2719
2019,6,M,CE,1643
2019,6,M,DF,924
2019,6,M,ES,841
2019,6,M,GO,903
2019,6,M,MA,1271
2019,6,M,MG,3400
2019,6,M,MS,614
2019,6,M,MT,706
2019,6,M,PA,2685
2019,6,M,PB,1225
2019,6,M,PE,1916
2019,6,M,PI,765
2019,6,M,PR,1159
2019,6,M,RJ,2558
2019,6,M,RN,1176
2019,6,M,RO,585
2019,6,M,RR,88
2019,6,M,RS,1544
2019,6,M,SC,490
2019,6,M,SE,552
2019,6,M,SP,4136
2019,6,M,TO,203
2019,6,F,AC,232
2019,6,F,AL,602
2019,6,F,AM,1078
2019,6,F,AP,382
2019,6,F,BA,3089
2019,6,F,CE,1301
2019,6,F,DF,1036
2019,6,F,ES,805
2019,6,F,GO,936
2019,6,F,MA,1160
2019,6,F,MG,3771
2019,6,F,MS,518
2019,6,F,MT,673
2019,6,F,PA,2620
2019,6,F,PB,927
2019,6,F,PE,1833
2019,6,F,PI,742
2019,6,F,PR,939
2019,6,F,RJ,3221
2019,6,F,RN,874
2019,6,F,RO,450
2019,6,F,RR,79
2019,6,F,RS,1686
2019,6,F,SC,407
2019,6,F,SE,537
2019,6,F,SP,4556
2019,6,F,TO,189
2019,6,M,AC,180
2019,6,M,AL,375
2019,6,M,AM,739
2019,6,M,AP,254
2019,6,M,BA,1647
2019,6,M,CE,973
2019,6,M,DF,593
2019,6,M,ES,474
2019,6,M,GO,512
2019,6,M,MA,741
2019,6,M,MG,2194
2019,6,M,MS,364
2019,6,M,MT,448
2019,6,M,PA,1478
2019,6,M,PB,698
2019,6,M,PE,1261
2019,6,M,PI,470
2019,6,M,PR,658
2019,6,M,RJ,1819
2019,6,M,RN,709
2019,6,M,RO,279
2019,6,M,RR,58
2019,6,M,RS,965
2019,6,M,SC,284
2019,6,M,SE,302
2019,6,M,SP,2701
2019,6,M,TO,111
2019,6,F,AC,77
2019,6,F,AL,282
2019,6,F,AM,446
2019,6,F,AP,201
2019,6,F,BA,1558
2019,6,F,CE,775
2019,6,F,DF,520
2019,6,F,ES,431
2019,6,F,GO,457
2019,6,F,MA,589
2019,6,F,MG,2205
2019,6,F,MS,275
2019,6,F,MT,333
2019,6,F,PA,1204
2019,6,F,PB,538
2019,6,F,PE,942
2019,6,F,PI,429
2019,6,F,PR,511
2019,6,F,RJ,2248
2019,6,F,RN,424
2019,6,F,RO,191
2019,6,F,RR,22
2019,6,F,RS,1071
2019,6,F,SC,191
2019,6,F,SE,241
2019,6,F,SP,2587
2019,6,F,TO,63
2019,6,M,AC,88
2019,6,M,AL,180
2019,6,M,AM,315
2019,6,M,AP,130
2019,6,M,BA,990
2019,6,M,CE,624
2019,6,M,DF,374
2019,6,M,ES,282
2019,6,M,GO,281
2019,6,M,MA,365
2019,6,M,MG,1390
2019,6,M,MS,166
2019,6,M,MT,209
2019,6,M,PA,828
2019,6,M,PB,377
2019,6,M,PE,711
2019,6,M,PI,280
2019,6,M,PR,338
2019,6,M,RJ,1276
2019,6,M,RN,401
2019,6,M,RO,136
2019,6,M,RR,20
2019,6,M,RS,637
2019,6,M,SC,149
2019,6,M,SE,189
2019,6,M,SP,1581
2019,6,M,TO,58
2019,6,F,AC,24
2019,6,F,AL,111
2019,6,F,AM,165
2019,6,F,AP,77
2019,6,F,BA,716
2019,6,F,CE,327
2019,6,F,DF,222
2019,6,F,ES,194
2019,6,F,GO,177
2019,6,F,MA,215
2019,6,F,MG,1025
2019,6,F,MS,100
2019,6,F,MT,141
2019,6,F,PA,452
2019,6,F,PB,208
2019,6,F,PE,394
2019,6,F,PI,165
2019,6,F,PR,187
2019,6,F,RJ,1278
2019,6,F,RN,186
2019,6,F,RO,68
2019,6,F,RR,13
2019,6,F,RS,561
2019,6,F,SC,106
2019,6,F,SE,89
2019,6,F,SP,1193
2019,6,F,TO,28
2019,6,M,AC,21
2019,6,M,AL,100
2019,6,M,AM,170
2019,6,M,AP,60
2019,6,M,BA,467
2019,6,M,CE,287
2019,6,M,DF,171
2019,6,M,ES,142
2019,6,M,GO,128
2019,6,M,MA,176
2019,6,M,MG,767
2019,6,M,MS,78
2019,6,M,MT,110
2019,6,M,PA,364
2019,6,M,PB,163
2019,6,M,PE,383
2019,6,M,PI,145
2019,6,M,PR,174
2019,6,M,RJ,788
2019,6,M,RN,206
2019,6,M,RO,70
2019,6,M,RR,15
2019,6,M,RS,335
2019,6,M,SC,88
2019,6,M,SE,77
2019,6,M,SP,804
2019,6,M,TO,32
2019,6,F,AC,7
2019,6,F,AL,20
2019,6,F,AM,41
2019,6,F,AP,27
2019,6,F,BA,250
2019,6,F,CE,101
2019,6,F,DF,67
2019,6,F,ES,67
2019,6,F,GO,57
2019,6,F,MA,58
2019,6,F,MG,355
2019,6,F,MS,35
2019,6,F,MT,49
2019,6,F,PA,158
2019,6,F,PB,62
2019,6,F,PE,146
2019,6,F,PI,52
2019,6,F,PR,68
2019,6,F,RJ,496
2019,6,F,RN,53
2019,6,F,RO,18
2019,6,F,RR,2
2019,6,F,RS,203
2019,6,F,SC,33
2019,6,F,SE,30
2019,6,F,SP,417
2019,6,F,TO,7
2019,6,M,AC,9
2019,6,M,AL,26
2019,6,M,AM,63
2019,6,M,AP,21
2019,6,M,BA,223
2019,6,M,CE,98
2019,6,M,DF,69
2019,6,M,ES,50
2019,6,M,GO,68
2019,6,M,MA,66
2019,6,M,MG,342
2019,6,M,MS,37
2019,6,M,MT,49
2019,6,M,PA,134
2019,6,M,PB,75
2019,6,M,PE,144
2019,6,M,PI,67
2019,6,M,PR,74
2019,6,M,RJ,422
2019,6,M,RN,70
2019,6,M,RO,19
2019,6,M,RR,3
2019,6,M,RS,158
2019,6,M,SC,27
2019,6,M,SE,33
2019,6,M,SP,384
2019,6,M,TO,13
2019,6,F,AC,1
2019,6,F,AL,9
2019,6,F,AM,11
2019,6,F,AP,7
2019,6,F,BA,60
2019,6,F,CE,35
2019,6,F,DF,23
2019,6,F,ES,11
2019,6,F,GO,20
2019,6,F,MA,22
2019,6,F,MG,95
2019,6,F,MS,10
2019,6,F,MT,8
2019,6,F,PA,36
2019,6,F,PB,24
2019,6,F,PE,43
2019,6,F,PI,10
2019,6,F,PR,19
2019,6,F,RJ,156
2019,6,F,RN,8
2019,6,F,RO,3
2019,6,F,RS,59
2019,6,F,SC,7
2019,6,F,SE,13
2019,6,F,SP,134
2019,6,F,TO,2
2019,6,M,AC,6
2019,6,M,AL,4
2019,6,M,AM,18
2019,6,M,AP,6
2019,6,M,BA,86
2019,6,M,CE,45
2019,6,M,DF,29
2019,6,M,ES,37
2019,6,M,GO,25
2019,6,M,MA,25
2019,6,M,MG,142
2019,6,M,MS,21
2019,6,M,MT,13
2019,6,M,PA,60
2019,6,M,PB,26
2019,6,M,PE,62
2019,6,M,PI,19
2019,6,M,PR,36
2019,6,M,RJ,161
2019,6,M,RN,25
2019,6,M,RO,10
2019,6,M,RR,5
2019,6,M,RS,49
2019,6,M,SC,19
2019,6,M,SE,12
2019,6,M,SP,151
2019,6,M,TO,1
2019,6,F,AC,1
2019,6,F,AL,3
2019,6,F,AM,3
2019,6,F,AP,2
2019,6,F,BA,16
2019,6,F,CE,15
2019,6,F,DF,14
2019,6,F,ES,6
2019,6,F,GO,3
2019,6,F,MA,3
2019,6,F,MG,36
2019,6,F,MS,4
2019,6,F,MT,4
2019,6,F,PA,13
2019,6,F,PB,2
2019,6,F,PE,11
2019,6,F,PI,2
2019,6,F,PR,5
2019,6,F,RJ,64
2019,6,F,RN,3
2019,6,F,RS,18
2019,6,F,SC,2
2019,6,F,SE,2
2019,6,F,SP,43
2019,6,F,TO,2
2019,6,M,AC,1
2019,6,M,AL,2
2019,6,M,AM,4
2019,6,M,AP,3
2019,6,M,BA,46
2019,6,M,CE,18
2019,6,M,DF,14
2019,6,M,ES,9
2019,6,M,GO,7
2019,6,M,MA,9
2019,6,M,MG,49
2019,6,M,MS,4
2019,6,M,MT,7
2019,6,M,PA,17
2019,6,M,PB,9
2019,6,M,PE,22
2019,6,M,PI,8
2019,6,M,PR,12
2019,6,M,RJ,71
2019,6,M,RN,9
2019,6,M,RO,7
2019,6,M,RS,31
2019,6,M,SC,6
2019,6,M,SE,9
2019,6,M,SP,65
2019,6,M,TO,1
2020,1,F,AC,981
2020,1,F,AL,3051
2020,1,F,AM,3439
2020,1,F,AP,1103
2020,1,F,BA,16357
2020,1,F,CE,14720
2020,1,F,DF,2961
2020,1,F,ES,2824
2020,1,F,GO,10352
2020,1,F,MA,10079
2020,1,F,MG,22391
2020,1,F,MS,3878
2020,1,F,MT,3938
2020,1,F,PA,11062
2020,1,F,PB,7271
2020,1,F,PE,16072
2020,1,F,PI,5941
2020,1,F,PR,10896
2020,1,F,RJ,10401
2020,1,F,RN,3301
2020,1,F,RO,1901
2020,1,F,RR,578
2020,1,F,RS,6974
