NU_ANO,Q022,TP_COR_RACA,SG_UF_PROVA,QTD
2020,B,5,BA,1189
2020,B,5,CE,738
2020,B,5,DF,141
2020,B,5,ES,123
2020,B,5,GO,258
2020,B,5,MA,303
2020,B,5,MG,614
2020,B,5,MS,1033
2020,B,5,MT,317
2020,B,5,PA,801
2020,B,5,PB,664
2020,B,5,PE,1475
2020,B,5,PI,207
2020,B,5,PR,200
2020,B,5,RJ,377
2020,B,5,RN,137
2020,B,5,RO,242
2020,B,5,RR,345
2020,B,5,RS,179
2020,B,5,SC,128
2020,B,5,SE,189
2020,B,5,SP,838
2020,B,5,TO,191
2020,C,0,AC,247
2020,C,0,AL,721
2020,C,0,AM,1051
2020,C,0,AP,247
2020,C,0,BA,3429
2020,C,0,CE,3103
2020,C,0,DF,721
2020,C,0,ES,503
2020,C,0,GO,1785
2020,C,0,MA,1175
2020,C,0,MG,3312
2020,C,0,MS,400
2020,C,0,MT,583
2020,C,0,PA,1678
2020,C,0,PB,1108
2020,C,0,PE,2685
2020,C,0,PI,787
2020,C,0,PR,1200
2020,C,0,RJ,2548
2020,C,0,RN,776
2020,C,0,RO,402
2020,C,0,RR,88
2020,C,0,RS,1519
2020,C,0,SC,644
2020,C,0,SE,722
2020,C,0,SP,3626
2020,C,0,TO,298
2020,C,1,AC,2112
2020,C,1,AL,7268
2020,C,1,AM,6968
2020,C,1,AP,2380
2020,C,1,BA,20816
2020,C,1,CE,21950
2020,C,1,DF,8609
2020,C,1,ES,9600
2020,C,1,GO,17644
2020,C,1,MA,13834
2020,C,1,MG,58431
2020,C,1,MS,10147
2020,C,1,MT,7961
2020,C,1,PA,16205
2020,C,1,PB,15492
2020,C,1,PE,28421
2020,C,1,PI,7477
2020,C,1,PR,40330
2020,C,1,RJ,41923
2020,C,1,RN,15683
2020,C,1,RO,5197
2020,C,1,RR,746
2020,C,1,RS,58976
2020,C,1,SC,22400
2020,C,1,SE,4488
2020,C,1,SP,117287
2020,C,1,TO,3078
2020,C,2,AC,1573
2020,C,2,AL,4173
2020,C,2,AM,3190
2020,C,2,AP,2150
2020,C,2,BA,44692
2020,C,2,CE,9290
2020,C,2,DF,5217
2020,C,2,ES,5668
2020,C,2,GO,8420
2020,C,2,MA,12133
2020,C,2,MG,28315
2020,C,2,MS,2400
2020,C,2,MT,4763
2020,C,2,PA,14466
2020,C,2,PB,5978
2020,C,2,PE,13421
2020,C,2,PI,7046
2020,C,2,PR,4211
2020,C,2,RJ,23981
2020,C,2,RN,4646
2020,C,2,RO,2693
2020,C,2,RR,417
2020,C,2,RS,7167
2020,C,2,SC,2255
2020,C,2,SE,5225
2020,C,2,SP,30113
2020,C,2,TO,3279
2020,C,3,AC,9723
2020,C,3,AL,21771
2020,C,3,AM,40159
2020,C,3,AP,10500
2020,C,3,BA,80139
2020,C,3,CE,75207
2020,C,3,DF,16274
2020,C,3,ES,15929
2020,C,3,GO,34692
2020,C,3,MA,52258
2020,C,3,MG,78946
2020,C,3,MS,12835
2020,C,3,MT,17039
2020,C,3,PA,76986
2020,C,3,PB,34143
2020,C,3,PE,58347
2020,C,3,PI,29090
2020,C,3,PR,20634
2020,C,3,RJ,45748
2020,C,3,RN,23614
2020,C,3,RO,15036
2020,C,3,RR,3718
2020,C,3,RS,12242
2020,C,3,SC,7927
2020,C,3,SE,19444
2020,C,3,SP,81814
2020,C,3,TO,11590
2020,C,4,AC,460
2020,C,4,AL,1417
2020,C,4,AM,923
2020,C,4,AP,268
2020,C,4,BA,3737
2020,C,4,CE,2369
2020,C,4,DF,937
2020,C,4,ES,589
2020,C,4,GO,2740
2020,C,4,MA,1374
2020,C,4,MG,4104
2020,C,4,MS,567
2020,C,4,MT,737
2020,C,4,PA,2169
2020,C,4,PB,1784
2020,C,4,PE,3092
2020,C,4,PI,1352
2020,C,4,PR,1248
2020,C,4,RJ,1964
2020,C,4,RN,1091
2020,C,4,RO,666
2020,C,4,RR,50
2020,C,4,RS,376
2020,C,4,SC,391
2020,C,4,SE,940
2020,C,4,SP,4303
2020,C,4,TO,665
2020,C,5,AC,95
2020,C,5,AL,262
2020,C,5,AM,1277
2020,C,5,AP,88
2020,C,5,BA,958
2020,C,5,CE,687
2020,C,5,DF,148
2020,C,5,ES,163
2020,C,5,GO,287
2020,C,5,MA,279
2020,C,5,MG,620
2020,C,5,MS,489
2020,C,5,MT,208
2020,C,5,PA,682
2020,C,5,PB,539
2020,C,5,PE,1311
2020,C,5,PI,191
2020,C,5,PR,170
2020,C,5,RJ,401
2020,C,5,RN,143
2020,C,5,RO,185
2020,C,5,RR,254
2020,C,5,RS,147
2020,C,5,SC,127
2020,C,5,SE,203
2020,C,5,SP,969
2020,C,5,TO,111
2020,D,0,AC,150
2020,D,0,AL,504
2020,D,0,AM,629
2020,D,0,AP,173
2020,D,0,BA,2556
2020,D,0,CE,1518
2020,D,0,DF,668
2020,D,0,ES,464
2020,D,0,GO,1685
2020,D,0,MA,706
2020,D,0,MG,3438
2020,D,0,MS,368
2020,D,0,MT,544
2020,D,0,PA,988
2020,D,0,PB,705
2020,D,0,PE,1828
2020,D,0,PI,533
2020,D,0,PR,1224
2020,D,0,RJ,2282
2020,D,0,RN,552
2020,D,0,RO,299
2020,D,0,RR,70
2020,D,0,RS,1238
2020,D,0,SC,654
2020,D,0,SE,552
2020,D,0,SP,3955
2020,D,0,TO,291
2020,D,1,AC,1451
2020,D,1,AL,5495
2020,D,1,AM,5433
2020,D,1,AP,1767
2020,D,1,BA,18206
2020,D,1,CE,16329
2020,D,1,DF,9904
2020,D,1,ES,11205
2020,D,1,GO,19162
2020,D,1,MA,9646
2020,D,1,MG,68200
2020,D,1,MS,9435
2020,D,1,MT,8114
2020,D,1,PA,11672
2020,D,1,PB,11258
2020,D,1,PE,23670
2020,D,1,PI,5774
2020,D,1,PR,46709
2020,D,1,RJ,46509
2020,D,1,RN,12449
2020,D,1,RO,4063
2020,D,1,RR,759
2020,D,1,RS,55965
2020,D,1,SC,28281
2020,D,1,SE,3842
2020,D,1,SP,155940
2020,D,1,TO,2878
2020,D,2,AC,903
2020,D,2,AL,2383
2020,D,2,AM,1856
2020,D,2,AP,1329
2020,D,2,BA,27952
2020,D,2,CE,5176
2020,D,2,DF,4378
2020,D,2,ES,4473
2020,D,2,GO,6601
2020,D,2,MA,6703
2020,D,2,MG,23327
2020,D,2,MS,1670
2020,D,2,MT,3533
2020,D,2,PA,8065
2020,D,2,PB,3267
2020,D,2,PE,9050
2020,D,2,PI,4259
2020,D,2,PR,3394
2020,D,2,RJ,17998
2020,D,2,RN,3045
2020,D,2,RO,1676
2020,D,2,RR,331
2020,D,2,RS,4794
2020,D,2,SC,1570
2020,D,2,SE,3048
2020,D,2,SP,27225
2020,D,2,TO,2251
2020,D,3,AC,5454
2020,D,3,AL,12530
2020,D,3,AM,23932
2020,D,3,AP,6088
2020,D,3,BA,52019
2020,D,3,CE,38740
2020,D,3,DF,14135
2020,D,3,ES,14275
2020,D,3,GO,28732
2020,D,3,MA,29760
2020,D,3,MG,71843
2020,D,3,MS,9056
2020,D,3,MT,13258
2020,D,3,PA,42189
2020,D,3,PB,19831
2020,D,3,PE,39385
2020,D,3,PI,17502
2020,D,3,PR,18827
2020,D,3,RJ,36918
2020,D,3,RN,15955
2020,D,3,RO,9558
2020,D,3,RR,2792
2020,D,3,RS,9104
2020,D,3,SC,6531
2020,D,3,SE,11708
2020,D,3,SP,79495
2020,D,3,TO,8576
2020,D,4,AC,287
2020,D,4,AL,879
2020,D,4,AM,628
2020,D,4,AP,139
2020,D,4,BA,2442
2020,D,4,CE,1437
2020,D,4,DF,827
2020,D,4,ES,470
2020,D,4,GO,2340
2020,D,4,MA,841
2020,D,4,MG,3448
2020,D,4,MS,443
2020,D,4,MT,626
2020,D,4,PA,1401
2020,D,4,PB,1112
2020,D,4,PE,2038
2020,D,4,PI,823
2020,D,4,PR,1349
2020,D,4,RJ,1480
2020,D,4,RN,650
2020,D,4,RO,484
2020,D,4,RR,52
2020,D,4,RS,298
2020,D,4,SC,331
2020,D,4,SE,565
2020,D,4,SP,5645
2020,D,4,TO,512
2020,D,5,AC,48
2020,D,5,AL,121
2020,D,5,AM,645
2020,D,5,AP,36
2020,D,5,BA,551
2020,D,5,CE,319
2020,D,5,DF,117
2020,D,5,ES,150
2020,D,5,GO,196
2020,D,5,MA,134
2020,D,5,MG,545
2020,D,5,MS,251
2020,D,5,MT,119
2020,D,5,PA,354
2020,D,5,PB,257
2020,D,5,PE,789
2020,D,5,PI,134
2020,D,5,PR,121
2020,D,5,RJ,268
2020,D,5,RN,108
2020,D,5,RO,97
2020,D,5,RR,139
2020,D,5,RS,92
2020,D,5,SC,69
2020,D,5,SE,101
2020,D,5,SP,909
2020,D,5,TO,70
2020,E,0,AC,102
2020,E,0,AL,296
2020,E,0,AM,438
2020,E,0,AP,127
2020,E,0,BA,1323
2020,E,0,CE,806
2020,E,0,DF,695
2020,E,0,ES,314
2020,E,0,GO,1127
2020,E,0,MA,371
2020,E,0,MG,2491
2020,E,0,MS,222
2020,E,0,MT,362
2020,E,0,PA,662
2020,E,0,PB,423
2020,E,0,PE,1047
2020,E,0,PI,321
2020,E,0,PR,855
2020,E,0,RJ,1553
2020,E,0,RN,317
2020,E,0,RO,170
2020,E,0,RR,59
2020,E,0,RS,701
2020,E,0,SC,464
2020,E,0,SE,247
2020,E,0,SP,3142
2020,E,0,TO,158
2020,E,1,AC,945
2020,E,1,AL,3963
2020,E,1,AM,4012
2020,E,1,AP,1239
2020,E,1,BA,11663
2020,E,1,CE,11688
2020,E,1,DF,11045
2020,E,1,ES,8627
2020,E,1,GO,15355
2020,E,1,MA,6381
2020,E,1,MG,54588
2020,E,1,MS,6525
2020,E,1,MT,6174
2020,E,1,PA,8142
2020,E,1,PB,7623
2020,E,1,PE,16701
2020,E,1,PI,4262
2020,E,1,PR,35819
2020,E,1,RJ,36535
2020,E,1,RN,8417
2020,E,1,RO,2501
2020,E,1,RR,657
2020,E,1,RS,31735
2020,E,1,SC,19323
2020,E,1,SE,2634
2020,E,1,SP,133891
2020,E,1,TO,2181
2020,E,2,AC,391
2020,E,2,AL,1086
2020,E,2,AM,1057
2020,E,2,AP,649
2020,E,2,BA,11640
2020,E,2,CE,2277
2020,E,2,DF,3171
2020,E,2,ES,2612
2020,E,2,GO,3634
2020,E,2,MA,3005
2020,E,2,MG,14108
2020,E,2,MS,830
2020,E,2,MT,1870
2020,E,2,PA,3831
2020,E,2,PB,1519
2020,E,2,PE,4431
2020,E,2,PI,1999
2020,E,2,PR,2157
2020,E,2,RJ,10355
2020,E,2,RN,1499
2020,E,2,RO,872
2020,E,2,RR,191
2020,E,2,RS,2367
2020,E,2,SC,907
2020,E,2,SE,1409
2020,E,2,SP,18538
2020,E,2,TO,1055
2020,E,3,AC,2590
2020,E,3,AL,6274
2020,E,3,AM,12744
2020,E,3,AP,3116
2020,E,3,BA,24239
2020,E,3,CE,17793
2020,E,3,DF,10950
2020,E,3,ES,8593
2020,E,3,GO,17389
2020,E,3,MA,13813
2020,E,3,MG,45529
2020,E,3,MS,4940
2020,E,3,MT,7589
2020,E,3,PA,20737
2020,E,3,PB,9546
2020,E,3,PE,20867
2020,E,3,PI,9038
2020,E,3,PR,11440
2020,E,3,RJ,21537
2020,E,3,RN,8025
2020,E,3,RO,4810
2020,E,3,RR,1796
2020,E,3,RS,4513
2020,E,3,SC,3854
2020,E,3,SE,5422
2020,E,3,SP,54504
2020,E,3,TO,4644
2020,E,4,AC,115
2020,E,4,AL,401
2020,E,4,AM,361
2020,E,4,AP,81
2020,E,4,BA,1114
2020,E,4,CE,731
2020,E,4,DF,612
2020,E,4,ES,244
2020,E,4,GO,1346
2020,E,4,MA,362
2020,E,4,MG,1977
2020,E,4,MS,340
2020,E,4,MT,370
2020,E,4,PA,691
2020,E,4,PB,541
2020,E,4,PE,1104
2020,E,4,PI,422
2020,E,4,PR,1268
2020,E,4,RJ,830
2020,E,4,RN,316
2020,E,4,RO,199
2020,E,4,RR,30
2020,E,4,RS,148
2020,E,4,SC,212
2020,E,4,SE,282
2020,E,4,SP,5989
2020,E,4,TO,286
2020,E,5,AC,22
2020,E,5,AL,46
2020,E,5,AM,307
2020,E,5,AP,30
2020,E,5,BA,215
2020,E,5,CE,130
2020,E,5,DF,69
2020,E,5,ES,96
2020,E,5,GO,147
2020,E,5,MA,49
2020,E,5,MG,305
2020,E,5,MS,130
2020,E,5,MT,61
2020,E,5,PA,189
2020,E,5,PB,107
2020,E,5,PE,355
2020,E,5,PI,58
2020,E,5,PR,64
2020,E,5,RJ,170
2020,E,5,RN,36
2020,E,5,RO,54
2020,E,5,RR,112
2020,E,5,RS,54
2020,E,5,SC,49
2020,E,5,SE,52
2020,E,5,SP,530
2020,E,5,TO,44
2021,A,0,AC,20
2021,A,0,AL,46
2021,A,0,AM,269
2021,A,0,AP,10
2021,A,0,BA,209
2021,A,0,CE,427
2021,A,0,DF,45
2021,A,0,ES,13
2021,A,0,GO,197
2021,A,0,MA,94
2021,A,0,MG,106
2021,A,0,MS,27
2021,A,0,MT,31
2021,A,0,PA,102
2021,A,0,PB,47
2021,A,0,PE,241
2021,A,0,PI,39
2021,A,0,PR,41
2021,A,0,RJ,126
2021,A,0,RN,26
2021,A,0,RO,21
2021,A,0,RR,4
2021,A,0,RS,54
2021,A,0,SC,27
2021,A,0,SE,27
2021,A,0,SP,137
2021,A,0,TO,12
2021,A,1,AC,114
2021,A,1,AL,359
2021,A,1,AM,428
2021,A,1,AP,125
2021,A,1,BA,956
2021,A,1,CE,947
2021,A,1,DF,351
2021,A,1,ES,314
2021,A,1,GO,856
2021,A,1,MA,627
2021,A,1,MG,1336
2021,A,1,MS,359
2021,A,1,MT,366
2021,A,1,PA,820
2021,A,1,PB,491
2021,A,1,PE,1123
2021,A,1,PI,278
2021,A,1,PR,958
2021,A,1,RJ,1559
2021,A,1,RN,403
2021,A,1,RO,153
2021,A,1,RR,42
2021,A,1,RS,1446
2021,A,1,SC,602
2021,A,1,SE,246
2021,A,1,SP,2967
2021,A,1,TO,160
2021,A,2,AC,101
2021,A,2,AL,185
2021,A,2,AM,193
2021,A,2,AP,96
2021,A,2,BA,1772
2021,A,2,CE,368
2021,A,2,DF,202
2021,A,2,ES,160
2021,A,2,GO,370
2021,A,2,MA,504
2021,A,2,MG,551
2021,A,2,MS,75
2021,A,2,MT,146
2021,A,2,PA,692
2021,A,2,PB,182
2021,A,2,PE,592
2021,A,2,PI,219
2021,A,2,PR,105
2021,A,2,RJ,858
2021,A,2,RN,139
2021,A,2,RO,67
2021,A,2,RR,18
2021,A,2,RS,242
2021,A,2,SC,69
2021,A,2,SE,186
2021,A,2,SP,734
2021,A,2,TO,115
2021,A,3,AC,408
2021,A,3,AL,756
2021,A,3,AM,2877
2021,A,3,AP,367
2021,A,3,BA,2817
2021,A,3,CE,4830
2021,A,3,DF,522
2021,A,3,ES,345
2021,A,3,GO,1408
2021,A,3,MA,2364
2021,A,3,MG,1501
2021,A,3,MS,387
2021,A,3,MT,588
2021,A,3,PA,3354
2021,A,3,PB,884
2021,A,3,PE,2184
2021,A,3,PI,811
2021,A,3,PR,448
2021,A,3,RJ,1462
2021,A,3,RN,584
2021,A,3,RO,388
2021,A,3,RR,132
2021,A,3,RS,348
2021,A,3,SC,239
2021,A,3,SE,587
2021,A,3,SP,1760
2021,A,3,TO,401
2021,A,4,AC,32
2021,A,4,AL,67
2021,A,4,AM,51
2021,A,4,AP,13
2021,A,4,BA,196
2021,A,4,CE,114
2021,A,4,DF,32
2021,A,4,ES,13
2021,A,4,GO,135
2021,A,4,MA,66
2021,A,4,MG,109
2021,A,4,MS,26
2021,A,4,MT,37
2021,A,4,PA,119
2021,A,4,PB,62
2021,A,4,PE,109
2021,A,4,PI,45
2021,A,4,PR,54
2021,A,4,RJ,80
2021,A,4,RN,29
2021,A,4,RO,17
2021,A,4,RR,10
2021,A,4,RS,14
2021,A,4,SC,14
2021,A,4,SE,38
2021,A,4,SP,192
2021,A,4,TO,34
2021,A,5,AC,16
2021,A,5,AL,17
2021,A,5,AM,594
2021,A,5,AP,24
2021,A,5,BA,60
2021,A,5,CE,108
2021,A,5,DF,6
2021,A,5,ES,5
2021,A,5,GO,22
2021,A,5,MA,27
2021,A,5,MG,27
2021,A,5,MS,79
2021,A,5,MT,31
2021,A,5,PA,38
2021,A,5,PB,36
2021,A,5,PE,105
2021,A,5,PI,8
2021,A,5,PR,24
2021,A,5,RJ,24
2021,A,5,RN,4
2021,A,5,RO,60
2021,A,5,RR,25
2021,A,5,RS,8
2021,A,5,SC,5
2021,A,5,SE,6
2021,A,5,SP,38
2021,A,5,TO,30
2021,B,0,AC,94
2021,B,0,AL,270
2021,B,0,AM,608
2021,B,0,AP,79
2021,B,0,BA,1426
2021,B,0,CE,2398
2021,B,0,DF,257
2021,B,0,ES,131
2021,B,0,GO,1087
2021,B,0,MA,635
2021,B,0,MG,896
2021,B,0,MS,136
2021,B,0,MT,186
2021,B,0,PA,887
2021,B,0,PB,452
2021,B,0,PE,1319
2021,B,0,PI,374
2021,B,0,PR,386
2021,B,0,RJ,867
2021,B,0,RN,291
2021,B,0,RO,134
2021,B,0,RR,24
2021,B,0,RS,498
2021,B,0,SC,225
2021,B,0,SE,299
2021,B,0,SP,1046
2021,B,0,TO,99
2021,B,1,AC,685
2021,B,1,AL,2435
2021,B,1,AM,2310
2021,B,1,AP,733
2021,B,1,BA,7687
2021,B,1,CE,9639
2021,B,1,DF,2460
2021,B,1,ES,2513
2021,B,1,GO,5258
2021,B,1,MA,4947
2021,B,1,MG,13149
2021,B,1,MS,2455
2021,B,1,MT,2318
2021,B,1,PA,6590
2021,B,1,PB,5833
2021,B,1,PE,9633
2021,B,1,PI,2695
2021,B,1,PR,9319
2021,B,1,RJ,12658
2021,B,1,RN,4746
2021,B,1,RO,1296
2021,B,1,RR,212
2021,B,1,RS,15747
2021,B,1,SC,5843
2021,B,1,SE,1853
2021,B,1,SP,25770
2021,B,1,TO,903
2021,B,2,AC,554
2021,B,2,AL,1531
2021,B,2,AM,1187
2021,B,2,AP,664
2021,B,2,BA,17714
2021,B,2,CE,3978
2021,B,2,DF,1664
2021,B,2,ES,1586
2021,B,2,GO,2730
2021,B,2,MA,4891
2021,B,2,MG,6866
2021,B,2,MS,636
2021,B,2,MT,1454
2021,B,2,PA,6876
2021,B,2,PB,2291
2021,B,2,PE,4876
2021,B,2,PI,2819
2021,B,2,PR,1190
2021,B,2,RJ,8850
2021,B,2,RN,1556
2021,B,2,RO,770
2021,B,2,RR,118
2021,B,2,RS,2294
2021,B,2,SC,808
2021,B,2,SE,2028
2021,B,2,SP,8219
2021,B,2,TO,1012
2021,B,3,AC,3233
2021,B,3,AL,7067
2021,B,3,AM,17332
2021,B,3,AP,3332
2021,B,3,BA,27965
2021,B,3,CE,44072
2021,B,3,DF,4682
2021,B,3,ES,3858
2021,B,3,GO,10609
2021,B,3,MA,20483
2021,B,3,MG,17665
2021,B,3,MS,3056
2021,B,3,MT,4707
2021,B,3,PA,34405
2021,B,3,PB,12450
2021,B,3,PE,20242
2021,B,3,PI,11043
2021,B,3,PR,5019
2021,B,3,RJ,14319
2021,B,3,RN,7416
2021,B,3,RO,3566
2021,B,3,RR,913
2021,B,3,RS,3465
2021,B,3,SC,2470
2021,B,3,SE,7066
2021,B,3,SP,19417
2021,B,3,TO,3314
2021,B,4,AC,147
2021,B,4,AL,427
2021,B,4,AM,360
2021,B,4,AP,80
2021,B,4,BA,1352
2021,B,4,CE,923
2021,B,4,DF,288
2021,B,4,ES,142
2021,B,4,GO,783
2021,B,4,MA,510
2021,B,4,MG,961
2021,B,4,MS,161
2021,B,4,MT,228
2021,B,4,PA,931
2021,B,4,PB,624
2021,B,4,PE,977
2021,B,4,PI,477
2021,B,4,PR,333
2021,B,4,RJ,631
2021,B,4,RN,355
2021,B,4,RO,155
2021,B,4,RR,21
2021,B,4,RS,124
2021,B,4,SC,142
2021,B,4,SE,328
2021,B,4,SP,1148
2021,B,4,TO,201
2021,B,5,AC,44
2021,B,5,AL,122
2021,B,5,AM,1230
2021,B,5,AP,55
2021,B,5,BA,490
2021,B,5,CE,349
2021,B,5,DF,51
2021,B,5,ES,56
2021,B,5,GO,108
2021,B,5,MA,157
2021,B,5,MG,179
2021,B,5,MS,428
2021,B,5,MT,127
2021,B,5,PA,290
2021,B,5,PB,366
2021,B,5,PE,767
2021,B,5,PI,82
2021,B,5,PR,76
2021,B,5,RJ,160
2021,B,5,RN,80
2021,B,5,RO,115
2021,B,5,RR,112
2021,B,5,RS,67
2021,B,5,SC,53
2021,B,5,SE,77
2021,B,5,SP,319
2021,B,5,TO,79
2021,B,6,RN,1
2021,C,0,AC,127
2021,C,0,AL,398
2021,C,0,AM,585
2021,C,0,AP,103
2021,C,0,BA,1972
2021,C,0,CE,1673
2021,C,0,DF,392
2021,C,0,ES,267
2021,C,0,GO,1495
2021,C,0,MA,778
2021,C,0,MG,1778
2021,C,0,MS,201
2021,C,0,MT,302
2021,C,0,PA,1052
2021,C,0,PB,630
2021,C,0,PE,1665
2021,C,0,PI,518
2021,C,0,PR,640
2021,C,0,RJ,1340
2021,C,0,RN,434
2021,C,0,RO,192
2021,C,0,RR,42
2021,C,0,RS,764
2021,C,0,SC,380
2021,C,0,SE,382
2021,C,0,SP,1578
2021,C,0,TO,159
2021,C,1,AC,1171
2021,C,1,AL,4385
2021,C,1,AM,3878
2021,C,1,AP,1257
2021,C,1,BA,14473
2021,C,1,CE,16031
2021,C,1,DF,5230
2021,C,1,ES,6069
2021,C,1,GO,11247
2021,C,1,MA,7764
2021,C,1,MG,33566
2021,C,1,MS,4927
2021,C,1,MT,4432
2021,C,1,PA,10121
2021,C,1,PB,10622
2021,C,1,PE,18320
2021,C,1,PI,4737
2021,C,1,PR,22093
2021,C,1,RJ,26568
2021,C,1,RN,9709
2021,C,1,RO,2599
2021,C,1,RR,422
2021,C,1,RS,33256
2021,C,1,SC,13653
2021,C,1,SE,3376
2021,C,1,SP,63017
2021,C,1,TO,1712
2021,C,2,AC,719
2021,C,2,AL,2073
2021,C,2,AM,1470
2021,C,2,AP,977
2021,C,2,BA,24840
2021,C,2,CE,5217
2021,C,2,DF,2473
2021,C,2,ES,2819
2021,C,2,GO,4310
2021,C,2,MA,5891
2021,C,2,MG,12799
2021,C,2,MS,925
2021,C,2,MT,2193
2021,C,2,PA,7797
2021,C,2,PB,3310
2021,C,2,PE,7710
2021,C,2,PI,3760
2021,C,2,PR,2112
2021,C,2,RJ,12614
2021,C,2,RN,2599
2021,C,2,RO,1201
2021,C,2,RR,176
2021,C,2,RS,3526
2021,C,2,SC,1184
2021,C,2,SE,2882
2021,C,2,SP,13360
2021,C,2,TO,1441
2021,C,3,AC,4151
2021,C,3,AL,10543
2021,C,3,AM,19577
2021,C,3,AP,4375
2021,C,3,BA,41953
2021,C,3,CE,47807
2021,C,3,DF,7516
2021,C,3,ES,7771
2021,C,3,GO,17951
2021,C,3,MA,25891
2021,C,3,MG,35804
2021,C,3,MS,5103
2021,C,3,MT,7764
2021,C,3,PA,39323
2021,C,3,PB,18761
2021,C,3,PE,31736
2021,C,3,PI,16033
2021,C,3,PR,9217
2021,C,3,RJ,22867
2021,C,3,RN,12744
2021,C,3,RO,6031
2021,C,3,RR,1410
2021,C,3,RS,5946
2021,C,3,SC,3877
2021,C,3,SE,10551
2021,C,3,SP,34674
2021,C,3,TO,5104
2021,C,4,AC,202
2021,C,4,AL,636
2021,C,4,AM,485
2021,C,4,AP,105
2021,C,4,BA,2019
2021,C,4,CE,1192
2021,C,4,DF,388
2021,C,4,ES,254
2021,C,4,GO,1371
2021,C,4,MA,651
2021,C,4,MG,1727
2021,C,4,MS,270
2021,C,4,MT,340
2021,C,4,PA,1195
2021,C,4,PB,998
2021,C,4,PE,1496
2021,C,4,PI,670
2021,C,4,PR,681
2021,C,4,RJ,898
2021,C,4,RN,539
2021,C,4,RO,272
2021,C,4,RR,23
2021,C,4,RS,178
2021,C,4,SC,190
2021,C,4,SE,500
2021,C,4,SP,2208
2021,C,4,TO,307
2021,C,5,AC,41
2021,C,5,AL,131
2021,C,5,AM,867
2021,C,5,AP,34
2021,C,5,BA,518
2021,C,5,CE,284
2021,C,5,DF,61
2021,C,5,ES,84
2021,C,5,GO,123
2021,C,5,MA,141
2021,C,5,MG,242
2021,C,5,MS,218
2021,C,5,MT,90
2021,C,5,PA,292
2021,C,5,PB,304
2021,C,5,PE,817
2021,C,5,PI,101
2021,C,5,PR,55
2021,C,5,RJ,159
2021,C,5,RN,97
2021,C,5,RO,83
2021,C,5,RR,103
2021,C,5,RS,64
2021,C,5,SC,63
2021,C,5,SE,89
2021,C,5,SP,350
2021,C,5,TO,46
2021,C,6,ES,1
2021,D,0,AC,115
2021,D,0,AL,338
2021,D,0,AM,470
2021,D,0,AP,81
2021,D,0,BA,1706
2021,D,0,CE,968
2021,D,0,DF,512
2021,D,0,ES,314
2021,D,0,GO,1466
2021,D,0,MA,578
2021,D,0,MG,2120
2021,D,0,MS,220
2021,D,0,MT,405
2021,D,0,PA,799
2021,D,0,PB,522
2021,D,0,PE,1326
2021,D,0,PI,408
2021,D,0,PR,846
2021,D,0,RJ,1569
2021,D,0,RN,368
2021,D,0,RO,210
2021,D,0,RR,52
2021,D,0,RS,787
2021,D,0,SC,456
2021,D,0,SE,344
2021,D,0,SP,2222
2021,D,0,TO,179
2021,D,1,AC,1198
2021,D,1,AL,4550
2021,D,1,AM,4140
2021,D,1,AP,1234
2021,D,1,BA,16196
2021,D,1,CE,15172
2021,D,1,DF,7801
2021,D,1,ES,8908
2021,D,1,GO,15586
2021,D,1,MA,7358
2021,D,1,MG,50666
2021,D,1,MS,6535
2021,D,1,MT,6375
2021,D,1,PA,9501
2021,D,1,PB,9516
2021,D,1,PE,18371
2021,D,1,PI,4960
2021,D,1,PR,34546
2021,D,1,RJ,37457
2021,D,1,RN,9930
2021,D,1,RO,2898
2021,D,1,RR,553
2021,D,1,RS,41044
2021,D,1,SC,23139
2021,D,1,SE,3713
2021,D,1,SP,108900
2021,D,1,TO,2165
2021,D,2,AC,557
2021,D,2,AL,1622
2021,D,2,AM,1178
2021,D,2,AP,686
2021,D,2,BA,18945
2021,D,2,CE,3477
2021,D,2,DF,2575
2021,D,2,ES,2798
2021,D,2,GO,4277
2021,D,2,MA,4137
2021,D,2,MG,12979
2021,D,2,MS,852
2021,D,2,MT,2057
2021,D,2,PA,5287
2021,D,2,PB,2320
2021,D,2,PE,5956
2021,D,2,PI,2891
2021,D,2,PR,2147
2021,D,2,RJ,11722
2021,D,2,RN,2041
2021,D,2,RO,949
2021,D,2,RR,182
2021,D,2,RS,2834
2021,D,2,SC,1055
2021,D,2,SE,2133
2021,D,2,SP,14992
2021,D,2,TO,1247
2021,D,3,AC,3141
2021,D,3,AL,7877
2021,D,3,AM,14030
2021,D,3,AP,3286
2021,D,3,BA,35499
2021,D,3,CE,28935
2021,D,3,DF,8237
2021,D,3,ES,8976
2021,D,3,GO,18940
2021,D,3,MA,19070
2021,D,3,MG,40597
2021,D,3,MS,4997
2021,D,3,MT,8152
2021,D,3,PA,26464
2021,D,3,PB,13268
2021,D,3,PE,25853
2021,D,3,PI,11957
2021,D,3,PR,10975
2021,D,3,RJ,22795
2021,D,3,RN,10777
2021,D,3,RO,4936
2021,D,3,RR,1382
2021,D,3,RS,5541
2021,D,3,SC,4150
2021,D,3,SE,7833
2021,D,3,SP,43015
2021,D,3,TO,5030
2021,D,4,AC,149
2021,D,4,AL,435
2021,D,4,AM,355
2021,D,4,AP,76
2021,D,4,BA,1571
2021,D,4,CE,778
2021,D,4,DF,406
2021,D,4,ES,244
