NU_ANO,TP_SEXO,Q022,SG_UF_PROVA,QTD
2022,M,E,SE,4344
2022,M,E,SP,72749
2022,M,E,TO,2937
2023,F,A,AC,700
2023,F,A,AL,1750
2023,F,A,AM,2512
2023,F,A,AP,687
2023,F,A,BA,6155
2023,F,A,CE,5000
2023,F,A,DF,1241
2023,F,A,ES,793
2023,F,A,GO,2658
2023,F,A,MA,3500
2023,F,A,MG,3883
2023,F,A,MS,805
2023,F,A,MT,1269
2023,F,A,PA,4809
2023,F,A,PB,1807
2023,F,A,PE,3614
2023,F,A,PI,1346
2023,F,A,PR,1885
2023,F,A,RJ,4822
2023,F,A,RN,1309
2023,F,A,RO,611
2023,F,A,RR,236
2023,F,A,RS,2324
2023,F,A,SC,1149
2023,F,A,SE,1091
2023,F,A,SP,6749
2023,F,A,TO,649
2023,F,B,AC,4018
2023,F,B,AL,13637
2023,F,B,AM,15433
2023,F,B,AP,4638
2023,F,B,BA,57312
2023,F,B,CE,38442
2023,F,B,DF,7389
2023,F,B,ES,6588
2023,F,B,GO,14231
2023,F,B,MA,29907
2023,F,B,MG,31597
2023,F,B,MS,5203
2023,F,B,MT,6419
2023,F,B,PA,44361
2023,F,B,PB,20306
2023,F,B,PE,31839
2023,F,B,PI,16057
2023,F,B,PR,12090
2023,F,B,RJ,34906
2023,F,B,RN,13178
2023,F,B,RO,4444
2023,F,B,RR,1039
2023,F,B,RS,16296
2023,F,B,SC,6979
2023,F,B,SE,10599
2023,F,B,SP,42320
2023,F,B,TO,4098
2023,F,C,AC,4567
2023,F,C,AL,15873
2023,F,C,AM,16449
2023,F,C,AP,5330
2023,F,C,BA,68492
2023,F,C,CE,43128
2023,F,C,DF,10959
2023,F,C,ES,12452
2023,F,C,GO,23390
2023,F,C,MA,33493
2023,F,C,MG,59763
2023,F,C,MS,7985
2023,F,C,MT,10400
2023,F,C,PA,45092
2023,F,C,PB,24618
2023,F,C,PE,42828
2023,F,C,PI,19985
2023,F,C,PR,23971
2023,F,C,RJ,47706
2023,F,C,RN,19567
2023,F,C,RO,6677
2023,F,C,RR,1675
2023,F,C,RS,28639
2023,F,C,SC,13314
2023,F,C,SE,13613
2023,F,C,SP,81120
2023,F,C,TO,5921
2023,F,D,AC,3419
2023,F,D,AL,11886
2023,F,D,AM,12175
2023,F,D,AP,3855
2023,F,D,BA,52491
2023,F,D,CE,30646
2023,F,D,DF,12541
2023,F,D,ES,14843
2023,F,D,GO,27556
2023,F,D,MA,23278
2023,F,D,MG,74295
2023,F,D,MS,8826
2023,F,D,MT,12355
2023,F,D,PA,30573
2023,F,D,PB,17017
2023,F,D,PE,34009
2023,F,D,PI,14618
2023,F,D,PR,35620
2023,F,D,RJ,52124
2023,F,D,RN,15817
2023,F,D,RO,6505
2023,F,D,RR,1687
2023,F,D,RS,33239
2023,F,D,SC,20627
2023,F,D,SE,10012
2023,F,D,SP,124370
2023,F,D,TO,5729
2023,F,E,AC,2042
2023,F,E,AL,7288
2023,F,E,AM,8065
2023,F,E,AP,2483
2023,F,E,BA,26508
2023,F,E,CE,18505
2023,F,E,DF,12063
2023,F,E,ES,10488
2023,F,E,GO,21685
2023,F,E,MA,12993
2023,F,E,MG,54762
2023,F,E,MS,6209
2023,F,E,MT,9079
2023,F,E,PA,18185
2023,F,E,PB,9795
2023,F,E,PE,20521
2023,F,E,PI,8749
2023,F,E,PR,28099
2023,F,E,RJ,35914
2023,F,E,RN,9463
2023,F,E,RO,4200
2023,F,E,RR,1440
2023,F,E,RS,19729
2023,F,E,SC,14624
2023,F,E,SE,5213
2023,F,E,SP,105216
2023,F,E,TO,4067
2023,M,A,AC,401
2023,M,A,AL,1060
2023,M,A,AM,1789
2023,M,A,AP,439
2023,M,A,BA,2878
2023,M,A,CE,4164
2023,M,A,DF,733
2023,M,A,ES,519
2023,M,A,GO,1941
2023,M,A,MA,1909
2023,M,A,MG,2096
2023,M,A,MS,507
2023,M,A,MT,766
2023,M,A,PA,2544
2023,M,A,PB,1138
2023,M,A,PE,2029
2023,M,A,PI,756
2023,M,A,PR,1149
2023,M,A,RJ,2719
2023,M,A,RN,797
2023,M,A,RO,364
2023,M,A,RR,106
2023,M,A,RS,1321
2023,M,A,SC,657
2023,M,A,SE,603
2023,M,A,SP,4453
2023,M,A,TO,392
2023,M,B,AC,2163
2023,M,B,AL,6960
2023,M,B,AM,9537
2023,M,B,AP,2640
2023,M,B,BA,24527
2023,M,B,CE,27381
2023,M,B,DF,4175
2023,M,B,ES,3830
2023,M,B,GO,8824
2023,M,B,MA,14949
2023,M,B,MG,17224
2023,M,B,MS,3013
2023,M,B,MT,3808
2023,M,B,PA,22278
2023,M,B,PB,11801
2023,M,B,PE,16925
2023,M,B,PI,8165
2023,M,B,PR,7630
2023,M,B,RJ,17859
2023,M,B,RN,7667
2023,M,B,RO,2469
2023,M,B,RR,618
2023,M,B,RS,9186
2023,M,B,SC,4516
2023,M,B,SE,5336
2023,M,B,SP,25953
2023,M,B,TO,2101
2023,M,C,AC,2816
2023,M,C,AL,9532
2023,M,C,AM,10839
2023,M,C,AP,3635
2023,M,C,BA,34147
2023,M,C,CE,31439
2023,M,C,DF,6446
2023,M,C,ES,6841
2023,M,C,GO,13505
2023,M,C,MA,19264
2023,M,C,MG,32608
2023,M,C,MS,4557
2023,M,C,MT,5630
2023,M,C,PA,26391
2023,M,C,PB,16361
2023,M,C,PE,26059
2023,M,C,PI,12064
2023,M,C,PR,13943
2023,M,C,RJ,26857
2023,M,C,RN,12844
2023,M,C,RO,3609
2023,M,C,RR,902
2023,M,C,RS,15661
2023,M,C,SC,7461
2023,M,C,SE,7884
2023,M,C,SP,46446
2023,M,C,TO,3005
2023,M,D,AC,2448
2023,M,D,AL,8423
2023,M,D,AM,8952
2023,M,D,AP,2849
2023,M,D,BA,31970
2023,M,D,CE,25254
2023,M,D,DF,8092
2023,M,D,ES,9458
2023,M,D,GO,18031
2023,M,D,MA,15884
2023,M,D,MG,44002
2023,M,D,MS,5670
2023,M,D,MT,7625
2023,M,D,PA,20620
2023,M,D,PB,12934
2023,M,D,PE,23707
2023,M,D,PI,10492
2023,M,D,PR,21938
2023,M,D,RJ,32651
2023,M,D,RN,11978
2023,M,D,RO,3972
2023,M,D,RR,961
2023,M,D,RS,19902
2023,M,D,SC,12094
2023,M,D,SE,6756
2023,M,D,SP,77985
2023,M,D,TO,3607
2023,M,E,AC,1700
2023,M,E,AL,6351
2023,M,E,AM,7165
2023,M,E,AP,2251
2023,M,E,BA,19788
2023,M,E,CE,18001
2023,M,E,DF,9336
2023,M,E,ES,7912
2023,M,E,GO,17289
2023,M,E,MA,10579
2023,M,E,MG,38345
2023,M,E,MS,4680
2023,M,E,MT,6561
2023,M,E,PA,14309
2023,M,E,PB,8734
2023,M,E,PE,17328
2023,M,E,PI,7407
2023,M,E,PR,20181
2023,M,E,RJ,26738
2023,M,E,RN,8086
2023,M,E,RO,3187
2023,M,E,RR,975
2023,M,E,RS,13622
2023,M,E,SC,9842
2023,M,E,SE,4433
2023,M,E,SP,76155
2023,M,E,TO,3049
