NU_ANO,TP_FAIXA_ETARIA,TP_ESTADO_CIVIL,SG_UF_PROVA,QTD
2021,6,3,SE,83
2021,6,3,SP,859
2021,6,3,TO,68
2021,6,4,AC,2
2021,6,4,AL,8
2021,6,4,AM,9
2021,6,4,AP,2
2021,6,4,BA,20
2021,6,4,CE,12
2021,6,4,DF,2
2021,6,4,ES,4
2021,6,4,GO,7
2021,6,4,MA,2
2021,6,4,MG,20
2021,6,4,MT,2
2021,6,4,PA,20
2021,6,4,PB,6
2021,6,4,PE,12
2021,6,4,PI,5
2021,6,4,PR,3
2021,6,4,RJ,13
2021,6,4,RN,2
2021,6,4,RO,2
2021,6,4,RS,8
2021,6,4,SC,1
2021,6,4,SE,1
2021,6,4,SP,24
2021,6,4,TO,1
2021,6,0,AC,139
2021,6,0,AL,248
2021,6,0,AM,450
2021,6,0,AP,197
2021,6,0,BA,995
2021,6,0,CE,696
2021,6,0,DF,298
2021,6,0,ES,206
2021,6,0,GO,371
2021,6,0,MA,407
2021,6,0,MG,1007
2021,6,0,MS,186
2021,6,0,MT,323
2021,6,0,PA,1180
2021,6,0,PB,405
2021,6,0,PE,538
2021,6,0,PI,308
2021,6,0,PR,597
2021,6,0,RJ,846
2021,6,0,RN,502
2021,6,0,RO,189
2021,6,0,RR,35
2021,6,0,RS,904
2021,6,0,SC,378
2021,6,0,SE,224
2021,6,0,SP,1430
2021,6,0,TO,114
2021,6,1,AC,569
2021,6,1,AL,1400
2021,6,1,AM,2538
2021,6,1,AP,894
2021,6,1,BA,6413
2021,6,1,CE,3791
2021,6,1,DF,1643
2021,6,1,ES,1253
2021,6,1,GO,1952
2021,6,1,MA,3175
2021,6,1,MG,6985
2021,6,1,MS,937
2021,6,1,MT,1366
2021,6,1,PA,6306
2021,6,1,PB,2639
2021,6,1,PE,4360
2021,6,1,PI,1966
2021,6,1,PR,2374
2021,6,1,RJ,5234
2021,6,1,RN,2701
2021,6,1,RO,852
2021,6,1,RR,181
2021,6,1,RS,3581
2021,6,1,SC,1264
2021,6,1,SE,1460
2021,6,1,SP,8443
2021,6,1,TO,460
2021,6,2,AC,342
2021,6,2,AL,909
2021,6,2,AM,845
2021,6,2,AP,255
2021,6,2,BA,2775
2021,6,2,CE,1855
2021,6,2,DF,783
2021,6,2,ES,856
2021,6,2,GO,1241
2021,6,2,MA,1355
2021,6,2,MG,3430
2021,6,2,MS,545
2021,6,2,MT,719
2021,6,2,PA,2509
2021,6,2,PB,1621
2021,6,2,PE,2188
2021,6,2,PI,858
2021,6,2,PR,1301
2021,6,2,RJ,2523
2021,6,2,RN,1256
2021,6,2,RO,647
2021,6,2,RR,83
2021,6,2,RS,1176
2021,6,2,SC,526
2021,6,2,SE,541
2021,6,2,SP,4157
2021,6,2,TO,309
2021,6,3,AC,85
2021,6,3,AL,174
2021,6,3,AM,141
2021,6,3,AP,36
2021,6,3,BA,485
2021,6,3,CE,306
2021,6,3,DF,157
2021,6,3,ES,173
2021,6,3,GO,244
2021,6,3,MA,220
2021,6,3,MG,689
2021,6,3,MS,120
2021,6,3,MT,173
2021,6,3,PA,333
2021,6,3,PB,332
2021,6,3,PE,381
2021,6,3,PI,155
2021,6,3,PR,327
2021,6,3,RJ,438
2021,6,3,RN,208
2021,6,3,RO,135
2021,6,3,RR,22
2021,6,3,RS,270
2021,6,3,SC,121
2021,6,3,SE,108
2021,6,3,SP,1051
2021,6,3,TO,57
2021,6,4,AC,4
2021,6,4,AL,12
2021,6,4,AM,8
2021,6,4,AP,2
2021,6,4,BA,15
2021,6,4,CE,14
2021,6,4,DF,9
2021,6,4,ES,5
2021,6,4,GO,9
2021,6,4,MA,11
2021,6,4,MG,31
2021,6,4,MS,2
2021,6,4,MT,4
2021,6,4,PA,23
2021,6,4,PB,19
2021,6,4,PE,17
2021,6,4,PI,6
2021,6,4,PR,14
2021,6,4,RJ,17
2021,6,4,RN,10
2021,6,4,RO,6
2021,6,4,RS,9
2021,6,4,SC,3
2021,6,4,SE,5
2021,6,4,SP,31
2021,6,4,TO,4
2021,6,0,AC,90
2021,6,0,AL,150
2021,6,0,AM,383
2021,6,0,AP,169
2021,6,0,BA,868
2021,6,0,CE,510
2021,6,0,DF,246
2021,6,0,ES,146
2021,6,0,GO,275
2021,6,0,MA,353
2021,6,0,MG,700
2021,6,0,MS,140
2021,6,0,MT,243
2021,6,0,PA,942
2021,6,0,PB,271
2021,6,0,PE,428
2021,6,0,PI,240
2021,6,0,PR,375
2021,6,0,RJ,675
2021,6,0,RN,346
2021,6,0,RO,143
2021,6,0,RR,25
2021,6,0,RS,744
2021,6,0,SC,234
2021,6,0,SE,166
2021,6,0,SP,1017
2021,6,0,TO,80
2021,6,1,AC,325
2021,6,1,AL,740
2021,6,1,AM,1567
2021,6,1,AP,600
2021,6,1,BA,4008
2021,6,1,CE,2059
2021,6,1,DF,982
2021,6,1,ES,613
2021,6,1,GO,1109
2021,6,1,MA,1726
2021,6,1,MG,3517
2021,6,1,MS,526
2021,6,1,MT,731
2021,6,1,PA,4037
2021,6,1,PB,1393
2021,6,1,PE,2379
2021,6,1,PI,991
2021,6,1,PR,1113
2021,6,1,RJ,3110
2021,6,1,RN,1347
2021,6,1,RO,470
2021,6,1,RR,124
2021,6,1,RS,2157
2021,6,1,SC,669
2021,6,1,SE,815
2021,6,1,SP,4616
2021,6,1,TO,228
2021,6,2,AC,315
2021,6,2,AL,777
2021,6,2,AM,738
2021,6,2,AP,252
2021,6,2,BA,2696
2021,6,2,CE,1529
2021,6,2,DF,772
2021,6,2,ES,757
2021,6,2,GO,1152
2021,6,2,MA,1161
2021,6,2,MG,3384
2021,6,2,MS,518
2021,6,2,MT,691
2021,6,2,PA,2393
2021,6,2,PB,1425
2021,6,2,PE,1990
2021,6,2,PI,830
2021,6,2,PR,1126
2021,6,2,RJ,2448
2021,6,2,RN,1228
2021,6,2,RO,523
2021,6,2,RR,76
2021,6,2,RS,1167
2021,6,2,SC,429
2021,6,2,SE,515
2021,6,2,SP,3903
2021,6,2,TO,252
2021,6,3,AC,72
2021,6,3,AL,173
2021,6,3,AM,162
2021,6,3,AP,42
2021,6,3,BA,566
2021,6,3,CE,310
2021,6,3,DF,173
2021,6,3,ES,177
2021,6,3,GO,272
2021,6,3,MA,232
2021,6,3,MG,793
2021,6,3,MS,143
2021,6,3,MT,183
2021,6,3,PA,415
2021,6,3,PB,337
2021,6,3,PE,445
2021,6,3,PI,171
2021,6,3,PR,281
2021,6,3,RJ,565
2021,6,3,RN,240
2021,6,3,RO,131
2021,6,3,RR,26
2021,6,3,RS,365
2021,6,3,SC,133
2021,6,3,SE,134
2021,6,3,SP,1081
2021,6,3,TO,64
2021,6,4,AC,1
2021,6,4,AL,12
2021,6,4,AM,13
2021,6,4,AP,1
2021,6,4,BA,37
2021,6,4,CE,22
2021,6,4,DF,8
2021,6,4,ES,8
2021,6,4,GO,16
2021,6,4,MA,16
2021,6,4,MG,41
2021,6,4,MS,12
2021,6,4,MT,16
2021,6,4,PA,32
2021,6,4,PB,19
2021,6,4,PE,33
2021,6,4,PI,5
2021,6,4,PR,18
2021,6,4,RJ,28
2021,6,4,RN,12
2021,6,4,RO,7
2021,6,4,RS,18
2021,6,4,SC,2
2021,6,4,SE,4
2021,6,4,SP,47
2021,6,4,TO,1
2021,6,0,AC,44
2021,6,0,AL,77
2021,6,0,AM,175
2021,6,0,AP,111
2021,6,0,BA,518
2021,6,0,CE,269
2021,6,0,DF,144
2021,6,0,ES,90
2021,6,0,GO,171
2021,6,0,MA,204
2021,6,0,MG,438
2021,6,0,MS,92
2021,6,0,MT,137
2021,6,0,PA,577
2021,6,0,PB,172
2021,6,0,PE,256
2021,6,0,PI,136
2021,6,0,PR,226
2021,6,0,RJ,437
2021,6,0,RN,217
2021,6,0,RO,88
2021,6,0,RR,20
2021,6,0,RS,447
2021,6,0,SC,139
2021,6,0,SE,109
2021,6,0,SP,685
2021,6,0,TO,35
2021,6,1,AC,149
2021,6,1,AL,353
2021,6,1,AM,817
2021,6,1,AP,320
2021,6,1,BA,2121
2021,6,1,CE,1006
2021,6,1,DF,548
2021,6,1,ES,316
2021,6,1,GO,542
2021,6,1,MA,886
2021,6,1,MG,1881
2021,6,1,MS,254
2021,6,1,MT,373
2021,6,1,PA,2315
2021,6,1,PB,689
2021,6,1,PE,1310
2021,6,1,PI,572
2021,6,1,PR,518
2021,6,1,RJ,1782
2021,6,1,RN,723
2021,6,1,RO,266
2021,6,1,RR,53
2021,6,1,RS,1131
2021,6,1,SC,332
2021,6,1,SE,385
2021,6,1,SP,2429
2021,6,1,TO,124
2021,6,2,AC,205
2021,6,2,AL,442
2021,6,2,AM,564
2021,6,2,AP,188
2021,6,2,BA,1962
2021,6,2,CE,1100
2021,6,2,DF,653
2021,6,2,ES,579
2021,6,2,GO,795
2021,6,2,MA,726
2021,6,2,MG,2568
2021,6,2,MS,342
2021,6,2,MT,448
2021,6,2,PA,1685
2021,6,2,PB,898
2021,6,2,PE,1355
2021,6,2,PI,619
2021,6,2,PR,806
2021,6,2,RJ,2109
2021,6,2,RN,805
2021,6,2,RO,312
2021,6,2,RR,51
2021,6,2,RS,921
2021,6,2,SC,306
2021,6,2,SE,356
2021,6,2,SP,2827
2021,6,2,TO,145
2021,6,3,AC,60
2021,6,3,AL,117
2021,6,3,AM,129
2021,6,3,AP,31
2021,6,3,BA,476
2021,6,3,CE,229
2021,6,3,DF,175
2021,6,3,ES,132
2021,6,3,GO,209
2021,6,3,MA,163
2021,6,3,MG,710
2021,6,3,MS,94
2021,6,3,MT,125
2021,6,3,PA,338
2021,6,3,PB,235
2021,6,3,PE,377
2021,6,3,PI,134
2021,6,3,PR,249
2021,6,3,RJ,560
2021,6,3,RN,168
2021,6,3,RO,81
2021,6,3,RR,7
2021,6,3,RS,294
2021,6,3,SC,93
2021,6,3,SE,110
2021,6,3,SP,981
2021,6,3,TO,41
2021,6,4,AC,3
2021,6,4,AL,10
2021,6,4,AM,20
2021,6,4,AP,5
2021,6,4,BA,38
2021,6,4,CE,20
2021,6,4,DF,6
2021,6,4,ES,6
2021,6,4,GO,16
2021,6,4,MA,21
2021,6,4,MG,39
2021,6,4,MS,7
2021,6,4,MT,10
2021,6,4,PA,26
2021,6,4,PB,13
2021,6,4,PE,24
2021,6,4,PI,15
2021,6,4,PR,14
2021,6,4,RJ,49
2021,6,4,RN,13
2021,6,4,RO,2
2021,6,4,RS,23
2021,6,4,SC,8
2021,6,4,SE,5
2021,6,4,SP,61
2021,6,4,TO,6
2021,6,0,AC,21
2021,6,0,AL,41
2021,6,0,AM,101
2021,6,0,AP,61
2021,6,0,BA,270
2021,6,0,CE,150
2021,6,0,DF,75
2021,6,0,ES,64
2021,6,0,GO,78
2021,6,0,MA,103
2021,6,0,MG,264
2021,6,0,MS,51
2021,6,0,MT,67
2021,6,0,PA,339
2021,6,0,PB,84
2021,6,0,PE,133
2021,6,0,PI,68
2021,6,0,PR,111
2021,6,0,RJ,324
2021,6,0,RN,95
2021,6,0,RO,27
2021,6,0,RR,7
2021,6,0,RS,226
2021,6,0,SC,67
2021,6,0,SE,46
2021,6,0,SP,391
2021,6,0,TO,19
2021,6,1,AC,53
2021,6,1,AL,166
2021,6,1,AM,414
2021,6,1,AP,154
2021,6,1,BA,1064
2021,6,1,CE,558
2021,6,1,DF,345
2021,6,1,ES,175
2021,6,1,GO,267
2021,6,1,MA,416
2021,6,1,MG,1004
2021,6,1,MS,126
2021,6,1,MT,198
2021,6,1,PA,1312
2021,6,1,PB,332
2021,6,1,PE,673
2021,6,1,PI,266
2021,6,1,PR,239
2021,6,1,RJ,1167
2021,6,1,RN,331
2021,6,1,RO,135
2021,6,1,RR,19
2021,6,1,RS,620
2021,6,1,SC,154
2021,6,1,SE,209
2021,6,1,SP,1363
2021,6,1,TO,48
2021,6,2,AC,96
2021,6,2,AL,270
2021,6,2,AM,357
2021,6,2,AP,97
2021,6,2,BA,1203
2021,6,2,CE,727
2021,6,2,DF,438
2021,6,2,ES,371
2021,6,2,GO,502
2021,6,2,MA,421
2021,6,2,MG,1651
2021,6,2,MS,193
2021,6,2,MT,282
2021,6,2,PA,1116
2021,6,2,PB,519
2021,6,2,PE,923
2021,6,2,PI,356
2021,6,2,PR,445
2021,6,2,RJ,1678
2021,6,2,RN,464
2021,6,2,RO,163
2021,6,2,RR,26
2021,6,2,RS,628
2021,6,2,SC,226
2021,6,2,SE,237
2021,6,2,SP,1960
2021,6,2,TO,98
2021,6,3,AC,27
2021,6,3,AL,86
2021,6,3,AM,92
2021,6,3,AP,23
2021,6,3,BA,318
2021,6,3,CE,190
2021,6,3,DF,125
2021,6,3,ES,116
2021,6,3,GO,141
2021,6,3,MA,97
2021,6,3,MG,555
2021,6,3,MS,77
2021,6,3,MT,94
2021,6,3,PA,231
2021,6,3,PB,151
2021,6,3,PE,273
2021,6,3,PI,90
2021,6,3,PR,156
2021,6,3,RJ,519
2021,6,3,RN,131
2021,6,3,RO,69
2021,6,3,RR,5
2021,6,3,RS,262
2021,6,3,SC,75
2021,6,3,SE,95
2021,6,3,SP,724
2021,6,3,TO,26
2021,6,4,AC,2
2021,6,4,AL,15
2021,6,4,AM,16
2021,6,4,AP,3
2021,6,4,BA,38
2021,6,4,CE,19
2021,6,4,DF,15
2021,6,4,ES,8
2021,6,4,GO,26
2021,6,4,MA,20
2021,6,4,MG,61
2021,6,4,MS,8
2021,6,4,MT,14
2021,6,4,PA,27
2021,6,4,PB,19
2021,6,4,PE,24
2021,6,4,PI,9
2021,6,4,PR,18
2021,6,4,RJ,60
2021,6,4,RN,12
2021,6,4,RO,12
2021,6,4,RS,23
2021,6,4,SC,6
2021,6,4,SE,6
2021,6,4,SP,57
2021,6,4,TO,4
2021,6,0,AC,11
2021,6,0,AL,16
2021,6,0,AM,55
2021,6,0,AP,29
2021,6,0,BA,143
2021,6,0,CE,90
2021,6,0,DF,50
2021,6,0,ES,29
2021,6,0,GO,40
2021,6,0,MA,47
2021,6,0,MG,130
2021,6,0,MS,22
2021,6,0,MT,28
2021,6,0,PA,163
2021,6,0,PB,41
2021,6,0,PE,74
2021,6,0,PI,28
2021,6,0,PR,47
2021,6,0,RJ,178
2021,6,0,RN,49
2021,6,0,RO,14
2021,6,0,RR,6
2021,6,0,RS,125
2021,6,0,SC,29
2021,6,0,SE,28
2021,6,0,SP,198
2021,6,0,TO,3
2021,6,1,AC,21
2021,6,1,AL,63
2021,6,1,AM,193
2021,6,1,AP,58
2021,6,1,BA,564
2021,6,1,CE,285
2021,6,1,DF,169
2021,6,1,ES,93
2021,6,1,GO,128
2021,6,1,MA,199
2021,6,1,MG,555
2021,6,1,MS,53
2021,6,1,MT,70
2021,6,1,PA,630
2021,6,1,PB,160
2021,6,1,PE,380
2021,6,1,PI,112
2021,6,1,PR,109
2021,6,1,RJ,721
2021,6,1,RN,163
2021,6,1,RO,46
2021,6,1,RR,8
2021,6,1,RS,285
2021,6,1,SC,59
2021,6,1,SE,103
2021,6,1,SP,740
2021,6,1,TO,24
2021,6,2,AC,47
2021,6,2,AL,147
2021,6,2,AM,183
2021,6,2,AP,53
2021,6,2,BA,734
2021,6,2,CE,436
2021,6,2,DF,259
2021,6,2,ES,209
2021,6,2,GO,197
2021,6,2,MA,223
2021,6,2,MG,1056
2021,6,2,MS,97
2021,6,2,MT,124
2021,6,2,PA,582
2021,6,2,PB,268
2021,6,2,PE,554
2021,6,2,PI,197
2021,6,2,PR,263
2021,6,2,RJ,1147
2021,6,2,RN,276
2021,6,2,RO,72
2021,6,2,RR,11
2021,6,2,RS,435
2021,6,2,SC,119
2021,6,2,SE,123
2021,6,2,SP,1201
2021,6,2,TO,42
2021,6,3,AC,21
2021,6,3,AL,55
2021,6,3,AM,54
2021,6,3,AP,16
2021,6,3,BA,217
2021,6,3,CE,108
2021,6,3,DF,98
2021,6,3,ES,77
2021,6,3,GO,84
2021,6,3,MA,75
2021,6,3,MG,427
2021,6,3,MS,43
2021,6,3,MT,47
2021,6,3,PA,141
2021,6,3,PB,115
2021,6,3,PE,171
2021,6,3,PI,61
2021,6,3,PR,133
2021,6,3,RJ,426
2021,6,3,RN,98
2021,6,3,RO,21
2021,6,3,RR,4
2021,6,3,RS,207
2021,6,3,SC,52
2021,6,3,SE,50
2021,6,3,SP,506
2021,6,3,TO,17
2021,6,4,AC,3
2021,6,4,AL,16
2021,6,4,AM,9
2021,6,4,AP,2
2021,6,4,BA,36
2021,6,4,CE,22
2021,6,4,DF,8
2021,6,4,ES,5
2021,6,4,GO,25
2021,6,4,MA,9
2021,6,4,MG,59
2021,6,4,MS,8
2021,6,4,MT,10
2021,6,4,PA,22
2021,6,4,PB,15
2021,6,4,PE,31
2021,6,4,PI,15
2021,6,4,PR,18
2021,6,4,RJ,70
2021,6,4,RN,13
2021,6,4,RO,2
2021,6,4,RS,36
2021,6,4,SC,6
2021,6,4,SE,3
2021,6,4,SP,74
2021,6,4,TO,4
2021,6,0,AC,2
2021,6,0,AL,6
2021,6,0,AM,23
2021,6,0,AP,13
2021,6,0,BA,58
2021,6,0,CE,43
2021,6,0,DF,31
2021,6,0,ES,20
2021,6,0,GO,13
2021,6,0,MA,22
2021,6,0,MG,67
2021,6,0,MS,8
2021,6,0,MT,10
2021,6,0,PA,53
2021,6,0,PB,15
2021,6,0,PE,55
2021,6,0,PI,10
2021,6,0,PR,16
2021,6,0,RJ,99
2021,6,0,RN,19
2021,6,0,RO,8
2021,6,0,RR,2
2021,6,0,RS,49
2021,6,0,SC,12
2021,6,0,SE,11
2021,6,0,SP,94
2021,6,0,TO,1
2021,6,1,AC,10
2021,6,1,AL,38
2021,6,1,AM,78
2021,6,1,AP,27
2021,6,1,BA,262
2021,6,1,CE,165
2021,6,1,DF,88
2021,6,1,ES,57
2021,6,1,GO,60
2021,6,1,MA,86
2021,6,1,MG,305
2021,6,1,MS,25
2021,6,1,MT,29
2021,6,1,PA,254
2021,6,1,PB,75
2021,6,1,PE,198
2021,6,1,PI,60
2021,6,1,PR,70
2021,6,1,RJ,469
2021,6,1,RN,76
2021,6,1,RO,18
2021,6,1,RR,7
2021,6,1,RS,155
2021,6,1,SC,28
2021,6,1,SE,38
2021,6,1,SP,331
2021,6,1,TO,9
2021,6,2,AC,11
2021,6,2,AL,73
2021,6,2,AM,87
2021,6,2,AP,28
2021,6,2,BA,348
2021,6,2,CE,222
2021,6,2,DF,130
2021,6,2,ES,98
2021,6,2,GO,100
2021,6,2,MA,92
2021,6,2,MG,567
2021,6,2,MS,58
2021,6,2,MT,79
2021,6,2,PA,249
2021,6,2,PB,140
2021,6,2,PE,263
2021,6,2,PI,106
2021,6,2,PR,117
2021,6,2,RJ,716
2021,6,2,RN,147
2021,6,2,RO,43
2021,6,2,RR,6
2021,6,2,RS,219
2021,6,2,SC,52
2021,6,2,SE,58
2021,6,2,SP,581
2021,6,2,TO,16
2021,6,3,AC,5
2021,6,3,AL,22
2021,6,3,AM,39
2021,6,3,AP,7
2021,6,3,BA,155
2021,6,3,CE,85
2021,6,3,DF,57
2021,6,3,ES,48
2021,6,3,GO,39
2021,6,3,MA,33
2021,6,3,MG,214
2021,6,3,MS,25
2021,6,3,MT,28
2021,6,3,PA,77
2021,6,3,PB,49
2021,6,3,PE,99
2021,6,3,PI,34
2021,6,3,PR,51
2021,6,3,RJ,309
2021,6,3,RN,62
2021,6,3,RO,9
2021,6,3,RR,2
2021,6,3,RS,137
2021,6,3,SC,38
2021,6,3,SE,34
2021,6,3,SP,333
2021,6,3,TO,6
2021,6,4,AC,2
2021,6,4,AL,5
2021,6,4,AM,5
2021,6,4,AP,1
2021,6,4,BA,32
2021,6,4,CE,22
2021,6,4,DF,11
2021,6,4,ES,12
2021,6,4,GO,12
2021,6,4,MA,13
2021,6,4,MG,57
2021,6,4,MS,1
2021,6,4,MT,5
2021,6,4,PA,22
2021,6,4,PB,10
2021,6,4,PE,22
2021,6,4,PI,9
2021,6,4,PR,11
2021,6,4,RJ,68
2021,6,4,RN,8
2021,6,4,RO,5
2021,6,4,RR,2
2021,6,4,RS,23
2021,6,4,SE,7
2021,6,4,SP,58
2021,6,0,AM,9
2021,6,0,AP,3
2021,6,0,BA,31
2021,6,0,CE,12
2021,6,0,DF,6
2021,6,0,ES,5
2021,6,0,GO,5
2021,6,0,MA,8
2021,6,0,MG,19
2021,6,0,MS,3
2021,6,0,MT,6
2021,6,0,PA,19
2021,6,0,PB,12
2021,6,0,PE,9
2021,6,0,PI,7
2021,6,0,PR,7
2021,6,0,RJ,51
2021,6,0,RN,6
2021,6,0,RO,3
2021,6,0,RS,15
2021,6,0,SC,1
2021,6,0,SE,3
2021,6,0,SP,31
2021,6,1,AC,2
2021,6,1,AL,10
2021,6,1,AM,20
2021,6,1,AP,9
2021,6,1,BA,95
2021,6,1,CE,43
2021,6,1,DF,31
2021,6,1,ES,20
2021,6,1,GO,26
2021,6,1,MA,26
2021,6,1,MG,100
2021,6,1,MS,4
2021,6,1,MT,8
2021,6,1,PA,83
2021,6,1,PB,18
2021,6,1,PE,59
2021,6,1,PI,16
2021,6,1,PR,18
2021,6,1,RJ,186
2021,6,1,RN,30
2021,6,1,RO,5
2021,6,1,RR,1
2021,6,1,RS,58
2021,6,1,SC,6
2021,6,1,SE,16
2021,6,1,SP,147
2021,6,1,TO,1
2021,6,2,AC,2
2021,6,2,AL,10
2021,6,2,AM,15
2021,6,2,AP,12
2021,6,2,BA,129
2021,6,2,CE,59
2021,6,2,DF,39
2021,6,2,ES,38
2021,6,2,GO,37
2021,6,2,MA,33
2021,6,2,MG,173
2021,6,2,MS,16
2021,6,2,MT,30
2021,6,2,PA,113
2021,6,2,PB,51
2021,6,2,PE,112
2021,6,2,PI,44
2021,6,2,PR,26
2021,6,2,RJ,319
2021,6,2,RN,55
2021,6,2,RO,9
2021,6,2,RR,1
2021,6,2,RS,66
2021,6,2,SC,18
2021,6,2,SE,24
2021,6,2,SP,250
2021,6,2,TO,4
2021,6,3,AL,10
2021,6,3,AM,8
2021,6,3,AP,2
2021,6,3,BA,64
2021,6,3,CE,36
2021,6,3,DF,24
2021,6,3,ES,19
2021,6,3,GO,26
2021,6,3,MA,8
2021,6,3,MG,99
2021,6,3,MS,12
2021,6,3,MT,15
2021,6,3,PA,43
2021,6,3,PB,21
2021,6,3,PE,34
2021,6,3,PI,15
2021,6,3,PR,20
2021,6,3,RJ,139
2021,6,3,RN,28
2021,6,3,RO,6
2021,6,3,RR,1
2021,6,3,RS,43
2021,6,3,SC,9
2021,6,3,SE,18
2021,6,3,SP,142
2021,6,3,TO,1
2021,6,4,AC,1
2021,6,4,AL,2
2021,6,4,AM,7
2021,6,4,AP,1
2021,6,4,BA,14
2021,6,4,CE,11
2021,6,4,DF,10
2021,6,4,ES,8
2021,6,4,GO,8
2021,6,4,MA,3
2021,6,4,MG,36
2021,6,4,MS,2
2021,6,4,MT,6
2021,6,4,PA,18
2021,6,4,PB,5
2021,6,4,PE,12
2021,6,4,PI,5
2021,6,4,PR,2
2021,6,4,RJ,36
2021,6,4,RN,6
2021,6,4,RO,2
2021,6,4,RS,17
2021,6,4,SC,2
2021,6,4,SE,4
2021,6,4,SP,47
2021,6,0,AL,1
2021,6,0,AM,1
2021,6,0,AP,1
2021,6,0,BA,5
2021,6,0,CE,2
2021,6,0,DF,3
2021,6,0,ES,2
2021,6,0,GO,1
2021,6,0,MA,3
2021,6,0,MG,7
2021,6,0,MT,2
2021,6,0,PA,4
2021,6,0,PB,2
2021,6,0,PE,4
2021,6,0,PR,3
2021,6,0,RJ,12
2021,6,0,RN,1
2021,6,0,RS,3
2021,6,0,SC,4
2021,6,0,SE,1
2021,6,0,SP,5
2021,6,0,TO,1
2021,6,1,AC,1
2021,6,1,AM,7
2021,6,1,AP,1
2021,6,1,BA,36
2021,6,1,CE,15
2021,6,1,DF,8
2021,6,1,ES,6
2021,6,1,GO,5
2021,6,1,MA,5
2021,6,1,MG,34
2021,6,1,MS,3
2021,6,1,MT,1
2021,6,1,PA,20
2021,6,1,PB,6
2021,6,1,PE,13
2021,6,1,PI,6
2021,6,1,PR,7
2021,6,1,RJ,49
2021,6,1,RN,4
2021,6,1,RS,15
2021,6,1,SC,2
2021,6,1,SE,3
2021,6,1,SP,37
2021,6,2,AC,1
2021,6,2,AL,4
2021,6,2,AM,12
2021,6,2,AP,4
2021,6,2,BA,47
2021,6,2,CE,32
2021,6,2,DF,15
2021,6,2,ES,20
2021,6,2,GO,11
2021,6,2,MA,12
2021,6,2,MG,56
2021,6,2,MS,12
2021,6,2,MT,8
2021,6,2,PA,37
2021,6,2,PB,9
2021,6,2,PE,26
2021,6,2,PI,13
2021,6,2,PR,16
2021,6,2,RJ,96
2021,6,2,RN,13
2021,6,2,RO,5
2021,6,2,RS,23
2021,6,2,SC,7
2021,6,2,SE,8
2021,6,2,SP,80
2021,6,3,AL,2
2021,6,3,AM,5
2021,6,3,AP,3
2021,6,3,BA,20
2021,6,3,CE,8
2021,6,3,DF,5
2021,6,3,ES,4
2021,6,3,GO,8
2021,6,3,MA,7
2021,6,3,MG,30
2021,6,3,MS,3
2021,6,3,MT,1
2021,6,3,PA,14
2021,6,3,PB,6
2021,6,3,PE,9
2021,6,3,PI,5
2021,6,3,PR,9
2021,6,3,RJ,55
2021,6,3,RN,7
2021,6,3,RO,5
2021,6,3,RS,19
2021,6,3,SC,12
2021,6,3,SE,9
2021,6,3,SP,32
2021,6,3,TO,2
2021,6,4,AC,1
2021,6,4,AM,5
2021,6,4,AP,1
2021,6,4,BA,15
2021,6,4,CE,5
2021,6,4,DF,1
2021,6,4,ES,1
2021,6,4,GO,4
2021,6,4,MA,1
2021,6,4,MG,11
2021,6,4,MS,1
2021,6,4,MT,2
2021,6,4,PA,7
2021,6,4,PB,2
2021,6,4,PE,6
2021,6,4,PI,2
2021,6,4,PR,3
2021,6,4,RJ,34
2021,6,4,RN,2
2021,6,4,RS,14
2021,6,4,SE,3
2021,6,4,SP,21
2021,6,4,TO,1
2021,6,0,BA,3
2021,6,0,DF,1
2021,6,0,ES,1
2021,6,0,MA,1
2021,6,0,MG,2
2021,6,0,PA,2
2021,6,0,PR,1
2021,6,0,RJ,7
2021,6,0,RN,2
2021,6,0,SP,4
2021,6,1,AC,1
2021,6,1,AL,2
2021,6,1,AM,1
2021,6,1,AP,1
2021,6,1,BA,15
2021,6,1,CE,11
2021,6,1,DF,4
2021,6,1,GO,2
2021,6,1,MA,2
2021,6,1,MG,10
2021,6,1,MS,3
2021,6,1,PA,6
2021,6,1,PB,2
2021,6,1,PE,5
2021,6,1,PR,4
2021,6,1,RJ,13
2021,6,1,RN,2
2021,6,1,RR,1
2021,6,1,SE,2
2021,6,1,SP,8
2021,6,2,AL,1
2021,6,2,AM,2
2021,6,2,AP,1
2021,6,2,BA,20
2021,6,2,CE,15
2021,6,2,DF,7
2021,6,2,ES,4
2021,6,2,GO,4
2021,6,2,MA,5
2021,6,2,MG,45
2021,6,2,MS,1
2021,6,2,MT,3
2021,6,2,PA,7
2021,6,2,PB,7
2021,6,2,PE,6
2021,6,2,PI,2
2021,6,2,PR,8
2021,6,2,RJ,41
2021,6,2,RN,8
2021,6,2,RS,13
2021,6,2,SC,5
2021,6,2,SE,7
2021,6,2,SP,29
2021,6,3,AL,1
2021,6,3,AM,2
2021,6,3,AP,2
2021,6,3,BA,10
2021,6,3,CE,4
2021,6,3,DF,3
2021,6,3,ES,2
2021,6,3,GO,2
2021,6,3,MG,15
2021,6,3,MT,1
2021,6,3,PA,6
2021,6,3,PB,1
2021,6,3,PE,3
2021,6,3,PI,1
2021,6,3,PR,2
2021,6,3,RJ,21
2021,6,3,RN,3
2021,6,3,RR,1
2021,6,3,RS,7
2021,6,3,SC,2
