NU_ANO,TP_FAIXA_ETARIA,Q024,SG_UF_PROVA,QTD
2020,3,E,PR,610
2020,3,E,RJ,1287
2020,3,E,RN,139
2020,3,E,RO,40
2020,3,E,RR,29
2020,3,E,RS,784
2020,3,E,SC,441
2020,3,E,SE,53
2020,3,E,SP,3849
2020,3,E,TO,33
2020,4,A,AC,3037
2020,4,A,AL,7799
2020,4,A,AM,12181
2020,4,A,AP,3258
2020,4,A,BA,31413
2020,4,A,CE,26639
2020,4,A,DF,4392
2020,4,A,ES,5208
2020,4,A,GO,12252
2020,4,A,MA,21197
2020,4,A,MG,25049
2020,4,A,MS,3732
2020,4,A,MT,5037
2020,4,A,PA,25032
2020,4,A,PB,10955
2020,4,A,PE,22704
2020,4,A,PI,10717
2020,4,A,PR,7938
2020,4,A,RJ,17946
2020,4,A,RN,7659
2020,4,A,RO,3972
2020,4,A,RR,1147
2020,4,A,RS,9701
2020,4,A,SC,3749
2020,4,A,SE,6610
2020,4,A,SP,30252
2020,4,A,TO,4355
2020,4,B,AC,918
2020,4,B,AL,2890
2020,4,B,AM,3862
2020,4,B,AP,963
2020,4,B,BA,15527
2020,4,B,CE,8163
2020,4,B,DF,5205
2020,4,B,ES,5595
2020,4,B,GO,8918
2020,4,B,MA,5091
2020,4,B,MG,29643
2020,4,B,MS,3064
2020,4,B,MT,3882
2020,4,B,PA,6791
2020,4,B,PB,4638
2020,4,B,PE,9879
2020,4,B,PI,3613
2020,4,B,PR,10836
2020,4,B,RJ,19230
2020,4,B,RN,4680
2020,4,B,RO,2478
2020,4,B,RR,585
2020,4,B,RS,13440
2020,4,B,SC,5819
2020,4,B,SE,2228
2020,4,B,SP,41660
2020,4,B,TO,2013
2020,4,C,AC,73
2020,4,C,AL,327
2020,4,C,AM,420
2020,4,C,AP,123
2020,4,C,BA,1681
2020,4,C,CE,1101
2020,4,C,DF,1172
2020,4,C,ES,1003
2020,4,C,GO,1181
2020,4,C,MA,496
2020,4,C,MG,5085
2020,4,C,MS,469
2020,4,C,MT,570
2020,4,C,PA,797
2020,4,C,PB,528
2020,4,C,PE,1171
2020,4,C,PI,414
2020,4,C,PR,2390
2020,4,C,RJ,3826
2020,4,C,RN,645
2020,4,C,RO,293
2020,4,C,RR,92
2020,4,C,RS,2999
2020,4,C,SC,1354
2020,4,C,SE,234
2020,4,C,SP,8948
2020,4,C,TO,262
2020,4,D,AC,20
2020,4,D,AL,100
2020,4,D,AM,111
2020,4,D,AP,24
2020,4,D,BA,443
2020,4,D,CE,291
2020,4,D,DF,527
2020,4,D,ES,270
2020,4,D,GO,299
2020,4,D,MA,129
2020,4,D,MG,1487
2020,4,D,MS,146
2020,4,D,MT,129
2020,4,D,PA,200
2020,4,D,PB,160
2020,4,D,PE,386
2020,4,D,PI,100
2020,4,D,PR,691
2020,4,D,RJ,1302
2020,4,D,RN,191
2020,4,D,RO,64
2020,4,D,RR,21
2020,4,D,RS,912
2020,4,D,SC,398
2020,4,D,SE,78
2020,4,D,SP,3089
2020,4,D,TO,69
2020,4,E,AC,6
2020,4,E,AL,27
2020,4,E,AM,43
2020,4,E,AP,11
2020,4,E,BA,156
2020,4,E,CE,124
2020,4,E,DF,284
2020,4,E,ES,111
2020,4,E,GO,120
2020,4,E,MA,41
2020,4,E,MG,607
2020,4,E,MS,47
2020,4,E,MT,56
2020,4,E,PA,68
2020,4,E,PB,55
2020,4,E,PE,140
2020,4,E,PI,62
2020,4,E,PR,259
2020,4,E,RJ,641
2020,4,E,RN,72
2020,4,E,RO,23
2020,4,E,RR,10
2020,4,E,RS,370
2020,4,E,SC,173
2020,4,E,SE,23
2020,4,E,SP,1566
2020,4,E,TO,18
2020,5,A,AC,2445
2020,5,A,AL,6252
2020,5,A,AM,9498
2020,5,A,AP,2757
2020,5,A,BA,26128
2020,5,A,CE,17123
2020,5,A,DF,3618
2020,5,A,ES,3859
2020,5,A,GO,7921
2020,5,A,MA,16893
2020,5,A,MG,19067
2020,5,A,MS,3144
2020,5,A,MT,3705
2020,5,A,PA,20557
2020,5,A,PB,8538
2020,5,A,PE,15823
2020,5,A,PI,8476
2020,5,A,PR,5796
2020,5,A,RJ,14435
2020,5,A,RN,6776
2020,5,A,RO,2992
2020,5,A,RR,829
2020,5,A,RS,7729
2020,5,A,SC,2632
2020,5,A,SE,5695
2020,5,A,SP,22960
2020,5,A,TO,3222
2020,5,B,AC,770
2020,5,B,AL,2277
2020,5,B,AM,3108
2020,5,B,AP,806
2020,5,B,BA,12692
2020,5,B,CE,6473
2020,5,B,DF,3932
2020,5,B,ES,4161
2020,5,B,GO,5853
2020,5,B,MA,4177
2020,5,B,MG,23110
2020,5,B,MS,2331
2020,5,B,MT,2793
2020,5,B,PA,5371
2020,5,B,PB,3803
2020,5,B,PE,7490
2020,5,B,PI,2815
2020,5,B,PR,7715
2020,5,B,RJ,14736
2020,5,B,RN,3932
2020,5,B,RO,1894
2020,5,B,RR,432
2020,5,B,RS,10313
2020,5,B,SC,3862
2020,5,B,SE,1921
2020,5,B,SP,30136
2020,5,B,TO,1437
2020,5,C,AC,54
2020,5,C,AL,247
2020,5,C,AM,318
2020,5,C,AP,83
2020,5,C,BA,1179
2020,5,C,CE,759
2020,5,C,DF,825
2020,5,C,ES,617
2020,5,C,GO,744
2020,5,C,MA,407
2020,5,C,MG,3600
2020,5,C,MS,294
2020,5,C,MT,375
2020,5,C,PA,536
2020,5,C,PB,433
2020,5,C,PE,757
2020,5,C,PI,264
2020,5,C,PR,1531
2020,5,C,RJ,2566
2020,5,C,RN,449
2020,5,C,RO,182
2020,5,C,RR,63
2020,5,C,RS,1840
2020,5,C,SC,879
2020,5,C,SE,181
2020,5,C,SP,5613
2020,5,C,TO,153
2020,5,D,AC,15
2020,5,D,AL,53
2020,5,D,AM,91
2020,5,D,AP,26
2020,5,D,BA,301
2020,5,D,CE,205
2020,5,D,DF,343
2020,5,D,ES,166
2020,5,D,GO,202
2020,5,D,MA,97
2020,5,D,MG,1004
2020,5,D,MS,91
2020,5,D,MT,98
2020,5,D,PA,104
2020,5,D,PB,114
2020,5,D,PE,240
2020,5,D,PI,77
2020,5,D,PR,421
2020,5,D,RJ,836
2020,5,D,RN,121
2020,5,D,RO,43
2020,5,D,RR,28
2020,5,D,RS,486
2020,5,D,SC,227
2020,5,D,SE,52
2020,5,D,SP,1659
2020,5,D,TO,39
2020,5,E,AC,6
2020,5,E,AL,29
2020,5,E,AM,32
2020,5,E,AP,13
2020,5,E,BA,97
2020,5,E,CE,81
2020,5,E,DF,180
2020,5,E,ES,69
2020,5,E,GO,72
2020,5,E,MA,28
2020,5,E,MG,370
2020,5,E,MS,23
2020,5,E,MT,28
2020,5,E,PA,40
2020,5,E,PB,32
2020,5,E,PE,84
2020,5,E,PI,34
2020,5,E,PR,184
2020,5,E,RJ,359
2020,5,E,RN,59
2020,5,E,RO,8
2020,5,E,RR,3
2020,5,E,RS,192
2020,5,E,SC,84
2020,5,E,SE,28
2020,5,E,SP,756
2020,5,E,TO,10
2020,6,A,AC,2164
2020,6,A,AL,4774
2020,6,A,AM,7417
2020,6,A,AP,2396
2020,6,A,BA,20575
2020,6,A,CE,11358
2020,6,A,DF,2881
2020,6,A,ES,2965
2020,6,A,GO,5921
2020,6,A,MA,12831
2020,6,A,MG,14611
2020,6,A,MS,2499
2020,6,A,MT,2807
2020,6,A,PA,17357
2020,6,A,PB,6673
2020,6,A,PE,11688
2020,6,A,PI,6394
2020,6,A,PR,4437
2020,6,A,RJ,11149
2020,6,A,RN,5328
2020,6,A,RO,2528
2020,6,A,RR,668
2020,6,A,RS,6207
2020,6,A,SC,2116
2020,6,A,SE,4355
2020,6,A,SP,18026
2020,6,A,TO,2472
2020,6,B,AC,621
2020,6,B,AL,1942
2020,6,B,AM,2365
2020,6,B,AP,617
2020,6,B,BA,10231
2020,6,B,CE,5109
2020,6,B,DF,3185
2020,6,B,ES,3101
2020,6,B,GO,4488
2020,6,B,MA,3431
2020,6,B,MG,17809
2020,6,B,MS,1640
2020,6,B,MT,2073
2020,6,B,PA,4383
2020,6,B,PB,3236
2020,6,B,PE,6186
2020,6,B,PI,2201
2020,6,B,PR,6020
2020,6,B,RJ,11177
2020,6,B,RN,3151
2020,6,B,RO,1509
2020,6,B,RR,368
2020,6,B,RS,7803
2020,6,B,SC,2781
2020,6,B,SE,1628
2020,6,B,SP,22658
2020,6,B,TO,1164
2020,6,C,AC,55
2020,6,C,AL,170
2020,6,C,AM,250
2020,6,C,AP,67
2020,6,C,BA,828
2020,6,C,CE,607
2020,6,C,DF,643
2020,6,C,ES,423
2020,6,C,GO,532
2020,6,C,MA,293
2020,6,C,MG,2617
2020,6,C,MS,210
2020,6,C,MT,248
2020,6,C,PA,375
2020,6,C,PB,345
2020,6,C,PE,613
2020,6,C,PI,210
2020,6,C,PR,1157
2020,6,C,RJ,1766
2020,6,C,RN,374
2020,6,C,RO,129
2020,6,C,RR,45
2020,6,C,RS,1332
2020,6,C,SC,560
2020,6,C,SE,140
2020,6,C,SP,3750
2020,6,C,TO,121
2020,6,D,AC,15
2020,6,D,AL,51
2020,6,D,AM,45
2020,6,D,AP,9
2020,6,D,BA,211
2020,6,D,CE,123
2020,6,D,DF,226
2020,6,D,ES,106
2020,6,D,GO,128
2020,6,D,MA,61
2020,6,D,MG,694
2020,6,D,MS,49
2020,6,D,MT,60
2020,6,D,PA,97
2020,6,D,PB,88
2020,6,D,PE,155
2020,6,D,PI,46
2020,6,D,PR,291
2020,6,D,RJ,488
2020,6,D,RN,93
2020,6,D,RO,30
2020,6,D,RR,13
2020,6,D,RS,326
2020,6,D,SC,155
2020,6,D,SE,50
2020,6,D,SP,1044
2020,6,D,TO,26
2020,6,E,AC,3
2020,6,E,AL,6
2020,6,E,AM,12
2020,6,E,AP,8
2020,6,E,BA,58
2020,6,E,CE,56
2020,6,E,DF,110
2020,6,E,ES,24
2020,6,E,GO,41
2020,6,E,MA,23
2020,6,E,MG,280
2020,6,E,MS,16
2020,6,E,MT,25
2020,6,E,PA,29
2020,6,E,PB,42
2020,6,E,PE,54
2020,6,E,PI,9
2020,6,E,PR,99
2020,6,E,RJ,207
2020,6,E,RN,31
2020,6,E,RO,5
2020,6,E,RR,2
2020,6,E,RS,112
2020,6,E,SC,49
2020,6,E,SE,13
2020,6,E,SP,423
2020,6,E,TO,12
2020,6,A,AC,1767
2020,6,A,AL,3651
2020,6,A,AM,5991
2020,6,A,AP,1958
2020,6,A,BA,15021
2020,6,A,CE,8219
2020,6,A,DF,2489
2020,6,A,ES,2327
2020,6,A,GO,4632
2020,6,A,MA,9434
2020,6,A,MG,11146
2020,6,A,MS,2033
2020,6,A,MT,2321
2020,6,A,PA,13430
2020,6,A,PB,5204
2020,6,A,PE,8655
2020,6,A,PI,5005
2020,6,A,PR,3656
2020,6,A,RJ,8357
2020,6,A,RN,4329
2020,6,A,RO,2015
2020,6,A,RR,562
2020,6,A,RS,4970
2020,6,A,SC,1773
2020,6,A,SE,3180
2020,6,A,SP,14536
2020,6,A,TO,1922
2020,6,B,AC,561
2020,6,B,AL,1570
2020,6,B,AM,2096
2020,6,B,AP,538
2020,6,B,BA,7763
2020,6,B,CE,4207
2020,6,B,DF,2618
2020,6,B,ES,2397
2020,6,B,GO,3717
2020,6,B,MA,2722
2020,6,B,MG,13969
2020,6,B,MS,1355
2020,6,B,MT,1720
2020,6,B,PA,3473
2020,6,B,PB,2725
2020,6,B,PE,4959
2020,6,B,PI,1787
2020,6,B,PR,4832
2020,6,B,RJ,8366
2020,6,B,RN,2542
2020,6,B,RO,1177
2020,6,B,RR,243
2020,6,B,RS,5917
2020,6,B,SC,2140
2020,6,B,SE,1211
2020,6,B,SP,17892
2020,6,B,TO,855
2020,6,C,AC,67
2020,6,C,AL,122
2020,6,C,AM,211
2020,6,C,AP,52
2020,6,C,BA,623
2020,6,C,CE,454
2020,6,C,DF,482
2020,6,C,ES,301
2020,6,C,GO,386
2020,6,C,MA,226
2020,6,C,MG,1866
2020,6,C,MS,169
2020,6,C,MT,195
2020,6,C,PA,308
2020,6,C,PB,244
2020,6,C,PE,480
2020,6,C,PI,135
2020,6,C,PR,903
2020,6,C,RJ,1162
2020,6,C,RN,285
2020,6,C,RO,108
2020,6,C,RR,29
2020,6,C,RS,976
2020,6,C,SC,392
2020,6,C,SE,128
2020,6,C,SP,2748
2020,6,C,TO,90
2020,6,D,AC,8
2020,6,D,AL,25
2020,6,D,AM,51
2020,6,D,AP,12
2020,6,D,BA,127
2020,6,D,CE,108
2020,6,D,DF,179
2020,6,D,ES,61
2020,6,D,GO,88
2020,6,D,MA,53
2020,6,D,MG,474
2020,6,D,MS,25
2020,6,D,MT,46
2020,6,D,PA,81
2020,6,D,PB,65
2020,6,D,PE,138
2020,6,D,PI,44
2020,6,D,PR,242
2020,6,D,RJ,347
2020,6,D,RN,75
2020,6,D,RO,13
2020,6,D,RR,7
2020,6,D,RS,231
2020,6,D,SC,89
2020,6,D,SE,28
2020,6,D,SP,677
2020,6,D,TO,18
2020,6,E,AC,4
2020,6,E,AL,11
2020,6,E,AM,11
2020,6,E,AP,8
2020,6,E,BA,52
2020,6,E,CE,38
2020,6,E,DF,82
2020,6,E,ES,29
2020,6,E,GO,32
2020,6,E,MA,15
2020,6,E,MG,175
2020,6,E,MS,13
2020,6,E,MT,22
2020,6,E,PA,22
2020,6,E,PB,25
2020,6,E,PE,46
2020,6,E,PI,11
2020,6,E,PR,71
2020,6,E,RJ,140
2020,6,E,RN,29
2020,6,E,RO,5
2020,6,E,RR,2
2020,6,E,RS,77
2020,6,E,SC,23
2020,6,E,SE,9
2020,6,E,SP,267
2020,6,E,TO,3
2020,6,A,AC,1609
2020,6,A,AL,3175
2020,6,A,AM,5328
2020,6,A,AP,1749
2020,6,A,BA,12769
2020,6,A,CE,6945
2020,6,A,DF,2096
2020,6,A,ES,2041
2020,6,A,GO,3897
2020,6,A,MA,7955
2020,6,A,MG,9895
2020,6,A,MS,1873
2020,6,A,MT,2071
2020,6,A,PA,11803
2020,6,A,PB,4504
2020,6,A,PE,7180
2020,6,A,PI,4061
2020,6,A,PR,3192
2020,6,A,RJ,7463
2020,6,A,RN,3481
2020,6,A,RO,1813
2020,6,A,RR,439
2020,6,A,RS,4414
2020,6,A,SC,1705
2020,6,A,SE,2600
2020,6,A,SP,13088
2020,6,A,TO,1648
2020,6,B,AC,505
2020,6,B,AL,1473
2020,6,B,AM,1931
2020,6,B,AP,470
2020,6,B,BA,7111
2020,6,B,CE,3676
2020,6,B,DF,2133
2020,6,B,ES,2055
2020,6,B,GO,3051
2020,6,B,MA,2498
2020,6,B,MG,12069
2020,6,B,MS,1228
2020,6,B,MT,1608
2020,6,B,PA,3194
2020,6,B,PB,2477
2020,6,B,PE,4318
2020,6,B,PI,1586
2020,6,B,PR,4260
2020,6,B,RJ,7578
2020,6,B,RN,2397
2020,6,B,RO,1116
2020,6,B,RR,253
2020,6,B,RS,5106
2020,6,B,SC,1851
2020,6,B,SE,1157
2020,6,B,SP,15690
2020,6,B,TO,753
2020,6,C,AC,47
2020,6,C,AL,133
2020,6,C,AM,180
2020,6,C,AP,50
2020,6,C,BA,528
2020,6,C,CE,378
2020,6,C,DF,387
2020,6,C,ES,239
2020,6,C,GO,335
2020,6,C,MA,182
2020,6,C,MG,1632
2020,6,C,MS,144
2020,6,C,MT,166
2020,6,C,PA,272
2020,6,C,PB,208
2020,6,C,PE,420
2020,6,C,PI,149
2020,6,C,PR,703
2020,6,C,RJ,1038
2020,6,C,RN,244
2020,6,C,RO,84
2020,6,C,RR,35
2020,6,C,RS,757
2020,6,C,SC,301
2020,6,C,SE,109
2020,6,C,SP,2298
2020,6,C,TO,70
2020,6,D,AC,9
2020,6,D,AL,27
2020,6,D,AM,30
2020,6,D,AP,13
2020,6,D,BA,104
2020,6,D,CE,96
2020,6,D,DF,138
2020,6,D,ES,64
2020,6,D,GO,65
2020,6,D,MA,36
2020,6,D,MG,391
2020,6,D,MS,31
2020,6,D,MT,35
2020,6,D,PA,72
2020,6,D,PB,53
2020,6,D,PE,100
2020,6,D,PI,41
2020,6,D,PR,191
2020,6,D,RJ,279
2020,6,D,RN,66
2020,6,D,RO,7
2020,6,D,RR,8
2020,6,D,RS,183
2020,6,D,SC,69
2020,6,D,SE,26
2020,6,D,SP,567
2020,6,D,TO,16
2020,6,E,AC,2
2020,6,E,AL,8
2020,6,E,AM,16
2020,6,E,AP,4
2020,6,E,BA,32
2020,6,E,CE,26
2020,6,E,DF,68
2020,6,E,ES,17
2020,6,E,GO,21
2020,6,E,MA,11
2020,6,E,MG,129
2020,6,E,MS,7
2020,6,E,MT,12
2020,6,E,PA,21
2020,6,E,PB,29
2020,6,E,PE,36
2020,6,E,PI,11
2020,6,E,PR,57
2020,6,E,RJ,97
2020,6,E,RN,20
2020,6,E,RO,6
2020,6,E,RR,6
2020,6,E,RS,72
2020,6,E,SC,13
2020,6,E,SE,6
2020,6,E,SP,208
2020,6,E,TO,2
2020,6,A,AC,1289
2020,6,A,AL,2627
2020,6,A,AM,4570
2020,6,A,AP,1576
2020,6,A,BA,10463
2020,6,A,CE,6010
2020,6,A,DF,1882
2020,6,A,ES,1657
2020,6,A,GO,3393
2020,6,A,MA,6598
2020,6,A,MG,8198
2020,6,A,MS,1664
2020,6,A,MT,1906
2020,6,A,PA,10492
2020,6,A,PB,3698
2020,6,A,PE,6072
2020,6,A,PI,3451
2020,6,A,PR,2907
2020,6,A,RJ,6173
2020,6,A,RN,3056
2020,6,A,RO,1709
2020,6,A,RR,378
2020,6,A,RS,3840
2020,6,A,SC,1483
2020,6,A,SE,2217
2020,6,A,SP,11350
2020,6,A,TO,1308
2020,6,B,AC,462
2020,6,B,AL,1271
2020,6,B,AM,1801
2020,6,B,AP,450
2020,6,B,BA,5761
2020,6,B,CE,3283
2020,6,B,DF,1936
2020,6,B,ES,1622
2020,6,B,GO,2591
2020,6,B,MA,2296
2020,6,B,MG,10117
2020,6,B,MS,1108
2020,6,B,MT,1423
2020,6,B,PA,2901
2020,6,B,PB,2251
2020,6,B,PE,3840
2020,6,B,PI,1423
2020,6,B,PR,3751
2020,6,B,RJ,6307
2020,6,B,RN,2014
2020,6,B,RO,1013
2020,6,B,RR,198
2020,6,B,RS,4458
2020,6,B,SC,1613
2020,6,B,SE,979
2020,6,B,SP,13079
2020,6,B,TO,695
2020,6,C,AC,31
2020,6,C,AL,88
2020,6,C,AM,149
2020,6,C,AP,52
2020,6,C,BA,418
2020,6,C,CE,326
2020,6,C,DF,308
2020,6,C,ES,193
2020,6,C,GO,256
2020,6,C,MA,162
2020,6,C,MG,1322
2020,6,C,MS,113
2020,6,C,MT,121
2020,6,C,PA,238
2020,6,C,PB,215
2020,6,C,PE,403
2020,6,C,PI,114
2020,6,C,PR,557
2020,6,C,RJ,816
2020,6,C,RN,201
2020,6,C,RO,79
2020,6,C,RR,29
2020,6,C,RS,572
2020,6,C,SC,254
2020,6,C,SE,78
2020,6,C,SP,1865
2020,6,C,TO,73
2020,6,D,AC,5
2020,6,D,AL,18
2020,6,D,AM,26
2020,6,D,AP,10
2020,6,D,BA,94
2020,6,D,CE,65
2020,6,D,DF,102
2020,6,D,ES,34
2020,6,D,GO,68
2020,6,D,MA,29
2020,6,D,MG,321
2020,6,D,MS,31
2020,6,D,MT,23
2020,6,D,PA,33
2020,6,D,PB,54
2020,6,D,PE,93
2020,6,D,PI,25
2020,6,D,PR,120
2020,6,D,RJ,208
2020,6,D,RN,57
2020,6,D,RO,15
2020,6,D,RR,4
2020,6,D,RS,124
2020,6,D,SC,55
2020,6,D,SE,15
2020,6,D,SP,427
2020,6,D,TO,13
2020,6,E,AC,2
2020,6,E,AL,10
2020,6,E,AM,10
2020,6,E,AP,1
2020,6,E,BA,24
2020,6,E,CE,22
2020,6,E,DF,49
2020,6,E,ES,12
2020,6,E,GO,12
2020,6,E,MA,14
2020,6,E,MG,104
2020,6,E,MS,11
2020,6,E,MT,16
2020,6,E,PA,25
2020,6,E,PB,22
2020,6,E,PE,36
2020,6,E,PI,9
2020,6,E,PR,57
2020,6,E,RJ,69
2020,6,E,RN,20
2020,6,E,RO,4
2020,6,E,RR,3
2020,6,E,RS,35
2020,6,E,SC,16
2020,6,E,SE,6
2020,6,E,SP,148
2020,6,E,TO,1
2020,6,A,AC,1168
2020,6,A,AL,2280
2020,6,A,AM,3883
2020,6,A,AP,1342
2020,6,A,BA,8886
2020,6,A,CE,5267
2020,6,A,DF,1669
2020,6,A,ES,1404
2020,6,A,GO,2958
2020,6,A,MA,5398
2020,6,A,MG,7259
2020,6,A,MS,1468
2020,6,A,MT,1639
2020,6,A,PA,8748
2020,6,A,PB,3256
2020,6,A,PE,5042
2020,6,A,PI,2793
2020,6,A,PR,2633
2020,6,A,RJ,5410
2020,6,A,RN,2791
2020,6,A,RO,1477
2020,6,A,RR,338
2020,6,A,RS,3560
2020,6,A,SC,1376
2020,6,A,SE,1797
2020,6,A,SP,9787
2020,6,A,TO,1142
2020,6,B,AC,389
2020,6,B,AL,1195
2020,6,B,AM,1509
2020,6,B,AP,355
2020,6,B,BA,5193
2020,6,B,CE,2877
2020,6,B,DF,1716
2020,6,B,ES,1454
2020,6,B,GO,2268
2020,6,B,MA,1976
2020,6,B,MG,8746
2020,6,B,MS,959
2020,6,B,MT,1286
2020,6,B,PA,2654
2020,6,B,PB,2108
2020,6,B,PE,3398
2020,6,B,PI,1291
2020,6,B,PR,3230
2020,6,B,RJ,5357
2020,6,B,RN,1938
2020,6,B,RO,893
2020,6,B,RR,175
2020,6,B,RS,3783
2020,6,B,SC,1450
2020,6,B,SE,957
2020,6,B,SP,10966
2020,6,B,TO,506
2020,6,C,AC,34
2020,6,C,AL,83
2020,6,C,AM,132
2020,6,C,AP,38
2020,6,C,BA,357
2020,6,C,CE,336
2020,6,C,DF,271
2020,6,C,ES,165
2020,6,C,GO,265
2020,6,C,MA,143
2020,6,C,MG,1080
2020,6,C,MS,100
2020,6,C,MT,133
2020,6,C,PA,236
2020,6,C,PB,185
2020,6,C,PE,357
2020,6,C,PI,108
2020,6,C,PR,428
2020,6,C,RJ,706
2020,6,C,RN,207
2020,6,C,RO,57
2020,6,C,RR,14
2020,6,C,RS,491
2020,6,C,SC,211
2020,6,C,SE,90
2020,6,C,SP,1485
2020,6,C,TO,57
2020,6,D,AC,7
2020,6,D,AL,13
2020,6,D,AM,29
2020,6,D,AP,6
2020,6,D,BA,72
2020,6,D,CE,66
2020,6,D,DF,65
2020,6,D,ES,33
2020,6,D,GO,44
2020,6,D,MA,26
2020,6,D,MG,277
2020,6,D,MS,13
2020,6,D,MT,30
2020,6,D,PA,51
2020,6,D,PB,43
2020,6,D,PE,76
2020,6,D,PI,27
2020,6,D,PR,108
2020,6,D,RJ,185
2020,6,D,RN,67
2020,6,D,RO,10
2020,6,D,RR,2
2020,6,D,RS,101
2020,6,D,SC,47
2020,6,D,SE,13
2020,6,D,SP,347
2020,6,D,TO,6
2020,6,E,AL,3
2020,6,E,AM,13
2020,6,E,AP,3
2020,6,E,BA,25
2020,6,E,CE,17
2020,6,E,DF,51
2020,6,E,ES,10
2020,6,E,GO,14
2020,6,E,MA,10
2020,6,E,MG,95
2020,6,E,MS,5
2020,6,E,MT,10
2020,6,E,PA,9
2020,6,E,PB,16
2020,6,E,PE,31
2020,6,E,PI,11
2020,6,E,PR,32
2020,6,E,RJ,76
2020,6,E,RN,13
2020,6,E,RO,1
2020,6,E,RS,42
2020,6,E,SC,12
2020,6,E,SE,4
2020,6,E,SP,122
2020,6,E,TO,2
2020,6,A,AC,3756
2020,6,A,AL,7134
2020,6,A,AM,13364
2020,6,A,AP,4514
2020,6,A,BA,27136
2020,6,A,CE,15698
2020,6,A,DF,5287
2020,6,A,ES,4584
2020,6,A,GO,9313
2020,6,A,MA,15795
2020,6,A,MG,22671
2020,6,A,MS,5336
2020,6,A,MT,5560
2020,6,A,PA,29887
2020,6,A,PB,9967
2020,6,A,PE,15801
2020,6,A,PI,8411
2020,6,A,PR,8758
2020,6,A,RJ,16790
2020,6,A,RN,8365
2020,6,A,RO,5241
2020,6,A,RR,1097
2020,6,A,RS,11481
2020,6,A,SC,4537
2020,6,A,SE,5726
2020,6,A,SP,30833
2020,6,A,TO,3398
2020,6,B,AC,1427
2020,6,B,AL,4026
2020,6,B,AM,5456
2020,6,B,AP,1488
2020,6,B,BA,17255
2020,6,B,CE,9489
2020,6,B,DF,5497
2020,6,B,ES,4742
2020,6,B,GO,7470
2020,6,B,MA,6750
2020,6,B,MG,28181
2020,6,B,MS,3555
2020,6,B,MT,4468
2020,6,B,PA,9847
2020,6,B,PB,7572
2020,6,B,PE,11448
2020,6,B,PI,4537
2020,6,B,PR,10574
2020,6,B,RJ,17480
2020,6,B,RN,6521
2020,6,B,RO,3293
2020,6,B,RR,618
2020,6,B,RS,12110
2020,6,B,SC,4943
2020,6,B,SE,3308
2020,6,B,SP,34839
2020,6,B,TO,1793
2020,6,C,AC,110
2020,6,C,AL,397
2020,6,C,AM,494
2020,6,C,AP,160
2020,6,C,BA,1282
2020,6,C,CE,1029
2020,6,C,DF,885
2020,6,C,ES,543
2020,6,C,GO,700
2020,6,C,MA,582
2020,6,C,MG,3744
2020,6,C,MS,331
2020,6,C,MT,440
2020,6,C,PA,794
2020,6,C,PB,843
2020,6,C,PE,1236
2020,6,C,PI,418
2020,6,C,PR,1486
2020,6,C,RJ,2352
2020,6,C,RN,758
2020,6,C,RO,228
2020,6,C,RR,65
2020,6,C,RS,1486
2020,6,C,SC,600
2020,6,C,SE,301
2020,6,C,SP,4296
2020,6,C,TO,201
2020,6,D,AC,22
2020,6,D,AL,59
2020,6,D,AM,87
2020,6,D,AP,25
2020,6,D,BA,241
2020,6,D,CE,205
2020,6,D,DF,266
2020,6,D,ES,107
2020,6,D,GO,140
2020,6,D,MA,103
2020,6,D,MG,856
2020,6,D,MS,58
2020,6,D,MT,70
2020,6,D,PA,139
2020,6,D,PB,159
2020,6,D,PE,289
2020,6,D,PI,100
2020,6,D,PR,301
2020,6,D,RJ,527
2020,6,D,RN,150
2020,6,D,RO,31
2020,6,D,RR,16
2020,6,D,RS,294
2020,6,D,SC,100
2020,6,D,SE,63
2020,6,D,SP,959
2020,6,D,TO,24
2020,6,E,AC,6
2020,6,E,AL,27
2020,6,E,AM,24
2020,6,E,AP,9
2020,6,E,BA,73
2020,6,E,CE,49
2020,6,E,DF,142
2020,6,E,ES,34
2020,6,E,GO,39
2020,6,E,MA,25
2020,6,E,MG,299
2020,6,E,MS,21
2020,6,E,MT,30
2020,6,E,PA,45
2020,6,E,PB,40
2020,6,E,PE,89
2020,6,E,PI,27
2020,6,E,PR,118
2020,6,E,RJ,185
2020,6,E,RN,62
2020,6,E,RO,11
2020,6,E,RR,9
2020,6,E,RS,101
2020,6,E,SC,32
2020,6,E,SE,20
2020,6,E,SP,362
2020,6,E,TO,5
2020,6,A,AC,2162
2020,6,A,AL,4029
2020,6,A,AM,7666
2020,6,A,AP,2748
2020,6,A,BA,15723
2020,6,A,CE,9466
2020,6,A,DF,2957
2020,6,A,ES,2630
2020,6,A,GO,5324
2020,6,A,MA,9418
2020,6,A,MG,12368
2020,6,A,MS,3266
2020,6,A,MT,3356
2020,6,A,PA,18047
2020,6,A,PB,5896
2020,6,A,PE,9164
2020,6,A,PI,5378
2020,6,A,PR,4971
2020,6,A,RJ,9238
2020,6,A,RN,5002
2020,6,A,RO,3234
2020,6,A,RR,571
2020,6,A,RS,6908
2020,6,A,SC,2568
2020,6,A,SE,3139
2020,6,A,SP,17453
2020,6,A,TO,1708
2020,6,B,AC,1009
2020,6,B,AL,2461
2020,6,B,AM,3630
2020,6,B,AP,1093
2020,6,B,BA,11269
