NU_ANO,TP_COR_RACA,Q006,SG_UF_PROVA,QTD
2020,0,E,SE,49
2020,0,E,SP,929
2020,0,E,TO,43
2020,0,F,AC,17
2020,0,F,AL,46
2020,0,F,AM,62
2020,0,F,AP,10
2020,0,F,BA,211
2020,0,F,CE,135
2020,0,F,DF,108
2020,0,F,ES,64
2020,0,F,GO,169
2020,0,F,MA,61
2020,0,F,MG,552
2020,0,F,MS,47
2020,0,F,MT,99
2020,0,F,PA,121
2020,0,F,PB,58
2020,0,F,PE,139
2020,0,F,PI,45
2020,0,F,PR,194
2020,0,F,RJ,315
2020,0,F,RN,53
2020,0,F,RO,29
2020,0,F,RR,11
2020,0,F,RS,169
2020,0,F,SC,105
2020,0,F,SE,50
2020,0,F,SP,607
2020,0,F,TO,26
2020,0,G,AC,9
2020,0,G,AL,27
2020,0,G,AM,39
2020,0,G,AP,11
2020,0,G,BA,108
2020,0,G,CE,64
2020,0,G,DF,90
2020,0,G,ES,32
2020,0,G,GO,99
2020,0,G,MA,37
2020,0,G,MG,311
2020,0,G,MS,21
2020,0,G,MT,42
2020,0,G,PA,69
2020,0,G,PB,38
2020,0,G,PE,73
2020,0,G,PI,31
2020,0,G,PR,103
2020,0,G,RJ,220
2020,0,G,RN,41
2020,0,G,RO,19
2020,0,G,RR,6
2020,0,G,RS,94
2020,0,G,SC,61
2020,0,G,SE,31
2020,0,G,SP,385
2020,0,G,TO,13
2020,0,G,AC,10
2020,0,G,AL,12
2020,0,G,AM,19
2020,0,G,AP,10
2020,0,G,BA,77
2020,0,G,CE,38
2020,0,G,DF,62
2020,0,G,ES,28
2020,0,G,GO,70
2020,0,G,MA,22
2020,0,G,MG,183
2020,0,G,MS,16
2020,0,G,MT,24
2020,0,G,PA,37
2020,0,G,PB,16
2020,0,G,PE,55
2020,0,G,PI,20
2020,0,G,PR,63
2020,0,G,RJ,159
2020,0,G,RN,20
2020,0,G,RO,8
2020,0,G,RR,10
2020,0,G,RS,47
2020,0,G,SC,33
2020,0,G,SE,20
2020,0,G,SP,201
2020,0,G,TO,5
2020,0,G,AC,6
2020,0,G,AL,14
2020,0,G,AM,7
2020,0,G,AP,4
2020,0,G,BA,48
2020,0,G,CE,34
2020,0,G,DF,61
2020,0,G,ES,15
2020,0,G,GO,48
2020,0,G,MA,13
2020,0,G,MG,149
2020,0,G,MS,21
2020,0,G,MT,18
2020,0,G,PA,33
2020,0,G,PB,23
2020,0,G,PE,40
2020,0,G,PI,18
2020,0,G,PR,38
2020,0,G,RJ,107
2020,0,G,RN,23
2020,0,G,RO,9
2020,0,G,RR,1
2020,0,G,RS,40
2020,0,G,SC,24
2020,0,G,SE,8
2020,0,G,SP,158
2020,0,G,TO,6
2020,0,G,AC,4
2020,0,G,AL,12
2020,0,G,AM,17
2020,0,G,AP,5
2020,0,G,BA,41
2020,0,G,CE,27
2020,0,G,DF,41
2020,0,G,ES,13
2020,0,G,GO,35
2020,0,G,MA,12
2020,0,G,MG,103
2020,0,G,MS,10
2020,0,G,MT,18
2020,0,G,PA,16
2020,0,G,PB,16
2020,0,G,PE,37
2020,0,G,PI,8
2020,0,G,PR,33
2020,0,G,RJ,87
2020,0,G,RN,16
2020,0,G,RO,7
2020,0,G,RR,2
2020,0,G,RS,24
2020,0,G,SC,16
2020,0,G,SE,12
2020,0,G,SP,138
2020,0,G,TO,4
2020,0,G,AC,6
2020,0,G,AL,10
2020,0,G,AM,14
2020,0,G,AP,7
2020,0,G,BA,54
2020,0,G,CE,40
2020,0,G,DF,76
2020,0,G,ES,16
2020,0,G,GO,47
2020,0,G,MA,13
2020,0,G,MG,160
2020,0,G,MS,14
2020,0,G,MT,22
2020,0,G,PA,27
2020,0,G,PB,18
2020,0,G,PE,48
2020,0,G,PI,19
2020,0,G,PR,42
2020,0,G,RJ,107
2020,0,G,RN,22
2020,0,G,RO,11
2020,0,G,RR,4
2020,0,G,RS,41
2020,0,G,SC,30
2020,0,G,SE,7
2020,0,G,SP,148
2020,0,G,TO,17
2020,0,G,AC,1
2020,0,G,AL,29
2020,0,G,AM,14
2020,0,G,AP,8
2020,0,G,BA,54
2020,0,G,CE,49
2020,0,G,DF,57
2020,0,G,ES,27
2020,0,G,GO,45
2020,0,G,MA,9
2020,0,G,MG,143
2020,0,G,MS,14
2020,0,G,MT,18
2020,0,G,PA,24
2020,0,G,PB,34
2020,0,G,PE,46
2020,0,G,PI,21
2020,0,G,PR,38
2020,0,G,RJ,117
2020,0,G,RN,21
2020,0,G,RO,3
2020,0,G,RR,3
2020,0,G,RS,36
2020,0,G,SC,36
2020,0,G,SE,19
2020,0,G,SP,179
2020,0,G,TO,8
2020,0,G,AC,1
2020,0,G,AL,11
2020,0,G,AM,21
2020,0,G,AP,7
2020,0,G,BA,52
2020,0,G,CE,35
2020,0,G,DF,81
2020,0,G,ES,20
2020,0,G,GO,53
2020,0,G,MA,15
2020,0,G,MG,112
2020,0,G,MS,12
2020,0,G,MT,11
2020,0,G,PA,25
2020,0,G,PB,25
2020,0,G,PE,50
2020,0,G,PI,16
2020,0,G,PR,33
2020,0,G,RJ,107
2020,0,G,RN,17
2020,0,G,RO,6
2020,0,G,RR,1
2020,0,G,RS,33
2020,0,G,SC,21
2020,0,G,SE,23
2020,0,G,SP,148
2020,0,G,TO,6
2020,0,G,AC,7
2020,0,G,AL,16
2020,0,G,AM,10
2020,0,G,AP,5
2020,0,G,BA,61
2020,0,G,CE,35
2020,0,G,DF,96
2020,0,G,ES,14
2020,0,G,GO,49
2020,0,G,MA,18
2020,0,G,MG,133
2020,0,G,MS,12
2020,0,G,MT,23
2020,0,G,PA,22
2020,0,G,PB,13
2020,0,G,PE,44
2020,0,G,PI,13
2020,0,G,PR,30
2020,0,G,RJ,100
2020,0,G,RN,17
2020,0,G,RO,5
2020,0,G,RR,2
2020,0,G,RS,30
2020,0,G,SC,20
2020,0,G,SE,9
2020,0,G,SP,161
2020,0,G,TO,8
2020,0,G,AC,3
2020,0,G,AL,7
2020,0,G,AM,22
2020,0,G,AP,3
2020,0,G,BA,45
2020,0,G,CE,45
2020,0,G,DF,119
2020,0,G,ES,18
2020,0,G,GO,58
2020,0,G,MA,8
2020,0,G,MG,116
2020,0,G,MS,11
2020,0,G,MT,20
2020,0,G,PA,22
2020,0,G,PB,18
2020,0,G,PE,68
2020,0,G,PI,19
2020,0,G,PR,42
2020,0,G,RJ,123
2020,0,G,RN,16
2020,0,G,RR,5
2020,0,G,RS,39
2020,0,G,SC,14
2020,0,G,SE,7
2020,0,G,SP,205
2020,0,G,TO,7
2020,1,A,AC,622
2020,1,A,AL,2013
2020,1,A,AM,1881
2020,1,A,AP,731
2020,1,A,BA,6264
2020,1,A,CE,5061
2020,1,A,DF,1248
2020,1,A,ES,1184
2020,1,A,GO,2002
2020,1,A,MA,4401
2020,1,A,MG,6031
2020,1,A,MS,1132
2020,1,A,MT,906
2020,1,A,PA,4491
2020,1,A,PB,4460
2020,1,A,PE,8449
2020,1,A,PI,2707
2020,1,A,PR,3793
2020,1,A,RJ,6547
2020,1,A,RN,3735
2020,1,A,RO,721
2020,1,A,RR,145
2020,1,A,RS,6332
2020,1,A,SC,1694
2020,1,A,SE,1415
2020,1,A,SP,14382
2020,1,A,TO,650
2020,1,B,AC,2380
2020,1,B,AL,8296
2020,1,B,AM,7967
2020,1,B,AP,2954
2020,1,B,BA,23321
2020,1,B,CE,26670
2020,1,B,DF,6056
2020,1,B,ES,7007
2020,1,B,GO,13778
2020,1,B,MA,16790
2020,1,B,MG,40467
2020,1,B,MS,7171
2020,1,B,MT,5135
2020,1,B,PA,18529
2020,1,B,PB,17225
2020,1,B,PE,33285
2020,1,B,PI,8759
2020,1,B,PR,20055
2020,1,B,RJ,29688
2020,1,B,RN,16292
2020,1,B,RO,4196
2020,1,B,RR,688
2020,1,B,RS,33481
2020,1,B,SC,8817
2020,1,B,SE,4983
2020,1,B,SP,61857
2020,1,B,TO,3030
2020,1,C,AC,911
2020,1,C,AL,3451
2020,1,C,AM,3879
2020,1,C,AP,1173
2020,1,C,BA,9979
2020,1,C,CE,10238
2020,1,C,DF,5012
2020,1,C,ES,5887
2020,1,C,GO,11904
2020,1,C,MA,6683
2020,1,C,MG,35749
2020,1,C,MS,6539
2020,1,C,MT,4762
2020,1,C,PA,8335
2020,1,C,PB,7061
2020,1,C,PE,13825
2020,1,C,PI,3122
2020,1,C,PR,25320
2020,1,C,RJ,25107
2020,1,C,RN,7385
2020,1,C,RO,3074
2020,1,C,RR,412
2020,1,C,RS,35924
2020,1,C,SC,12700
2020,1,C,SE,2010
2020,1,C,SP,73790
2020,1,C,TO,1704
2020,1,C,AC,662
2020,1,C,AL,2306
2020,1,C,AM,2365
2020,1,C,AP,697
2020,1,C,BA,7046
2020,1,C,CE,6676
2020,1,C,DF,3722
2020,1,C,ES,4971
2020,1,C,GO,9380
2020,1,C,MA,4120
2020,1,C,MG,32500
2020,1,C,MS,5087
2020,1,C,MT,4169
2020,1,C,PA,5379
2020,1,C,PB,4865
2020,1,C,PE,9087
2020,1,C,PI,2270
2020,1,C,PR,23811
2020,1,C,RJ,19423
2020,1,C,RN,5282
2020,1,C,RO,2259
2020,1,C,RR,363
2020,1,C,RS,28945
2020,1,C,SC,12701
2020,1,C,SE,1375
2020,1,C,SP,68832
2020,1,C,TO,1262
2020,1,D,AC,268
2020,1,D,AL,1015
2020,1,D,AM,1057
2020,1,D,AP,295
2020,1,D,BA,3240
2020,1,D,CE,3053
2020,1,D,DF,1944
2020,1,D,ES,2772
2020,1,D,GO,4793
2020,1,D,MA,1778
2020,1,D,MG,17474
2020,1,D,MS,2439
2020,1,D,MT,2200
2020,1,D,PA,2370
2020,1,D,PB,2154
2020,1,D,PE,4057
2020,1,D,PI,1033
2020,1,D,PR,13730
2020,1,D,RJ,10636
2020,1,D,RN,2465
2020,1,D,RO,1012
2020,1,D,RR,152
2020,1,D,RS,16631
2020,1,D,SC,8405
2020,1,D,SE,644
2020,1,D,SP,40684
2020,1,D,TO,567
2020,1,D,AC,315
2020,1,D,AL,1161
2020,1,D,AM,1075
2020,1,D,AP,355
2020,1,D,BA,3637
2020,1,D,CE,3322
2020,1,D,DF,2176
2020,1,D,ES,3130
2020,1,D,GO,5192
2020,1,D,MA,2000
2020,1,D,MG,19620
2020,1,D,MS,2688
2020,1,D,MT,2467
2020,1,D,PA,2645
2020,1,D,PB,2369
2020,1,D,PE,4386
2020,1,D,PI,1236
2020,1,D,PR,15603
2020,1,D,RJ,12000
2020,1,D,RN,2655
2020,1,D,RO,1198
2020,1,D,RR,185
2020,1,D,RS,17461
2020,1,D,SC,9896
2020,1,D,SE,748
2020,1,D,SP,48403
2020,1,D,TO,732
2020,1,E,AC,240
2020,1,E,AL,934
2020,1,E,AM,826
2020,1,E,AP,285
2020,1,E,BA,2772
2020,1,E,CE,2633
2020,1,E,DF,1802
2020,1,E,ES,2331
2020,1,E,GO,3784
2020,1,E,MA,1435
2020,1,E,MG,15373
2020,1,E,MS,1944
2020,1,E,MT,1944
2020,1,E,PA,1942
2020,1,E,PB,1814
2020,1,E,PE,3366
2020,1,E,PI,971
2020,1,E,PR,11985
2020,1,E,RJ,9507
2020,1,E,RN,2103
2020,1,E,RO,834
2020,1,E,RR,172
2020,1,E,RS,13380
2020,1,E,SC,8282
2020,1,E,SE,607
2020,1,E,SP,39545
2020,1,E,TO,551
2020,1,F,AC,229
2020,1,F,AL,752
2020,1,F,AM,683
2020,1,F,AP,246
2020,1,F,BA,2273
2020,1,F,CE,1946
2020,1,F,DF,1658
2020,1,F,ES,1784
2020,1,F,GO,2801
2020,1,F,MA,1148
2020,1,F,MG,10878
2020,1,F,MS,1504
2020,1,F,MT,1497
2020,1,F,PA,1421
2020,1,F,PB,1272
2020,1,F,PE,2521
2020,1,F,PI,738
2020,1,F,PR,8415
2020,1,F,RJ,7573
2020,1,F,RN,1587
2020,1,F,RO,637
2020,1,F,RR,137
2020,1,F,RS,9141
2020,1,F,SC,5896
2020,1,F,SE,502
2020,1,F,SP,29698
2020,1,F,TO,446
2020,1,G,AC,121
2020,1,G,AL,453
2020,1,G,AM,374
2020,1,G,AP,160
2020,1,G,BA,1350
2020,1,G,CE,1227
2020,1,G,DF,1270
2020,1,G,ES,1096
2020,1,G,GO,1778
2020,1,G,MA,676
2020,1,G,MG,6675
2020,1,G,MS,937
2020,1,G,MT,957
2020,1,G,PA,895
2020,1,G,PB,754
2020,1,G,PE,1572
2020,1,G,PI,428
2020,1,G,PR,5114
2020,1,G,RJ,4984
2020,1,G,RN,902
2020,1,G,RO,374
2020,1,G,RR,97
2020,1,G,RS,5179
2020,1,G,SC,3414
2020,1,G,SE,334
2020,1,G,SP,17774
2020,1,G,TO,251
2020,1,G,AC,78
2020,1,G,AL,265
2020,1,G,AM,255
2020,1,G,AP,98
2020,1,G,BA,820
2020,1,G,CE,765
2020,1,G,DF,914
2020,1,G,ES,649
2020,1,G,GO,1073
2020,1,G,MA,408
2020,1,G,MG,4083
2020,1,G,MS,548
2020,1,G,MT,546
2020,1,G,PA,558
2020,1,G,PB,468
2020,1,G,PE,993
2020,1,G,PI,262
2020,1,G,PR,2955
2020,1,G,RJ,3274
2020,1,G,RN,573
2020,1,G,RO,206
2020,1,G,RR,48
2020,1,G,RS,3032
2020,1,G,SC,2003
2020,1,G,SE,232
2020,1,G,SP,10986
2020,1,G,TO,166
2020,1,G,AC,58
2020,1,G,AL,247
2020,1,G,AM,216
2020,1,G,AP,78
2020,1,G,BA,711
2020,1,G,CE,644
2020,1,G,DF,887
2020,1,G,ES,543
2020,1,G,GO,868
2020,1,G,MA,321
2020,1,G,MG,3310
2020,1,G,MS,415
2020,1,G,MT,437
2020,1,G,PA,448
2020,1,G,PB,428
2020,1,G,PE,880
2020,1,G,PI,200
2020,1,G,PR,2425
2020,1,G,RJ,2738
2020,1,G,RN,469
2020,1,G,RO,151
2020,1,G,RR,40
2020,1,G,RS,2258
2020,1,G,SC,1462
2020,1,G,SE,192
2020,1,G,SP,8796
2020,1,G,TO,115
2020,1,G,AC,57
2020,1,G,AL,154
2020,1,G,AM,140
2020,1,G,AP,59
2020,1,G,BA,546
2020,1,G,CE,489
2020,1,G,DF,725
2020,1,G,ES,430
2020,1,G,GO,704
2020,1,G,MA,268
2020,1,G,MG,2527
2020,1,G,MS,339
2020,1,G,MT,340
2020,1,G,PA,339
2020,1,G,PB,329
2020,1,G,PE,600
2020,1,G,PI,158
2020,1,G,PR,1782
2020,1,G,RJ,2148
2020,1,G,RN,347
2020,1,G,RO,124
2020,1,G,RR,42
2020,1,G,RS,1748
2020,1,G,SC,1168
2020,1,G,SE,126
2020,1,G,SP,6909
2020,1,G,TO,101
2020,1,G,AC,67
2020,1,G,AL,240
2020,1,G,AM,237
2020,1,G,AP,84
2020,1,G,BA,837
2020,1,G,CE,752
2020,1,G,DF,1169
2020,1,G,ES,590
2020,1,G,GO,965
2020,1,G,MA,354
2020,1,G,MG,3548
2020,1,G,MS,518
2020,1,G,MT,513
2020,1,G,PA,500
2020,1,G,PB,481
2020,1,G,PE,993
2020,1,G,PI,240
2020,1,G,PR,2326
2020,1,G,RJ,3247
2020,1,G,RN,550
2020,1,G,RO,171
2020,1,G,RR,39
2020,1,G,RS,2390
2020,1,G,SC,1452
2020,1,G,SE,214
2020,1,G,SP,9965
2020,1,G,TO,172
2020,1,G,AC,67
2020,1,G,AL,227
2020,1,G,AM,228
2020,1,G,AP,70
2020,1,G,BA,813
2020,1,G,CE,828
2020,1,G,DF,1166
2020,1,G,ES,618
2020,1,G,GO,945
2020,1,G,MA,342
2020,1,G,MG,3383
2020,1,G,MS,474
2020,1,G,MT,516
2020,1,G,PA,373
2020,1,G,PB,483
2020,1,G,PE,987
2020,1,G,PI,248
2020,1,G,PR,2398
2020,1,G,RJ,3257
2020,1,G,RN,519
2020,1,G,RO,146
2020,1,G,RR,66
2020,1,G,RS,2261
2020,1,G,SC,1362
2020,1,G,SE,205
2020,1,G,SP,9376
2020,1,G,TO,162
2020,1,G,AC,57
2020,1,G,AL,233
2020,1,G,AM,217
2020,1,G,AP,71
2020,1,G,BA,808
2020,1,G,CE,675
2020,1,G,DF,1363
2020,1,G,ES,568
2020,1,G,GO,841
2020,1,G,MA,278
2020,1,G,MG,3206
2020,1,G,MS,422
2020,1,G,MT,471
2020,1,G,PA,378
2020,1,G,PB,414
2020,1,G,PE,923
2020,1,G,PI,216
2020,1,G,PR,2113
2020,1,G,RJ,3207
2020,1,G,RN,491
2020,1,G,RO,117
2020,1,G,RR,44
2020,1,G,RS,2065
2020,1,G,SC,1180
2020,1,G,SE,211
2020,1,G,SP,8996
2020,1,G,TO,142
2020,1,G,AC,58
2020,1,G,AL,276
2020,1,G,AM,229
2020,1,G,AP,71
2020,1,G,BA,827
2020,1,G,CE,810
2020,1,G,DF,1568
2020,1,G,ES,593
2020,1,G,GO,843
2020,1,G,MA,310
2020,1,G,MG,3179
2020,1,G,MS,431
2020,1,G,MT,460
2020,1,G,PA,434
2020,1,G,PB,410
2020,1,G,PE,1075
2020,1,G,PI,237
2020,1,G,PR,2016
2020,1,G,RJ,3534
2020,1,G,RN,546
2020,1,G,RO,134
2020,1,G,RR,51
2020,1,G,RS,1886
2020,1,G,SC,1107
2020,1,G,SE,196
2020,1,G,SP,9220
2020,1,G,TO,159
2020,1,G,AC,77
2020,1,G,AL,314
2020,1,G,AM,317
2020,1,G,AP,81
2020,1,G,BA,1267
2020,1,G,CE,1121
2020,1,G,DF,2474
2020,1,G,ES,758
2020,1,G,GO,1186
2020,1,G,MA,419
2020,1,G,MG,4013
2020,1,G,MS,489
2020,1,G,MT,632
2020,1,G,PA,551
2020,1,G,PB,537
2020,1,G,PE,1593
2020,1,G,PI,310
2020,1,G,PR,2274
2020,1,G,RJ,4768
2020,1,G,RN,620
2020,1,G,RO,116
2020,1,G,RR,54
2020,1,G,RS,2300
2020,1,G,SC,1285
2020,1,G,SE,314
2020,1,G,SP,13340
2020,1,G,TO,172
2020,2,A,AC,623
2020,2,A,AL,1529
2020,2,A,AM,1126
2020,2,A,AP,807
2020,2,A,BA,17362
2020,2,A,CE,2839
2020,2,A,DF,1157
2020,2,A,ES,1126
2020,2,A,GO,1560
2020,2,A,MA,5182
2020,2,A,MG,4699
2020,2,A,MS,398
2020,2,A,MT,742
2020,2,A,PA,5338
2020,2,A,PB,2033
2020,2,A,PE,5010
2020,2,A,PI,3417
2020,2,A,PR,694
2020,2,A,RJ,5978
2020,2,A,RN,1368
2020,2,A,RO,617
2020,2,A,RR,103
2020,2,A,RS,1343
2020,2,A,SC,362
2020,2,A,SE,1800
2020,2,A,SP,5705
2020,2,A,TO,1076
2020,2,B,AC,2205
2020,2,B,AL,5653
2020,2,B,AM,4221
2020,2,B,AP,3246
2020,2,B,BA,61910
2020,2,B,CE,13606
2020,2,B,DF,5618
2020,2,B,ES,5731
2020,2,B,GO,9083
2020,2,B,MA,17703
2020,2,B,MG,27273
2020,2,B,MS,2345
2020,2,B,MT,4428
2020,2,B,PA,20795
2020,2,B,PB,7661
2020,2,B,PE,18447
2020,2,B,PI,10036
2020,2,B,PR,2976
2020,2,B,RJ,25373
2020,2,B,RN,5923
2020,2,B,RO,2839
2020,2,B,RR,520
2020,2,B,RS,5914
2020,2,B,SC,1493
2020,2,B,SE,7006
2020,2,B,SP,23940
2020,2,B,TO,4418
2020,2,C,AC,765
2020,2,C,AL,2031
2020,2,C,AM,1761
2020,2,C,AP,1041
2020,2,C,BA,22212
2020,2,C,CE,4407
2020,2,C,DF,3915
2020,2,C,ES,3959
2020,2,C,GO,6290
2020,2,C,MA,5783
2020,2,C,MG,19676
2020,2,C,MS,1809
2020,2,C,MT,3385
2020,2,C,PA,7649
2020,2,C,PB,2764
2020,2,C,PE,6762
2020,2,C,PI,3163
2020,2,C,PR,3182
2020,2,C,RJ,16750
2020,2,C,RN,2177
2020,2,C,RO,1701
2020,2,C,RR,242
2020,2,C,RS,5264
2020,2,C,SC,1778
2020,2,C,SE,2324
2020,2,C,SP,23694
2020,2,C,TO,1820
2020,2,C,AC,387
2020,2,C,AL,1050
2020,2,C,AM,864
2020,2,C,AP,454
2020,2,C,BA,11701
2020,2,C,CE,2276
2020,2,C,DF,2383
2020,2,C,ES,2449
2020,2,C,GO,3847
2020,2,C,MA,3013
2020,2,C,MG,14224
2020,2,C,MS,1154
2020,2,C,MT,2369
2020,2,C,PA,3833
2020,2,C,PB,1480
2020,2,C,PE,3569
2020,2,C,PI,1736
2020,2,C,PR,2425
2020,2,C,RJ,10042
2020,2,C,RN,1366
2020,2,C,RO,1044
2020,2,C,RR,154
2020,2,C,RS,3348
2020,2,C,SC,1248
2020,2,C,SE,1330
2020,2,C,SP,17676
2020,2,C,TO,1023
2020,2,D,AC,147
2020,2,D,AL,352
2020,2,D,AM,321
2020,2,D,AP,195
2020,2,D,BA,4153
2020,2,D,CE,823
2020,2,D,DF,955
2020,2,D,ES,1111
2020,2,D,GO,1515
2020,2,D,MA,1005
2020,2,D,MG,5773
2020,2,D,MS,422
2020,2,D,MT,940
2020,2,D,PA,1366
2020,2,D,PB,512
2020,2,D,PE,1299
2020,2,D,PI,551
2020,2,D,PR,1102
2020,2,D,RJ,4303
2020,2,D,RN,500
2020,2,D,RO,404
2020,2,D,RR,64
2020,2,D,RS,1384
2020,2,D,SC,540
2020,2,D,SE,419
2020,2,D,SP,8428
2020,2,D,TO,377
2020,2,D,AC,139
2020,2,D,AL,298
2020,2,D,AM,300
2020,2,D,AP,205
2020,2,D,BA,3900
2020,2,D,CE,649
2020,2,D,DF,906
2020,2,D,ES,995
2020,2,D,GO,1220
2020,2,D,MA,1031
2020,2,D,MG,5441
2020,2,D,MS,399
2020,2,D,MT,904
2020,2,D,PA,1327
2020,2,D,PB,447
2020,2,D,PE,1145
2020,2,D,PI,577
2020,2,D,PR,1076
2020,2,D,RJ,3989
2020,2,D,RN,475
2020,2,D,RO,419
2020,2,D,RR,70
2020,2,D,RS,1408
2020,2,D,SC,600
2020,2,D,SE,419
2020,2,D,SP,8245
2020,2,D,TO,367
2020,2,E,AC,107
2020,2,E,AL,211
2020,2,E,AM,206
2020,2,E,AP,131
2020,2,E,BA,2188
2020,2,E,CE,417
2020,2,E,DF,585
2020,2,E,ES,587
2020,2,E,GO,724
2020,2,E,MA,591
2020,2,E,MG,3163
2020,2,E,MS,265
2020,2,E,MT,471
2020,2,E,PA,885
2020,2,E,PB,294
2020,2,E,PE,712
2020,2,E,PI,372
2020,2,E,PR,625
2020,2,E,RJ,2346
2020,2,E,RN,317
2020,2,E,RO,264
2020,2,E,RR,46
2020,2,E,RS,766
2020,2,E,SC,343
2020,2,E,SE,276
2020,2,E,SP,4831
2020,2,E,TO,255
2020,2,F,AC,72
2020,2,F,AL,127
2020,2,F,AM,134
2020,2,F,AP,98
2020,2,F,BA,1297
2020,2,F,CE,202
2020,2,F,DF,437
2020,2,F,ES,273
2020,2,F,GO,391
2020,2,F,MA,430
2020,2,F,MG,1668
2020,2,F,MS,114
2020,2,F,MT,348
2020,2,F,PA,459
2020,2,F,PB,153
2020,2,F,PE,383
2020,2,F,PI,179
2020,2,F,PR,380
2020,2,F,RJ,1443
2020,2,F,RN,211
2020,2,F,RO,131
2020,2,F,RR,22
2020,2,F,RS,389
2020,2,F,SC,168
2020,2,F,SE,209
2020,2,F,SP,2514
2020,2,F,TO,118
2020,2,G,AC,49
2020,2,G,AL,69
2020,2,G,AM,61
2020,2,G,AP,50
2020,2,G,BA,692
2020,2,G,CE,113
2020,2,G,DF,282
2020,2,G,ES,114
2020,2,G,GO,208
2020,2,G,MA,209
2020,2,G,MG,798
2020,2,G,MS,56
2020,2,G,MT,162
2020,2,G,PA,272
2020,2,G,PB,73
2020,2,G,PE,198
2020,2,G,PI,80
2020,2,G,PR,155
2020,2,G,RJ,827
2020,2,G,RN,105
2020,2,G,RO,71
2020,2,G,RR,22
2020,2,G,RS,188
2020,2,G,SC,72
2020,2,G,SE,117
2020,2,G,SP,1300
2020,2,G,TO,77
2020,2,G,AC,24
2020,2,G,AL,40
2020,2,G,AM,33
2020,2,G,AP,33
2020,2,G,BA,384
2020,2,G,CE,45
2020,2,G,DF,194
2020,2,G,ES,89
2020,2,G,GO,83
2020,2,G,MA,94
2020,2,G,MG,390
2020,2,G,MS,34
2020,2,G,MT,83
2020,2,G,PA,140
2020,2,G,PB,44
2020,2,G,PE,116
2020,2,G,PI,60
2020,2,G,PR,84
2020,2,G,RJ,494
2020,2,G,RN,62
2020,2,G,RO,36
2020,2,G,RR,9
2020,2,G,RS,77
2020,2,G,SC,44
2020,2,G,SE,54
2020,2,G,SP,670
2020,2,G,TO,42
2020,2,G,AC,11
2020,2,G,AL,25
2020,2,G,AM,21
2020,2,G,AP,25
2020,2,G,BA,252
2020,2,G,CE,41
2020,2,G,DF,147
2020,2,G,ES,51
2020,2,G,GO,64
2020,2,G,MA,63
2020,2,G,MG,293
2020,2,G,MS,21
2020,2,G,MT,65
2020,2,G,PA,102
2020,2,G,PB,25
2020,2,G,PE,77
2020,2,G,PI,37
2020,2,G,PR,50
2020,2,G,RJ,310
2020,2,G,RN,31
2020,2,G,RO,18
2020,2,G,RR,8
2020,2,G,RS,65
2020,2,G,SC,26
2020,2,G,SE,42
2020,2,G,SP,481
2020,2,G,TO,26
2020,2,G,AC,14
2020,2,G,AL,19
2020,2,G,AM,15
2020,2,G,AP,24
2020,2,G,BA,166
2020,2,G,CE,41
2020,2,G,DF,98
2020,2,G,ES,38
2020,2,G,GO,46
2020,2,G,MA,49
2020,2,G,MG,193
2020,2,G,MS,11
2020,2,G,MT,41
2020,2,G,PA,64
2020,2,G,PB,15
2020,2,G,PE,51
2020,2,G,PI,27
2020,2,G,PR,38
2020,2,G,RJ,225
2020,2,G,RN,28
2020,2,G,RO,19
2020,2,G,RR,10
2020,2,G,RS,47
2020,2,G,SC,13
2020,2,G,SE,30
2020,2,G,SP,288
2020,2,G,TO,16
2020,2,G,AC,8
2020,2,G,AL,26
2020,2,G,AM,23
2020,2,G,AP,21
2020,2,G,BA,189
2020,2,G,CE,40
2020,2,G,DF,141
2020,2,G,ES,46
2020,2,G,GO,46
2020,2,G,MA,72
2020,2,G,MG,218
2020,2,G,MS,15
2020,2,G,MT,51
2020,2,G,PA,78
2020,2,G,PB,27
2020,2,G,PE,66
2020,2,G,PI,35
2020,2,G,PR,39
2020,2,G,RJ,252
2020,2,G,RN,27
2020,2,G,RO,11
2020,2,G,RR,7
2020,2,G,RS,47
2020,2,G,SC,27
2020,2,G,SE,35
2020,2,G,SP,306
2020,2,G,TO,17
2020,2,G,AC,11
2020,2,G,AL,20
2020,2,G,AM,19
2020,2,G,AP,25
2020,2,G,BA,204
2020,2,G,CE,22
2020,2,G,DF,122
2020,2,G,ES,40
2020,2,G,GO,72
2020,2,G,MA,50
2020,2,G,MG,203
2020,2,G,MS,23
2020,2,G,MT,54
2020,2,G,PA,60
2020,2,G,PB,29
2020,2,G,PE,56
2020,2,G,PI,37
2020,2,G,PR,46
2020,2,G,RJ,229
2020,2,G,RN,25
2020,2,G,RO,20
2020,2,G,RR,3
2020,2,G,RS,55
2020,2,G,SC,28
2020,2,G,SE,41
2020,2,G,SP,240
2020,2,G,TO,22
2020,2,G,AC,7
2020,2,G,AL,22
2020,2,G,AM,18
2020,2,G,AP,23
2020,2,G,BA,154
2020,2,G,CE,26
2020,2,G,DF,132
2020,2,G,ES,17
2020,2,G,GO,43
2020,2,G,MA,40
2020,2,G,MG,169
2020,2,G,MS,17
2020,2,G,MT,56
2020,2,G,PA,42
2020,2,G,PB,20
2020,2,G,PE,37
2020,2,G,PI,24
2020,2,G,PR,34
2020,2,G,RJ,190
2020,2,G,RN,19
