NU_ANO,TP_ESTADO_CIVIL,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2022,4,1,RS,1
2022,4,1,SE,2
2022,4,1,SP,6
2022,4,1,TO,1
2022,4,2,AC,1
2022,4,2,AL,3
2022,4,2,AM,6
2022,4,2,AP,1
2022,4,2,BA,7
2022,4,2,CE,7
2022,4,2,DF,2
2022,4,2,GO,10
2022,4,2,MA,5
2022,4,2,MG,4
2022,4,2,MS,3
2022,4,2,MT,2
2022,4,2,PA,3
2022,4,2,PB,2
2022,4,2,PE,6
2022,4,2,PI,1
2022,4,2,PR,3
2022,4,2,RJ,3
2022,4,2,RO,1
2022,4,2,RS,2
2022,4,2,SC,4
2022,4,2,SE,1
2022,4,2,SP,26
2022,4,2,TO,1
2022,4,3,AC,1
2022,4,3,AL,1
2022,4,3,AM,7
2022,4,3,BA,8
2022,4,3,CE,20
2022,4,3,DF,2
2022,4,3,ES,2
2022,4,3,GO,11
2022,4,3,MA,3
2022,4,3,MG,5
2022,4,3,MS,1
2022,4,3,MT,2
2022,4,3,PA,5
2022,4,3,PB,5
2022,4,3,PE,10
2022,4,3,PI,2
2022,4,3,PR,3
2022,4,3,RJ,6
2022,4,3,RN,2
2022,4,3,RO,1
2022,4,3,RR,1
2022,4,3,RS,5
2022,4,3,SC,1
2022,4,3,SP,30
2022,4,4,AC,1
2022,4,4,AM,2
2022,4,4,AP,1
2022,4,4,BA,5
2022,4,4,CE,5
2022,4,4,DF,1
2022,4,4,GO,7
2022,4,4,MA,3
2022,4,4,MG,8
2022,4,4,MS,3
2022,4,4,MT,2
2022,4,4,PA,1
2022,4,4,PE,2
2022,4,4,PI,2
2022,4,4,PR,3
2022,4,4,RJ,6
2022,4,4,RN,1
2022,4,4,RO,3
2022,4,4,RR,1
2022,4,4,RS,1
2022,4,4,SC,2
2022,4,4,SP,10
2022,4,5,AM,2
2022,4,5,BA,6
2022,4,5,CE,2
2022,4,5,ES,3
2022,4,5,GO,3
2022,4,5,MA,2
2022,4,5,MG,4
2022,4,5,MT,1
2022,4,5,PA,3
2022,4,5,PB,1
2022,4,5,PE,4
2022,4,5,PI,3
2022,4,5,PR,2
2022,4,5,RJ,3
2022,4,5,RN,2
2022,4,5,RO,1
2022,4,5,RS,2
2022,4,5,SC,1
2022,4,5,SP,4
2022,4,5,TO,2
2022,4,6,AC,1
2022,4,6,AM,1
2022,4,6,AP,1
2022,4,6,BA,6
2022,4,6,CE,2
2022,4,6,DF,1
2022,4,6,MA,2
2022,4,6,MG,2
2022,4,6,PB,1
2022,4,6,PE,1
2022,4,6,PR,1
2022,4,6,RJ,3
2022,4,6,RN,1
2022,4,6,SE,1
2022,4,6,SP,2
2022,4,6,AM,1
2022,4,6,BA,1
2022,4,6,CE,3
2022,4,6,MA,1
2022,4,6,MG,1
2022,4,6,PA,4
2022,4,6,PB,2
2022,4,6,PE,1
2022,4,6,PI,2
2022,4,6,PR,1
2022,4,6,RJ,4
2022,4,6,RN,4
2022,4,6,RS,1
2022,4,6,SC,1
2022,4,6,SP,5
2022,4,6,AM,1
2022,4,6,CE,1
2022,4,6,MA,3
2022,4,6,MG,4
2022,4,6,MT,2
2022,4,6,PA,3
2022,4,6,PE,3
2022,4,6,RO,1
2022,4,6,RS,3
2022,4,6,SP,3
2022,4,6,AL,2
2022,4,6,AM,1
2022,4,6,BA,2
2022,4,6,CE,1
2022,4,6,DF,1
2022,4,6,ES,1
2022,4,6,GO,4
2022,4,6,MA,1
2022,4,6,MG,1
2022,4,6,MS,1
2022,4,6,PA,3
2022,4,6,PB,1
2022,4,6,PE,5
2022,4,6,PI,1
2022,4,6,PR,1
2022,4,6,RJ,2
2022,4,6,RN,2
2022,4,6,SE,2
2022,4,6,SP,1
2022,4,6,AC,2
2022,4,6,AL,1
2022,4,6,AM,3
2022,4,6,BA,2
2022,4,6,CE,1
2022,4,6,DF,1
2022,4,6,GO,2
2022,4,6,MA,3
2022,4,6,MG,4
2022,4,6,PA,3
2022,4,6,PB,3
2022,4,6,PE,1
2022,4,6,PI,1
2022,4,6,PR,1
2022,4,6,RJ,1
2022,4,6,RN,1
2022,4,6,SC,1
2022,4,6,SP,5
2022,4,6,AC,1
2022,4,6,AL,6
2022,4,6,AM,3
2022,4,6,AP,1
2022,4,6,BA,18
2022,4,6,CE,10
2022,4,6,DF,2
2022,4,6,ES,3
2022,4,6,GO,8
2022,4,6,MA,8
2022,4,6,MG,11
2022,4,6,MS,4
2022,4,6,MT,3
2022,4,6,PA,14
2022,4,6,PB,9
2022,4,6,PE,13
2022,4,6,PI,7
2022,4,6,PR,5
2022,4,6,RJ,14
2022,4,6,RN,6
2022,4,6,RO,1
2022,4,6,RS,2
2022,4,6,SC,1
2022,4,6,SE,3
2022,4,6,SP,15
2022,4,6,TO,6
2022,4,6,AC,5
2022,4,6,AL,13
2022,4,6,AM,5
2022,4,6,AP,1
2022,4,6,BA,22
2022,4,6,CE,13
2022,4,6,DF,2
2022,4,6,ES,6
2022,4,6,GO,10
2022,4,6,MA,8
2022,4,6,MG,30
2022,4,6,MS,4
2022,4,6,MT,7
2022,4,6,PA,27
2022,4,6,PB,12
2022,4,6,PE,14
2022,4,6,PI,10
2022,4,6,PR,18
2022,4,6,RJ,12
2022,4,6,RN,12
2022,4,6,RO,7
2022,4,6,RS,10
2022,4,6,SC,3
2022,4,6,SE,2
2022,4,6,SP,25
2022,4,6,TO,2
2022,4,6,AC,7
2022,4,6,AL,10
2022,4,6,AM,8
2022,4,6,AP,2
2022,4,6,BA,28
2022,4,6,CE,20
2022,4,6,DF,4
2022,4,6,ES,15
2022,4,6,GO,12
2022,4,6,MA,9
2022,4,6,MG,32
2022,4,6,MS,11
2022,4,6,MT,12
2022,4,6,PA,29
2022,4,6,PB,20
2022,4,6,PE,19
2022,4,6,PI,10
2022,4,6,PR,16
2022,4,6,RJ,25
2022,4,6,RN,10
2022,4,6,RO,7
2022,4,6,RR,2
2022,4,6,RS,22
2022,4,6,SC,3
2022,4,6,SE,8
2022,4,6,SP,42
2022,4,6,TO,1
2022,4,6,AC,4
2022,4,6,AL,7
2022,4,6,AM,14
2022,4,6,AP,7
2022,4,6,BA,37
2022,4,6,CE,18
2022,4,6,DF,5
2022,4,6,ES,6
2022,4,6,GO,15
2022,4,6,MA,10
2022,4,6,MG,34
2022,4,6,MS,8
2022,4,6,MT,7
2022,4,6,PA,29
2022,4,6,PB,19
2022,4,6,PE,28
2022,4,6,PI,7
2022,4,6,PR,21
2022,4,6,RJ,35
2022,4,6,RN,22
2022,4,6,RO,4
2022,4,6,RR,3
2022,4,6,RS,12
2022,4,6,SC,9
2022,4,6,SE,9
2022,4,6,SP,51
2022,4,6,TO,2
2022,4,6,AC,2
2022,4,6,AL,12
2022,4,6,AM,11
2022,4,6,AP,4
2022,4,6,BA,29
2022,4,6,CE,18
2022,4,6,DF,8
2022,4,6,ES,8
2022,4,6,GO,19
2022,4,6,MA,16
2022,4,6,MG,37
2022,4,6,MS,3
2022,4,6,MT,15
2022,4,6,PA,34
2022,4,6,PB,13
2022,4,6,PE,29
2022,4,6,PI,8
2022,4,6,PR,20
2022,4,6,RJ,54
2022,4,6,RN,16
2022,4,6,RO,5
2022,4,6,RR,1
2022,4,6,RS,18
2022,4,6,SC,3
2022,4,6,SE,2
2022,4,6,SP,59
2022,4,6,TO,2
2022,4,6,AC,2
2022,4,6,AL,13
2022,4,6,AM,9
2022,4,6,AP,5
2022,4,6,BA,32
2022,4,6,CE,15
2022,4,6,DF,10
2022,4,6,ES,7
2022,4,6,GO,16
2022,4,6,MA,11
2022,4,6,MG,36
2022,4,6,MS,6
2022,4,6,MT,7
2022,4,6,PA,31
2022,4,6,PB,9
2022,4,6,PE,28
2022,4,6,PI,7
2022,4,6,PR,14
2022,4,6,RJ,73
2022,4,6,RN,10
2022,4,6,RO,4
2022,4,6,RS,22
2022,4,6,SC,5
2022,4,6,SE,8
2022,4,6,SP,51
2022,4,6,TO,3
2022,4,6,AC,1
2022,4,6,AL,11
2022,4,6,AM,11
2022,4,6,AP,1
2022,4,6,BA,24
2022,4,6,CE,20
2022,4,6,DF,6
2022,4,6,ES,7
2022,4,6,GO,13
2022,4,6,MA,5
2022,4,6,MG,31
2022,4,6,MS,8
2022,4,6,MT,3
2022,4,6,PA,19
2022,4,6,PB,11
2022,4,6,PE,16
2022,4,6,PI,10
2022,4,6,PR,16
2022,4,6,RJ,74
2022,4,6,RN,9
2022,4,6,RO,3
2022,4,6,RR,1
2022,4,6,RS,16
2022,4,6,SC,6
2022,4,6,SE,6
2022,4,6,SP,53
2022,4,6,AC,1
2022,4,6,AL,3
2022,4,6,AM,7
2022,4,6,AP,1
2022,4,6,BA,22
2022,4,6,CE,12
2022,4,6,DF,5
2022,4,6,ES,6
2022,4,6,GO,7
2022,4,6,MA,6
2022,4,6,MG,27
2022,4,6,MS,3
2022,4,6,MT,5
2022,4,6,PA,13
2022,4,6,PB,7
2022,4,6,PE,9
2022,4,6,PI,7
2022,4,6,PR,9
2022,4,6,RJ,40
2022,4,6,RN,9
2022,4,6,RO,3
2022,4,6,RS,14
2022,4,6,SE,1
2022,4,6,SP,39
2022,4,6,AC,3
2022,4,6,AM,2
2022,4,6,BA,9
2022,4,6,CE,1
2022,4,6,DF,5
2022,4,6,GO,6
2022,4,6,MA,2
2022,4,6,MG,15
2022,4,6,MS,2
2022,4,6,PA,9
2022,4,6,PB,3
2022,4,6,PE,10
2022,4,6,PI,2
2022,4,6,PR,4
2022,4,6,RJ,28
2022,4,6,RN,3
2022,4,6,RR,1
2022,4,6,RS,13
2022,4,6,SE,3
2022,4,6,SP,27
2022,4,6,TO,1
2022,4,6,AC,1
2022,4,6,AL,1
2022,4,6,AM,3
2022,4,6,AP,1
2022,4,6,BA,3
2022,4,6,CE,3
2022,4,6,DF,1
2022,4,6,GO,1
2022,4,6,MG,15
2022,4,6,MS,1
2022,4,6,MT,1
2022,4,6,PA,11
2022,4,6,PB,2
2022,4,6,PE,2
2022,4,6,PR,3
2022,4,6,RJ,17
2022,4,6,RN,1
2022,4,6,RO,1
2022,4,6,RS,4
2022,4,6,SP,17
2022,4,6,TO,1
2023,0,1,AC,58
2023,0,1,AL,221
2023,0,1,AM,221
2023,0,1,AP,94
2023,0,1,BA,1415
2023,0,1,CE,1344
2023,0,1,DF,209
2023,0,1,ES,151
2023,0,1,GO,918
2023,0,1,MA,931
2023,0,1,MG,1162
2023,0,1,MS,230
2023,0,1,MT,273
2023,0,1,PA,961
2023,0,1,PB,538
2023,0,1,PE,951
2023,0,1,PI,638
2023,0,1,PR,702
2023,0,1,RJ,583
2023,0,1,RN,197
2023,0,1,RO,125
2023,0,1,RR,51
2023,0,1,RS,388
2023,0,1,SC,341
2023,0,1,SE,367
2023,0,1,SP,1954
2023,0,1,TO,188
2023,0,2,AC,182
2023,0,2,AL,573
2023,0,2,AM,628
2023,0,2,AP,195
2023,0,2,BA,2528
2023,0,2,CE,2698
2023,0,2,DF,505
2023,0,2,ES,461
2023,0,2,GO,2002
2023,0,2,MA,1779
2023,0,2,MG,2354
2023,0,2,MS,542
2023,0,2,MT,587
2023,0,2,PA,1583
2023,0,2,PB,954
2023,0,2,PE,1823
2023,0,2,PI,1089
2023,0,2,PR,2187
2023,0,2,RJ,1374
2023,0,2,RN,498
2023,0,2,RO,336
2023,0,2,RR,79
2023,0,2,RS,1150
2023,0,2,SC,911
2023,0,2,SE,512
2023,0,2,SP,5166
2023,0,2,TO,351
2023,0,3,AC,260
2023,0,3,AL,728
2023,0,3,AM,883
2023,0,3,AP,185
2023,0,3,BA,2764
2023,0,3,CE,2971
2023,0,3,DF,445
2023,0,3,ES,678
2023,0,3,GO,2109
2023,0,3,MA,1675
2023,0,3,MG,2574
2023,0,3,MS,348
2023,0,3,MT,753
2023,0,3,PA,1671
2023,0,3,PB,803
2023,0,3,PE,1744
2023,0,3,PI,1014
2023,0,3,PR,1336
2023,0,3,RJ,1330
2023,0,3,RN,609
2023,0,3,RO,522
2023,0,3,RR,90
2023,0,3,RS,1429
2023,0,3,SC,1117
2023,0,3,SE,519
2023,0,3,SP,5071
2023,0,3,TO,296
2023,0,4,AC,120
2023,0,4,AL,309
2023,0,4,AM,321
2023,0,4,AP,110
2023,0,4,BA,1215
2023,0,4,CE,922
2023,0,4,DF,174
2023,0,4,ES,229
2023,0,4,GO,553
2023,0,4,MA,696
2023,0,4,MG,817
2023,0,4,MS,132
2023,0,4,MT,202
2023,0,4,PA,874
2023,0,4,PB,413
2023,0,4,PE,625
2023,0,4,PI,437
2023,0,4,PR,449
2023,0,4,RJ,649
2023,0,4,RN,315
2023,0,4,RO,118
2023,0,4,RR,32
2023,0,4,RS,517
2023,0,4,SC,281
2023,0,4,SE,242
2023,0,4,SP,1240
2023,0,4,TO,102
2023,0,5,AC,85
2023,0,5,AL,196
2023,0,5,AM,179
2023,0,5,AP,75
2023,0,5,BA,814
2023,0,5,CE,483
2023,0,5,DF,117
2023,0,5,ES,105
2023,0,5,GO,259
2023,0,5,MA,408
2023,0,5,MG,464
2023,0,5,MS,83
2023,0,5,MT,125
2023,0,5,PA,599
2023,0,5,PB,259
2023,0,5,PE,353
2023,0,5,PI,258
2023,0,5,PR,270
2023,0,5,RJ,360
2023,0,5,RN,225
2023,0,5,RO,56
2023,0,5,RR,22
2023,0,5,RS,375
2023,0,5,SC,154
2023,0,5,SE,133
2023,0,5,SP,658
2023,0,5,TO,65
2023,0,6,AC,56
2023,0,6,AL,132
2023,0,6,AM,139
2023,0,6,AP,51
2023,0,6,BA,608
2023,0,6,CE,278
2023,0,6,DF,88
2023,0,6,ES,98
2023,0,6,GO,170
2023,0,6,MA,225
2023,0,6,MG,334
2023,0,6,MS,64
2023,0,6,MT,98
2023,0,6,PA,390
2023,0,6,PB,198
2023,0,6,PE,236
2023,0,6,PI,199
2023,0,6,PR,207
2023,0,6,RJ,267
2023,0,6,RN,178
2023,0,6,RO,53
2023,0,6,RR,10
2023,0,6,RS,273
2023,0,6,SC,153
2023,0,6,SE,96
2023,0,6,SP,523
2023,0,6,TO,48
2023,0,6,AC,53
2023,0,6,AL,98
2023,0,6,AM,135
2023,0,6,AP,48
2023,0,6,BA,498
2023,0,6,CE,225
2023,0,6,DF,84
2023,0,6,ES,94
2023,0,6,GO,124
2023,0,6,MA,163
2023,0,6,MG,308
2023,0,6,MS,60
2023,0,6,MT,87
2023,0,6,PA,370
2023,0,6,PB,172
2023,0,6,PE,184
2023,0,6,PI,138
2023,0,6,PR,171
2023,0,6,RJ,201
2023,0,6,RN,166
2023,0,6,RO,46
2023,0,6,RR,11
2023,0,6,RS,223
2023,0,6,SC,124
2023,0,6,SE,66
2023,0,6,SP,505
2023,0,6,TO,44
2023,0,6,AC,58
2023,0,6,AL,95
2023,0,6,AM,119
2023,0,6,AP,50
2023,0,6,BA,407
2023,0,6,CE,213
2023,0,6,DF,51
2023,0,6,ES,76
2023,0,6,GO,116
2023,0,6,MA,147
2023,0,6,MG,308
2023,0,6,MS,52
2023,0,6,MT,79
2023,0,6,PA,321
2023,0,6,PB,131
2023,0,6,PE,177
2023,0,6,PI,123
2023,0,6,PR,180
2023,0,6,RJ,199
2023,0,6,RN,146
2023,0,6,RO,47
2023,0,6,RR,16
2023,0,6,RS,235
2023,0,6,SC,119
2023,0,6,SE,61
2023,0,6,SP,477
2023,0,6,TO,27
2023,0,6,AC,53
2023,0,6,AL,75
2023,0,6,AM,120
2023,0,6,AP,44
2023,0,6,BA,369
2023,0,6,CE,163
2023,0,6,DF,60
2023,0,6,ES,91
2023,0,6,GO,132
2023,0,6,MA,118
2023,0,6,MG,293
2023,0,6,MS,50
2023,0,6,MT,69
2023,0,6,PA,321
2023,0,6,PB,116
2023,0,6,PE,157
2023,0,6,PI,79
2023,0,6,PR,174
2023,0,6,RJ,206
2023,0,6,RN,160
2023,0,6,RO,51
2023,0,6,RR,11
2023,0,6,RS,259
2023,0,6,SC,127
2023,0,6,SE,66
2023,0,6,SP,463
2023,0,6,TO,35
2023,0,6,AC,44
2023,0,6,AL,74
2023,0,6,AM,129
2023,0,6,AP,36
2023,0,6,BA,317
2023,0,6,CE,171
2023,0,6,DF,72
2023,0,6,ES,69
2023,0,6,GO,91
2023,0,6,MA,126
2023,0,6,MG,264
2023,0,6,MS,56
2023,0,6,MT,74
2023,0,6,PA,273
2023,0,6,PB,105
2023,0,6,PE,148
2023,0,6,PI,85
2023,0,6,PR,149
2023,0,6,RJ,199
2023,0,6,RN,131
2023,0,6,RO,49
2023,0,6,RR,9
2023,0,6,RS,223
2023,0,6,SC,115
2023,0,6,SE,55
2023,0,6,SP,426
2023,0,6,TO,24
2023,0,6,AC,173
2023,0,6,AL,354
2023,0,6,AM,549
2023,0,6,AP,196
2023,0,6,BA,1286
2023,0,6,CE,771
2023,0,6,DF,325
2023,0,6,ES,252
2023,0,6,GO,405
2023,0,6,MA,574
2023,0,6,MG,1151
2023,0,6,MS,221
2023,0,6,MT,329
2023,0,6,PA,1427
2023,0,6,PB,542
2023,0,6,PE,660
2023,0,6,PI,370
2023,0,6,PR,748
2023,0,6,RJ,971
2023,0,6,RN,645
2023,0,6,RO,185
2023,0,6,RR,47
2023,0,6,RS,972
2023,0,6,SC,492
2023,0,6,SE,253
2023,0,6,SP,1732
2023,0,6,TO,118
2023,0,6,AC,115
2023,0,6,AL,237
2023,0,6,AM,379
2023,0,6,AP,205
2023,0,6,BA,944
2023,0,6,CE,575
2023,0,6,DF,248
2023,0,6,ES,188
2023,0,6,GO,287
2023,0,6,MA,447
2023,0,6,MG,868
2023,0,6,MS,191
2023,0,6,MT,227
2023,0,6,PA,1126
2023,0,6,PB,415
2023,0,6,PE,513
2023,0,6,PI,283
2023,0,6,PR,488
2023,0,6,RJ,749
2023,0,6,RN,449
2023,0,6,RO,139
2023,0,6,RR,38
2023,0,6,RS,644
2023,0,6,SC,300
2023,0,6,SE,197
2023,0,6,SP,1201
2023,0,6,TO,82
2023,0,6,AC,78
2023,0,6,AL,203
2023,0,6,AM,351
2023,0,6,AP,227
2023,0,6,BA,867
2023,0,6,CE,432
2023,0,6,DF,222
2023,0,6,ES,153
2023,0,6,GO,263
2023,0,6,MA,391
2023,0,6,MG,668
2023,0,6,MS,123
2023,0,6,MT,156
2023,0,6,PA,947
2023,0,6,PB,329
2023,0,6,PE,405
2023,0,6,PI,245
2023,0,6,PR,314
2023,0,6,RJ,575
2023,0,6,RN,375
2023,0,6,RO,104
2023,0,6,RR,16
2023,0,6,RS,584
2023,0,6,SC,218
2023,0,6,SE,167
2023,0,6,SP,881
2023,0,6,TO,57
2023,0,6,AC,39
2023,0,6,AL,122
2023,0,6,AM,201
2023,0,6,AP,127
2023,0,6,BA,574
2023,0,6,CE,272
2023,0,6,DF,164
2023,0,6,ES,100
2023,0,6,GO,125
2023,0,6,MA,195
2023,0,6,MG,435
2023,0,6,MS,98
2023,0,6,MT,131
2023,0,6,PA,611
2023,0,6,PB,189
2023,0,6,PE,265
2023,0,6,PI,141
2023,0,6,PR,210
2023,0,6,RJ,467
2023,0,6,RN,238
2023,0,6,RO,62
2023,0,6,RR,20
2023,0,6,RS,424
2023,0,6,SC,127
2023,0,6,SE,118
2023,0,6,SP,558
2023,0,6,TO,38
2023,0,6,AC,27
2023,0,6,AL,65
2023,0,6,AM,113
2023,0,6,AP,52
2023,0,6,BA,308
2023,0,6,CE,155
2023,0,6,DF,104
2023,0,6,ES,57
2023,0,6,GO,89
2023,0,6,MA,117
2023,0,6,MG,259
2023,0,6,MS,42
2023,0,6,MT,65
2023,0,6,PA,383
2023,0,6,PB,88
2023,0,6,PE,171
2023,0,6,PI,71
2023,0,6,PR,118
2023,0,6,RJ,321
2023,0,6,RN,111
2023,0,6,RO,31
2023,0,6,RR,10
2023,0,6,RS,206
2023,0,6,SC,67
2023,0,6,SE,50
2023,0,6,SP,350
2023,0,6,TO,11
2023,0,6,AC,10
2023,0,6,AL,33
2023,0,6,AM,56
2023,0,6,AP,29
2023,0,6,BA,164
2023,0,6,CE,94
2023,0,6,DF,48
2023,0,6,ES,38
2023,0,6,GO,46
2023,0,6,MA,48
2023,0,6,MG,147
2023,0,6,MS,30
2023,0,6,MT,29
2023,0,6,PA,185
2023,0,6,PB,36
2023,0,6,PE,106
2023,0,6,PI,31
2023,0,6,PR,61
2023,0,6,RJ,207
2023,0,6,RN,57
2023,0,6,RO,20
2023,0,6,RR,7
2023,0,6,RS,116
2023,0,6,SC,33
2023,0,6,SE,25
2023,0,6,SP,238
2023,0,6,TO,7
2023,0,6,AC,2
2023,0,6,AL,9
2023,0,6,AM,25
2023,0,6,AP,9
2023,0,6,BA,84
2023,0,6,CE,37
2023,0,6,DF,33
2023,0,6,ES,11
2023,0,6,GO,18
2023,0,6,MA,24
2023,0,6,MG,81
2023,0,6,MS,8
2023,0,6,MT,10
2023,0,6,PA,67
2023,0,6,PB,21
2023,0,6,PE,43
2023,0,6,PI,16
2023,0,6,PR,18
2023,0,6,RJ,156
2023,0,6,RN,31
2023,0,6,RO,7
2023,0,6,RR,4
2023,0,6,RS,55
2023,0,6,SC,22
2023,0,6,SE,14
2023,0,6,SP,111
2023,0,6,TO,1
2023,0,6,AL,8
2023,0,6,AM,6
2023,0,6,AP,1
2023,0,6,BA,28
2023,0,6,CE,11
2023,0,6,DF,12
2023,0,6,ES,10
2023,0,6,GO,8
2023,0,6,MA,4
2023,0,6,MG,30
2023,0,6,MS,3
2023,0,6,MT,5
2023,0,6,PA,26
2023,0,6,PB,7
2023,0,6,PE,12
2023,0,6,PI,7
2023,0,6,PR,7
2023,0,6,RJ,68
2023,0,6,RN,8
2023,0,6,RO,2
2023,0,6,RR,1
2023,0,6,RS,24
2023,0,6,SC,2
2023,0,6,SE,3
2023,0,6,SP,52
2023,0,6,TO,3
2023,0,6,AL,2
2023,0,6,AM,3
2023,0,6,BA,14
2023,0,6,CE,6
2023,0,6,DF,6
2023,0,6,GO,1
2023,0,6,MA,2
2023,0,6,MG,8
2023,0,6,MS,1
2023,0,6,MT,1
2023,0,6,PA,11
2023,0,6,PB,5
2023,0,6,PE,3
2023,0,6,PI,1
2023,0,6,PR,4
2023,0,6,RJ,35
2023,0,6,RN,2
2023,0,6,RS,4
2023,0,6,SC,5
2023,0,6,SE,1
2023,0,6,SP,18
2023,0,6,TO,1
2023,0,6,AL,1
2023,0,6,AM,1
2023,0,6,BA,7
2023,0,6,CE,5
2023,0,6,DF,1
2023,0,6,MG,4
2023,0,6,MT,1
2023,0,6,PB,1
2023,0,6,PE,2
2023,0,6,RJ,11
2023,0,6,RN,1
2023,0,6,RS,1
2023,0,6,SE,1
2023,0,6,SP,5
2023,1,1,AC,1332
2023,1,1,AL,5195
2023,1,1,AM,4285
2023,1,1,AP,1614
2023,1,1,BA,23729
2023,1,1,CE,22327
2023,1,1,DF,5252
2023,1,1,ES,4836
2023,1,1,GO,17600
2023,1,1,MA,14621
2023,1,1,MG,31641
2023,1,1,MS,5521
2023,1,1,MT,5827
2023,1,1,PA,17284
2023,1,1,PB,12322
2023,1,1,PE,21751
2023,1,1,PI,9432
2023,1,1,PR,18340
2023,1,1,RJ,18021
2023,1,1,RN,5171
2023,1,1,RO,2675
2023,1,1,RR,959
2023,1,1,RS,9404
2023,1,1,SC,8525
2023,1,1,SE,6616
2023,1,1,SP,51268
2023,1,1,TO,3813
2023,1,2,AC,3029
2023,1,2,AL,11117
2023,1,2,AM,13314
2023,1,2,AP,3260
2023,1,2,BA,44113
2023,1,2,CE,49112
2023,1,2,DF,12458
2023,1,2,ES,12090
2023,1,2,GO,33571
2023,1,2,MA,27469
2023,1,2,MG,61313
2023,1,2,MS,11029
2023,1,2,MT,12766
2023,1,2,PA,29275
2023,1,2,PB,18700
2023,1,2,PE,38238
2023,1,2,PI,15992
2023,1,2,PR,49276
2023,1,2,RJ,46296
2023,1,2,RN,11576
2023,1,2,RO,5816
2023,1,2,RR,1377
2023,1,2,RS,26001
2023,1,2,SC,20995
2023,1,2,SE,9864
2023,1,2,SP,137715
2023,1,2,TO,6996
2023,1,3,AC,4489
2023,1,3,AL,16472
2023,1,3,AM,21111
2023,1,3,AP,4309
2023,1,3,BA,55435
2023,1,3,CE,61405
2023,1,3,DF,15784
2023,1,3,ES,18273
2023,1,3,GO,38098
2023,1,3,MA,32969
2023,1,3,MG,79869
2023,1,3,MS,8870
2023,1,3,MT,15757
2023,1,3,PA,36613
2023,1,3,PB,20728
2023,1,3,PE,43899
2023,1,3,PI,18392
2023,1,3,PR,34946
2023,1,3,RJ,58657
2023,1,3,RN,16459
2023,1,3,RO,8706
2023,1,3,RR,2276
2023,1,3,RS,38159
2023,1,3,SC,26411
2023,1,3,SE,11289
2023,1,3,SP,163978
2023,1,3,TO,7218
2023,1,4,AC,2616
2023,1,4,AL,9568
2023,1,4,AM,9755
2023,1,4,AP,2919
2023,1,4,BA,37852
2023,1,4,CE,24604
2023,1,4,DF,7513
2023,1,4,ES,8491
2023,1,4,GO,13240
2023,1,4,MA,19329
2023,1,4,MG,38982
2023,1,4,MS,4040
2023,1,4,MT,5883
2023,1,4,PA,24755
2023,1,4,PB,12944
2023,1,4,PE,22951
2023,1,4,PI,11429
2023,1,4,PR,13773
2023,1,4,RJ,34055
2023,1,4,RN,11626
2023,1,4,RO,3179
2023,1,4,RR,1041
2023,1,4,RS,18318
2023,1,4,SC,7876
2023,1,4,SE,7318
2023,1,4,SP,56605
2023,1,4,TO,3295
2023,1,5,AC,1870
2023,1,5,AL,6373
2023,1,5,AM,5908
2023,1,5,AP,2150
2023,1,5,BA,26065
2023,1,5,CE,13788
2023,1,5,DF,4794
2023,1,5,ES,4558
2023,1,5,GO,7404
2023,1,5,MA,12363
2023,1,5,MG,24687
2023,1,5,MS,2389
2023,1,5,MT,3269
2023,1,5,PA,17504
2023,1,5,PB,8950
2023,1,5,PE,14639
2023,1,5,PI,7395
2023,1,5,PR,7624
2023,1,5,RJ,21016
2023,1,5,RN,8363
2023,1,5,RO,1837
2023,1,5,RR,638
2023,1,5,RS,11119
2023,1,5,SC,3954
2023,1,5,SE,4959
2023,1,5,SP,30081
2023,1,5,TO,2025
2023,1,6,AC,1287
2023,1,6,AL,4311
2023,1,6,AM,4254
2023,1,6,AP,1501
2023,1,6,BA,19178
2023,1,6,CE,8999
2023,1,6,DF,3213
2023,1,6,ES,3118
2023,1,6,GO,4561
2023,1,6,MA,8021
2023,1,6,MG,16777
2023,1,6,MS,1724
2023,1,6,MT,2142
2023,1,6,PA,12150
2023,1,6,PB,6513
2023,1,6,PE,9868
2023,1,6,PI,5143
2023,1,6,PR,5120
2023,1,6,RJ,13712
2023,1,6,RN,6018
2023,1,6,RO,1299
2023,1,6,RR,418
2023,1,6,RS,7634
2023,1,6,SC,2675
2023,1,6,SE,3454
2023,1,6,SP,19234
2023,1,6,TO,1252
2023,1,6,AC,958
2023,1,6,AL,3096
2023,1,6,AM,3376
2023,1,6,AP,1286
2023,1,6,BA,14247
2023,1,6,CE,6291
2023,1,6,DF,2328
2023,1,6,ES,2225
2023,1,6,GO,3272
2023,1,6,MA,6012
2023,1,6,MG,12488
2023,1,6,MS,1302
2023,1,6,MT,1572
2023,1,6,PA,9379
2023,1,6,PB,4942
2023,1,6,PE,7459
2023,1,6,PI,3758
2023,1,6,PR,3712
2023,1,6,RJ,9839
2023,1,6,RN,4607
2023,1,6,RO,982
2023,1,6,RR,289
2023,1,6,RS,5300
2023,1,6,SC,1950
2023,1,6,SE,2701
2023,1,6,SP,13905
2023,1,6,TO,972
2023,1,6,AC,761
2023,1,6,AL,2434
2023,1,6,AM,2769
2023,1,6,AP,1063
2023,1,6,BA,11316
2023,1,6,CE,4931
2023,1,6,DF,1872
