NU_ANO,Q024,TP_COR_RACA,SG_UF_PROVA,QTD
2020,B,5,PI,116
2020,B,5,PR,187
2020,B,5,RJ,511
2020,B,5,RN,125
2020,B,5,RO,170
2020,B,5,RR,233
2020,B,5,RS,161
2020,B,5,SC,171
2020,B,5,SE,134
2020,B,5,SP,1445
2020,B,5,TO,99
2020,C,0,AC,39
2020,C,0,AL,104
2020,C,0,AM,151
2020,C,0,AP,43
2020,C,0,BA,500
2020,C,0,CE,318
2020,C,0,DF,373
2020,C,0,ES,162
2020,C,0,GO,416
2020,C,0,MA,109
2020,C,0,MG,1287
2020,C,0,MS,111
2020,C,0,MT,137
2020,C,0,PA,249
2020,C,0,PB,196
2020,C,0,PE,402
2020,C,0,PI,112
2020,C,0,PR,439
2020,C,0,RJ,902
2020,C,0,RN,159
2020,C,0,RO,57
2020,C,0,RR,20
2020,C,0,RS,384
2020,C,0,SC,231
2020,C,0,SE,97
2020,C,0,SP,1468
2020,C,0,TO,47
2020,C,1,AC,382
2020,C,1,AL,1717
2020,C,1,AM,1689
2020,C,1,AP,475
2020,C,1,BA,5718
2020,C,1,CE,5580
2020,C,1,DF,5987
2020,C,1,ES,4490
2020,C,1,GO,6288
2020,C,1,MA,2319
2020,C,1,MG,27544
2020,C,1,MS,3244
2020,C,1,MT,3042
2020,C,1,PA,3119
2020,C,1,PB,3756
2020,C,1,PE,7191
2020,C,1,PI,1717
2020,C,1,PR,19251
2020,C,1,RJ,20961
2020,C,1,RN,4021
2020,C,1,RO,1137
2020,C,1,RR,333
2020,C,1,RS,20626
2020,C,1,SC,12099
2020,C,1,SE,1302
2020,C,1,SP,67596
2020,C,1,TO,869
2020,C,2,AC,96
2020,C,2,AL,246
2020,C,2,AM,271
2020,C,2,AP,184
2020,C,2,BA,2712
2020,C,2,CE,622
2020,C,2,DF,1161
2020,C,2,ES,747
2020,C,2,GO,801
2020,C,2,MA,644
2020,C,2,MG,3927
2020,C,2,MS,253
2020,C,2,MT,523
2020,C,2,PA,811
2020,C,2,PB,402
2020,C,2,PE,1019
2020,C,2,PI,423
2020,C,2,PR,775
2020,C,2,RJ,3388
2020,C,2,RN,370
2020,C,2,RO,219
2020,C,2,RR,60
2020,C,2,RS,842
2020,C,2,SC,373
2020,C,2,SE,335
2020,C,2,SP,5274
2020,C,2,TO,244
2020,C,3,AC,682
2020,C,3,AL,1779
2020,C,3,AM,3310
2020,C,3,AP,886
2020,C,3,BA,7660
2020,C,3,CE,5674
2020,C,3,DF,4753
2020,C,3,ES,3008
2020,C,3,GO,4588
2020,C,3,MA,3213
2020,C,3,MG,15421
2020,C,3,MS,1587
2020,C,3,MT,2505
2020,C,3,PA,5083
2020,C,3,PB,3126
2020,C,3,PE,5532
2020,C,3,PI,2392
2020,C,3,PR,4348
2020,C,3,RJ,8710
2020,C,3,RN,2750
2020,C,3,RO,1512
2020,C,3,RR,553
2020,C,3,RS,2071
2020,C,3,SC,1610
2020,C,3,SE,1719
2020,C,3,SP,17599
2020,C,3,TO,1298
2020,C,4,AC,26
2020,C,4,AL,95
2020,C,4,AM,111
2020,C,4,AP,28
2020,C,4,BA,284
2020,C,4,CE,256
2020,C,4,DF,251
2020,C,4,ES,85
2020,C,4,GO,308
2020,C,4,MA,108
2020,C,4,MG,635
2020,C,4,MS,161
2020,C,4,MT,134
2020,C,4,PA,192
2020,C,4,PB,158
2020,C,4,PE,286
2020,C,4,PI,123
2020,C,4,PR,696
2020,C,4,RJ,307
2020,C,4,RN,111
2020,C,4,RO,77
2020,C,4,RR,12
2020,C,4,RS,78
2020,C,4,SC,100
2020,C,4,SE,95
2020,C,4,SP,3061
2020,C,4,TO,75
2020,C,5,AC,2
2020,C,5,AL,4
2020,C,5,AM,57
2020,C,5,AP,7
2020,C,5,BA,46
2020,C,5,CE,23
2020,C,5,DF,12
2020,C,5,ES,20
2020,C,5,GO,20
2020,C,5,MA,13
2020,C,5,MG,67
2020,C,5,MS,24
2020,C,5,MT,12
2020,C,5,PA,38
2020,C,5,PB,24
2020,C,5,PE,72
2020,C,5,PI,6
2020,C,5,PR,29
2020,C,5,RJ,71
2020,C,5,RN,11
2020,C,5,RO,9
2020,C,5,RR,36
2020,C,5,RS,21
2020,C,5,SC,14
2020,C,5,SE,11
2020,C,5,SP,166
2020,C,5,TO,11
2020,D,0,AC,7
2020,D,0,AL,44
2020,D,0,AM,37
2020,D,0,AP,12
2020,D,0,BA,161
2020,D,0,CE,106
2020,D,0,DF,177
2020,D,0,ES,54
2020,D,0,GO,110
2020,D,0,MA,30
2020,D,0,MG,410
2020,D,0,MS,36
2020,D,0,MT,34
2020,D,0,PA,60
2020,D,0,PB,53
2020,D,0,PE,120
2020,D,0,PI,35
2020,D,0,PR,119
2020,D,0,RJ,336
2020,D,0,RN,45
2020,D,0,RO,15
2020,D,0,RR,10
2020,D,0,RS,112
2020,D,0,SC,83
2020,D,0,SE,36
2020,D,0,SP,518
2020,D,0,TO,19
2020,D,1,AC,129
2020,D,1,AL,609
2020,D,1,AM,608
2020,D,1,AP,163
2020,D,1,BA,2071
2020,D,1,CE,2088
2020,D,1,DF,3140
2020,D,1,ES,1569
2020,D,1,GO,2117
2020,D,1,MA,754
2020,D,1,MG,9611
2020,D,1,MS,1114
2020,D,1,MT,1062
2020,D,1,PA,1033
2020,D,1,PB,1332
2020,D,1,PE,2946
2020,D,1,PI,582
2020,D,1,PR,6594
2020,D,1,RJ,8747
2020,D,1,RN,1398
2020,D,1,RO,331
2020,D,1,RR,109
2020,D,1,RS,6521
2020,D,1,SC,3952
2020,D,1,SE,518
2020,D,1,SP,26574
2020,D,1,TO,309
2020,D,2,AC,19
2020,D,2,AL,50
2020,D,2,AM,56
2020,D,2,AP,32
2020,D,2,BA,515
2020,D,2,CE,120
2020,D,2,DF,341
2020,D,2,ES,125
2020,D,2,GO,162
2020,D,2,MA,127
2020,D,2,MG,701
2020,D,2,MS,59
2020,D,2,MT,93
2020,D,2,PA,156
2020,D,2,PB,87
2020,D,2,PE,190
2020,D,2,PI,90
2020,D,2,PR,182
2020,D,2,RJ,680
2020,D,2,RN,88
2020,D,2,RO,44
2020,D,2,RR,21
2020,D,2,RS,156
2020,D,2,SC,80
2020,D,2,SE,63
2020,D,2,SP,1086
2020,D,2,TO,41
2020,D,3,AC,154
2020,D,3,AL,419
2020,D,3,AM,748
2020,D,3,AP,224
2020,D,3,BA,1863
2020,D,3,CE,1441
2020,D,3,DF,1515
2020,D,3,ES,714
2020,D,3,GO,1039
2020,D,3,MA,638
2020,D,3,MG,3401
2020,D,3,MS,374
2020,D,3,MT,538
2020,D,3,PA,1117
2020,D,3,PB,801
2020,D,3,PE,1464
2020,D,3,PI,595
2020,D,3,PR,991
2020,D,3,RJ,2079
2020,D,3,RN,647
2020,D,3,RO,274
2020,D,3,RR,159
2020,D,3,RS,482
2020,D,3,SC,359
2020,D,3,SE,406
2020,D,3,SP,4158
2020,D,3,TO,290
2020,D,4,AC,5
2020,D,4,AL,24
2020,D,4,AM,30
2020,D,4,AP,6
2020,D,4,BA,63
2020,D,4,CE,57
2020,D,4,DF,97
2020,D,4,ES,11
2020,D,4,GO,75
2020,D,4,MA,14
2020,D,4,MG,144
2020,D,4,MS,55
2020,D,4,MT,46
2020,D,4,PA,46
2020,D,4,PB,43
2020,D,4,PE,62
2020,D,4,PI,24
2020,D,4,PR,297
2020,D,4,RJ,100
2020,D,4,RN,21
2020,D,4,RO,11
2020,D,4,RR,3
2020,D,4,RS,17
2020,D,4,SC,22
2020,D,4,SE,19
2020,D,4,SP,1400
2020,D,4,TO,18
2020,D,5,AL,3
2020,D,5,AM,9
2020,D,5,BA,12
2020,D,5,CE,4
2020,D,5,DF,10
2020,D,5,ES,7
2020,D,5,GO,5
2020,D,5,MA,4
2020,D,5,MG,17
2020,D,5,MS,5
2020,D,5,MT,3
2020,D,5,PA,10
2020,D,5,PB,3
2020,D,5,PE,10
2020,D,5,PI,2
2020,D,5,PR,7
2020,D,5,RJ,13
2020,D,5,RN,3
2020,D,5,RO,3
2020,D,5,RR,4
2020,D,5,RS,10
2020,D,5,SC,6
2020,D,5,SE,5
2020,D,5,SP,45
2020,D,5,TO,6
2020,E,0,AC,6
2020,E,0,AL,11
2020,E,0,AM,18
2020,E,0,AP,5
2020,E,0,BA,47
2020,E,0,CE,38
2020,E,0,DF,106
2020,E,0,ES,21
2020,E,0,GO,58
2020,E,0,MA,11
2020,E,0,MG,173
2020,E,0,MS,14
2020,E,0,MT,19
2020,E,0,PA,16
2020,E,0,PB,23
2020,E,0,PE,80
2020,E,0,PI,14
2020,E,0,PR,64
2020,E,0,RJ,110
2020,E,0,RN,25
2020,E,0,RO,3
2020,E,0,RS,56
2020,E,0,SC,27
2020,E,0,SE,9
2020,E,0,SP,281
2020,E,0,TO,3
2020,E,1,AC,40
2020,E,1,AL,274
2020,E,1,AM,290
2020,E,1,AP,90
2020,E,1,BA,963
2020,E,1,CE,960
2020,E,1,DF,2028
2020,E,1,ES,705
2020,E,1,GO,911
2020,E,1,MA,291
2020,E,1,MG,4442
2020,E,1,MS,427
2020,E,1,MT,414
2020,E,1,PA,436
2020,E,1,PB,616
2020,E,1,PE,1484
2020,E,1,PI,247
2020,E,1,PR,3084
2020,E,1,RJ,4751
2020,E,1,RN,616
2020,E,1,RO,120
2020,E,1,RR,53
2020,E,1,RS,2815
2020,E,1,SC,1676
2020,E,1,SE,214
2020,E,1,SP,15034
2020,E,1,TO,126
2020,E,2,AC,7
2020,E,2,AL,19
2020,E,2,AM,20
2020,E,2,AP,7
2020,E,2,BA,134
2020,E,2,CE,31
2020,E,2,DF,130
2020,E,2,ES,40
2020,E,2,GO,44
2020,E,2,MA,24
2020,E,2,MG,216
2020,E,2,MS,12
2020,E,2,MT,32
2020,E,2,PA,55
2020,E,2,PB,20
2020,E,2,PE,55
2020,E,2,PI,19
2020,E,2,PR,58
2020,E,2,RJ,199
2020,E,2,RN,19
2020,E,2,RO,11
2020,E,2,RR,8
2020,E,2,RS,52
2020,E,2,SC,22
2020,E,2,SE,21
2020,E,2,SP,317
2020,E,2,TO,6
2020,E,3,AC,34
2020,E,3,AL,113
2020,E,3,AM,263
2020,E,3,AP,82
2020,E,3,BA,584
2020,E,3,CE,483
2020,E,3,DF,745
2020,E,3,ES,212
2020,E,3,GO,330
2020,E,3,MA,216
2020,E,3,MG,1149
2020,E,3,MS,115
2020,E,3,MT,165
2020,E,3,PA,339
2020,E,3,PB,256
2020,E,3,PE,465
2020,E,3,PI,202
2020,E,3,PR,340
2020,E,3,RJ,738
2020,E,3,RN,192
2020,E,3,RO,71
2020,E,3,RR,64
2020,E,3,RS,141
2020,E,3,SC,108
2020,E,3,SE,155
2020,E,3,SP,1419
2020,E,3,TO,79
2020,E,4,AL,6
2020,E,4,AM,9
2020,E,4,AP,2
2020,E,4,BA,28
2020,E,4,CE,18
2020,E,4,DF,47
2020,E,4,ES,10
2020,E,4,GO,33
2020,E,4,MA,9
2020,E,4,MG,59
2020,E,4,MS,28
2020,E,4,MT,23
2020,E,4,PA,16
2020,E,4,PB,21
2020,E,4,PE,32
2020,E,4,PI,8
2020,E,4,PR,134
2020,E,4,RJ,36
2020,E,4,RN,8
2020,E,4,RO,4
2020,E,4,RR,1
2020,E,4,RS,6
2020,E,4,SC,10
2020,E,4,SE,6
2020,E,4,SP,899
2020,E,4,TO,5
2020,E,5,AC,1
2020,E,5,AL,2
2020,E,5,AM,8
2020,E,5,BA,2
2020,E,5,CE,2
2020,E,5,DF,2
2020,E,5,ES,2
2020,E,5,MG,5
2020,E,5,MS,2
2020,E,5,MT,1
2020,E,5,PA,5
2020,E,5,PB,4
2020,E,5,PE,1
2020,E,5,PI,1
2020,E,5,RJ,6
2020,E,5,RO,3
2020,E,5,RS,2
2020,E,5,SC,2
2020,E,5,SP,14
2021,A,0,AC,249
2021,A,0,AL,713
2021,A,0,AM,1570
2021,A,0,AP,202
2021,A,0,BA,3309
2021,A,0,CE,4813
2021,A,0,DF,369
2021,A,0,ES,301
2021,A,0,GO,2839
2021,A,0,MA,1688
2021,A,0,MG,1731
2021,A,0,MS,317
2021,A,0,MT,493
2021,A,0,PA,2150
2021,A,0,PB,1051
2021,A,0,PE,3388
2021,A,0,PI,988
2021,A,0,PR,776
2021,A,0,RJ,1507
2021,A,0,RN,606
2021,A,0,RO,358
2021,A,0,RR,68
2021,A,0,RS,813
2021,A,0,SC,461
2021,A,0,SE,730
2021,A,0,SP,1852
2021,A,0,TO,302
2021,A,1,AC,1894
2021,A,1,AL,6587
2021,A,1,AM,6603
2021,A,1,AP,2132
2021,A,1,BA,19342
2021,A,1,CE,24701
2021,A,1,DF,3930
2021,A,1,ES,5881
2021,A,1,GO,15140
2021,A,1,MA,13852
2021,A,1,MG,29395
2021,A,1,MS,5703
2021,A,1,MT,4956
2021,A,1,PA,17772
2021,A,1,PB,14038
2021,A,1,PE,26450
2021,A,1,PI,7598
2021,A,1,PR,19919
2021,A,1,RJ,23390
2021,A,1,RN,11627
2021,A,1,RO,3118
2021,A,1,RR,532
2021,A,1,RS,26681
2021,A,1,SC,11195
2021,A,1,SE,4815
2021,A,1,SP,54533
2021,A,1,TO,2458
2021,A,2,AC,1442
2021,A,2,AL,4029
2021,A,2,AM,3109
2021,A,2,AP,1921
2021,A,2,BA,43953
2021,A,2,CE,10072
2021,A,2,DF,3409
2021,A,2,ES,4250
2021,A,2,GO,8106
2021,A,2,MA,12510
2021,A,2,MG,17572
2021,A,2,MS,1532
2021,A,2,MT,3540
2021,A,2,PA,16798
2021,A,2,PB,5782
2021,A,2,PE,14074
2021,A,2,PI,7565
2021,A,2,PR,2739
2021,A,2,RJ,18862
2021,A,2,RN,3978
2021,A,2,RO,1841
2021,A,2,RR,310
2021,A,2,RS,4749
2021,A,2,SC,1744
2021,A,2,SE,5384
2021,A,2,SP,18307
2021,A,2,TO,2767
2021,A,3,AC,8040
2021,A,3,AL,18628
2021,A,3,AM,43622
2021,A,3,AP,8691
2021,A,3,BA,69091
2021,A,3,CE,101421
2021,A,3,DF,8992
2021,A,3,ES,10525
2021,A,3,GO,31207
2021,A,3,MA,54440
2021,A,3,MG,44551
2021,A,3,MS,7840
2021,A,3,MT,11795
2021,A,3,PA,81672
2021,A,3,PB,30362
2021,A,3,PE,56521
2021,A,3,PI,29514
2021,A,3,PR,11858
2021,A,3,RJ,29619
2021,A,3,RN,18630
2021,A,3,RO,8889
2021,A,3,RR,2562
2021,A,3,RS,6936
2021,A,3,SC,5479
2021,A,3,SE,18328
2021,A,3,SP,44832
2021,A,3,TO,9448
2021,A,4,AC,414
2021,A,4,AL,1164
2021,A,4,AM,956
2021,A,4,AP,222
2021,A,4,BA,3582
2021,A,4,CE,2240
2021,A,4,DF,502
2021,A,4,ES,368
2021,A,4,GO,2392
2021,A,4,MA,1319
2021,A,4,MG,2337
2021,A,4,MS,311
2021,A,4,MT,529
2021,A,4,PA,2423
2021,A,4,PB,1612
2021,A,4,PE,2749
2021,A,4,PI,1308
2021,A,4,PR,620
2021,A,4,RJ,1286
2021,A,4,RN,903
2021,A,4,RO,429
2021,A,4,RR,54
2021,A,4,RS,199
2021,A,4,SC,244
2021,A,4,SE,883
2021,A,4,SP,1996
2021,A,4,TO,615
2021,A,5,AC,105
2021,A,5,AL,274
2021,A,5,AM,2815
2021,A,5,AP,123
2021,A,5,BA,1101
2021,A,5,CE,795
2021,A,5,DF,99
2021,A,5,ES,130
2021,A,5,GO,307
2021,A,5,MA,361
2021,A,5,MG,423
2021,A,5,MS,734
2021,A,5,MT,234
2021,A,5,PA,729
2021,A,5,PB,742
2021,A,5,PE,1769
2021,A,5,PI,225
2021,A,5,PR,132
2021,A,5,RJ,267
2021,A,5,RN,160
2021,A,5,RO,230
2021,A,5,RR,247
2021,A,5,RS,119
2021,A,5,SC,90
2021,A,5,SE,193
2021,A,5,SP,579
2021,A,5,TO,157
2021,A,6,ES,1
2021,A,6,MT,1
2021,A,6,RN,1
2021,B,0,AC,134
2021,B,0,AL,446
2021,B,0,AM,526
2021,B,0,AP,123
2021,B,0,BA,2277
2021,B,0,CE,935
2021,B,0,DF,740
2021,B,0,ES,475
2021,B,0,GO,1913
2021,B,0,MA,631
2021,B,0,MG,3266
2021,B,0,MS,325
2021,B,0,MT,544
2021,B,0,PA,984
2021,B,0,PB,707
2021,B,0,PE,1544
2021,B,0,PI,487
2021,B,0,PR,1255
2021,B,0,RJ,2393
2021,B,0,RN,552
2021,B,0,RO,265
2021,B,0,RR,78
2021,B,0,RS,1357
2021,B,0,SC,685
2021,B,0,SE,391
2021,B,0,SP,3337
2021,B,0,TO,215
2021,B,1,AC,1552
2021,B,1,AL,6277
2021,B,1,AM,5188
2021,B,1,AP,1521
2021,B,1,BA,21952
2021,B,1,CE,19700
2021,B,1,DF,10401
2021,B,1,ES,12625
2021,B,1,GO,22205
2021,B,1,MA,9186
2021,B,1,MG,72617
2021,B,1,MS,9539
2021,B,1,MT,9247
2021,B,1,PA,12179
2021,B,1,PB,13630
2021,B,1,PE,24335
2021,B,1,PI,6376
2021,B,1,PR,47858
2021,B,1,RJ,52055
2021,B,1,RN,14364
2021,B,1,RO,4354
2021,B,1,RR,748
2021,B,1,RS,61041
2021,B,1,SC,31380
2021,B,1,SE,4778
2021,B,1,SP,146385
2021,B,1,TO,3067
2021,B,2,AC,670
2021,B,2,AL,1930
2021,B,2,AM,1414
2021,B,2,AP,804
2021,B,2,BA,25126
2021,B,2,CE,4206
2021,B,2,DF,4200
2021,B,2,ES,4160
2021,B,2,GO,5692
2021,B,2,MA,4487
2021,B,2,MG,20653
2021,B,2,MS,1277
2021,B,2,MT,3069
2021,B,2,PA,5931
2021,B,2,PB,3068
2021,B,2,PE,7379
2021,B,2,PI,3283
2021,B,2,PR,3464
2021,B,2,RJ,18746
2021,B,2,RN,2971
2021,B,2,RO,1458
2021,B,2,RR,278
2021,B,2,RS,4698
2021,B,2,SC,1665
2021,B,2,SE,2547
2021,B,2,SP,24793
2021,B,2,TO,1515
2021,B,3,AC,3968
2021,B,3,AL,10373
2021,B,3,AM,16342
2021,B,3,AP,3827
2021,B,3,BA,48630
2021,B,3,CE,32653
2021,B,3,DF,13671
2021,B,3,ES,13161
2021,B,3,GO,26147
2021,B,3,MA,20465
2021,B,3,MG,64013
2021,B,3,MS,7262
2021,B,3,MT,12048
2021,B,3,PA,31579
2021,B,3,PB,18756
2021,B,3,PE,32556
2021,B,3,PI,14786
2021,B,3,PR,16956
2021,B,3,RJ,37002
2021,B,3,RN,15570
2021,B,3,RO,7752
2021,B,3,RR,1836
2021,B,3,RS,9129
2021,B,3,SC,6394
2021,B,3,SE,9815
2021,B,3,SP,68338
2021,B,3,TO,6313
2021,B,4,AC,174
2021,B,4,AL,539
2021,B,4,AM,463
2021,B,4,AP,104
2021,B,4,BA,2082
2021,B,4,CE,1036
2021,B,4,DF,688
2021,B,4,ES,370
2021,B,4,GO,1912
2021,B,4,MA,556
2021,B,4,MG,2731
2021,B,4,MS,434
2021,B,4,MT,567
2021,B,4,PA,974
2021,B,4,PB,894
2021,B,4,PE,1382
2021,B,4,PI,624
2021,B,4,PR,1385
2021,B,4,RJ,1383
2021,B,4,RN,590
2021,B,4,RO,347
2021,B,4,RR,34
2021,B,4,RS,270
2021,B,4,SC,312
2021,B,4,SE,460
2021,B,4,SP,4833
2021,B,4,TO,357
2021,B,5,AC,45
2021,B,5,AL,96
2021,B,5,AM,521
2021,B,5,AP,27
2021,B,5,BA,438
2021,B,5,CE,175
2021,B,5,DF,86
2021,B,5,ES,139
2021,B,5,GO,154
2021,B,5,MA,88
2021,B,5,MG,353
2021,B,5,MS,176
2021,B,5,MT,103
2021,B,5,PA,213
2021,B,5,PB,201
2021,B,5,PE,714
2021,B,5,PI,69
2021,B,5,PR,97
2021,B,5,RJ,261
2021,B,5,RN,93
2021,B,5,RO,97
2021,B,5,RR,101
2021,B,5,RS,89
2021,B,5,SC,87
2021,B,5,SE,62
2021,B,5,SP,632
2021,B,5,TO,56
2021,B,6,ES,1
2021,B,6,MG,1
2021,C,0,AC,32
2021,C,0,AL,90
2021,C,0,AM,114
2021,C,0,AP,32
2021,C,0,BA,520
2021,C,0,CE,210
2021,C,0,DF,312
2021,C,0,ES,133
2021,C,0,GO,396
2021,C,0,MA,92
2021,C,0,MG,1091
2021,C,0,MS,78
2021,C,0,MT,120
2021,C,0,PA,186
2021,C,0,PB,161
2021,C,0,PE,319
2021,C,0,PI,101
2021,C,0,PR,355
2021,C,0,RJ,754
2021,C,0,RN,139
2021,C,0,RO,62
2021,C,0,RR,19
2021,C,0,RS,281
2021,C,0,SC,195
2021,C,0,SE,84
2021,C,0,SP,1066
2021,C,0,TO,47
2021,C,1,AC,434
2021,C,1,AL,1707
2021,C,1,AM,1588
2021,C,1,AP,493
2021,C,1,BA,6389
2021,C,1,CE,5711
2021,C,1,DF,5686
2021,C,1,ES,4369
2021,C,1,GO,6936
2021,C,1,MA,2380
2021,C,1,MG,26393
2021,C,1,MS,2998
2021,C,1,MT,3151
2021,C,1,PA,3314
2021,C,1,PB,3918
2021,C,1,PE,6772
2021,C,1,PI,1904
2021,C,1,PR,18272
2021,C,1,RJ,20404
2021,C,1,RN,4090
2021,C,1,RO,1123
2021,C,1,RR,312
2021,C,1,RS,19614
2021,C,1,SC,11751
2021,C,1,SE,1548
2021,C,1,SP,60373
2021,C,1,TO,1062
2021,C,2,AC,87
2021,C,2,AL,239
2021,C,2,AM,248
2021,C,2,AP,134
2021,C,2,BA,2691
2021,C,2,CE,521
2021,C,2,DF,1012
2021,C,2,ES,637
2021,C,2,GO,808
2021,C,2,MA,504
2021,C,2,MG,3275
2021,C,2,MS,172
2021,C,2,MT,462
2021,C,2,PA,721
2021,C,2,PB,361
2021,C,2,PE,932
2021,C,2,PI,419
2021,C,2,PR,636
2021,C,2,RJ,2968
2021,C,2,RN,366
2021,C,2,RO,194
2021,C,2,RR,46
2021,C,2,RS,749
2021,C,2,SC,305
2021,C,2,SE,354
2021,C,2,SP,4449
2021,C,2,TO,210
2021,C,3,AC,616
2021,C,3,AL,1487
2021,C,3,AM,2484
2021,C,3,AP,712
2021,C,3,BA,7275
2021,C,3,CE,4805
2021,C,3,DF,3817
2021,C,3,ES,2609
2021,C,3,GO,4331
2021,C,3,MA,2786
2021,C,3,MG,12952
2021,C,3,MS,1253
2021,C,3,MT,2191
2021,C,3,PA,4347
2021,C,3,PB,2765
2021,C,3,PE,4798
2021,C,3,PI,2374
2021,C,3,PR,3538
2021,C,3,RJ,7301
2021,C,3,RN,2588
2021,C,3,RO,1206
2021,C,3,RR,390
2021,C,3,RS,1699
2021,C,3,SC,1278
2021,C,3,SE,1588
2021,C,3,SP,14166
2021,C,3,TO,1099
2021,C,4,AC,33
2021,C,4,AL,86
2021,C,4,AM,91
2021,C,4,AP,16
2021,C,4,BA,262
2021,C,4,CE,150
2021,C,4,DF,195
2021,C,4,ES,66
2021,C,4,GO,288
2021,C,4,MA,79
2021,C,4,MG,499
2021,C,4,MS,165
2021,C,4,MT,132
2021,C,4,PA,162
2021,C,4,PB,106
2021,C,4,PE,191
2021,C,4,PI,88
2021,C,4,PR,684
2021,C,4,RJ,279
2021,C,4,RN,77
2021,C,4,RO,60
2021,C,4,RR,8
2021,C,4,RS,64
2021,C,4,SC,87
2021,C,4,SE,74
2021,C,4,SP,2754
2021,C,4,TO,52
2021,C,5,AC,3
2021,C,5,AL,7
2021,C,5,AM,43
2021,C,5,AP,6
2021,C,5,BA,41
2021,C,5,CE,17
2021,C,5,DF,15
2021,C,5,ES,17
2021,C,5,GO,21
2021,C,5,MA,8
2021,C,5,MG,49
2021,C,5,MS,17
2021,C,5,MT,13
2021,C,5,PA,26
2021,C,5,PB,24
2021,C,5,PE,58
2021,C,5,PI,7
2021,C,5,PR,11
2021,C,5,RJ,43
2021,C,5,RN,6
2021,C,5,RO,9
2021,C,5,RR,18
2021,C,5,RS,11
2021,C,5,SC,18
2021,C,5,SE,11
2021,C,5,SP,111
2021,C,5,TO,11
2021,D,0,AC,9
2021,D,0,AL,32
2021,D,0,AM,35
2021,D,0,AP,11
2021,D,0,BA,177
2021,D,0,CE,81
2021,D,0,DF,179
2021,D,0,ES,51
2021,D,0,GO,116
2021,D,0,MA,35
2021,D,0,MG,387
2021,D,0,MS,26
2021,D,0,MT,38
2021,D,0,PA,73
2021,D,0,PB,56
2021,D,0,PE,98
2021,D,0,PI,37
2021,D,0,PR,139
2021,D,0,RJ,290
2021,D,0,RN,47
2021,D,0,RO,8
2021,D,0,RR,4
2021,D,0,RS,125
2021,D,0,SC,65
2021,D,0,SE,39
2021,D,0,SP,432
2021,D,0,TO,8
2021,D,1,AC,163
2021,D,1,AL,771
2021,D,1,AM,657
2021,D,1,AP,214
2021,D,1,BA,2684
2021,D,1,CE,2513
2021,D,1,DF,3481
2021,D,1,ES,1749
2021,D,1,GO,2666
2021,D,1,MA,888
2021,D,1,MG,11388
2021,D,1,MS,1153
2021,D,1,MT,1201
2021,D,1,PA,1260
2021,D,1,PB,1572
2021,D,1,PE,3207
2021,D,1,PI,784
2021,D,1,PR,7542
2021,D,1,RJ,9478
2021,D,1,RN,1547
2021,D,1,RO,368
2021,D,1,RR,128
2021,D,1,RS,7397
2021,D,1,SC,4582
2021,D,1,SE,637
2021,D,1,SP,28571
2021,D,1,TO,403
2021,D,2,AC,9
2021,D,2,AL,64
2021,D,2,AM,47
2021,D,2,AP,34
2021,D,2,BA,645
2021,D,2,CE,113
2021,D,2,DF,331
2021,D,2,ES,141
2021,D,2,GO,202
2021,D,2,MA,142
2021,D,2,MG,775
2021,D,2,MS,46
2021,D,2,MT,112
2021,D,2,PA,169
2021,D,2,PB,101
2021,D,2,PE,225
2021,D,2,PI,106
2021,D,2,PR,174
2021,D,2,RJ,761
2021,D,2,RN,79
2021,D,2,RO,47
2021,D,2,RR,13
2021,D,2,RS,186
2021,D,2,SC,98
2021,D,2,SE,104
2021,D,2,SP,1136
2021,D,2,TO,63
2021,D,3,AC,136
2021,D,3,AL,442
2021,D,3,AM,690
2021,D,3,AP,201
2021,D,3,BA,2085
2021,D,3,CE,1509
2021,D,3,DF,1554
2021,D,3,ES,724
2021,D,3,GO,1153
2021,D,3,MA,710
2021,D,3,MG,3509
2021,D,3,MS,389
2021,D,3,MT,631
2021,D,3,PA,1178
2021,D,3,PB,841
2021,D,3,PE,1420
2021,D,3,PI,645
2021,D,3,PR,973
2021,D,3,RJ,2234
2021,D,3,RN,691
2021,D,3,RO,287
2021,D,3,RR,138
2021,D,3,RS,423
2021,D,3,SC,360
2021,D,3,SE,429
2021,D,3,SP,4097
2021,D,3,TO,312
2021,D,4,AC,5
2021,D,4,AL,16
2021,D,4,AM,18
2021,D,4,AP,5
2021,D,4,BA,75
2021,D,4,CE,44
2021,D,4,DF,92
2021,D,4,ES,19
2021,D,4,GO,88
2021,D,4,MA,25
2021,D,4,MG,138
2021,D,4,MS,70
2021,D,4,MT,38
2021,D,4,PA,49
2021,D,4,PB,35
2021,D,4,PE,48
2021,D,4,PI,16
2021,D,4,PR,333
2021,D,4,RJ,71
2021,D,4,RN,23
2021,D,4,RO,16
2021,D,4,RR,1
2021,D,4,RS,28
2021,D,4,SC,31
2021,D,4,SE,17
2021,D,4,SP,1469
2021,D,4,TO,13
2021,D,5,AC,2
2021,D,5,AL,6
2021,D,5,AM,4
2021,D,5,BA,19
2021,D,5,CE,2
2021,D,5,DF,8
2021,D,5,ES,5
2021,D,5,GO,2
2021,D,5,MA,1
2021,D,5,MG,16
2021,D,5,MS,4
2021,D,5,MT,3
2021,D,5,PA,9
2021,D,5,PB,2
2021,D,5,PE,15
2021,D,5,PI,2
2021,D,5,PR,4
