NU_ANO,TP_COR_RACA,Q025,SG_UF_PROVA,QTD
2022,2,A,PA,6998
2022,2,A,PB,1113
2022,2,A,PE,2127
2022,2,A,PI,2121
2022,2,A,PR,393
2022,2,A,RJ,4574
2022,2,A,RN,876
2022,2,A,RO,278
2022,2,A,RR,72
2022,2,A,RS,819
2022,2,A,SC,251
2022,2,A,SE,1470
2022,2,A,SP,2936
2022,2,A,TO,729
2022,2,B,AC,1730
2022,2,B,AL,6337
2022,2,B,AM,3230
2022,2,B,AP,2144
2022,2,B,BA,60858
2022,2,B,CE,13776
2022,2,B,DF,7861
2022,2,B,ES,8248
2022,2,B,GO,13988
2022,2,B,MA,13309
2022,2,B,MG,34743
2022,2,B,MS,2848
2022,2,B,MT,6448
2022,2,B,PA,17308
2022,2,B,PB,8005
2022,2,B,PE,19997
2022,2,B,PI,9033
2022,2,B,PR,6599
2022,2,B,RJ,38922
2022,2,B,RN,7296
2022,2,B,RO,2784
2022,2,B,RR,566
2022,2,B,RS,9495
2022,2,B,SC,3426
2022,2,B,SE,7092
2022,2,B,SP,48646
2022,2,B,TO,3390
2022,3,A,AC,3803
2022,3,A,AL,4200
2022,3,A,AM,16484
2022,3,A,AP,3152
2022,3,A,BA,13680
2022,3,A,CE,26276
2022,3,A,DF,1637
2022,3,A,ES,1507
2022,3,A,GO,4712
2022,3,A,MA,17900
2022,3,A,MG,7882
2022,3,A,MS,1605
2022,3,A,MT,2476
2022,3,A,PA,34633
2022,3,A,PB,5944
2022,3,A,PE,8673
2022,3,A,PI,8784
2022,3,A,PR,1549
2022,3,A,RJ,6473
2022,3,A,RN,3785
2022,3,A,RO,1481
2022,3,A,RR,532
2022,3,A,RS,1158
2022,3,A,SC,759
2022,3,A,SE,5449
2022,3,A,SP,6751
2022,3,A,TO,2153
2022,3,B,AC,10207
2022,3,B,AL,31127
2022,3,B,AM,39733
2022,3,B,AP,10994
2022,3,B,BA,114578
2022,3,B,CE,113354
2022,3,B,DF,26129
2022,3,B,ES,25105
2022,3,B,GO,60241
2022,3,B,MA,64126
2022,3,B,MG,110700
2022,3,B,MS,16050
2022,3,B,MT,26099
2022,3,B,PA,93401
2022,3,B,PB,47792
2022,3,B,PE,85001
2022,3,B,PI,41115
2022,3,B,PR,33985
2022,3,B,RJ,75468
2022,3,B,RN,37634
2022,3,B,RO,16439
2022,3,B,RR,4536
2022,3,B,RS,18257
2022,3,B,SC,13565
2022,3,B,SE,27046
2022,3,B,SP,138335
2022,3,B,TO,14389
2022,4,A,AC,232
2022,4,A,AL,247
2022,4,A,AM,314
2022,4,A,AP,69
2022,4,A,BA,658
2022,4,A,CE,507
2022,4,A,DF,80
2022,4,A,ES,60
2022,4,A,GO,331
2022,4,A,MA,397
2022,4,A,MG,338
2022,4,A,MS,56
2022,4,A,MT,107
2022,4,A,PA,885
2022,4,A,PB,310
2022,4,A,PE,383
2022,4,A,PI,357
2022,4,A,PR,86
2022,4,A,RJ,273
2022,4,A,RN,155
2022,4,A,RO,85
2022,4,A,RR,12
2022,4,A,RS,41
2022,4,A,SC,40
2022,4,A,SE,255
2022,4,A,SP,326
2022,4,A,TO,123
2022,4,B,AC,564
2022,4,B,AL,1670
2022,4,B,AM,1076
2022,4,B,AP,229
2022,4,B,BA,5033
2022,4,B,CE,2988
2022,4,B,DF,1219
2022,4,B,ES,763
2022,4,B,GO,4073
2022,4,B,MA,1540
2022,4,B,MG,4503
2022,4,B,MS,920
2022,4,B,MT,1171
2022,4,B,PA,2919
2022,4,B,PB,2159
2022,4,B,PE,3442
2022,4,B,PI,1722
2022,4,B,PR,3141
2022,4,B,RJ,2737
2022,4,B,RN,1442
2022,4,B,RO,739
2022,4,B,RR,87
2022,4,B,RS,519
2022,4,B,SC,660
2022,4,B,SE,1232
2022,4,B,SP,11937
2022,4,B,TO,839
2022,5,A,AC,78
2022,5,A,AL,91
2022,5,A,AM,1841
2022,5,A,AP,78
2022,5,A,BA,292
2022,5,A,CE,205
2022,5,A,DF,26
2022,5,A,ES,27
2022,5,A,GO,67
2022,5,A,MA,152
2022,5,A,MG,109
2022,5,A,MS,447
2022,5,A,MT,61
2022,5,A,PA,325
2022,5,A,PB,245
2022,5,A,PE,416
2022,5,A,PI,98
2022,5,A,PR,35
2022,5,A,RJ,76
2022,5,A,RN,27
2022,5,A,RO,91
2022,5,A,RR,105
2022,5,A,RS,35
2022,5,A,SC,32
2022,5,A,SE,51
2022,5,A,SP,123
2022,5,A,TO,83
2022,5,B,AC,106
2022,5,B,AL,375
2022,5,B,AM,1121
2022,5,B,AP,91
2022,5,B,BA,1422
2022,5,B,CE,903
2022,5,B,DF,192
2022,5,B,ES,256
2022,5,B,GO,543
2022,5,B,MA,346
2022,5,B,MG,698
2022,5,B,MS,850
2022,5,B,MT,274
2022,5,B,PA,650
2022,5,B,PB,715
2022,5,B,PE,2030
2022,5,B,PI,269
2022,5,B,PR,247
2022,5,B,RJ,571
2022,5,B,RN,246
2022,5,B,RO,220
2022,5,B,RR,381
2022,5,B,RS,201
2022,5,B,SC,175
2022,5,B,SE,248
2022,5,B,SP,1362
2022,5,B,TO,132
2023,0,A,AC,80
2023,0,A,AL,125
2023,0,A,AM,469
2023,0,A,AP,72
2023,0,A,BA,506
2023,0,A,CE,848
2023,0,A,DF,71
2023,0,A,ES,38
2023,0,A,GO,212
2023,0,A,MA,347
2023,0,A,MG,257
2023,0,A,MS,44
2023,0,A,MT,63
2023,0,A,PA,812
2023,0,A,PB,192
2023,0,A,PE,357
2023,0,A,PI,234
2023,0,A,PR,95
2023,0,A,RJ,336
2023,0,A,RN,110
2023,0,A,RO,45
2023,0,A,RR,14
2023,0,A,RS,118
2023,0,A,SC,38
2023,0,A,SE,173
2023,0,A,SP,247
2023,0,A,TO,52
2023,0,B,AC,296
2023,0,B,AL,1030
2023,0,B,AM,1079
2023,0,B,AP,274
2023,0,B,BA,3819
2023,0,B,CE,4350
2023,0,B,DF,1100
2023,0,B,ES,637
2023,0,B,GO,2578
2023,0,B,MA,1336
2023,0,B,MG,4471
2023,0,B,MS,537
2023,0,B,MT,781
2023,0,B,PA,2503
2023,0,B,PB,1473
2023,0,B,PE,2490
2023,0,B,PI,1245
2023,0,B,PR,2014
2023,0,B,RJ,3438
2023,0,B,RN,1127
2023,0,B,RO,424
2023,0,B,RR,121
2023,0,B,RS,1969
2023,0,B,SC,1043
2023,0,B,SE,934
2023,0,B,SP,5253
2023,0,B,TO,298
2023,1,A,AC,796
2023,1,A,AL,1761
2023,1,A,AM,2382
2023,1,A,AP,827
2023,1,A,BA,4549
2023,1,A,CE,5781
2023,1,A,DF,907
2023,1,A,ES,814
2023,1,A,GO,2193
2023,1,A,MA,4810
2023,1,A,MG,4844
2023,1,A,MS,872
2023,1,A,MT,916
2023,1,A,PA,7474
2023,1,A,PB,3433
2023,1,A,PE,4636
2023,1,A,PI,2274
2023,1,A,PR,2695
2023,1,A,RJ,5310
2023,1,A,RN,2461
2023,1,A,RO,487
2023,1,A,RR,121
2023,1,A,RS,4039
2023,1,A,SC,1065
2023,1,A,SE,1648
2023,1,A,SP,8177
2023,1,A,TO,544
2023,1,B,AC,4388
2023,1,B,AL,20179
2023,1,B,AM,14247
2023,1,B,AP,5356
2023,1,B,BA,59904
2023,1,B,CE,62613
2023,1,B,DF,28317
2023,1,B,ES,28731
2023,1,B,GO,53771
2023,1,B,MA,29380
2023,1,B,MG,155134
2023,1,B,MS,21423
2023,1,B,MT,21591
2023,1,B,PA,39686
2023,1,B,PB,38133
2023,1,B,PE,68391
2023,1,B,PI,20314
2023,1,B,PR,107580
2023,1,B,RJ,121863
2023,1,B,RN,38088
2023,1,B,RO,10058
2023,1,B,RR,2200
2023,1,B,RS,119303
2023,1,B,SC,66090
2023,1,B,SE,15018
2023,1,B,SP,340888
2023,1,B,TO,7386
2023,2,A,AC,703
2023,2,A,AL,1324
2023,2,A,AM,1269
2023,2,A,AP,958
2023,2,A,BA,12262
2023,2,A,CE,2759
2023,2,A,DF,894
2023,2,A,ES,811
2023,2,A,GO,1634
2023,2,A,MA,5520
2023,2,A,MG,4047
2023,2,A,MS,382
2023,2,A,MT,952
2023,2,A,PA,7724
2023,2,A,PB,1606
2023,2,A,PE,2872
2023,2,A,PI,2730
2023,2,A,PR,501
2023,2,A,RJ,6306
2023,2,A,RN,1057
2023,2,A,RO,390
2023,2,A,RR,98
2023,2,A,RS,950
2023,2,A,SC,325
2023,2,A,SE,1650
2023,2,A,SP,3686
2023,2,A,TO,799
2023,2,B,AC,2048
2023,2,B,AL,8934
2023,2,B,AM,4182
2023,2,B,AP,3067
2023,2,B,BA,79223
2023,2,B,CE,16091
2023,2,B,DF,9232
2023,2,B,ES,10556
2023,2,B,GO,15834
2023,2,B,MA,18520
2023,2,B,MG,44899
2023,2,B,MS,3247
2023,2,B,MT,7426
2023,2,B,PA,21468
2023,2,B,PB,10443
2023,2,B,PE,25399
2023,2,B,PI,11609
2023,2,B,PR,8173
2023,2,B,RJ,46852
2023,2,B,RN,8924
2023,2,B,RO,3379
2023,2,B,RR,707
2023,2,B,RS,10797
2023,2,B,SC,4423
2023,2,B,SE,8320
2023,2,B,SP,57352
2023,2,B,TO,4197
2023,3,A,AC,3585
2023,3,A,AL,5929
2023,3,A,AM,17536
2023,3,A,AP,3626
2023,3,A,BA,17515
2023,3,A,CE,24680
2023,3,A,DF,2117
2023,3,A,ES,1725
2023,3,A,GO,4887
2023,3,A,MA,21620
2023,3,A,MG,9606
2023,3,A,MS,1611
2023,3,A,MT,2628
2023,3,A,PA,36151
2023,3,A,PB,8011
2023,3,A,PE,10570
2023,3,A,PI,9791
2023,3,A,PR,1978
2023,3,A,RJ,8419
2023,3,A,RN,4449
2023,3,A,RO,1659
2023,3,A,RR,578
2023,3,A,RS,1244
2023,3,A,SC,945
2023,3,A,SE,5837
2023,3,A,SP,8027
2023,3,A,TO,2179
2023,3,B,AC,11385
2023,3,B,AL,40582
2023,3,B,AM,46738
2023,3,B,AP,14032
2023,3,B,BA,138702
2023,3,B,CE,120464
2023,3,B,DF,28872
2023,3,B,ES,29306
2023,3,B,GO,63318
2023,3,B,MA,81162
2023,3,B,MG,129735
2023,3,B,MS,17084
2023,3,B,MT,27898
2023,3,B,PA,108260
2023,3,B,PB,57555
2023,3,B,PE,97411
2023,3,B,PI,49013
2023,3,B,PR,39782
2023,3,B,RJ,86094
2023,3,B,RN,42548
2023,3,B,RO,18508
2023,3,B,RR,5094
2023,3,B,RS,20633
2023,3,B,SC,16296
2023,3,B,SE,30295
2023,3,B,SP,153078
2023,3,B,TO,16050
2023,4,A,AC,182
2023,4,A,AL,299
2023,4,A,AM,300
2023,4,A,AP,83
2023,4,A,BA,719
2023,4,A,CE,402
2023,4,A,DF,89
2023,4,A,ES,55
2023,4,A,GO,322
2023,4,A,MA,444
2023,4,A,MG,366
2023,4,A,MS,65
2023,4,A,MT,91
2023,4,A,PA,858
2023,4,A,PB,336
2023,4,A,PE,401
2023,4,A,PI,353
2023,4,A,PR,79
2023,4,A,RJ,287
2023,4,A,RN,194
2023,4,A,RO,63
2023,4,A,RR,12
2023,4,A,RS,25
2023,4,A,SC,41
2023,4,A,SE,217
2023,4,A,SP,289
2023,4,A,TO,100
2023,4,B,AC,531
2023,4,B,AL,1901
2023,4,B,AM,1081
2023,4,B,AP,292
2023,4,B,BA,4792
2023,4,B,CE,2684
2023,4,B,DF,1141
2023,4,B,ES,720
2023,4,B,GO,3629
2023,4,B,MA,1854
2023,4,B,MG,4237
2023,4,B,MS,946
2023,4,B,MT,1107
2023,4,B,PA,2978
2023,4,B,PB,2081
2023,4,B,PE,3207
2023,4,B,PI,1614
2023,4,B,PR,3192
2023,4,B,RJ,2657
2023,4,B,RN,1367
2023,4,B,RO,697
2023,4,B,RR,96
2023,4,B,RS,516
2023,4,B,SC,705
2023,4,B,SE,1097
2023,4,B,SP,11964
2023,4,B,TO,754
2023,5,A,AC,110
2023,5,A,AL,118
2023,5,A,AM,2028
2023,5,A,AP,88
2023,5,A,BA,388
2023,5,A,CE,218
2023,5,A,DF,28
2023,5,A,ES,30
2023,5,A,GO,88
2023,5,A,MA,200
2023,5,A,MG,109
2023,5,A,MS,302
2023,5,A,MT,113
2023,5,A,PA,380
2023,5,A,PB,335
2023,5,A,PE,534
2023,5,A,PI,94
2023,5,A,PR,55
2023,5,A,RJ,84
2023,5,A,RN,57
2023,5,A,RO,73
2023,5,A,RR,137
2023,5,A,RS,56
2023,5,A,SC,29
2023,5,A,SE,61
2023,5,A,SP,143
2023,5,A,TO,91
2023,5,B,AC,170
2023,5,B,AL,578
2023,5,B,AM,1605
2023,5,B,AP,132
2023,5,B,BA,1889
2023,5,B,CE,1070
2023,5,B,DF,207
2023,5,B,ES,301
2023,5,B,GO,644
2023,5,B,MA,563
2023,5,B,MG,870
2023,5,B,MS,942
2023,5,B,MT,346
2023,5,B,PA,868
2023,5,B,PB,913
2023,5,B,PE,2591
2023,5,B,PI,368
2023,5,B,PR,362
2023,5,B,RJ,650
2023,5,B,RN,324
2023,5,B,RO,255
2023,5,B,RR,461
2023,5,B,RS,269
2023,5,B,SC,263
2023,5,B,SE,290
2023,5,B,SP,1663
2023,5,B,TO,168
