NU_ANO,TP_ESTADO_CIVIL,TP_COR_RACA,SG_UF_PROVA,QTD
2021,3,5,RS,6
2021,3,5,SC,3
2021,3,5,SE,2
2021,3,5,SP,38
2021,3,5,TO,1
2021,3,6,MT,1
2021,4,0,AL,2
2021,4,0,AM,4
2021,4,0,BA,6
2021,4,0,CE,14
2021,4,0,DF,5
2021,4,0,ES,2
2021,4,0,GO,2
2021,4,0,MA,4
2021,4,0,MG,3
2021,4,0,MT,2
2021,4,0,PA,4
2021,4,0,PE,8
2021,4,0,PI,2
2021,4,0,RJ,8
2021,4,0,RO,1
2021,4,0,RS,1
2021,4,0,SC,3
2021,4,0,SE,4
2021,4,0,SP,8
2021,4,1,AC,5
2021,4,1,AL,18
2021,4,1,AM,19
2021,4,1,AP,4
2021,4,1,BA,35
2021,4,1,CE,51
2021,4,1,DF,24
2021,4,1,ES,27
2021,4,1,GO,46
2021,4,1,MA,18
2021,4,1,MG,170
2021,4,1,MS,22
2021,4,1,MT,17
2021,4,1,PA,40
2021,4,1,PB,40
2021,4,1,PE,65
2021,4,1,PI,11
2021,4,1,PR,98
2021,4,1,RJ,160
2021,4,1,RN,33
2021,4,1,RO,14
2021,4,1,RS,134
2021,4,1,SC,27
2021,4,1,SE,12
2021,4,1,SP,242
2021,4,1,TO,5
2021,4,2,AC,1
2021,4,2,AL,13
2021,4,2,AM,4
2021,4,2,AP,5
2021,4,2,BA,89
2021,4,2,CE,11
2021,4,2,DF,15
2021,4,2,ES,9
2021,4,2,GO,16
2021,4,2,MA,23
2021,4,2,MG,72
2021,4,2,MS,4
2021,4,2,MT,17
2021,4,2,PA,22
2021,4,2,PB,10
2021,4,2,PE,32
2021,4,2,PI,18
2021,4,2,PR,12
2021,4,2,RJ,104
2021,4,2,RN,10
2021,4,2,RO,3
2021,4,2,RS,28
2021,4,2,SC,4
2021,4,2,SE,6
2021,4,2,SP,60
2021,4,2,TO,4
2021,4,3,AC,18
2021,4,3,AL,51
2021,4,3,AM,84
2021,4,3,AP,14
2021,4,3,BA,154
2021,4,3,CE,125
2021,4,3,DF,37
2021,4,3,ES,35
2021,4,3,GO,79
2021,4,3,MA,67
2021,4,3,MG,156
2021,4,3,MS,19
2021,4,3,MT,46
2021,4,3,PA,145
2021,4,3,PB,68
2021,4,3,PE,109
2021,4,3,PI,50
2021,4,3,PR,22
2021,4,3,RJ,153
2021,4,3,RN,44
2021,4,3,RO,26
2021,4,3,RR,2
2021,4,3,RS,26
2021,4,3,SC,4
2021,4,3,SE,24
2021,4,3,SP,175
2021,4,3,TO,23
2021,4,4,AL,3
2021,4,4,AM,2
2021,4,4,BA,5
2021,4,4,CE,2
2021,4,4,ES,1
2021,4,4,GO,5
2021,4,4,MA,3
2021,4,4,MG,11
2021,4,4,MS,2
2021,4,4,MT,4
2021,4,4,PA,2
2021,4,4,PB,2
2021,4,4,PE,3
2021,4,4,PI,1
2021,4,4,PR,2
2021,4,4,RJ,3
2021,4,4,RN,3
2021,4,4,SP,9
2021,4,5,AL,1
2021,4,5,AM,3
2021,4,5,AP,1
2021,4,5,BA,1
2021,4,5,CE,2
2021,4,5,DF,2
2021,4,5,GO,1
2021,4,5,MA,1
2021,4,5,MG,1
2021,4,5,MS,2
2021,4,5,MT,1
2021,4,5,PA,2
2021,4,5,PE,3
2021,4,5,PI,1
2021,4,5,RJ,4
2021,4,5,RS,2
2021,4,5,SE,1
2021,4,5,SP,1
2022,0,0,AC,55
2022,0,0,AL,140
2022,0,0,AM,204
2022,0,0,AP,41
2022,0,0,BA,604
2022,0,0,CE,1919
2022,0,0,DF,208
2022,0,0,ES,74
2022,0,0,GO,741
2022,0,0,MA,251
2022,0,0,MG,627
2022,0,0,MS,107
2022,0,0,MT,151
2022,0,0,PA,433
2022,0,0,PB,213
2022,0,0,PE,406
2022,0,0,PI,198
2022,0,0,PR,379
2022,0,0,RJ,476
2022,0,0,RN,151
2022,0,0,RO,81
2022,0,0,RR,16
2022,0,0,RS,378
2022,0,0,SC,206
2022,0,0,SE,150
2022,0,0,SP,945
2022,0,0,TO,67
2022,0,1,AC,254
2022,0,1,AL,606
2022,0,1,AM,623
2022,0,1,AP,253
2022,0,1,BA,1999
2022,0,1,CE,2051
2022,0,1,DF,824
2022,0,1,ES,763
2022,0,1,GO,1776
2022,0,1,MA,1067
2022,0,1,MG,3540
2022,0,1,MS,775
2022,0,1,MT,822
2022,0,1,PA,1769
2022,0,1,PB,1155
2022,0,1,PE,1914
2022,0,1,PI,702
2022,0,1,PR,3731
2022,0,1,RJ,3114
2022,0,1,RN,1237
2022,0,1,RO,413
2022,0,1,RR,92
2022,0,1,RS,5050
2022,0,1,SC,2424
2022,0,1,SE,536
2022,0,1,SP,9115
2022,0,1,TO,246
2022,0,2,AC,104
2022,0,2,AL,247
2022,0,2,AM,173
2022,0,2,AP,135
2022,0,2,BA,2573
2022,0,2,CE,625
2022,0,2,DF,246
2022,0,2,ES,288
2022,0,2,GO,566
2022,0,2,MA,600
2022,0,2,MG,1031
2022,0,2,MS,150
2022,0,2,MT,315
2022,0,2,PA,1141
2022,0,2,PB,340
2022,0,2,PE,691
2022,0,2,PI,428
2022,0,2,PR,308
2022,0,2,RJ,1067
2022,0,2,RN,358
2022,0,2,RO,153
2022,0,2,RR,27
2022,0,2,RS,558
2022,0,2,SC,196
2022,0,2,SE,330
2022,0,2,SP,1658
2022,0,2,TO,178
2022,0,3,AC,711
2022,0,3,AL,1105
2022,0,3,AM,2332
2022,0,3,AP,694
2022,0,3,BA,4511
2022,0,3,CE,4880
2022,0,3,DF,838
2022,0,3,ES,912
2022,0,3,GO,2472
2022,0,3,MA,2952
2022,0,3,MG,3111
2022,0,3,MS,788
2022,0,3,MT,1315
2022,0,3,PA,5843
2022,0,3,PB,1900
2022,0,3,PE,2811
2022,0,3,PI,1825
2022,0,3,PR,1597
2022,0,3,RJ,2274
2022,0,3,RN,1603
2022,0,3,RO,835
2022,0,3,RR,190
2022,0,3,RS,1085
2022,0,3,SC,769
2022,0,3,SE,1208
2022,0,3,SP,4679
2022,0,3,TO,583
2022,0,4,AC,49
2022,0,4,AL,88
2022,0,4,AM,67
2022,0,4,AP,34
2022,0,4,BA,251
2022,0,4,CE,180
2022,0,4,DF,57
2022,0,4,ES,40
2022,0,4,GO,210
2022,0,4,MA,109
2022,0,4,MG,183
2022,0,4,MS,42
2022,0,4,MT,68
2022,0,4,PA,219
2022,0,4,PB,107
2022,0,4,PE,128
2022,0,4,PI,121
2022,0,4,PR,134
2022,0,4,RJ,113
2022,0,4,RN,92
2022,0,4,RO,52
2022,0,4,RR,7
2022,0,4,RS,48
2022,0,4,SC,50
2022,0,4,SE,68
2022,0,4,SP,478
2022,0,4,TO,46
2022,0,5,AC,15
2022,0,5,AL,25
2022,0,5,AM,161
2022,0,5,AP,15
2022,0,5,BA,95
2022,0,5,CE,76
2022,0,5,DF,11
2022,0,5,ES,18
2022,0,5,GO,28
2022,0,5,MA,23
2022,0,5,MG,33
2022,0,5,MS,57
2022,0,5,MT,26
2022,0,5,PA,67
2022,0,5,PB,52
2022,0,5,PE,83
2022,0,5,PI,21
2022,0,5,PR,17
2022,0,5,RJ,40
2022,0,5,RN,14
2022,0,5,RO,24
2022,0,5,RR,18
2022,0,5,RS,10
2022,0,5,SC,16
2022,0,5,SE,15
2022,0,5,SP,89
2022,0,5,TO,22
2022,1,0,AC,353
2022,1,0,AL,1173
2022,1,0,AM,1461
2022,1,0,AP,348
2022,1,0,BA,4516
2022,1,0,CE,4194
2022,1,0,DF,1165
2022,1,0,ES,696
2022,1,0,GO,3012
2022,1,0,MA,1604
2022,1,0,MG,4536
2022,1,0,MS,583
2022,1,0,MT,936
2022,1,0,PA,3345
2022,1,0,PB,1562
2022,1,0,PE,2904
2022,1,0,PI,1329
2022,1,0,PR,2259
2022,1,0,RJ,4057
2022,1,0,RN,1085
2022,1,0,RO,560
2022,1,0,RR,141
2022,1,0,RS,1991
2022,1,0,SC,1113
2022,1,0,SE,1098
2022,1,0,SP,5533
2022,1,0,TO,411
2022,1,1,AC,4156
2022,1,1,AL,15802
2022,1,1,AM,13046
2022,1,1,AP,4337
2022,1,1,BA,50044
2022,1,1,CE,55141
2022,1,1,DF,23712
2022,1,1,ES,23972
2022,1,1,GO,47993
2022,1,1,MA,26387
2022,1,1,MG,131759
2022,1,1,MS,18774
2022,1,1,MT,18764
2022,1,1,PA,37429
2022,1,1,PB,31389
2022,1,1,PE,58514
2022,1,1,PI,17646
2022,1,1,PR,92967
2022,1,1,RJ,107734
2022,1,1,RN,31129
2022,1,1,RO,8029
2022,1,1,RR,1764
2022,1,1,RS,108109
2022,1,1,SC,57921
2022,1,1,SE,12971
2022,1,1,SP,304837
2022,1,1,TO,6547
2022,1,2,AC,2048
2022,1,2,AL,6294
2022,1,2,AM,3807
2022,1,2,AP,2490
2022,1,2,BA,62027
2022,1,2,CE,14544
2022,1,2,DF,7563
2022,1,2,ES,7677
2022,1,2,GO,13820
2022,1,2,MA,15813
2022,1,2,MG,33447
2022,1,2,MS,2707
2022,1,2,MT,6254
2022,1,2,PA,21381
2022,1,2,PB,7941
2022,1,2,PE,19734
2022,1,2,PI,9928
2022,1,2,PR,6038
2022,1,2,RJ,38456
2022,1,2,RN,6997
2022,1,2,RO,2522
2022,1,2,RR,558
2022,1,2,RS,8937
2022,1,2,SC,3159
2022,1,2,SE,7627
2022,1,2,SP,46341
2022,1,2,TO,3689
2022,1,3,AC,11744
2022,1,3,AL,30842
2022,1,3,AM,50308
2022,1,3,AP,12478
2022,1,3,BA,114802
2022,1,3,CE,128077
2022,1,3,DF,24544
2022,1,3,ES,23083
2022,1,3,GO,58244
2022,1,3,MA,74536
2022,1,3,MG,106576
2022,1,3,MS,15265
2022,1,3,MT,24817
2022,1,3,PA,112031
2022,1,3,PB,47083
2022,1,3,PE,84125
2022,1,3,PI,44857
2022,1,3,PR,31526
2022,1,3,RJ,72325
2022,1,3,RN,35965
2022,1,3,RO,15041
2022,1,3,RR,4535
2022,1,3,RS,16948
2022,1,3,SC,12519
2022,1,3,SE,29125
2022,1,3,SP,131056
2022,1,3,TO,14998
2022,1,4,AC,678
2022,1,4,AL,1647
2022,1,4,AM,1252
2022,1,4,AP,243
2022,1,4,BA,5069
2022,1,4,CE,3078
2022,1,4,DF,1126
2022,1,4,ES,704
2022,1,4,GO,3869
2022,1,4,MA,1685
2022,1,4,MG,4219
2022,1,4,MS,849
2022,1,4,MT,1095
2022,1,4,PA,3313
2022,1,4,PB,2118
2022,1,4,PE,3399
2022,1,4,PI,1843
2022,1,4,PR,2936
2022,1,4,RJ,2608
2022,1,4,RN,1369
2022,1,4,RO,672
2022,1,4,RR,84
2022,1,4,RS,482
2022,1,4,SC,615
2022,1,4,SE,1335
2022,1,4,SP,11283
2022,1,4,TO,862
2022,1,5,AC,158
2022,1,5,AL,409
2022,1,5,AM,2642
2022,1,5,AP,142
2022,1,5,BA,1489
2022,1,5,CE,973
2022,1,5,DF,187
2022,1,5,ES,245
2022,1,5,GO,546
2022,1,5,MA,456
2022,1,5,MG,720
2022,1,5,MS,1131
2022,1,5,MT,290
2022,1,5,PA,836
2022,1,5,PB,840
2022,1,5,PE,2144
2022,1,5,PI,334
2022,1,5,PR,246
2022,1,5,RJ,550
2022,1,5,RN,242
2022,1,5,RO,261
2022,1,5,RR,444
2022,1,5,RS,208
2022,1,5,SC,172
2022,1,5,SE,264
2022,1,5,SP,1320
2022,1,5,TO,180
2022,2,0,AC,32
2022,2,0,AL,84
2022,2,0,AM,51
2022,2,0,AP,12
2022,2,0,BA,211
2022,2,0,CE,122
2022,2,0,DF,84
2022,2,0,ES,63
2022,2,0,GO,124
2022,2,0,MA,81
2022,2,0,MG,304
2022,2,0,MS,34
2022,2,0,MT,62
2022,2,0,PA,195
2022,2,0,PB,133
2022,2,0,PE,168
2022,2,0,PI,81
2022,2,0,PR,107
2022,2,0,RJ,212
2022,2,0,RN,92
2022,2,0,RO,37
2022,2,0,RR,4
2022,2,0,RS,118
2022,2,0,SC,45
2022,2,0,SE,75
2022,2,0,SP,249
2022,2,0,TO,17
2022,2,1,AC,267
2022,2,1,AL,938
2022,2,1,AM,538
2022,2,1,AP,186
2022,2,1,BA,1777
2022,2,1,CE,1918
2022,2,1,DF,1151
2022,2,1,ES,1120
2022,2,1,GO,1687
2022,2,1,MA,1116
2022,2,1,MG,4981
2022,2,1,MS,926
2022,2,1,MT,849
2022,2,1,PA,1750
2022,2,1,PB,1912
2022,2,1,PE,2684
2022,2,1,PI,683
2022,2,1,PR,3525
2022,2,1,RJ,4321
2022,2,1,RN,2254
2022,2,1,RO,549
2022,2,1,RR,82
2022,2,1,RS,4247
2022,2,1,SC,1441
2022,2,1,SE,428
2022,2,1,SP,9110
2022,2,1,TO,225
2022,2,2,AC,191
2022,2,2,AL,506
2022,2,2,AM,222
2022,2,2,AP,148
2022,2,2,BA,3989
2022,2,2,CE,728
2022,2,2,DF,512
2022,2,2,ES,744
2022,2,2,GO,826
2022,2,2,MA,877
2022,2,2,MG,2468
2022,2,2,MS,248
2022,2,2,MT,528
2022,2,2,PA,1397
2022,2,2,PB,637
2022,2,2,PE,1299
2022,2,2,PI,626
2022,2,2,PR,488
2022,2,2,RJ,3038
2022,2,2,RN,637
2022,2,2,RO,302
2022,2,2,RR,39
2022,2,2,RS,580
2022,2,2,SC,223
2022,2,2,SE,438
2022,2,2,SP,2546
2022,2,2,TO,182
2022,2,3,AC,1216
2022,2,3,AL,2710
2022,2,3,AM,2775
2022,2,3,AP,781
2022,2,3,BA,7058
2022,2,3,CE,5235
2022,2,3,DF,1748
2022,2,3,ES,2070
2022,2,3,GO,3139
2022,2,3,MA,3473
2022,2,3,MG,6795
2022,2,3,MS,1211
2022,2,3,MT,1839
2022,2,3,PA,8329
2022,2,3,PB,3771
2022,2,3,PE,5262
2022,2,3,PI,2571
2022,2,3,PR,1802
2022,2,3,RJ,5633
2022,2,3,RN,3085
2022,2,3,RO,1629
2022,2,3,RR,250
2022,2,3,RS,998
2022,2,3,SC,777
2022,2,3,SE,1639
2022,2,3,SP,6845
2022,2,3,TO,736
2022,2,4,AC,54
2022,2,4,AL,137
2022,2,4,AM,53
2022,2,4,AP,16
2022,2,4,BA,293
2022,2,4,CE,174
2022,2,4,DF,90
2022,2,4,ES,62
2022,2,4,GO,252
2022,2,4,MA,106
2022,2,4,MG,323
2022,2,4,MS,57
2022,2,4,MT,83
2022,2,4,PA,214
2022,2,4,PB,198
2022,2,4,PE,216
2022,2,4,PI,91
2022,2,4,PR,120
2022,2,4,RJ,231
2022,2,4,RN,111
2022,2,4,RO,89
2022,2,4,RR,5
2022,2,4,RS,24
2022,2,4,SC,20
2022,2,4,SE,58
2022,2,4,SP,324
2022,2,4,TO,32
2022,2,5,AC,9
2022,2,5,AL,22
2022,2,5,AM,136
2022,2,5,AP,9
2022,2,5,BA,98
2022,2,5,CE,46
2022,2,5,DF,12
2022,2,5,ES,13
2022,2,5,GO,23
2022,2,5,MA,16
2022,2,5,MG,44
2022,2,5,MS,89
2022,2,5,MT,15
2022,2,5,PA,53
2022,2,5,PB,58
2022,2,5,PE,170
2022,2,5,PI,9
2022,2,5,PR,16
2022,2,5,RJ,44
2022,2,5,RN,14
2022,2,5,RO,18
2022,2,5,RR,17
2022,2,5,RS,10
2022,2,5,SC,13
2022,2,5,SE,10
2022,2,5,SP,52
2022,2,5,TO,12
2022,3,0,AC,5
2022,3,0,AL,23
2022,3,0,AM,21
2022,3,0,AP,4
2022,3,0,BA,58
2022,3,0,CE,30
2022,3,0,DF,21
2022,3,0,ES,22
2022,3,0,GO,43
2022,3,0,MA,17
2022,3,0,MG,83
2022,3,0,MS,9
2022,3,0,MT,17
2022,3,0,PA,39
2022,3,0,PB,28
2022,3,0,PE,48
2022,3,0,PI,18
2022,3,0,PR,30
2022,3,0,RJ,87
2022,3,0,RN,19
2022,3,0,RO,15
2022,3,0,RR,3
2022,3,0,RS,36
2022,3,0,SC,23
2022,3,0,SE,24
2022,3,0,SP,94
2022,3,0,TO,2
2022,3,1,AC,83
2022,3,1,AL,273
2022,3,1,AM,176
2022,3,1,AP,61
2022,3,1,BA,607
2022,3,1,CE,613
2022,3,1,DF,440
2022,3,1,ES,342
2022,3,1,GO,717
2022,3,1,MA,361
2022,3,1,MG,1834
2022,3,1,MS,337
2022,3,1,MT,326
2022,3,1,PA,498
2022,3,1,PB,521
2022,3,1,PE,823
2022,3,1,PI,226
2022,3,1,PR,1284
2022,3,1,RJ,1648
2022,3,1,RN,576
2022,3,1,RO,158
2022,3,1,RR,38
2022,3,1,RS,1734
2022,3,1,SC,686
2022,3,1,SE,179
2022,3,1,SP,3896
2022,3,1,TO,81
2022,3,2,AC,52
2022,3,2,AL,121
2022,3,2,AM,76
2022,3,2,AP,40
2022,3,2,BA,977
2022,3,2,CE,203
2022,3,2,DF,164
2022,3,2,ES,191
2022,3,2,GO,277
2022,3,2,MA,240
2022,3,2,MG,774
2022,3,2,MS,82
2022,3,2,MT,143
2022,3,2,PA,355
2022,3,2,PB,187
2022,3,2,PE,367
2022,3,2,PI,162
2022,3,2,PR,139
2022,3,2,RJ,832
2022,3,2,RN,174
2022,3,2,RO,78
2022,3,2,RR,12
2022,3,2,RS,218
2022,3,2,SC,96
2022,3,2,SE,163
2022,3,2,SP,964
2022,3,2,TO,67
2022,3,3,AC,319
2022,3,3,AL,622
2022,3,3,AM,726
2022,3,3,AP,173
2022,3,3,BA,1750
2022,3,3,CE,1321
2022,3,3,DF,609
2022,3,3,ES,513
2022,3,3,GO,1029
2022,3,3,MA,1011
2022,3,3,MG,1970
2022,3,3,MS,360
2022,3,3,MT,562
2022,3,3,PA,1667
2022,3,3,PB,917
2022,3,3,PE,1380
2022,3,3,PI,597
2022,3,3,PR,568
2022,3,3,RJ,1559
2022,3,3,RN,707
2022,3,3,RO,393
2022,3,3,RR,88
2022,3,3,RS,365
2022,3,3,SC,247
2022,3,3,SE,490
2022,3,3,SP,2365
2022,3,3,TO,212
2022,3,4,AC,13
2022,3,4,AL,39
2022,3,4,AM,17
2022,3,4,AP,5
2022,3,4,BA,75
2022,3,4,CE,60
2022,3,4,DF,26
2022,3,4,ES,17
2022,3,4,GO,70
2022,3,4,MA,34
2022,3,4,MG,108
2022,3,4,MS,25
2022,3,4,MT,30
2022,3,4,PA,56
2022,3,4,PB,45
2022,3,4,PE,76
2022,3,4,PI,21
2022,3,4,PR,35
2022,3,4,RJ,56
2022,3,4,RN,25
2022,3,4,RO,10
2022,3,4,RR,3
2022,3,4,RS,6
2022,3,4,SC,15
2022,3,4,SE,23
2022,3,4,SP,169
2022,3,4,TO,22
2022,3,5,AC,2
2022,3,5,AL,9
2022,3,5,AM,21
2022,3,5,AP,3
2022,3,5,BA,32
2022,3,5,CE,11
2022,3,5,DF,7
2022,3,5,ES,7
2022,3,5,GO,11
2022,3,5,MA,3
2022,3,5,MG,10
2022,3,5,MS,19
2022,3,5,MT,4
2022,3,5,PA,16
2022,3,5,PB,10
2022,3,5,PE,45
2022,3,5,PI,3
2022,3,5,PR,2
2022,3,5,RJ,12
2022,3,5,RN,2
2022,3,5,RO,6
2022,3,5,RR,7
2022,3,5,RS,7
2022,3,5,SC,5
2022,3,5,SE,10
2022,3,5,SP,23
2022,3,5,TO,1
2022,4,0,AC,1
2022,4,0,AL,3
2022,4,0,BA,6
2022,4,0,CE,5
2022,4,0,DF,2
2022,4,0,GO,3
2022,4,0,MA,1
2022,4,0,MG,4
2022,4,0,PA,5
2022,4,0,PB,5
2022,4,0,PE,5
2022,4,0,PI,2
2022,4,0,PR,1
2022,4,0,RJ,5
2022,4,0,RN,3
2022,4,0,RO,1
2022,4,0,RS,1
2022,4,0,SC,1
2022,4,0,SE,3
2022,4,0,SP,7
2022,4,0,TO,1
2022,4,1,AC,6
2022,4,1,AL,14
2022,4,1,AM,14
2022,4,1,AP,3
2022,4,1,BA,26
2022,4,1,CE,42
2022,4,1,DF,11
2022,4,1,ES,20
2022,4,1,GO,51
2022,4,1,MA,24
2022,4,1,MG,116
2022,4,1,MS,22
2022,4,1,MT,20
2022,4,1,PA,39
2022,4,1,PB,37
2022,4,1,PE,60
2022,4,1,PI,16
2022,4,1,PR,78
2022,4,1,RJ,142
2022,4,1,RN,42
2022,4,1,RO,9
2022,4,1,RR,3
2022,4,1,RS,106
2022,4,1,SC,23
2022,4,1,SE,5
2022,4,1,SP,240
2022,4,1,TO,5
2022,4,2,AC,4
2022,4,2,AL,11
2022,4,2,AM,5
2022,4,2,AP,3
2022,4,2,BA,89
2022,4,2,CE,9
2022,4,2,DF,15
2022,4,2,ES,10
2022,4,2,GO,19
2022,4,2,MA,16
2022,4,2,MG,47
2022,4,2,MS,1
2022,4,2,MT,6
2022,4,2,PA,32
2022,4,2,PB,13
2022,4,2,PE,33
2022,4,2,PI,10
2022,4,2,PR,19
2022,4,2,RJ,103
2022,4,2,RN,6
2022,4,2,RO,7
2022,4,2,RR,2
2022,4,2,RS,21
2022,4,2,SC,3
2022,4,2,SE,4
2022,4,2,SP,73
2022,4,2,TO,3
2022,4,3,AC,20
2022,4,3,AL,48
2022,4,3,AM,76
2022,4,3,AP,20
2022,4,3,BA,137
2022,4,3,CE,117
2022,4,3,DF,27
2022,4,3,ES,34
2022,4,3,GO,69
2022,4,3,MA,54
2022,4,3,MG,130
2022,4,3,MS,31
2022,4,3,MT,42
2022,4,3,PA,164
2022,4,3,PB,65
2022,4,3,PE,96
2022,4,3,PI,49
2022,4,3,PR,41
2022,4,3,RJ,150
2022,4,3,RN,59
2022,4,3,RO,22
2022,4,3,RR,5
2022,4,3,RS,19
2022,4,3,SC,12
2022,4,3,SE,33
2022,4,3,SP,141
2022,4,3,TO,13
2022,4,4,AC,2
2022,4,4,AL,6
2022,4,4,AM,1
2022,4,4,BA,3
2022,4,4,CE,3
2022,4,4,GO,3
2022,4,4,MA,3
2022,4,4,MG,8
2022,4,4,MS,3
2022,4,4,MT,2
2022,4,4,PA,2
2022,4,4,PB,1
2022,4,4,PE,6
2022,4,4,PI,3
2022,4,4,PR,2
2022,4,4,RJ,2
2022,4,4,RO,1
2022,4,4,SE,3
2022,4,4,SP,9
2022,4,5,AL,1
2022,4,5,AM,2
2022,4,5,CE,2
2022,4,5,DF,1
2022,4,5,GO,2
2022,4,5,MS,1
2022,4,5,PA,3
2022,4,5,PE,4
2022,4,5,PR,1
2022,4,5,RJ,1
2022,4,5,RN,1
2022,4,5,RO,2
2022,4,5,RS,1
2022,4,5,SC,1
2022,4,5,SP,1
2023,0,0,AC,53
2023,0,0,AL,128
2023,0,0,AM,207
2023,0,0,AP,39
2023,0,0,BA,575
2023,0,0,CE,1256
2023,0,0,DF,173
2023,0,0,ES,87
2023,0,0,GO,607
2023,0,0,MA,233
2023,0,0,MG,542
2023,0,0,MS,83
2023,0,0,MT,135
2023,0,0,PA,350
2023,0,0,PB,219
2023,0,0,PE,389
2023,0,0,PI,177
2023,0,0,PR,341
2023,0,0,RJ,417
2023,0,0,RN,135
2023,0,0,RO,68
2023,0,0,RR,16
2023,0,0,RS,335
2023,0,0,SC,197
2023,0,0,SE,136
2023,0,0,SP,867
2023,0,0,TO,44
2023,0,1,AC,307
2023,0,1,AL,899
2023,0,1,AM,803
2023,0,1,AP,362
2023,0,1,BA,3017
2023,0,1,CE,2944
2023,0,1,DF,1129
2023,0,1,ES,1011
2023,0,1,GO,2551
2023,0,1,MA,1635
2023,0,1,MG,5121
2023,0,1,MS,990
2023,0,1,MT,1030
2023,0,1,PA,2369
2023,0,1,PB,1609
2023,0,1,PE,2680
2023,0,1,PI,1206
2023,0,1,PR,4641
2023,0,1,RJ,3856
2023,0,1,RN,1654
2023,0,1,RO,529
2023,0,1,RR,124
2023,0,1,RS,5826
2023,0,1,SC,3096
2023,0,1,SE,714
2023,0,1,SP,11602
2023,0,1,TO,339
2023,0,2,AC,167
2023,0,2,AL,448
2023,0,2,AM,322
2023,0,2,AP,250
2023,0,2,BA,3996
2023,0,2,CE,1001
2023,0,2,DF,412
2023,0,2,ES,484
2023,0,2,GO,833
2023,0,2,MA,1154
2023,0,2,MG,1680
2023,0,2,MS,180
2023,0,2,MT,452
2023,0,2,PA,1597
2023,0,2,PB,571
2023,0,2,PE,1146
2023,0,2,PI,745
2023,0,2,PR,452
2023,0,2,RJ,1572
2023,0,2,RN,497
2023,0,2,RO,178
2023,0,2,RR,40
2023,0,2,RS,619
2023,0,2,SC,273
2023,0,2,SE,460
2023,0,2,SP,2383
2023,0,2,TO,228
2023,0,3,AC,807
2023,0,3,AL,1894
2023,0,3,AM,2890
2023,0,3,AP,1037
2023,0,3,BA,7139
2023,0,3,CE,6344
2023,0,3,DF,1172
2023,0,3,ES,1211
2023,0,3,GO,3387
2023,0,3,MA,4837
2023,0,3,MG,4902
2023,0,3,MS,949
2023,0,3,MT,1576
2023,0,3,PA,7489
2023,0,3,PB,2717
2023,0,3,PE,4039
2023,0,3,PI,2912
2023,0,3,PR,2151
2023,0,3,RJ,2907
2023,0,3,RN,2129
2023,0,3,RO,1103
2023,0,3,RR,263
2023,0,3,RS,1254
2023,0,3,SC,1061
2023,0,3,SE,1551
2023,0,3,SP,6081
2023,0,3,TO,827
2023,0,4,AC,58
2023,0,4,AL,114
2023,0,4,AM,92
2023,0,4,AP,31
2023,0,4,BA,345
2023,0,4,CE,205
2023,0,4,DF,70
2023,0,4,ES,47
2023,0,4,GO,275
2023,0,4,MA,162
2023,0,4,MG,227
2023,0,4,MS,67
2023,0,4,MT,81
2023,0,4,PA,257
2023,0,4,PB,144
2023,0,4,PE,200
2023,0,4,PI,137
2023,0,4,PR,176
2023,0,4,RJ,126
2023,0,4,RN,98
2023,0,4,RO,48
2023,0,4,RR,6
2023,0,4,RS,43
2023,0,4,SC,61
2023,0,4,SE,71
2023,0,4,SP,580
2023,0,4,TO,49
2023,0,5,AC,21
2023,0,5,AL,52
2023,0,5,AM,244
2023,0,5,AP,15
2023,0,5,BA,139
2023,0,5,CE,76
2023,0,5,DF,12
2023,0,5,ES,21
2023,0,5,GO,63
2023,0,5,MA,49
2023,0,5,MG,57
2023,0,5,MS,65
2023,0,5,MT,27
2023,0,5,PA,84
2023,0,5,PB,62
2023,0,5,PE,124
2023,0,5,PI,48
2023,0,5,PR,32
2023,0,5,RJ,50
2023,0,5,RN,29
2023,0,5,RO,27
2023,0,5,RR,25
2023,0,5,RS,25
2023,0,5,SC,20
2023,0,5,SE,14
2023,0,5,SP,116
2023,0,5,TO,11
2023,1,0,AC,288
2023,1,0,AL,909
2023,1,0,AM,1256
2023,1,0,AP,274
2023,1,0,BA,3473
2023,1,0,CE,3767
2023,1,0,DF,885
2023,1,0,ES,524
2023,1,0,GO,2029
2023,1,0,MA,1360
2023,1,0,MG,3802
2023,1,0,MS,452
2023,1,0,MT,643
2023,1,0,PA,2722
2023,1,0,PB,1305
2023,1,0,PE,2241
2023,1,0,PI,1211
2023,1,0,PR,1647
2023,1,0,RJ,3071
2023,1,0,RN,966
2023,1,0,RO,369
2023,1,0,RR,111
2023,1,0,RS,1625
2023,1,0,SC,815
2023,1,0,SE,898
2023,1,0,SP,4333
2023,1,0,TO,278
2023,1,1,AC,4500
2023,1,1,AL,19331
2023,1,1,AM,14841
2023,1,1,AP,5435
2023,1,1,BA,58311
2023,1,1,CE,62429
2023,1,1,DF,26122
2023,1,1,ES,26720
2023,1,1,GO,50838
2023,1,1,MA,30748
2023,1,1,MG,146487
2023,1,1,MS,19907
2023,1,1,MT,20202
2023,1,1,PA,42140
2023,1,1,PB,36824
2023,1,1,PE,65869
2023,1,1,PI,20341
2023,1,1,PR,100629
2023,1,1,RJ,116067
2023,1,1,RN,35423
