NU_ANO,Q022,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2022,C,2.0,RJ,368
2022,C,2.0,RN,148
2022,C,2.0,RO,132
2022,C,2.0,RR,52
2022,C,2.0,RS,349
2022,C,2.0,SC,190
2022,C,2.0,SE,153
2022,C,2.0,SP,482
2022,C,2.0,TO,147
2022,D,1.0,AC,1230
2022,D,1.0,AL,4401
2022,D,1.0,AM,6536
2022,D,1.0,AP,1062
2022,D,1.0,BA,13661
2022,D,1.0,CE,21252
2022,D,1.0,DF,6192
2022,D,1.0,ES,7183
2022,D,1.0,GO,15121
2022,D,1.0,MA,6623
2022,D,1.0,MG,24785
2022,D,1.0,MS,4353
2022,D,1.0,MT,5723
2022,D,1.0,PA,9111
2022,D,1.0,PB,5826
2022,D,1.0,PE,12700
2022,D,1.0,PI,4518
2022,D,1.0,PR,18933
2022,D,1.0,RJ,23352
2022,D,1.0,RN,5670
2022,D,1.0,RO,3124
2022,D,1.0,RR,644
2022,D,1.0,RS,16137
2022,D,1.0,SC,12588
2022,D,1.0,SE,3128
2022,D,1.0,SP,68131
2022,D,1.0,TO,2202
2022,D,2.0,AC,67
2022,D,2.0,AL,158
2022,D,2.0,AM,201
2022,D,2.0,AP,50
2022,D,2.0,BA,610
2022,D,2.0,CE,949
2022,D,2.0,DF,129
2022,D,2.0,ES,291
2022,D,2.0,GO,252
2022,D,2.0,MA,507
2022,D,2.0,MG,754
2022,D,2.0,MS,197
2022,D,2.0,MT,364
2022,D,2.0,PA,303
2022,D,2.0,PB,144
2022,D,2.0,PE,503
2022,D,2.0,PI,169
2022,D,2.0,PR,527
2022,D,2.0,RJ,542
2022,D,2.0,RN,157
2022,D,2.0,RO,158
2022,D,2.0,RR,46
2022,D,2.0,RS,551
2022,D,2.0,SC,348
2022,D,2.0,SE,128
2022,D,2.0,SP,872
2022,D,2.0,TO,121
2022,E,1.0,AC,934
2022,E,1.0,AL,3465
2022,E,1.0,AM,5574
2022,E,1.0,AP,889
2022,E,1.0,BA,9441
2022,E,1.0,CE,15420
2022,E,1.0,DF,7390
2022,E,1.0,ES,6090
2022,E,1.0,GO,14474
2022,E,1.0,MA,4893
2022,E,1.0,MG,23047
2022,E,1.0,MS,3765
2022,E,1.0,MT,4880
2022,E,1.0,PA,6978
2022,E,1.0,PB,4407
2022,E,1.0,PE,10048
2022,E,1.0,PI,3550
2022,E,1.0,PR,16876
2022,E,1.0,RJ,19561
2022,E,1.0,RN,4137
2022,E,1.0,RO,2467
2022,E,1.0,RR,648
2022,E,1.0,RS,10883
2022,E,1.0,SC,10070
2022,E,1.0,SE,2279
2022,E,1.0,SP,67761
2022,E,1.0,TO,2035
2022,E,2.0,AC,29
2022,E,2.0,AL,111
2022,E,2.0,AM,139
2022,E,2.0,AP,23
2022,E,2.0,BA,347
2022,E,2.0,CE,557
2022,E,2.0,DF,105
2022,E,2.0,ES,223
2022,E,2.0,GO,188
2022,E,2.0,MA,314
2022,E,2.0,MG,565
2022,E,2.0,MS,151
2022,E,2.0,MT,239
2022,E,2.0,PA,159
2022,E,2.0,PB,96
2022,E,2.0,PE,340
2022,E,2.0,PI,63
2022,E,2.0,PR,369
2022,E,2.0,RJ,340
2022,E,2.0,RN,123
2022,E,2.0,RO,123
2022,E,2.0,RR,33
2022,E,2.0,RS,312
2022,E,2.0,SC,212
2022,E,2.0,SE,54
2022,E,2.0,SP,757
2022,E,2.0,TO,75
2023,A,1.0,AC,181
2023,A,1.0,AL,645
2023,A,1.0,AM,1298
2023,A,1.0,AP,143
2023,A,1.0,BA,1117
2023,A,1.0,CE,4715
2023,A,1.0,DF,560
2023,A,1.0,ES,384
2023,A,1.0,GO,1702
2023,A,1.0,MA,971
2023,A,1.0,MG,1217
2023,A,1.0,MS,318
2023,A,1.0,MT,619
2023,A,1.0,PA,1015
2023,A,1.0,PB,625
2023,A,1.0,PE,1198
2023,A,1.0,PI,400
2023,A,1.0,PR,1080
2023,A,1.0,RJ,1725
2023,A,1.0,RN,365
2023,A,1.0,RO,310
2023,A,1.0,RR,82
2023,A,1.0,RS,1017
2023,A,1.0,SC,636
2023,A,1.0,SE,294
2023,A,1.0,SP,3852
2023,A,1.0,TO,203
2023,A,2.0,AC,18
2023,A,2.0,AL,41
2023,A,2.0,AM,207
2023,A,2.0,AP,32
2023,A,2.0,BA,61
2023,A,2.0,CE,476
2023,A,2.0,DF,20
2023,A,2.0,ES,16
2023,A,2.0,GO,27
2023,A,2.0,MA,165
2023,A,2.0,MG,40
2023,A,2.0,MS,21
2023,A,2.0,MT,36
2023,A,2.0,PA,88
2023,A,2.0,PB,21
2023,A,2.0,PE,53
2023,A,2.0,PI,24
2023,A,2.0,PR,30
2023,A,2.0,RJ,37
2023,A,2.0,RN,6
2023,A,2.0,RO,12
2023,A,2.0,RR,9
2023,A,2.0,RS,32
2023,A,2.0,SC,12
2023,A,2.0,SE,14
2023,A,2.0,SP,57
2023,A,2.0,TO,36
2023,B,1.0,AC,610
2023,B,1.0,AL,4197
2023,B,1.0,AM,5672
2023,B,1.0,AP,724
2023,B,1.0,BA,6852
2023,B,1.0,CE,27343
2023,B,1.0,DF,1844
2023,B,1.0,ES,1711
2023,B,1.0,GO,6048
2023,B,1.0,MA,7015
2023,B,1.0,MG,5379
2023,B,1.0,MS,1147
2023,B,1.0,MT,1690
2023,B,1.0,PA,6810
2023,B,1.0,PB,5647
2023,B,1.0,PE,7721
2023,B,1.0,PI,3737
2023,B,1.0,PR,3956
2023,B,1.0,RJ,7431
2023,B,1.0,RN,2310
2023,B,1.0,RO,1256
2023,B,1.0,RR,249
2023,B,1.0,RS,3405
2023,B,1.0,SC,2213
2023,B,1.0,SE,1865
2023,B,1.0,SP,13217
2023,B,1.0,TO,967
2023,B,2.0,AC,156
2023,B,2.0,AL,305
2023,B,2.0,AM,721
2023,B,2.0,AP,89
2023,B,2.0,BA,567
2023,B,2.0,CE,2051
2023,B,2.0,DF,115
2023,B,2.0,ES,84
2023,B,2.0,GO,193
2023,B,2.0,MA,1120
2023,B,2.0,MG,222
2023,B,2.0,MS,117
2023,B,2.0,MT,165
2023,B,2.0,PA,752
2023,B,2.0,PB,255
2023,B,2.0,PE,513
2023,B,2.0,PI,264
2023,B,2.0,PR,261
2023,B,2.0,RJ,218
2023,B,2.0,RN,77
2023,B,2.0,RO,78
2023,B,2.0,RR,45
2023,B,2.0,RS,144
2023,B,2.0,SC,67
2023,B,2.0,SE,131
2023,B,2.0,SP,231
2023,B,2.0,TO,106
2023,C,1.0,AC,1010
2023,C,1.0,AL,5366
2023,C,1.0,AM,6258
2023,C,1.0,AP,1092
2023,C,1.0,BA,11155
2023,C,1.0,CE,26765
2023,C,1.0,DF,3673
2023,C,1.0,ES,4168
2023,C,1.0,GO,9828
2023,C,1.0,MA,8427
2023,C,1.0,MG,13188
2023,C,1.0,MS,2425
2023,C,1.0,MT,3171
2023,C,1.0,PA,9331
2023,C,1.0,PB,7148
2023,C,1.0,PE,12272
2023,C,1.0,PI,5194
2023,C,1.0,PR,9840
2023,C,1.0,RJ,14036
2023,C,1.0,RN,4522
2023,C,1.0,RO,2244
2023,C,1.0,RR,476
2023,C,1.0,RS,8461
2023,C,1.0,SC,5835
2023,C,1.0,SE,3026
2023,C,1.0,SP,32896
2023,C,1.0,TO,1548
2023,C,2.0,AC,123
2023,C,2.0,AL,280
2023,C,2.0,AM,314
2023,C,2.0,AP,69
2023,C,2.0,BA,777
2023,C,2.0,CE,1792
2023,C,2.0,DF,104
2023,C,2.0,ES,191
2023,C,2.0,GO,181
2023,C,2.0,MA,945
2023,C,2.0,MG,483
2023,C,2.0,MS,156
2023,C,2.0,MT,265
2023,C,2.0,PA,530
2023,C,2.0,PB,258
2023,C,2.0,PE,604
2023,C,2.0,PI,248
2023,C,2.0,PR,399
2023,C,2.0,RJ,408
2023,C,2.0,RN,157
2023,C,2.0,RO,80
2023,C,2.0,RR,68
2023,C,2.0,RS,274
2023,C,2.0,SC,151
2023,C,2.0,SE,153
2023,C,2.0,SP,498
2023,C,2.0,TO,145
2023,D,1.0,AC,1033
2023,D,1.0,AL,5297
2023,D,1.0,AM,6257
2023,D,1.0,AP,1145
2023,D,1.0,BA,13115
2023,D,1.0,CE,19858
2023,D,1.0,DF,6301
2023,D,1.0,ES,7274
2023,D,1.0,GO,14095
2023,D,1.0,MA,7188
2023,D,1.0,MG,23615
2023,D,1.0,MS,3985
2023,D,1.0,MT,5547
2023,D,1.0,PA,9044
2023,D,1.0,PB,6080
2023,D,1.0,PE,12853
2023,D,1.0,PI,4685
2023,D,1.0,PR,19595
2023,D,1.0,RJ,21497
2023,D,1.0,RN,5385
2023,D,1.0,RO,3317
2023,D,1.0,RR,644
2023,D,1.0,RS,15199
2023,D,1.0,SC,12340
2023,D,1.0,SE,2983
2023,D,1.0,SP,68746
2023,D,1.0,TO,2106
2023,D,2.0,AC,103
2023,D,2.0,AL,244
2023,D,2.0,AM,179
2023,D,2.0,AP,40
2023,D,2.0,BA,633
2023,D,2.0,CE,888
2023,D,2.0,DF,82
2023,D,2.0,ES,352
2023,D,2.0,GO,316
2023,D,2.0,MA,650
2023,D,2.0,MG,770
2023,D,2.0,MS,188
2023,D,2.0,MT,347
2023,D,2.0,PA,338
2023,D,2.0,PB,164
2023,D,2.0,PE,515
2023,D,2.0,PI,172
2023,D,2.0,PR,532
2023,D,2.0,RJ,475
2023,D,2.0,RN,170
2023,D,2.0,RO,171
2023,D,2.0,RR,48
2023,D,2.0,RS,470
2023,D,2.0,SC,332
2023,D,2.0,SE,123
2023,D,2.0,SP,902
2023,D,2.0,TO,143
2023,E,1.0,AC,893
2023,E,1.0,AL,3924
2023,E,1.0,AM,5467
2023,E,1.0,AP,973
2023,E,1.0,BA,8853
2023,E,1.0,CE,13820
2023,E,1.0,DF,7266
2023,E,1.0,ES,6141
2023,E,1.0,GO,13314
2023,E,1.0,MA,5003
2023,E,1.0,MG,21430
2023,E,1.0,MS,3417
2023,E,1.0,MT,4623
2023,E,1.0,PA,6909
2023,E,1.0,PB,4142
2023,E,1.0,PE,9498
2023,E,1.0,PI,3540
2023,E,1.0,PR,18009
2023,E,1.0,RJ,17699
2023,E,1.0,RN,3994
2023,E,1.0,RO,2638
2023,E,1.0,RR,612
2023,E,1.0,RS,10379
2023,E,1.0,SC,9978
2023,E,1.0,SE,2018
2023,E,1.0,SP,66220
2023,E,1.0,TO,1869
2023,E,2.0,AC,70
2023,E,2.0,AL,178
2023,E,2.0,AM,148
2023,E,2.0,AP,22
2023,E,2.0,BA,293
2023,E,2.0,CE,426
2023,E,2.0,DF,68
2023,E,2.0,ES,217
2023,E,2.0,GO,191
2023,E,2.0,MA,376
2023,E,2.0,MG,528
2023,E,2.0,MS,150
2023,E,2.0,MT,294
2023,E,2.0,PA,185
2023,E,2.0,PB,124
2023,E,2.0,PE,334
2023,E,2.0,PI,102
2023,E,2.0,PR,409
2023,E,2.0,RJ,287
2023,E,2.0,RN,115
2023,E,2.0,RO,86
2023,E,2.0,RR,50
2023,E,2.0,RS,273
2023,E,2.0,SC,201
2023,E,2.0,SE,51
2023,E,2.0,SP,740
2023,E,2.0,TO,94
