NU_ANO,TP_LOCALIZACAO_ESC,Q022,SG_UF_PROVA,QTD
2022,2.0,A,PE,42
2022,2.0,A,PI,27
2022,2.0,A,PR,29
2022,2.0,A,RJ,35
2022,2.0,A,RN,6
2022,2.0,A,RO,23
2022,2.0,A,RR,13
2022,2.0,A,RS,19
2022,2.0,A,SC,8
2022,2.0,A,SE,6
2022,2.0,A,SP,31
2022,2.0,A,TO,19
2022,2.0,B,AC,110
2022,2.0,B,AL,182
2022,2.0,B,AM,824
2022,2.0,B,AP,95
2022,2.0,B,BA,518
2022,2.0,B,CE,1962
2022,2.0,B,DF,56
2022,2.0,B,ES,51
2022,2.0,B,GO,178
2022,2.0,B,MA,947
2022,2.0,B,MG,181
2022,2.0,B,MS,172
2022,2.0,B,MT,150
2022,2.0,B,PA,674
2022,2.0,B,PB,179
2022,2.0,B,PE,452
2022,2.0,B,PI,207
2022,2.0,B,PR,191
2022,2.0,B,RJ,176
2022,2.0,B,RN,70
2022,2.0,B,RO,68
2022,2.0,B,RR,44
2022,2.0,B,RS,159
2022,2.0,B,SC,68
2022,2.0,B,SE,124
2022,2.0,B,SP,170
2022,2.0,B,TO,148
2022,2.0,C,AC,99
2022,2.0,C,AL,219
2022,2.0,C,AM,339
2022,2.0,C,AP,63
2022,2.0,C,BA,645
2022,2.0,C,CE,1662
2022,2.0,C,DF,110
2022,2.0,C,ES,165
2022,2.0,C,GO,217
2022,2.0,C,MA,721
2022,2.0,C,MG,470
2022,2.0,C,MS,140
2022,2.0,C,MT,268
2022,2.0,C,PA,405
2022,2.0,C,PB,192
2022,2.0,C,PE,560
2022,2.0,C,PI,148
2022,2.0,C,PR,380
2022,2.0,C,RJ,368
2022,2.0,C,RN,148
2022,2.0,C,RO,132
2022,2.0,C,RR,52
2022,2.0,C,RS,349
2022,2.0,C,SC,190
2022,2.0,C,SE,153
2022,2.0,C,SP,482
2022,2.0,C,TO,147
2022,2.0,D,AC,67
2022,2.0,D,AL,158
2022,2.0,D,AM,201
2022,2.0,D,AP,50
2022,2.0,D,BA,610
2022,2.0,D,CE,949
2022,2.0,D,DF,129
2022,2.0,D,ES,291
2022,2.0,D,GO,252
2022,2.0,D,MA,507
2022,2.0,D,MG,754
2022,2.0,D,MS,197
2022,2.0,D,MT,364
2022,2.0,D,PA,303
2022,2.0,D,PB,144
2022,2.0,D,PE,503
2022,2.0,D,PI,169
2022,2.0,D,PR,527
2022,2.0,D,RJ,542
2022,2.0,D,RN,157
2022,2.0,D,RO,158
2022,2.0,D,RR,46
2022,2.0,D,RS,551
2022,2.0,D,SC,348
2022,2.0,D,SE,128
2022,2.0,D,SP,872
2022,2.0,D,TO,121
2022,2.0,E,AC,29
2022,2.0,E,AL,111
2022,2.0,E,AM,139
2022,2.0,E,AP,23
2022,2.0,E,BA,347
2022,2.0,E,CE,557
2022,2.0,E,DF,105
2022,2.0,E,ES,223
2022,2.0,E,GO,188
2022,2.0,E,MA,314
2022,2.0,E,MG,565
2022,2.0,E,MS,151
2022,2.0,E,MT,239
2022,2.0,E,PA,159
2022,2.0,E,PB,96
2022,2.0,E,PE,340
2022,2.0,E,PI,63
2022,2.0,E,PR,369
2022,2.0,E,RJ,340
2022,2.0,E,RN,123
2022,2.0,E,RO,123
2022,2.0,E,RR,33
2022,2.0,E,RS,312
2022,2.0,E,SC,212
2022,2.0,E,SE,54
2022,2.0,E,SP,757
2022,2.0,E,TO,75
2023,1.0,A,AC,181
2023,1.0,A,AL,645
2023,1.0,A,AM,1298
2023,1.0,A,AP,143
2023,1.0,A,BA,1117
2023,1.0,A,CE,4715
2023,1.0,A,DF,560
2023,1.0,A,ES,384
2023,1.0,A,GO,1702
2023,1.0,A,MA,971
2023,1.0,A,MG,1217
2023,1.0,A,MS,318
2023,1.0,A,MT,619
2023,1.0,A,PA,1015
2023,1.0,A,PB,625
2023,1.0,A,PE,1198
2023,1.0,A,PI,400
2023,1.0,A,PR,1080
2023,1.0,A,RJ,1725
2023,1.0,A,RN,365
2023,1.0,A,RO,310
2023,1.0,A,RR,82
2023,1.0,A,RS,1017
2023,1.0,A,SC,636
2023,1.0,A,SE,294
2023,1.0,A,SP,3852
2023,1.0,A,TO,203
2023,1.0,B,AC,610
2023,1.0,B,AL,4197
2023,1.0,B,AM,5672
2023,1.0,B,AP,724
2023,1.0,B,BA,6852
2023,1.0,B,CE,27343
2023,1.0,B,DF,1844
2023,1.0,B,ES,1711
2023,1.0,B,GO,6048
2023,1.0,B,MA,7015
2023,1.0,B,MG,5379
2023,1.0,B,MS,1147
2023,1.0,B,MT,1690
2023,1.0,B,PA,6810
2023,1.0,B,PB,5647
2023,1.0,B,PE,7721
2023,1.0,B,PI,3737
2023,1.0,B,PR,3956
2023,1.0,B,RJ,7431
2023,1.0,B,RN,2310
2023,1.0,B,RO,1256
2023,1.0,B,RR,249
2023,1.0,B,RS,3405
2023,1.0,B,SC,2213
2023,1.0,B,SE,1865
2023,1.0,B,SP,13217
2023,1.0,B,TO,967
2023,1.0,C,AC,1010
2023,1.0,C,AL,5366
2023,1.0,C,AM,6258
2023,1.0,C,AP,1092
2023,1.0,C,BA,11155
2023,1.0,C,CE,26765
2023,1.0,C,DF,3673
2023,1.0,C,ES,4168
2023,1.0,C,GO,9828
2023,1.0,C,MA,8427
2023,1.0,C,MG,13188
2023,1.0,C,MS,2425
2023,1.0,C,MT,3171
2023,1.0,C,PA,9331
2023,1.0,C,PB,7148
2023,1.0,C,PE,12272
2023,1.0,C,PI,5194
2023,1.0,C,PR,9840
2023,1.0,C,RJ,14036
2023,1.0,C,RN,4522
2023,1.0,C,RO,2244
2023,1.0,C,RR,476
2023,1.0,C,RS,8461
2023,1.0,C,SC,5835
2023,1.0,C,SE,3026
2023,1.0,C,SP,32896
2023,1.0,C,TO,1548
2023,1.0,D,AC,1033
2023,1.0,D,AL,5297
2023,1.0,D,AM,6257
2023,1.0,D,AP,1145
2023,1.0,D,BA,13115
2023,1.0,D,CE,19858
2023,1.0,D,DF,6301
2023,1.0,D,ES,7274
2023,1.0,D,GO,14095
2023,1.0,D,MA,7188
2023,1.0,D,MG,23615
2023,1.0,D,MS,3985
2023,1.0,D,MT,5547
2023,1.0,D,PA,9044
2023,1.0,D,PB,6080
2023,1.0,D,PE,12853
2023,1.0,D,PI,4685
2023,1.0,D,PR,19595
2023,1.0,D,RJ,21497
2023,1.0,D,RN,5385
2023,1.0,D,RO,3317
2023,1.0,D,RR,644
2023,1.0,D,RS,15199
2023,1.0,D,SC,12340
2023,1.0,D,SE,2983
2023,1.0,D,SP,68746
2023,1.0,D,TO,2106
2023,1.0,E,AC,893
2023,1.0,E,AL,3924
2023,1.0,E,AM,5467
2023,1.0,E,AP,973
2023,1.0,E,BA,8853
2023,1.0,E,CE,13820
2023,1.0,E,DF,7266
2023,1.0,E,ES,6141
2023,1.0,E,GO,13314
2023,1.0,E,MA,5003
2023,1.0,E,MG,21430
2023,1.0,E,MS,3417
2023,1.0,E,MT,4623
2023,1.0,E,PA,6909
2023,1.0,E,PB,4142
2023,1.0,E,PE,9498
2023,1.0,E,PI,3540
2023,1.0,E,PR,18009
2023,1.0,E,RJ,17699
2023,1.0,E,RN,3994
2023,1.0,E,RO,2638
2023,1.0,E,RR,612
2023,1.0,E,RS,10379
2023,1.0,E,SC,9978
2023,1.0,E,SE,2018
2023,1.0,E,SP,66220
2023,1.0,E,TO,1869
2023,2.0,A,AC,18
2023,2.0,A,AL,41
2023,2.0,A,AM,207
2023,2.0,A,AP,32
2023,2.0,A,BA,61
2023,2.0,A,CE,476
2023,2.0,A,DF,20
2023,2.0,A,ES,16
2023,2.0,A,GO,27
2023,2.0,A,MA,165
2023,2.0,A,MG,40
2023,2.0,A,MS,21
2023,2.0,A,MT,36
2023,2.0,A,PA,88
2023,2.0,A,PB,21
2023,2.0,A,PE,53
2023,2.0,A,PI,24
2023,2.0,A,PR,30
2023,2.0,A,RJ,37
2023,2.0,A,RN,6
2023,2.0,A,RO,12
2023,2.0,A,RR,9
2023,2.0,A,RS,32
2023,2.0,A,SC,12
2023,2.0,A,SE,14
2023,2.0,A,SP,57
2023,2.0,A,TO,36
2023,2.0,B,AC,156
2023,2.0,B,AL,305
2023,2.0,B,AM,721
2023,2.0,B,AP,89
2023,2.0,B,BA,567
2023,2.0,B,CE,2051
2023,2.0,B,DF,115
2023,2.0,B,ES,84
2023,2.0,B,GO,193
2023,2.0,B,MA,1120
2023,2.0,B,MG,222
2023,2.0,B,MS,117
2023,2.0,B,MT,165
2023,2.0,B,PA,752
2023,2.0,B,PB,255
2023,2.0,B,PE,513
2023,2.0,B,PI,264
2023,2.0,B,PR,261
2023,2.0,B,RJ,218
2023,2.0,B,RN,77
2023,2.0,B,RO,78
2023,2.0,B,RR,45
2023,2.0,B,RS,144
2023,2.0,B,SC,67
2023,2.0,B,SE,131
2023,2.0,B,SP,231
2023,2.0,B,TO,106
2023,2.0,C,AC,123
2023,2.0,C,AL,280
2023,2.0,C,AM,314
2023,2.0,C,AP,69
2023,2.0,C,BA,777
2023,2.0,C,CE,1792
2023,2.0,C,DF,104
2023,2.0,C,ES,191
2023,2.0,C,GO,181
2023,2.0,C,MA,945
2023,2.0,C,MG,483
2023,2.0,C,MS,156
2023,2.0,C,MT,265
2023,2.0,C,PA,530
2023,2.0,C,PB,258
2023,2.0,C,PE,604
2023,2.0,C,PI,248
2023,2.0,C,PR,399
2023,2.0,C,RJ,408
2023,2.0,C,RN,157
2023,2.0,C,RO,80
2023,2.0,C,RR,68
2023,2.0,C,RS,274
2023,2.0,C,SC,151
2023,2.0,C,SE,153
2023,2.0,C,SP,498
2023,2.0,C,TO,145
2023,2.0,D,AC,103
2023,2.0,D,AL,244
2023,2.0,D,AM,179
2023,2.0,D,AP,40
2023,2.0,D,BA,633
2023,2.0,D,CE,888
2023,2.0,D,DF,82
2023,2.0,D,ES,352
2023,2.0,D,GO,316
2023,2.0,D,MA,650
2023,2.0,D,MG,770
2023,2.0,D,MS,188
2023,2.0,D,MT,347
2023,2.0,D,PA,338
2023,2.0,D,PB,164
2023,2.0,D,PE,515
2023,2.0,D,PI,172
2023,2.0,D,PR,532
2023,2.0,D,RJ,475
2023,2.0,D,RN,170
2023,2.0,D,RO,171
2023,2.0,D,RR,48
2023,2.0,D,RS,470
2023,2.0,D,SC,332
2023,2.0,D,SE,123
2023,2.0,D,SP,902
2023,2.0,D,TO,143
2023,2.0,E,AC,70
2023,2.0,E,AL,178
2023,2.0,E,AM,148
2023,2.0,E,AP,22
2023,2.0,E,BA,293
2023,2.0,E,CE,426
2023,2.0,E,DF,68
2023,2.0,E,ES,217
2023,2.0,E,GO,191
2023,2.0,E,MA,376
2023,2.0,E,MG,528
2023,2.0,E,MS,150
2023,2.0,E,MT,294
2023,2.0,E,PA,185
2023,2.0,E,PB,124
2023,2.0,E,PE,334
2023,2.0,E,PI,102
2023,2.0,E,PR,409
2023,2.0,E,RJ,287
2023,2.0,E,RN,115
2023,2.0,E,RO,86
2023,2.0,E,RR,50
2023,2.0,E,RS,273
2023,2.0,E,SC,201
2023,2.0,E,SE,51
2023,2.0,E,SP,740
2023,2.0,E,TO,94
