SG_UF_PROVA,NO_MUNICIPIO_PROVA,PRESENCA,NU_ANO
MG,São Gonçalo do Sapucaí,0.6822660098522167,2021
MG,São Gotardo,0.7110862262038073,2021
MG,São Joaquim de Bicas,0.5897435897435898,2021
MG,São José da Lapa,0.6599552572706935,2021
MG,São João Evangelista,0.695046439628483,2021
MG,São João Nepomuceno,0.7001545595054096,2021
MG,São João del Rei,0.6634231536926147,2021
MG,São João do Paraíso,0.7311411992263056,2021
MG,São Lourenço,0.7082048118445404,2021
MG,São Romão,0.6610169491525424,2021
MG,São Sebastião do Paraíso,0.7044935262757045,2021
MG,Taiobeiras,0.7121212121212122,2021
MG,Teófilo Otoni,0.6312769010043041,2021
MG,Timóteo,0.6694058154235145,2021
MG,Três Corações,0.6718628215120811,2021
MG,Três Marias,0.6781115879828327,2021
MG,Três Pontas,0.6900726392251816,2021
MG,Tupaciguara,0.7727272727272727,2021
MG,Turmalina,0.7196132596685083,2021
MG,Uberaba,0.6787092789871855,2021
MG,Uberlândia,0.6558280147799799,2021
MG,Ubá,0.7269517457826599,2021
MG,Unaí,0.6640625,2021
MG,Varginha,0.6987903225806451,2021
MG,Vazante,0.7212121212121212,2021
MG,Vespasiano,0.6044776119402985,2021
MG,Virginópolis,0.6746987951807228,2021
MG,Visconde do Rio Branco,0.7282758620689656,2021
MG,Viçosa,0.7331154684095861,2021
MG,Várzea da Palma,0.6700404858299596,2021
MG,Águas Formosas,0.6921052631578948,2021
MS,Amambai,0.5994108983799705,2021
MS,Anastácio,0.5863309352517986,2021
MS,Aparecida do Taboado,0.6923076923076923,2021
MS,Aquidauana,0.6154696132596685,2021
MS,Bataguassu,0.628992628992629,2021
MS,Bela Vista,0.6714801444043321,2021
MS,Bodoquena,0.6914893617021277,2021
MS,Bonito,0.53,2021
MS,Caarapó,0.6436781609195402,2021
MS,Camapuã,0.6838709677419355,2021
MS,Campo Grande,0.6417844522968198,2021
MS,Cassilândia,0.6887417218543046,2021
MS,Chapadão do Sul,0.5878378378378378,2021
MS,Corumbá,0.570189701897019,2021
MS,Costa Rica,0.6557377049180327,2021
MS,Coxim,0.6598202824133504,2021
MS,Dois Irmãos do Buriti,0.5514705882352942,2021
MS,Dourados,0.6534253092293054,2021
MS,Fátima do Sul,0.6870229007633588,2021
MS,Itaporã,0.7061611374407583,2021
MS,Itaquiraí,0.5620689655172414,2021
MS,Ivinhema,0.6768953068592057,2021
MS,Jardim,0.639921722113503,2021
MS,Jateí,0.7222222222222222,2021
MS,Ladário,0.6014492753623188,2021
MS,Maracaju,0.6519823788546255,2021
MS,Miranda,0.616,2021
MS,Naviraí,0.6370699223085461,2021
MS,Nioaque,0.6748466257668712,2021
MS,Nova Andradina,0.6303827751196173,2021
MS,Paranaíba,0.6679738562091503,2021
MS,Ponta Porã,0.5684109457513202,2021
MS,Porto Murtinho,0.7323943661971831,2021
MS,Ribas do Rio Pardo,0.5595238095238095,2021
MS,Rio Brilhante,0.6224648985959438,2021
MS,Rio Verde de Mato Grosso,0.6809815950920245,2021
MS,Sete Quedas,0.5775193798449613,2021
MS,Sidrolândia,0.6073903002309469,2021
MS,São Gabriel do Oeste,0.6611111111111111,2021
MS,Três Lagoas,0.5988078862906924,2021
MS,Água Clara,0.5588235294117647,2021
MT,Alta Floresta,0.6712062256809338,2021
MT,Araputanga,0.7209302325581395,2021
MT,Arenápolis,0.6610169491525424,2021
MT,Aripuanã,0.5895522388059702,2021
MT,Barra do Bugres,0.6184486373165619,2021
MT,Barra do Garças,0.628513030148186,2021
MT,Brasnorte,0.5961538461538461,2021
MT,Campo Novo do Parecis,0.6266318537859008,2021
MT,Campo Verde,0.6440251572327044,2021
MT,Canarana,0.6478405315614618,2021
MT,Carlinda,0.6666666666666666,2021
MT,Chapada dos Guimarães,0.6459143968871596,2021
MT,Colniza,0.49333333333333335,2021
MT,Colíder,0.6567796610169492,2021
MT,Comodoro,0.6621004566210046,2021
MT,Confresa,0.5731497418244407,2021
MT,Cuiabá,0.6345321962674577,2021
MT,Cáceres,0.6346368715083799,2021
MT,Diamantino,0.691609977324263,2021
MT,Feliz Natal,0.6,2021
MT,Guarantã do Norte,0.6141975308641975,2021
MT,Guiratinga,0.6862745098039216,2021
MT,Itiquira,0.6335403726708074,2021
MT,Jaciara,0.7097532314923619,2021
MT,Juara,0.6381578947368421,2021
MT,Juruena,0.6578947368421053,2021
MT,Juína,0.6666666666666666,2021
MT,Lucas do Rio Verde,0.5985347985347985,2021
MT,Marcelândia,0.66,2021
MT,Mirassol d'Oeste,0.6630901287553648,2021
MT,Nossa Senhora do Livramento,0.6455696202531646,2021
MT,Nova Mutum,0.5916775032509753,2021
MT,Nova Olímpia,0.6596638655462185,2021
MT,Nova Xavantina,0.6279620853080569,2021
MT,Paranatinga,0.6287878787878788,2021
MT,Pedra Preta,0.6490566037735849,2021
MT,Peixoto de Azevedo,0.46864686468646866,2021
MT,Poconé,0.6382978723404256,2021
MT,Pontes e Lacerda,0.6373737373737374,2021
MT,Porto Esperidião,0.7111111111111111,2021
MT,Poxoréu,0.5892857142857143,2021
MT,Primavera do Leste,0.6352723915050785,2021
MT,Querência,0.6283987915407855,2021
MT,Rondonópolis,0.614202657807309,2021
MT,Rosário Oeste,0.5919661733615222,2021
MT,Santo Antônio do Leverger,0.627906976744186,2021
MT,Sapezal,0.5744186046511628,2021
MT,Sinop,0.6132394366197184,2021
MT,Sorriso,0.6127388535031847,2021
MT,São Félix do Araguaia,0.6569037656903766,2021
MT,São José do Rio Claro,0.6567164179104478,2021
MT,São José dos Quatro Marcos,0.7326732673267327,2021
MT,Tangará da Serra,0.6314459049544995,2021
MT,Terra Nova do Norte,0.6017699115044248,2021
MT,Vila Rica,0.6388888888888888,2021
MT,Várzea Grande,0.5591792656587473,2021
MT,Água Boa,0.6324582338902148,2021
PA,Abaetetuba,0.6579453636013851,2021
PA,Acará,0.6504201680672269,2021
PA,Alenquer,0.6416309012875536,2021
PA,Almeirim,0.623015873015873,2021
PA,Altamira,0.6349092645654251,2021
PA,Anajás,0.5335570469798657,2021
PA,Ananindeua,0.6424450718055726,2021
PA,Augusto Corrêa,0.6309523809523809,2021
PA,Aurora do Pará,0.6497695852534562,2021
PA,Baião,0.5797720797720798,2021
PA,Barcarena,0.6214670255720054,2021
PA,Belém,0.6588726007719068,2021
PA,Benevides,0.6495176848874598,2021
PA,Bragança,0.6630894308943089,2021
PA,Breu Branco,0.6130434782608696,2021
PA,Breves,0.6041083099906629,2021
PA,Bujaru,0.7065420560747664,2021
PA,Cametá,0.6805527738834368,2021
PA,Canaã dos Carajás,0.6266804550155118,2021
PA,Capanema,0.6307494371180444,2021
PA,Capitão Poço,0.685370741482966,2021
PA,Castanhal,0.6508604906627609,2021
PA,Conceição do Araguaia,0.6307692307692307,2021
PA,Concórdia do Pará,0.6110056925996205,2021
PA,Curralinho,0.5485074626865671,2021
PA,Curuçá,0.633692458374143,2021
PA,Dom Eliseu,0.6507936507936508,2021
PA,Eldorado do Carajás,0.6225490196078431,2021
PA,Floresta do Araguaia,0.6442307692307693,2021
PA,Goianésia do Pará,0.5875912408759124,2021
PA,Igarapé-Açu,0.6404639175257731,2021
PA,Igarapé-Miri,0.69629057187017,2021
PA,Itaituba,0.5726984126984127,2021
PA,Itupiranga,0.6289978678038379,2021
PA,Jacundá,0.7194163860830527,2021
PA,Juruti,0.6075129533678757,2021
PA,Limoeiro do Ajuru,0.5994318181818182,2021
PA,Marabá,0.6409023668639053,2021
PA,Marituba,0.6330480089318943,2021
PA,Mocajuba,0.6578073089700996,2021
PA,Moju,0.6114109483423285,2021
PA,Monte Alegre,0.6595959595959596,2021
PA,Mãe do Rio,0.6395209580838324,2021
PA,Novo Progresso,0.6204379562043796,2021
PA,Novo Repartimento,0.6121593291404612,2021
PA,Oeiras do Pará,0.5935251798561151,2021
PA,Oriximiná,0.627318718381113,2021
PA,Ourém,0.6858789625360231,2021
PA,Pacajá,0.6634615384615384,2021
PA,Paragominas,0.648487626031164,2021
PA,Parauapebas,0.5953170327393287,2021
PA,Ponta de Pedras,0.6814671814671814,2021
PA,Portel,0.6017786561264822,2021
PA,Porto de Moz,0.5536159600997507,2021
PA,Prainha,0.5344827586206896,2021
PA,Redenção,0.6341189674523008,2021
PA,Rondon do Pará,0.6642771804062126,2021
PA,Rurópolis,0.5746606334841629,2021
PA,Salinópolis,0.5949696444058976,2021
PA,Salvaterra,0.58913813459268,2021
PA,Santa Izabel do Pará,0.6693830034924331,2021
PA,Santana do Araguaia,0.5673575129533679,2021
PA,Santarém,0.6073117855735121,2021
PA,Soure,0.6746347941567065,2021
PA,São Domingos do Capim,0.6455696202531646,2021
PA,São Félix do Xingu,0.5826271186440678,2021
PA,São Geraldo do Araguaia,0.6318840579710145,2021
PA,São Miguel do Guamá,0.6401648998822144,2021
PA,São Sebastião da Boa Vista,0.5910326086956522,2021
PA,Tailândia,0.5709219858156028,2021
PA,Tomé-Açu,0.5966532025389498,2021
PA,Tucumã,0.6620689655172414,2021
PA,Tucuruí,0.6513918629550322,2021
PA,Uruará,0.5989159891598916,2021
PA,Vigia,0.6201648700063411,2021
PA,Xinguara,0.6364460562103355,2021
PA,Óbidos,0.62905317769131,2021
PB,Alagoa Grande,0.7101669195751138,2021
PB,Alagoa Nova,0.6852122986822841,2021
PB,Alagoinha,0.7014613778705637,2021
PB,Alhandra,0.5935483870967742,2021
PB,Araruna,0.6916802610114192,2021
PB,Areia,0.7185534591194969,2021
PB,Aroeiras,0.7142857142857143,2021
PB,Bananeiras,0.68416447944007,2021
PB,Bayeux,0.6560302866414278,2021
PB,Boqueirão,0.6862745098039216,2021
PB,Caaporã,0.6288888888888889,2021
PB,Cabedelo,0.6737315350032113,2021
PB,Cacimba de Dentro,0.7173252279635258,2021
PB,Cajazeiras,0.6840480274442539,2021
PB,Campina Grande,0.6891321631704483,2021
PB,Catolé do Rocha,0.7096608427543679,2021
PB,Conceição,0.7125890736342043,2021
PB,Cuité,0.7019354838709677,2021
PB,Diamante,0.6627565982404692,2021
PB,Esperança,0.700594353640416,2021
PB,Guarabira,0.6912442396313364,2021
PB,Ingá,0.7137203166226913,2021
PB,Itabaiana,0.6952789699570815,2021
PB,Itaporanga,0.7172573189522342,2021
PB,Itapororoca,0.7314814814814815,2021
PB,Jacaraú,0.6873015873015873,2021
PB,João Pessoa,0.6929746882148919,2021
PB,Juazeirinho,0.6717687074829932,2021
PB,Mamanguape,0.7068690095846646,2021
PB,Mari,0.7089397089397089,2021
PB,Monteiro,0.659717051377513,2021
PB,Patos,0.7027027027027027,2021
PB,Piancó,0.7003610108303249,2021
PB,Picuí,0.7194174757281553,2021
PB,Pocinhos,0.7427821522309711,2021
PB,Pombal,0.7321428571428571,2021
PB,Princesa Isabel,0.702002355712603,2021
PB,Queimadas,0.70578231292517,2021
PB,Remígio,0.7457364341085271,2021
PB,Rio Tinto,0.6755555555555556,2021
PB,Santa Luzia,0.7220930232558139,2021
PB,Santa Rita,0.6404066073697586,2021
PB,Sapé,0.6808188021228203,2021
PB,Soledade,0.7068452380952381,2021
PB,Solânea,0.722397476340694,2021
PB,Sousa,0.7473563875392969,2021
PB,Sumé,0.656945510360706,2021
PB,São Bento,0.6834285714285714,2021
PB,São José de Piranhas,0.7203791469194313,2021
PB,São João do Rio do Peixe,0.714622641509434,2021
PB,São Sebastião de Lagoa de Roça,0.7272727272727273,2021
PB,São Vicente do Seridó,0.6104972375690608,2021
PB,Taperoá,0.6502145922746781,2021
PB,Tavares,0.6673306772908366,2021
PB,Uiraúna,0.6815642458100558,2021
PE,Abreu e Lima,0.6520692974013474,2021
PE,Afogados da Ingazeira,0.5798816568047337,2021
PE,Afrânio,0.6542792792792793,2021
PE,Agrestina,0.6682464454976303,2021
PE,Aliança,0.7503782148260212,2021
PE,Altinho,0.7537796976241901,2021
PE,Araripina,0.6669090909090909,2021
PE,Araçoiaba,0.7008086253369272,2021
PE,Arcoverde,0.6380346412159774,2021
PE,Barra de Guabiraba,0.7095238095238096,2021
PE,Barreiros,0.6773399014778325,2021
PE,Belo Jardim,0.6916719643992372,2021
PE,Belém do São Francisco,0.6763959390862944,2021
PE,Bezerros,0.6318234610917538,2021
PE,Bom Conselho,0.7262021589793916,2021
PE,Bom Jardim,0.7091954022988506,2021
PE,Bonito,0.5383783783783784,2021
PE,Brejo da Madre de Deus,0.6736842105263158,2021
PE,Cabo de Santo Agostinho,0.6412121212121212,2021
PE,Cabrobó,0.6866096866096866,2021
PE,Caetés,0.6618819776714514,2021
PE,Camaragibe,0.6670320035072337,2021
PE,Camocim de São Félix,0.6957547169811321,2021
PE,Carnaubeira da Penha,0.6859504132231405,2021
PE,Carnaíba,0.6467780429594272,2021
PE,Carpina,0.7072294566681635,2021
PE,Caruaru,0.6964071202358851,2021
PE,Catende,0.6812428078250863,2021
PE,Cupira,0.7090909090909091,2021
PE,Custódia,0.7170111287758346,2021
PE,Escada,0.5822981366459627,2021
PE,Exu,0.6796218487394958,2021
PE,Fernando de Noronha,0.7872340425531915,2021
PE,Floresta,0.6267496111975117,2021
PE,Garanhuns,0.6849434290687555,2021
PE,Glória do Goitá,0.6379888268156425,2021
PE,Goiana,0.6542161856253537,2021
PE,Gravatá,0.6423963133640553,2021
PE,Ibimirim,0.6673553719008265,2021
PE,Igarassu,0.654938024790084,2021
PE,Ipojuca,0.5489485134155185,2021
PE,Itambé,0.5392670157068062,2021
PE,Jaboatão dos Guararapes,0.6887302396736359,2021
PE,Lagoa Grande,0.6388349514563106,2021
PE,Lagoa de Itaenga,0.7075757575757575,2021
PE,Lajedo,0.7281045751633987,2021
PE,Limoeiro,0.7237274220032841,2021
PE,Macaparana,0.7612323491655969,2021
PE,Mirandiba,0.7205240174672489,2021
PE,Moreno,0.6789431545236189,2021
PE,Nazaré da Mata,0.7237569060773481,2021
PE,Olinda,0.7093712930011863,2021
PE,Orobó,0.7103365384615384,2021
PE,Ouricuri,0.6161137440758294,2021
PE,Palmares,0.6594153636981646,2021
PE,Panelas,0.7276368491321762,2021
PE,Parnamirim,0.7469879518072289,2021
PE,Passira,0.7274384685505926,2021
PE,Paudalho,0.6553308823529411,2021
PE,Paulista,0.6812331637234361,2021
PE,Pesqueira,0.6827075621364358,2021
PE,Petrolina,0.6349327888378424,2021
PE,Petrolândia,0.700479233226837,2021
PE,Recife,0.6947333480858597,2021
PE,Ribeirão,0.7236981934112646,2021
PE,Rio Formoso,0.7412790697674418,2021
PE,Salgueiro,0.6572750210260724,2021
PE,Santa Cruz do Capibaribe,0.678343949044586,2021
PE,Santa Maria da Boa Vista,0.6369770580296896,2021
PE,Serra Talhada,0.6749781277340332,2021
PE,Sertânia,0.7239488117001828,2021
PE,Surubim,0.706346078044935,2021
PE,São Bento do Una,0.6969292389853138,2021
PE,São Caitano,0.6861233480176211,2021
PE,São José do Belmonte,0.7066326530612245,2021
PE,São José do Egito,0.7426239799121155,2021
PE,São Lourenço da Mata,0.6674509803921569,2021
PE,Tabira,0.6774744027303754,2021
PE,Timbaúba,0.7257543103448276,2021
PE,Triunfo,0.7647058823529411,2021
PE,Vicência,0.7182835820895522,2021
PE,Vitória de Santo Antão,0.6404298576822538,2021
PE,Água Preta,0.688715953307393,2021
PE,Águas Belas,0.7184684684684685,2021
PI,Altos,0.7254073627036813,2021
PI,Amarante,0.6910112359550562,2021
PI,Barras,0.7669848399775407,2021
PI,Batalha,0.7651933701657458,2021
PI,Bom Jesus,0.6696854146806482,2021
PI,Buriti dos Lopes,0.6745718050065876,2021
PI,Campo Maior,0.728418105459636,2021
PI,Canto do Buriti,0.7255434782608695,2021
PI,Castelo do Piauí,0.7477820025348543,2021
PI,Corrente,0.7183462532299741,2021
PI,Esperantina,0.7317073170731707,2021
PI,Floriano,0.7147887323943662,2021
PI,José de Freitas,0.7276536312849162,2021
PI,Luzilândia,0.7506596306068601,2021
PI,Miguel Alves,0.720164609053498,2021
PI,Monsenhor Gil,0.6779324055666004,2021
PI,Oeiras,0.7567804024496938,2021
PI,Parnaíba,0.6926854937730222,2021
PI,Paulistana,0.7152988855116514,2021
PI,Pedro II,0.7338362068965517,2021
PI,Picos,0.7482993197278912,2021
PI,Pio IX,0.7135802469135802,2021
PI,Piracuruca,0.7194860813704497,2021
PI,Piripiri,0.721832884097035,2021
PI,Regeneração,0.7387218045112782,2021
PI,São João do Piauí,0.7321428571428571,2021
PI,São Pedro do Piauí,0.7014388489208633,2021
PI,São Raimundo Nonato,0.7201712145532371,2021
PI,Teresina,0.686503124708516,2021
PI,União,0.7439293598233996,2021
PI,Uruçuí,0.7106690777576854,2021
PI,Valença do Piauí,0.7213114754098361,2021
PI,Água Branca,0.7473776223776224,2021
PR,Almirante Tamandaré,0.5979643765903307,2021
PR,Alvorada do Sul,0.7621776504297995,2021
PR,Ampére,0.7218934911242604,2021
PR,Apucarana,0.680628272251309,2021
PR,Arapongas,0.70822454308094,2021
PR,Arapoti,0.7031963470319634,2021
PR,Araucária,0.6333517393705135,2021
PR,Assaí,0.7394495412844037,2021
PR,Assis Chateaubriand,0.6792963464140731,2021
PR,Astorga,0.6906976744186046,2021
PR,Bandeirantes,0.7131242740998839,2021
PR,Cafelândia,0.706081081081081,2021
PR,Cambé,0.6981852913085005,2021
PR,Campina Grande do Sul,0.5786026200873362,2021
PR,Campo Largo,0.6757894736842105,2021
PR,Campo Magro,0.6987951807228916,2021
PR,Campo Mourão,0.6851492826677007,2021
PR,Capanema,0.741514360313316,2021
PR,Cascavel,0.6327138849929874,2021
PR,Castro,0.6372767857142857,2021
PR,Chopinzinho,0.7380530973451327,2021
PR,Cianorte,0.7003912800447177,2021
PR,Clevelândia,0.75,2021
PR,Colombo,0.6161409258500614,2021
PR,Colorado,0.7134831460674157,2021
PR,Cornélio Procópio,0.73006993006993,2021
PR,Coronel Vivida,0.6701244813278008,2021
PR,Curitiba,0.6654765833608353,2021
PR,Dois Vizinhos,0.7342657342657343,2021
PR,Fazenda Rio Grande,0.5615384615384615,2021
PR,Foz do Iguaçu,0.6255896226415094,2021
PR,Francisco Beltrão,0.7092414995640802,2021
PR,Goioerê,0.7005649717514124,2021
PR,Guarapuava,0.6709136109384711,2021
PR,Guaratuba,0.6134259259259259,2021
PR,Guaíra,0.6407035175879398,2021
PR,Ibaiti,0.6876122082585279,2021
PR,Ibiporã,0.7005494505494505,2021
PR,Irati,0.6887366818873668,2021
PR,Ivaiporã,0.7372505543237251,2021
PR,Ivaí,0.7375,2021
PR,Jacarezinho,0.7184065934065934,2021
PR,Jaguariaíva,0.7158671586715867,2021
PR,Jandaia do Sul,0.7129909365558912,2021
PR,Lapa,0.6859504132231405,2021
PR,Laranjeiras do Sul,0.7131952017448201,2021
PR,Loanda,0.6463560334528077,2021
PR,Londrina,0.67907614427336,2021
PR,Mandirituba,0.668918918918919,2021
PR,Marechal Cândido Rondon,0.6717352415026834,2021
PR,Marialva,0.68,2021
PR,Maringá,0.6659476947964411,2021
PR,Matinhos,0.5957820738137083,2021
PR,Mauá da Serra,0.7730769230769231,2021
PR,Medianeira,0.6695652173913044,2021
PR,Nova Esperança,0.6988505747126437,2021
PR,Paiçandu,0.5789473684210527,2021
PR,Palmas,0.7020316027088036,2021
PR,Palmeira,0.699724517906336,2021
PR,Palotina,0.6784565916398714,2021
PR,Paranaguá,0.6182643221781055,2021
PR,Paranavaí,0.6537634408602151,2021
PR,Pato Branco,0.7097639484978541,2021
PR,Pinhais,0.6232718894009217,2021
PR,Pinhão,0.6991150442477876,2021
PR,Piraquara,0.5622377622377622,2021
PR,Pitanga,0.6924050632911393,2021
PR,Ponta Grossa,0.6019297885444467,2021
PR,Porecatu,0.7279411764705882,2021
PR,Prudentópolis,0.731418918918919,2021
PR,Quatro Barras,0.6353790613718412,2021
PR,Quedas do Iguaçu,0.710455764075067,2021
PR,Realeza,0.7399103139013453,2021
PR,Rio Branco do Sul,0.6210268948655256,2021
PR,Rio Negro,0.7252747252747253,2021
PR,Rolândia,0.6945500633713562,2021
PR,Santa Helena,0.6852367688022284,2021
PR,Santa Terezinha de Itaipu,0.6958762886597938,2021
PR,Santo Antônio da Platina,0.7302325581395349,2021
PR,Sarandi,0.593974175035868,2021
PR,São José dos Pinhais,0.6377716712465651,2021
PR,São Mateus do Sul,0.7504363001745201,2021
PR,São Miguel do Iguaçu,0.6916890080428955,2021
PR,Telêmaco Borba,0.6125,2021
PR,Toledo,0.6596139569413512,2021
PR,Ubiratã,0.6988636363636364,2021
PR,Umuarama,0.6908908238446082,2021
PR,União da Vitória,0.6779170684667309,2021
PR,Wenceslau Braz,0.7238095238095238,2021
RJ,Angra dos Reis,0.6132026817947396,2021
RJ,Araruama,0.6405555555555555,2021
RJ,Barra Mansa,0.6916167664670658,2021
RJ,Barra do Piraí,0.7302709069493521,2021
RJ,Belford Roxo,0.5824665676077266,2021
RJ,Bom Jesus do Itabapoana,0.7260428410372041,2021
RJ,Cabo Frio,0.6417310664605873,2021
RJ,Cachoeiras de Macacu,0.6955128205128205,2021
RJ,Campos dos Goytacazes,0.6594893029675638,2021
RJ,Casimiro de Abreu,0.704954954954955,2021
RJ,Duque de Caxias,0.6200686106346484,2021
RJ,Guapimirim,0.6295585412667947,2021
RJ,Iguaba Grande,0.6769596199524941,2021
RJ,Itaboraí,0.6324723247232472,2021
RJ,Itaguaí,0.6064087061668681,2021
RJ,Itaocara,0.7535612535612536,2021
RJ,Itaperuna,0.6754151044456347,2021
RJ,Japeri,0.6002155172413793,2021
RJ,Macaé,0.6279965753424658,2021
RJ,Magé,0.6134815346002152,2021
RJ,Mangaratiba,0.6426799007444168,2021
RJ,Maricá,0.6816160118606375,2021
RJ,Mesquita,0.6171717171717171,2021
RJ,Miguel Pereira,0.648,2021
RJ,Miracema,0.710261569416499,2021
RJ,Nilópolis,0.6465045592705168,2021
RJ,Niterói,0.7081572442388964,2021
RJ,Nova Friburgo,0.7186421173762946,2021
RJ,Nova Iguaçu,0.6132794975325258,2021
RJ,Paracambi,0.695822454308094,2021
RJ,Paraty,0.6656151419558359,2021
RJ,Paraíba do Sul,0.7215189873417721,2021
RJ,Petrópolis,0.691150664326899,2021
RJ,Queimados,0.6031108881083793,2021
RJ,Quissamã,0.673036093418259,2021
RJ,Resende,0.6748831279218019,2021
RJ,Rio Bonito,0.6744890234670704,2021
RJ,Rio das Ostras,0.6426550038590172,2021
RJ,Rio de Janeiro,0.6725859503485003,2021
RJ,Santo Antônio de Pádua,0.6510228640192539,2021
RJ,Saquarema,0.6440217391304348,2021
RJ,Seropédica,0.6049840933191941,2021
RJ,São Fidélis,0.7097378277153558,2021
RJ,São Francisco de Itabapoana,0.5816023738872403,2021
RJ,São Gonçalo,0.6742897352449644,2021
RJ,São João de Meriti,0.6318819719323497,2021
RJ,São Pedro da Aldeia,0.6676003734827264,2021
RJ,Teresópolis,0.6826550387596899,2021
RJ,Três Rios,0.6445334859759588,2021
RJ,Valença,0.6765475152571927,2021
RJ,Vassouras,0.6587301587301587,2021
RJ,Volta Redonda,0.6503193900679992,2021
RN,Acari,0.7285067873303167,2021
RN,Alexandria,0.7518796992481203,2021
RN,Alto do Rodrigues,0.7382413087934561,2021
RN,Angicos,0.692929292929293,2021
RN,Apodi,0.7448116833205227,2021
RN,Areia Branca,0.6568778979907264,2021
RN,Açu,0.7218366257341164,2021
RN,Baraúna,0.7142857142857143,2021
RN,Caicó,0.7176220806794055,2021
RN,Canguaretama,0.6865817825661117,2021
RN,Caraúbas,0.7123142250530785,2021
RN,Ceará-Mirim,0.6979490366687383,2021
RN,Currais Novos,0.726491862567812,2021
RN,Extremoz,0.6431818181818182,2021
RN,Goianinha,0.6528662420382165,2021
RN,Ipanguaçu,0.7116564417177914,2021
RN,Jardim de Piranhas,0.7346938775510204,2021
RN,João Câmara,0.6933245208195637,2021
RN,Jucurutu,0.7256461232604374,2021
RN,Luís Gomes,0.7392290249433107,2021
RN,Macau,0.6823104693140795,2021
RN,Macaíba,0.6772697150430749,2021
RN,Mossoró,0.6848134286038335,2021
RN,Natal,0.6912902420763664,2021
RN,Nova Cruz,0.7020725388601037,2021
RN,Nísia Floresta,0.6875,2021
RN,Parelhas,0.7227191413237924,2021
RN,Parnamirim,0.6668971876440756,2021
RN,Patu,0.7285622179239201,2021
RN,Pau dos Ferros,0.7192016517549896,2021
RN,Portalegre,0.7837301587301587,2021
RN,Santa Cruz,0.7374331550802139,2021
RN,Santo Antônio,0.7070063694267515,2021
RN,São Gonçalo do Amarante,0.6107921928817451,2021
RN,São José de Mipibu,0.6812339331619537,2021
RN,São Miguel,0.7579439252336448,2021
RN,Tibau,0.7092198581560284,2021
RN,Touros,0.717391304347826,2021
RN,Umarizal,0.7107913669064748,2021
RN,Vera Cruz,0.7300884955752213,2021
RO,Alta Floresta D'Oeste,0.6303630363036303,2021
RO,Alto Paraíso,0.6201550387596899,2021
RO,Alvorada D'Oeste,0.541958041958042,2021
RO,Ariquemes,0.5698644421272159,2021
RO,Buritis,0.5078534031413613,2021
RO,Cacoal,0.6078875793291024,2021
RO,Cerejeiras,0.6349693251533742,2021
RO,Colorado do Oeste,0.6321428571428571,2021
RO,Espigão D'Oeste,0.46464646464646464,2021
RO,Guajará-Mirim,0.6225997045790251,2021
RO,Jaru,0.5159574468085106,2021
RO,Ji-Paraná,0.5667042465238632,2021
RO,Machadinho D'Oeste,0.5563549160671463,2021
RO,Mirante da Serra,0.6745098039215687,2021
RO,Monte Negro,0.6510067114093959,2021
RO,Nova Brasilândia D'Oeste,0.5945945945945946,2021
RO,Ouro Preto do Oeste,0.631578947368421,2021
RO,Pimenta Bueno,0.5936507936507937,2021
RO,Porto Velho,0.5513494567122328,2021
RO,Presidente Médici,0.5904255319148937,2021
RO,Rolim de Moura,0.6396457765667575,2021
RO,São Francisco do Guaporé,0.6080246913580247,2021
RO,São Miguel do Guaporé,0.5963541666666666,2021
RO,Vilhena,0.5642317380352645,2021
RR,Alto Alegre,0.5050505050505051,2021
RR,Boa Vista,0.603745420002714,2021
RR,Bonfim,0.4883720930232558,2021
RR,Caracaraí,0.6111111111111112,2021
RR,Mucajaí,0.6320754716981132,2021
RR,Rorainópolis,0.5509259259259259,2021
RR,São João da Baliza,0.6,2021
RS,Alegrete,0.6739984289080911,2021
RS,Alvorada,0.6157102539981185,2021
RS,Arroio Grande,0.6666666666666666,2021
RS,Arroio do Meio,0.7640449438202247,2021
RS,Bagé,0.6311822892133773,2021
RS,Bento Gonçalves,0.6619915848527349,2021
RS,Butiá,0.6260623229461756,2021
RS,Cachoeira do Sul,0.6837387964148528,2021
RS,Cachoeirinha,0.6296296296296297,2021
RS,Camaquã,0.7039325842696629,2021
RS,Campo Bom,0.6475644699140402,2021
RS,Canela,0.6419437340153452,2021
RS,Canguçu,0.7058011049723757,2021
RS,Canoas,0.6306940371456501,2021
RS,Capão da Canoa,0.5673352435530086,2021
RS,Capão do Leão,0.5341463414634147,2021
RS,Carazinho,0.7271897810218978,2021
RS,Carlos Barbosa,0.7222222222222222,2021
RS,Caxias do Sul,0.6706672091131001,2021
RS,Caçapava do Sul,0.7272727272727273,2021
RS,Cerro Largo,0.7858032378580324,2021
RS,Charqueadas,0.6485568760611206,2021
RS,Cruz Alta,0.6597701149425287,2021
RS,Dois Irmãos,0.6814404432132964,2021
RS,Dom Pedrito,0.6864406779661016,2021
RS,Eldorado do Sul,0.5863746958637469,2021
RS,Encantado,0.7777777777777778,2021
RS,Encruzilhada do Sul,0.68,2021
RS,Erechim,0.7561228009658503,2021
RS,Espumoso,0.7850208044382802,2021
RS,Esteio,0.6127541589648798,2021
RS,Estrela,0.7002881844380403,2021
RS,Estância Velha,0.6349809885931559,2021
RS,Farroupilha,0.7250341997264022,2021
